"Bee","Simulation","Bout","rawQuality","relativeQuality"
1,1,1,0.03636364,0.378181840872726
1,1,2,0.03735964,0.38854024045839
1,1,3,0.0550014,0.572014537119419
1,1,4,0.03973131,0.413205607471776
1,1,5,0.03663604,0.381014800759408
1,1,6,0.0497198,0.517085899316564
1,1,7,0.06641713,0.690738124370475
1,1,8,0.09615385,1
1,1,9,0.09615385,1
1,1,10,0.05298817,0.551076945956922
1,1,11,0.09615385,1
1,1,12,0.09615385,1
1,1,13,0.03636364,0.378181840872726
1,1,14,0.09615385,1
1,1,15,0.09615385,1
1,1,16,0.09615385,1
1,1,17,0.09615385,1
1,1,18,0.09615385,1
1,1,19,0.09615385,1
1,1,20,0.09615385,1
1,2,1,0.03735964,0.38854024045839
1,2,2,0.04714468,0.490304652387814
1,2,3,0.04026391,0.418744647250214
1,2,4,0.02566954,0.266963205321472
1,2,5,0.09615385,1
1,2,6,0.03636364,0.378181840872726
1,2,7,0.0550014,0.572014537119419
1,2,8,0.04026391,0.418744647250214
1,2,9,0.04026391,0.418744647250214
1,2,10,0.09615385,1
1,2,11,0.0550014,0.572014537119419
1,2,12,0.09615385,1
1,2,13,0.09615385,1
1,2,14,0.09615385,1
1,2,15,0.09615385,1
1,2,16,0.05670198,0.589700568411977
1,2,17,0.09615385,1
1,2,18,0.09615385,1
1,2,19,0.09615385,1
1,2,20,0.09615385,1
1,3,1,0.05580193,0.580340048786398
1,3,2,0.05255777,0.546600786135969
1,3,3,0.03636364,0.378181840872726
1,3,4,0.02566954,0.266963205321472
1,3,5,0.03801825,0.395389784184409
1,3,6,0.04693435,0.488117220475311
1,3,7,0.03735964,0.38854024045839
1,3,8,0.06723984,0.699294308028228
1,3,9,0.03636364,0.378181840872726
1,3,10,0.02566954,0.266963205321472
1,3,11,0.06641713,0.690738124370475
1,3,12,0.05670198,0.589700568411977
1,3,13,0.06273025,0.652394573904217
1,3,14,0.03735964,0.38854024045839
1,3,15,0.09615385,1
1,3,16,0.04026391,0.418744647250214
1,3,17,0.09615385,1
1,3,18,0.06254233,0.650440205982392
1,3,19,0.09615385,1
1,3,20,0.09615385,1
1,4,1,0.03735964,0.38854024045839
1,4,2,0.03801825,0.395389784184409
1,4,3,0.03735964,0.38854024045839
1,4,4,0.04771439,0.496229636150815
1,4,5,0.05580193,0.580340048786398
1,4,6,0.05014725,0.521531379138745
1,4,7,0.05037306,0.523879803044808
1,4,8,0.03311217,0.344366554225338
1,4,9,0.09615385,1
1,4,10,0.04026391,0.418744647250214
1,4,11,0.0550014,0.572014537119419
1,4,12,0.0705364,0.733578530656859
1,4,13,0.03636364,0.378181840872726
1,4,14,0.05724381,0.595335600186576
1,4,15,0.04020563,0.418138535274459
1,4,16,0.05670198,0.589700568411977
1,4,17,0.05670198,0.589700568411977
1,4,18,0.09615385,1
1,4,19,0.09615385,1
1,4,20,0.09615385,1
1,5,1,0.03636364,0.378181840872726
1,5,2,0.03679536,0.382671728693131
1,5,3,0.03801825,0.395389784184409
1,5,4,0.03636364,0.378181840872726
1,5,5,0.03636364,0.378181840872726
1,5,6,0.04057647,0.421995271120189
1,5,7,0.05522359,0.574325313026988
1,5,8,0.04026391,0.418744647250214
1,5,9,0.06800313,0.707232523710699
1,5,10,0.0705364,0.733578530656859
1,5,11,0.03636364,0.378181840872726
1,5,12,0.03636364,0.378181840872726
1,5,13,0.0639547,0.665128853394846
1,5,14,0.03636364,0.378181840872726
1,5,15,0.03636364,0.378181840872726
1,5,16,0.03636364,0.378181840872726
1,5,17,0.02566954,0.266963205321472
1,5,18,0.0497198,0.517085899316564
1,5,19,0.0437261,0.454751421809943
1,5,20,0.07424381,0.772135593114576
1,6,1,0.02142148,0.222783383088665
1,6,2,0.04714468,0.490304652387814
1,6,3,0.03735964,0.38854024045839
1,6,4,0.03735964,0.38854024045839
1,6,5,0.05573741,0.579669040813238
1,6,6,0.0705364,0.733578530656859
1,6,7,0.04714468,0.490304652387814
1,6,8,0.05765592,0.599621544015138
1,6,9,0.02566954,0.266963205321472
1,6,10,0.05724381,0.595335600186576
1,6,11,0.04751604,0.494166796233328
1,6,12,0.02407795,0.250410669983573
1,6,13,0.05573741,0.579669040813238
1,6,14,0.04714468,0.490304652387814
1,6,15,0.048428,0.503651179853953
1,6,16,0.05014725,0.521531379138745
1,6,17,0.03801825,0.395389784184409
1,6,18,0.04557621,0.473992565040297
1,6,19,0.02660035,0.276643628934255
1,6,20,0.03019201,0.313996891440124
1,7,1,0.0497198,0.517085899316564
1,7,2,0.03735964,0.38854024045839
1,7,3,0.04568118,0.47508425299663
1,7,4,0.03636364,0.378181840872726
1,7,5,0.02566954,0.266963205321472
1,7,6,0.03735964,0.38854024045839
1,7,7,0.03636364,0.378181840872726
1,7,8,0.03537362,0.367885633284575
1,7,9,0.03636364,0.378181840872726
1,7,10,0.04714468,0.490304652387814
1,7,11,0.03735964,0.38854024045839
1,7,12,0.053041,0.551626377934945
1,7,13,0.09615385,1
1,7,14,0.09615385,1
1,7,15,0.09615385,1
1,7,16,0.03578935,0.372209225111631
1,7,17,0.09615385,1
1,7,18,0.09615385,1
1,7,19,0.05724381,0.595335600186576
1,7,20,0.09615385,1
1,8,1,0.09615385,1
1,8,2,0.03636364,0.378181840872726
1,8,3,0.07424381,0.772135593114576
1,8,4,0.04714468,0.490304652387814
1,8,5,0.06181587,0.642885022284599
1,8,6,0.03636364,0.378181840872726
1,8,7,0.06723984,0.699294308028228
1,8,8,0.03636364,0.378181840872726
1,8,9,0.09615385,1
1,8,10,0.03636364,0.378181840872726
1,8,11,0.04026391,0.418744647250214
1,8,12,0.08174564,0.850154621993815
1,8,13,0.03190376,0.331799090728036
1,8,14,0.09615385,1
1,8,15,0.09615385,1
1,8,16,0.03636364,0.378181840872726
1,8,17,0.06254233,0.650440205982392
1,8,18,0.09615385,1
1,8,19,0.09615385,1
1,8,20,0.09615385,1
1,9,1,0.0437261,0.454751421809943
1,9,2,0.0550014,0.572014537119419
1,9,3,0.03636364,0.378181840872726
1,9,4,0.07424381,0.772135593114576
1,9,5,0.02566954,0.266963205321472
1,9,6,0.02327215,0.242030350318786
1,9,7,0.08174564,0.850154621993815
1,9,8,0.03735964,0.38854024045839
1,9,9,0.04026391,0.418744647250214
1,9,10,0.03801825,0.395389784184409
1,9,11,0.03744588,0.389437136422515
1,9,12,0.03735964,0.38854024045839
1,9,13,0.06254233,0.650440205982392
1,9,14,0.06464485,0.672306413107744
1,9,15,0.09615385,1
1,9,16,0.09615385,1
1,9,17,0.08174564,0.850154621993815
1,9,18,0.09615385,1
1,9,19,0.09615385,1
1,9,20,0.09615385,1
1,10,1,0.07333492,0.762683137492674
1,10,2,0.04811232,0.500368107985276
1,10,3,0.03636364,0.378181840872726
1,10,4,0.0550014,0.572014537119419
1,10,5,0.03636364,0.378181840872726
1,10,6,0.0705364,0.733578530656859
1,10,7,0.03636364,0.378181840872726
1,10,8,0.0497198,0.517085899316564
1,10,9,0.03636364,0.378181840872726
1,10,10,0.05986158,0.622560407097584
1,10,11,0.03636364,0.378181840872726
1,10,12,0.03636364,0.378181840872726
1,10,13,0.03636364,0.378181840872726
1,10,14,0.03636364,0.378181840872726
1,10,15,0.0705364,0.733578530656859
1,10,16,0.03636364,0.378181840872726
1,10,17,0.03636364,0.378181840872726
1,10,18,0.08174564,0.850154621993815
1,10,19,0.08174564,0.850154621993815
1,10,20,0.06641713,0.690738124370475
