"sim","bout","bee","distance"
1,1,1,0.336641224417281
1,2,1,0.512092940071995
1,3,1,0.530336110658304
1,4,1,0.521986718610326
1,5,1,0.760033832015001
1,6,1,0.492193106977009
1,7,1,0.65299869156768
1,8,1,0.978174991073285
1,9,1,0.96421625406353
1,10,1,0.671440469706459
1,11,1,0.7750550998832
1,12,1,0.638569190503724
1,13,1,0.101553328792645
1,14,1,0.493189187005076
1,15,1,0.371480388959422
1,16,1,0.270439859769063
1,17,1,0.191851986189239
1,18,1,0.133541349593849
1,19,1,0.091702183323207
1,20,1,0.0623775736733234
2,1,1,0.45236802311337
2,2,1,0.430373076489446
2,3,1,0.52575597039896
2,4,1,0.342059749242917
2,5,1,0.885767067360722
2,6,1,0.180404688692702
2,7,1,0.529111416517185
2,8,1,0.474660281648673
2,9,1,0.411515334944441
2,10,1,0.738903112507453
2,11,1,0.371790759530827
2,12,1,0.656518392831812
2,13,1,0.567705150715544
2,14,1,0.466090259479467
2,15,1,0.364679433724429
2,16,1,0.273779802817593
2,17,1,0.198825191423259
2,18,1,0.140784361631766
2,19,1,0.0978572984407829
2,20,1,0.0671290491606488
3,1,1,0.588016755641884
3,2,1,0.609875582214189
3,3,1,0.36797708996012
3,4,1,0.312527076589937
3,5,1,0.415787028889415
3,6,1,0.642586348580777
3,7,1,0.504198616176141
3,8,1,0.677034231279042
3,9,1,0.297405565448047
3,10,1,0.257510613541838
3,11,1,0.502456925777802
3,12,1,0.763886051538865
3,13,1,0.470158767962293
3,14,1,0.307767384509884
3,15,1,0.656365816235193
3,16,1,0.199031064136526
3,17,1,0.538432567879812
3,18,1,0.275875948233565
3,19,1,0.393761919549714
3,20,1,0.311571429616475
4,1,1,0.522482100791019
4,2,1,0.323369955858175
4,3,1,0.446670413645778
4,4,1,0.502696895274645
4,5,1,0.467016317962649
4,6,1,0.531335385908948
4,7,1,0.463701271903192
4,8,1,0.35342889169333
4,9,1,0.855463966631627
4,10,1,0.443850472760969
4,11,1,0.457899847094017
4,12,1,0.539926620052916
4,13,1,0.19040366717706
4,14,1,0.438872996313654
4,15,1,0.733017453936295
4,16,1,0.657670645417096
4,17,1,0.555476711268896
4,18,1,0.444322171079387
4,19,1,0.339338521672145
4,20,1,0.249670746942277
5,1,1,0.336641224417281
5,2,1,0.430309036416967
5,3,1,0.455766433194682
5,4,1,0.329268371983932
5,5,1,0.355443830589531
5,6,1,0.367776184287329
5,7,1,0.623790057605306
5,8,1,0.518592881297917
5,9,1,0.69748224803577
5,10,1,0.873213383173448
5,11,1,0.336221637228149
5,12,1,0.308097370317326
5,13,1,0.612024955817589
5,14,1,0.229259769690391
5,15,1,0.182723959791661
5,16,1,0.13922718581421
5,17,1,0.0656372402368536
5,18,1,0.321520236874141
5,19,1,0.25041146452453
5,20,1,0.532520926420668
6,1,1,0.157919042419294
6,2,1,0.465235797417197
6,3,1,0.446670413645778
6,4,1,0.465656749174704
6,5,1,0.566655268461286
6,6,1,0.617155930550262
6,7,1,0.365995381206892
6,8,1,0.557772263310707
6,9,1,0.314632655771898
6,10,1,0.624442952575587
6,11,1,0.558144643116837
6,12,1,0.570573705605557
6,13,1,0.430689284231081
6,14,1,0.293800022898313
6,15,1,0.450499893259044
6,16,1,0.481205916528704
6,17,1,0.212947220568581
6,18,1,0.623067345880408
6,19,1,0.380267589378244
6,20,1,0.532947989240945
7,1,1,0.588016755641884
7,2,1,0.433464883819891
7,3,1,0.469690044293834
7,4,1,0.346531023933444
7,5,1,0.231217853388782
7,6,1,0.390885367173326
7,7,1,0.33609041804985
7,8,1,0.309127729263006
7,9,1,0.378358802104281
7,10,1,0.416106784104913
7,11,1,0.468777776241686
7,12,1,0.56464651621659
7,13,1,0.897036032722534
7,14,1,0.866922329165476
7,15,1,0.790609778946724
7,16,1,0.499680071395865
7,17,1,0.606718074593153
7,18,1,0.485445691309721
7,19,1,0.299623390457273
7,20,1,0.296773191930143
8,1,1,0.897661562843224
8,2,1,0.327998842695302
8,3,1,0.760438739913123
8,4,1,0.422773449500566
8,5,1,0.762037390514859
8,6,1,0.320888825715997
8,7,1,0.647460574032163
8,8,1,0.19848602485899
8,9,1,0.882241263412221
8,10,1,0.25751061354194
8,11,1,0.430270792862963
8,12,1,0.792515192952474
8,13,1,0.551858008693849
8,14,1,0.74215791323953
8,15,1,0.677336311923152
8,16,1,0.156976905114713
8,17,1,0.412150454154459
8,18,1,0.516967240102273
8,19,1,0.413518616140886
8,20,1,0.315881055137131
9,1,1,0.472289956945699
9,2,1,0.64344318450773
9,3,1,0.36797708996012
9,4,1,0.786614494217813
9,5,1,0.350142613270983
9,6,1,0.571096593507787
9,7,1,0.947402113046281
9,8,1,0.533698522067554
9,9,1,0.519517209718929
9,10,1,0.38606538571912
9,11,1,0.654614225912964
9,12,1,0.466325993914462
9,13,1,0.589240148023526
9,14,1,0.547670713768737
9,15,1,0.717368813864276
9,16,1,0.651182606400285
9,17,1,0.568600939237364
9,18,1,0.532409744579774
9,19,1,0.441878785373707
9,20,1,0.348609281759689
10,1,1,0.742606870337444
10,2,1,0.468496796383338
10,3,1,0.360193192634373
10,4,1,0.594261054772424
10,5,1,0.360222268997171
10,6,1,0.814889591924513
10,7,1,0.395476018386403
10,8,1,0.521701580925594
10,9,1,0.388590640810109
10,10,1,0.593851096409376
10,11,1,0.389048734892396
10,12,1,0.402753610722142
10,13,1,0.384854155467896
10,14,1,0.340593423950912
10,15,1,0.709194326651904
10,16,1,0.322192888955309
10,17,1,0.260552306000821
10,18,1,0.734816390395979
10,19,1,0.607516166043511
10,20,1,0.399568614880543
