"Bee","Simulation","Bout","rawQuality","relativeQuality"
1,1,1,0.0130208,0.718927615835754
1,1,2,0.01368159,0.755412331004416
1,1,3,0.01497719,0.826947307279054
1,1,4,0.01534951,0.847504502683942
1,1,5,0.00724153,0.399832260529544
1,1,6,0.01758523,0.970947059921309
1,1,7,0.01117804,0.61718186646878
1,1,8,0.00722014,0.398651237727357
1,1,9,0.01246794,0.688402124184631
1,1,10,0.01135569,0.626990594884333
1,1,11,0.00465609,0.257080339365991
1,1,12,0.01144104,0.631703091198813
1,1,13,0.01180232,0.651650726447733
1,1,14,0.01583714,0.874428399319324
1,1,15,0.01158647,0.63973283155048
1,1,16,0.00484001,0.26723525819621
1,1,17,0.01676374,0.925589489946122
1,1,18,0.01421703,0.784975998568859
1,1,19,0.01787399,0.986890591681933
1,1,20,0.01079082,0.595801985708465
1,2,1,0.01377847,0.760761442228163
1,2,2,0.01524351,0.841651841766134
1,2,3,0.01158647,0.63973283155048
1,2,4,0.00485949,0.268310822674313
1,2,5,0.00623028,0.343997323235837
1,2,6,0.00779868,0.430594619306493
1,2,7,0.00778288,0.429722241547046
1,2,8,0.00952733,0.526039923981665
1,2,9,0.01091712,0.602775486405815
1,2,10,0.01168738,0.645304454316669
1,2,11,0.01341639,0.740769635953448
1,2,12,0.00716217,0.395450494770703
1,2,13,0.0094742,0.523106415731069
1,2,14,0.01168738,0.645304454316669
1,2,15,0.0094742,0.523106415731069
1,2,16,0.01471208,0.812309581468488
1,2,17,0.0094742,0.523106415731069
1,2,18,0.0085351,0.471255152826228
1,2,19,0.01590779,0.878329253034826
1,2,20,0.01540204,0.850404882665191
1,3,1,0.01715913,0.947420467307368
1,3,2,0.00479886,0.264963211056891
1,3,3,0.00902196,0.498136534849283
1,3,4,0.01059395,0.584932048398193
1,3,5,0.00954367,0.526942117183523
1,3,6,0.00529442,0.292324952985464
1,3,7,0.00778288,0.429722241547046
1,3,8,0.01221614,0.674499293815725
1,3,9,0.01060812,0.585714427692583
1,3,10,0.00972145,0.536758023390767
1,3,11,0.00655868,0.362129529324592
1,3,12,0.00496978,0.274400350717945
1,3,13,0.01369949,0.756400657706574
1,3,14,0.0126672,0.699404022434464
1,3,15,0.01167422,0.644577840942345
1,3,16,0.0148686,0.820951642665235
1,3,17,0.00956222,0.527966332844139
1,3,18,0.0126672,0.699404022434464
1,3,19,0.01191564,0.657907552251563
1,3,20,0.008902,0.491513089531356
1,4,1,0.01008397,0.556774123729669
1,4,2,0.01589901,0.877844476026728
1,4,3,0.01413612,0.78050865144754
1,4,4,0.01785891,0.986057967845702
