"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;1;1
1;2;2;3;3
1;3;9;3;0
1;4;1;55;1
1;5;2;2;6
1;6;0;16;0
1;7;1;0;2
1;8;2;1;6
1;9;2;23;5
1;10;2;0;4
1;11;0;1;1
1;12;3;0;0
1;13;0;3;22
1;14;1;6;1
1;15;2;3;8
1;16;0;15;1
1;17;2;14;3
1;18;0;0;0
1;19;1;1;1
1;20;1;1;1
1;21;3;3;56
1;22;1;1;9
1;23;2;24;3
1;24;1;1;1
1;25;1;1;10
1;26;2;11;3
1;27;1;1;1
1;28;1;1;6
1;29;1;1;3
1;30;1;1;2
1;31;3;7;12
1;32;1;1;6
1;33;1;1;2
1;34;1;1;1
1;35;1;9;1
1;36;1;1;9
1;37;1;0;1
1;38;1;6;1
1;39;3;5;13
1;40;1;1;1
1;41;1;1;19
1;42;1;6;1
1;43;1;2;1
1;44;1;0;1
1;45;1;6;1
1;46;3;2;1
1;47;1;3;5
1;48;1;6;1
1;49;1;1;0
1;50;1;1;5
2;1;8;2;0
2;2;1;0;2
2;3;0;4;2
2;4;2;10;6
2;5;1;1;5
2;6;1;3;1
2;7;0;2;4
2;8;1;0;0
2;9;3;19;4
2;10;0;0;0
2;11;2;0;0
2;12;1;1;1
2;13;2;6;0
2;14;3;0;56
2;15;1;2;0
2;16;0;1;0
2;17;0;25;27
2;18;1;21;0
2;19;0;6;7
2;20;2;2;2
2;21;1;8;6
2;22;2;20;2
2;23;0;3;11
2;24;0;1;1
2;25;1;2;0
2;26;0;13;15
2;27;0;0;2
2;28;1;12;2
2;29;1;6;2
2;30;0;0;3
2;31;1;8;6
2;32;0;6;2
2;33;2;4;4
2;34;0;21;5
2;35;0;3;3
2;36;0;34;2
2;37;0;4;22
2;38;0;39;5
2;39;1;5;0
2;40;0;1;0
2;41;0;7;11
2;42;0;7;6
2;43;0;15;6
2;44;0;0;1
2;45;1;6;9
2;46;0;11;3
2;47;0;0;7
2;48;0;18;6
2;49;0;16;6
2;50;0;0;4
3;1;1;4;0
3;2;3;2;11
3;3;0;0;4
3;4;0;1;1
3;5;0;8;1
3;6;10;0;0
3;7;2;4;5
3;8;1;3;0
3;9;0;1;2
3;10;0;2;4
3;11;3;3;10
3;12;4;4;28
3;13;0;6;8
3;14;1;1;6
3;15;4;2;0
3;16;0;3;4
3;17;3;3;0
3;18;0;21;17
3;19;4;7;7
3;20;1;1;17
3;21;0;0;5
3;22;9;17;19
3;23;3;0;0
3;24;1;3;1
3;25;2;3;16
3;26;4;7;31
3;27;1;0;6
3;28;1;1;15
3;29;1;1;26
3;30;2;14;2
3;31;0;6;10
3;32;1;0;15
3;33;2;37;2
3;34;1;1;2
3;35;2;3;51
3;36;3;7;5
3;37;1;1;27
3;38;2;2;10
3;39;2;5;2
3;40;1;1;9
3;41;1;1;0
3;42;1;1;42
3;43;3;5;49
3;44;3;5;37
3;45;1;1;3
3;46;1;1;4
3;47;1;6;0
3;48;2;8;3
3;49;4;7;29
3;50;2;9;2
4;1;0;1;1
4;2;0;2;4
4;3;0;3;2
4;4;0;5;3
4;5;0;1;7
4;6;6;0;0
4;7;0;0;8
4;8;0;6;0
4;9;0;2;3
4;10;0;1;13
4;11;6;0;0
4;12;11;13;4
4;13;0;6;11
4;14;3;6;0
4;15;0;12;9
4;16;0;0;23
4;17;3;0;3
4;18;6;0;6
4;19;4;12;0
4;20;0;0;16
4;21;0;1;2
4;22;0;3;1
4;23;1;0;9
4;24;9;6;0
4;25;0;9;2
4;26;0;3;2
4;27;0;0;8
4;28;2;12;3
4;29;0;0;2
4;30;0;0;5
4;31;0;0;2
4;32;0;0;20
4;33;0;0;5
4;34;0;0;46
4;35;2;2;30
4;36;0;0;16
4;37;0;1;2
4;38;0;0;5
4;39;0;0;15
4;40;0;9;5
4;41;0;0;5
4;42;0;8;4
4;43;0;0;16
4;44;0;0;17
4;45;0;0;9
4;46;0;0;11
4;47;0;0;5
4;48;0;0;13
4;49;0;0;11
4;50;1;0;3
5;1;7;40;31
5;2;0;5;5
5;3;0;5;0
5;4;3;0;0
5;5;0;1;1
5;6;2;0;0
5;7;0;1;5
5;8;1;1;8
5;9;3;0;0
5;10;0;3;4
5;11;1;1;21
5;12;1;1;14
5;13;2;19;2
5;14;4;0;5
5;15;0;6;7
5;16;0;8;10
5;17;0;5;6
5;18;2;3;14
5;19;0;4;2
5;20;0;2;0
5;21;0;5;12
5;22;6;0;0
5;23;0;11;4
5;24;2;3;6
5;25;0;2;0
5;26;0;2;21
5;27;0;1;1
5;28;0;2;13
5;29;0;14;0
5;30;0;14;15
5;31;0;5;9
5;32;0;14;9
5;33;0;2;12
5;34;0;10;3
5;35;0;5;0
5;36;0;15;3
5;37;0;6;30
5;38;0;2;9
5;39;0;11;3
5;40;0;2;16
5;41;0;2;22
5;42;0;2;25
5;43;0;13;0
5;44;0;2;4
5;45;0;2;12
5;46;1;8;3
5;47;0;2;22
5;48;0;2;21
5;49;0;2;15
5;50;0;2;9
6;1;3;0;0
6;2;0;9;2
6;3;2;3;3
6;4;6;4;0
6;5;0;2;4
6;6;0;14;0
