"arrayNumber";"simulation";"bout";"interference";"exploitation1";"exploitation2"
3;84;47;3;1;3
3;84;48;1;9;32
3;84;49;0;0;0
3;84;50;1;5;3
3;85;1;4;0;1
3;85;2;1;2;15
3;85;3;5;33;31
3;85;4;0;3;39
3;85;5;1;7;2
3;85;6;0;46;9
3;85;7;2;0;24
3;85;8;1;2;21
3;85;9;0;2;26
3;85;10;0;1;2
3;85;11;2;0;15
3;85;12;1;0;0
3;85;13;0;32;3
3;85;14;1;4;15
3;85;15;0;0;14
3;85;16;0;12;3
3;85;17;0;0;0
3;85;18;1;1;15
3;85;19;0;2;1
3;85;20;0;4;0
3;85;21;0;10;3
3;85;22;0;23;1
3;85;23;1;4;1
3;85;24;0;0;0
3;85;25;3;3;6
3;85;26;0;0;5
3;85;27;0;1;0
3;85;28;1;0;4
3;85;29;0;1;4
3;85;30;0;8;1
3;85;31;1;1;0
3;85;32;0;2;1
3;85;33;0;11;0
3;85;34;1;13;0
3;85;35;1;11;0
3;85;36;2;26;15
3;85;37;1;2;0
3;85;38;1;0;3
3;85;39;2;0;3
3;85;40;0;2;1
3;85;41;0;4;1
3;85;42;0;20;0
3;85;43;1;0;4
3;85;44;0;8;3
3;85;45;0;4;0
3;85;46;0;0;12
3;85;47;2;7;20
3;85;48;3;0;3
3;85;49;1;2;3
3;85;50;0;8;1
3;86;1;0;58;4
3;86;2;2;0;0
3;86;3;0;4;5
3;86;4;1;2;8
3;86;5;1;0;18
3;86;6;1;0;4
3;86;7;1;5;1
3;86;8;1;9;12
3;86;9;0;0;0
3;86;10;0;17;1
3;86;11;0;3;5
3;86;12;1;2;1
3;86;13;2;24;20
3;86;14;0;1;20
3;86;15;0;25;3
3;86;16;3;10;34
3;86;17;0;33;2
3;86;18;2;12;8
3;86;19;0;4;25
3;86;20;0;5;0
3;86;21;0;10;0
3;86;22;0;0;17
3;86;23;0;8;18
3;86;24;0;0;2
3;86;25;1;1;1
3;86;26;0;1;2
3;86;27;0;2;0
3;86;28;1;10;15
3;86;29;0;1;1
3;86;30;0;0;1
3;86;31;0;4;0
3;86;32;0;0;0
3;86;33;0;2;4
3;86;34;0;0;7
3;86;35;2;0;0
3;86;36;2;3;3
3;86;37;1;24;4
3;86;38;2;2;5
3;86;39;0;0;4
3;86;40;0;4;0
3;86;41;0;0;32
3;86;42;0;2;25
3;86;43;0;0;2
3;86;44;5;2;3
3;86;45;0;3;1
3;86;46;0;14;1
3;86;47;0;2;21
3;86;48;0;0;5
3;86;49;0;10;0
3;86;50;0;12;3
3;87;1;3;34;11
3;87;2;1;12;1
3;87;3;0;4;0
3;87;4;10;1;53
3;87;5;1;24;3
3;87;6;7;22;21
3;87;7;0;0;73
3;87;8;1;9;0
3;87;9;1;1;7
3;87;10;0;4;8
3;87;11;5;0;18
3;87;12;3;0;10
3;87;13;0;38;7
3;87;14;3;0;0
3;87;15;0;1;24
3;87;16;2;8;9
3;87;17;0;9;0
3;87;18;0;0;0
3;87;19;5;18;8
3;87;20;3;5;17
3;87;21;1;17;1
3;87;22;1;8;1
3;87;23;1;2;3
3;87;24;1;0;1
3;87;25;0;0;0
3;87;26;2;6;12
3;87;27;1;0;2
3;87;28;0;7;2
3;87;29;0;4;11
3;87;30;0;5;9
3;87;31;0;8;2
3;87;32;4;9;2
3;87;33;0;1;3
3;87;34;0;2;0
3;87;35;1;6;1
3;87;36;1;2;0
3;87;37;2;13;2
3;87;38;4;5;2
3;87;39;0;3;2
3;87;40;0;21;0
3;87;41;2;6;4
3;87;42;0;0;4
3;87;43;0;0;9
3;87;44;0;2;17
3;87;45;1;2;3
3;87;46;0;9;2
3;87;47;0;0;0
3;87;48;0;2;4
3;87;49;1;1;0
3;87;50;1;2;1
3;88;1;0;3;22
3;88;2;1;4;3
3;88;3;0;0;1
3;88;4;2;1;45
3;88;5;0;6;10
3;88;6;0;6;0
3;88;7;0;5;50
3;88;8;2;4;4
3;88;9;0;29;0
3;88;10;0;23;1
3;88;11;2;3;47
3;88;12;1;12;17
3;88;13;1;9;11
3;88;14;2;4;7
3;88;15;0;22;1
3;88;16;0;0;0
3;88;17;2;7;13
3;88;18;0;14;4
3;88;19;0;2;0
3;88;20;0;10;2
3;88;21;0;0;11
3;88;22;4;9;18
3;88;23;0;9;3
3;88;24;0;5;3
3;88;25;0;0;0
3;88;26;1;2;0
3;88;27;1;0;0
3;88;28;0;0;1
3;88;29;1;7;0
3;88;30;0;5;0
3;88;31;0;7;2
3;88;32;0;16;5
3;88;33;1;2;5
3;88;34;2;2;20
3;88;35;2;3;14
3;88;36;0;1;5
3;88;37;0;0;13
3;88;38;0;13;0
3;88;39;3;2;7
3;88;40;0;1;0
3;88;41;3;30;11
3;88;42;2;9;19
3;88;43;0;3;0
3;88;44;2;6;1
3;88;45;0;3;0
3;88;46;0;0;4
3;88;47;1;2;6
3;88;48;0;0;0
3;88;49;0;0;1
3;88;50;0;3;3
3;89;1;0;24;3
3;89;2;0;6;67
3;89;3;0;4;7
3;89;4;0;0;0
3;89;5;0;0;6
3;89;6;3;22;7
3;89;7;0;1;1
3;89;8;0;64;7
3;89;9;3;5;4
3;89;10;1;17;3
3;89;11;3;14;51
3;89;12;0;21;1
3;89;13;0;5;8
3;89;14;0;0;9
3;89;15;1;4;2
3;89;16;0;6;0
3;89;17;2;1;5
3;89;18;0;10;0
3;89;19;0;12;1
3;89;20;1;2;1
3;89;21;0;1;0
3;89;22;0;1;6
3;89;23;0;1;5
3;89;24;1;21;0
3;89;25;3;0;3
3;89;26;0;2;3
3;89;27;1;1;13
3;89;28;1;1;1
3;89;29;1;5;6
3;89;30;0;2;20
3;89;31;0;1;1
3;89;32;0;3;45
3;89;33;0;5;1
3;89;34;0;0;16
3;89;35;0;6;4
3;89;36;3;6;6
3;89;37;0;1;0
3;89;38;4;10;21
3;89;39;1;2;4
3;89;40;2;31;4
3;89;41;1;7;0
3;89;42;0;4;2
3;89;43;1;18;2
3;89;44;2;2;7
3;89;45;0;2;5
3;89;46;0;0;0
3;89;47;0;3;1
3;89;48;1;1;2
3;89;49;1;0;14
3;89;50;0;0;0
3;90;1;0;14;7
3;90;2;1;6;1
3;90;3;0;0;28
3;90;4;4;51;26
3;90;5;0;56;3
3;90;6;1;23;1
3;90;7;0;19;0
3;90;8;0;0;70
3;90;9;1;3;12
3;90;10;3;16;4
3;90;11;4;14;5
3;90;12;0;16;2
3;90;13;3;1;13
3;90;14;3;10;43
3;90;15;0;2;15
3;90;16;0;11;6
3;90;17;1;12;5
3;90;18;1;20;3
3;90;19;0;2;8
3;90;20;0;7;0
3;90;21;0;13;7
3;90;22;0;0;0
3;90;23;2;3;3
3;90;24;0;12;0
3;90;25;1;4;30
3;90;26;3;3;16
3;90;27;0;3;2
3;90;28;1;0;6
3;90;29;1;4;39
3;90;30;2;32;30
3;90;31;1;18;11
3;90;32;0;0;13
3;90;33;3;1;1
3;90;34;2;1;4
3;90;35;0;1;5
3;90;36;3;1;5
3;90;37;1;7;4
3;90;38;1;0;10
3;90;39;0;0;1
3;90;40;0;0;3
3;90;41;0;0;2
3;90;42;0;3;2
3;90;43;1;2;0
3;90;44;1;0;1
3;90;45;0;1;9
3;90;46;0;1;1
3;90;47;0;2;0
3;90;48;0;1;5
3;90;49;0;0;0
3;90;50;0;1;3
3;91;1;2;3;9
3;91;2;0;35;0
3;91;3;2;3;47
3;91;4;3;5;28
3;91;5;4;9;1
3;91;6;0;29;10
3;91;7;0;0;6
3;91;8;1;1;15
3;91;9;0;7;0
3;91;10;0;60;3
3;91;11;0;5;5
3;91;12;0;29;4
3;91;13;0;29;11
3;91;14;1;2;24
3;91;15;0;3;0
3;91;16;0;24;0
3;91;17;0;0;48
3;91;18;1;5;4
3;91;19;0;7;0
3;91;20;2;0;1
3;91;21;0;1;7
3;91;22;1;2;6
3;91;23;1;1;41
3;91;24;0;15;0
3;91;25;0;0;14
3;91;26;0;13;5
3;91;27;2;11;2
3;91;28;2;0;4
3;91;29;2;0;5
3;91;30;0;6;1
3;91;31;1;0;0
3;91;32;0;0;6
3;91;33;0;37;1
3;91;34;0;8;4
3;91;35;2;2;4
3;91;36;0;4;1
3;91;37;0;15;0
3;91;38;2;5;1
3;91;39;0;2;3
3;91;40;1;5;1
3;91;41;0;11;0
3;91;42;0;15;0
3;91;43;0;2;0
3;91;44;0;1;0
3;91;45;1;0;0
3;91;46;0;5;0
3;91;47;1;0;0
3;91;48;0;8;0
3;91;49;0;6;1
3;91;50;0;7;0
3;92;1;0;67;0
3;92;2;4;19;8
3;92;3;1;64;1
3;92;4;0;17;5
3;92;5;0;5;0
3;92;6;3;5;23
3;92;7;0;0;0
3;92;8;3;37;0
3;92;9;0;0;7
3;92;10;2;15;33
3;92;11;0;0;44
3;92;12;2;15;28
3;92;13;1;1;18
3;92;14;1;12;1
3;92;15;1;1;29
3;92;16;0;0;7
3;92;17;0;16;11
3;92;18;1;19;8
3;92;19;3;11;5
3;92;20;1;1;6
3;92;21;0;1;0
3;92;22;2;2;1
3;92;23;0;12;1
3;92;24;1;0;5
3;92;25;0;2;1
3;92;26;1;0;0
3;92;27;1;2;8
3;92;28;0;0;12
3;92;29;1;0;16
3;92;30;0;7;0
3;92;31;0;0;6
3;92;32;4;0;7
3;92;33;0;0;0
3;92;34;1;1;13
3;92;35;0;6;4
3;92;36;2;9;7
3;92;37;0;0;1
3;92;38;1;6;4
3;92;39;1;3;0
3;92;40;0;2;2
3;92;41;0;1;2
3;92;42;1;6;8
3;92;43;1;13;3
3;92;44;1;5;17
3;92;45;1;3;3
3;92;46;2;1;0
3;92;47;1;10;1
3;92;48;0;1;14
3;92;49;0;5;5
3;92;50;0;6;0
3;93;1;0;14;0
3;93;2;1;41;1
3;93;3;6;13;28
3;93;4;3;8;30
3;93;5;10;0;14
3;93;6;0;5;1
3;93;7;0;1;22
3;93;8;2;11;43
3;93;9;0;0;50
3;93;10;0;68;6
3;93;11;3;3;0
3;93;12;1;1;3
3;93;13;3;2;26
3;93;14;0;0;0
3;93;15;2;45;1
3;93;16;0;3;3
3;93;17;0;2;6
3;93;18;1;1;5
3;93;19;0;2;0
3;93;20;2;0;24
3;93;21;0;0;0
3;93;22;0;8;1
3;93;23;0;0;12
3;93;24;0;2;0
3;93;25;0;1;6
3;93;26;1;6;3
3;93;27;0;0;3
3;93;28;0;2;12
3;93;29;0;0;9
3;93;30;0;0;6
3;93;31;0;10;0
3;93;32;0;0;0
3;93;33;0;2;19
3;93;34;1;28;1
3;93;35;0;8;1
3;93;36;1;4;8
3;93;37;0;0;0
3;93;38;1;1;0
3;93;39;2;1;11
3;93;40;2;0;23
3;93;41;0;2;5
3;93;42;0;3;0
3;93;43;0;0;2
3;93;44;0;15;0
3;93;45;3;0;2
3;93;46;0;8;2
3;93;47;0;2;9
3;93;48;0;0;2
3;93;49;0;0;0
3;93;50;1;16;6
3;94;1;1;13;47
3;94;2;1;36;2
3;94;3;1;9;13
3;94;4;0;42;2
3;94;5;0;39;1
3;94;6;0;2;0
3;94;7;0;6;0
3;94;8;1;2;36
3;94;9;3;19;1
3;94;10;3;2;3
3;94;11;0;0;47
3;94;12;0;1;5
3;94;13;0;7;5
3;94;14;0;0;9
3;94;15;0;0;8
3;94;16;0;7;0
3;94;17;2;22;24
3;94;18;0;4;8
3;94;19;0;0;2
3;94;20;0;3;5
3;94;21;1;13;6
3;94;22;2;7;26
3;94;23;1;7;1
3;94;24;1;4;1
3;94;25;0;2;2
3;94;26;0;0;4
3;94;27;2;22;3
3;94;28;1;0;10
3;94;29;1;0;2
3;94;30;2;8;0
3;94;31;0;0;7
3;94;32;0;8;32
3;94;33;0;1;6
3;94;34;0;1;0
3;94;35;0;0;0
3;94;36;0;3;23
3;94;37;0;7;11
3;94;38;0;5;1
3;94;39;2;3;1
3;94;40;0;3;2
3;94;41;0;4;0
3;94;42;0;7;3
3;94;43;2;8;3
3;94;44;1;7;1
3;94;45;1;4;2
3;94;46;1;2;0
3;94;47;0;14;1
3;94;48;0;4;2
3;94;49;0;0;0
3;94;50;3;20;22
3;95;1;0;11;12
3;95;2;1;5;28
3;95;3;0;1;0
3;95;4;0;0;29
3;95;5;1;7;2
3;95;6;2;3;23
3;95;7;0;0;6
3;95;8;0;2;20
3;95;9;1;4;10
3;95;10;0;2;1
3;95;11;0;5;0
3;95;12;0;65;0
3;95;13;3;8;0
3;95;14;2;9;52
3;95;15;1;4;15
3;95;16;6;3;0
3;95;17;2;12;2
3;95;18;0;25;10
3;95;19;0;0;6
3;95;20;1;0;17
3;95;21;1;8;3
3;95;22;0;1;9
3;95;23;2;5;0
3;95;24;0;12;0
3;95;25;0;0;0
3;95;26;0;1;9
3;95;27;3;8;8
3;95;28;0;17;1
3;95;29;2;20;2
3;95;30;1;32;2
3;95;31;1;16;0
3;95;32;1;6;8
3;95;33;0;1;9
3;95;34;2;6;0
3;95;35;1;3;7
3;95;36;0;1;2
3;95;37;1;3;0
3;95;38;0;2;2
3;95;39;0;0;2
3;95;40;0;0;0
3;95;41;0;0;1
3;95;42;0;1;0
3;95;43;4;17;9
3;95;44;0;16;0
3;95;45;2;12;2
3;95;46;2;2;3
3;95;47;0;5;5
3;95;48;0;6;0
3;95;49;0;0;3
3;95;50;0;0;1
3;96;1;0;2;23
3;96;2;1;21;7
3;96;3;3;1;26
3;96;4;2;0;0
3;96;5;2;9;2
3;96;6;2;19;4
3;96;7;2;1;23
3;96;8;2;60;4
3;96;9;0;10;4
3;96;10;0;0;0
3;96;11;2;27;13
3;96;12;2;4;4
3;96;13;0;5;19
3;96;14;1;2;8
3;96;15;1;1;4
3;96;16;0;1;0
3;96;17;4;54;9
3;96;18;0;17;2
3;96;19;0;0;1
3;96;20;1;20;4
3;96;21;3;1;11
3;96;22;1;16;1
3;96;23;0;1;18
3;96;24;1;3;3
3;96;25;0;4;0
3;96;26;0;0;0
3;96;27;0;1;1
3;96;28;0;0;33
3;96;29;2;0;0
3;96;30;0;17;18
3;96;31;1;25;2
3;96;32;0;0;7
3;96;33;0;7;4
3;96;34;2;0;0
3;96;35;0;0;30
3;96;36;1;6;1
3;96;37;0;0;0
3;96;38;3;8;7
3;96;39;0;1;0
3;96;40;3;13;2
3;96;41;0;3;1
3;96;42;0;2;2
3;96;43;1;1;3
3;96;44;0;0;0
3;96;45;1;5;4
3;96;46;0;0;0
3;96;47;0;0;2
3;96;48;0;1;23
3;96;49;1;0;4
3;96;50;1;10;1
3;97;1;2;3;1
3;97;2;1;4;10
3;97;3;0;55;1
3;97;4;3;39;20
3;97;5;0;2;22
3;97;6;1;2;9
3;97;7;0;1;1
3;97;8;0;3;4
3;97;9;0;0;61
3;97;10;2;4;52
3;97;11;7;61;22
3;97;12;0;0;8
3;97;13;2;0;0
3;97;14;1;1;7
3;97;15;0;3;0
3;97;16;1;12;0
3;97;17;5;8;2
3;97;18;0;25;6
3;97;19;1;20;25
3;97;20;0;4;32
3;97;21;1;24;7
3;97;22;2;9;22
3;97;23;1;7;0
3;97;24;1;1;9
3;97;25;1;1;4
3;97;26;0;0;4
3;97;27;1;0;0
3;97;28;0;1;10
3;97;29;1;3;0
3;97;30;0;0;2
3;97;31;0;3;2
3;97;32;0;0;5
3;97;33;1;1;14
3;97;34;1;0;4
3;97;35;2;3;1
3;97;36;2;0;0
3;97;37;0;2;1
3;97;38;0;4;16
3;97;39;1;31;7
3;97;40;0;2;5
3;97;41;0;0;2
3;97;42;0;7;1
3;97;43;3;6;3
3;97;44;6;12;2
3;97;45;0;30;0
3;97;46;1;2;0
3;97;47;0;0;4
3;97;48;0;13;10
3;97;49;0;2;4
3;97;50;0;1;0
3;98;1;1;4;29
3;98;2;0;63;2
3;98;3;0;3;0
3;98;4;0;2;72
3;98;5;1;40;1
3;98;6;0;37;2
3;98;7;1;52;0
3;98;8;0;1;8
3;98;9;0;2;1
3;98;10;0;0;0
3;98;11;1;43;9
3;98;12;0;1;2
3;98;13;0;9;3
3;98;14;0;0;0
3;98;15;1;2;1
3;98;16;5;18;12
3;98;17;1;10;47
3;98;18;0;1;6
3;98;19;0;1;0
3;98;20;0;4;2
3;98;21;3;36;19
3;98;22;1;2;12
3;98;23;0;6;12
3;98;24;0;1;3
3;98;25;0;4;11
3;98;26;0;3;0
3;98;27;0;4;7
3;98;28;1;1;1
3;98;29;0;0;3
3;98;30;0;6;4
3;98;31;2;3;12
3;98;32;0;2;14
3;98;33;0;2;0
3;98;34;2;5;1
3;98;35;3;7;17
3;98;36;0;0;5
3;98;37;1;0;21
3;98;38;0;2;4
3;98;39;0;0;0
3;98;40;1;0;0
3;98;41;0;0;5
3;98;42;1;1;1
3;98;43;0;0;30
3;98;44;0;3;4
3;98;45;3;1;3
3;98;46;1;1;3
3;98;47;3;4;2
3;98;48;1;0;6
3;98;49;0;7;0
3;98;50;1;0;9
3;99;1;0;0;69
3;99;2;4;49;24
3;99;3;0;7;3
3;99;4;0;0;0
3;99;5;3;7;0
3;99;6;0;3;0
3;99;7;1;2;15
3;99;8;0;2;11
3;99;9;0;0;20
3;99;10;1;50;11
3;99;11;4;0;2
3;99;12;2;59;0
3;99;13;3;4;22
3;99;14;0;3;10
3;99;15;2;1;6
3;99;16;0;0;1
3;99;17;1;20;0
3;99;18;0;7;0
3;99;19;1;2;5
3;99;20;0;1;0
3;99;21;0;6;0
3;99;22;1;7;1
3;99;23;4;6;10
3;99;24;0;9;1
3;99;25;0;0;10
3;99;26;0;2;10
3;99;27;0;4;1
3;99;28;1;4;1
3;99;29;0;2;6
3;99;30;0;0;0
3;99;31;0;0;4
3;99;32;1;7;37
3;99;33;4;11;10
3;99;34;1;1;2
3;99;35;0;3;1
3;99;36;0;3;2
3;99;37;1;19;0
3;99;38;0;1;2
3;99;39;2;1;7
3;99;40;1;0;8
3;99;41;0;0;0
3;99;42;0;17;3
3;99;43;0;11;2
3;99;44;0;1;5
3;99;45;0;6;1
3;99;46;2;0;1
3;99;47;2;0;12
3;99;48;1;3;12
3;99;49;0;3;1
3;99;50;2;4;1
3;100;1;0;1;27
3;100;2;0;3;59
3;100;3;2;0;0
3;100;4;1;23;5
3;100;5;2;2;32
3;100;6;0;4;1
3;100;7;3;21;22
3;100;8;2;46;20
3;100;9;0;0;0
3;100;10;1;24;0
3;100;11;2;1;12
3;100;12;2;24;8
3;100;13;0;17;0
3;100;14;1;4;0
3;100;15;0;24;0
3;100;16;0;26;2
3;100;17;7;38;47
3;100;18;5;36;3
3;100;19;0;9;0
3;100;20;4;3;0
3;100;21;0;0;2
3;100;22;0;1;1
3;100;23;3;9;19
3;100;24;0;2;0
3;100;25;0;0;0
3;100;26;0;0;2
3;100;27;0;0;1
3;100;28;0;0;0
3;100;29;0;9;0
3;100;30;0;1;6
3;100;31;0;4;24
3;100;32;4;2;10
3;100;33;0;2;1
3;100;34;0;0;0
3;100;35;0;0;26
3;100;36;0;2;0
3;100;37;0;3;15
3;100;38;0;0;0
3;100;39;1;1;6
3;100;40;1;1;1
3;100;41;0;1;7
3;100;42;1;1;15
3;100;43;1;2;2
3;100;44;0;5;0
3;100;45;0;4;3
3;100;46;0;0;0
3;100;47;0;0;0
3;100;48;0;0;2
3;100;49;1;13;6
3;100;50;0;0;0
4;1;1;1;5;2
4;1;2;0;1;8
4;1;3;0;0;11
4;1;4;0;6;1
4;1;5;0;0;1
4;1;6;2;7;0
4;1;7;0;0;1
4;1;8;1;0;6
4;1;9;0;1;2
4;1;10;1;7;1
4;1;11;2;0;0
4;1;12;0;1;1
4;1;13;0;0;1
4;1;14;2;4;1
4;1;15;0;6;0
4;1;16;0;1;1
4;1;17;2;1;1
4;1;18;0;0;0
4;1;19;1;1;0
4;1;20;0;2;1
4;1;21;1;3;0
4;1;22;0;0;2
4;1;23;0;0;2
4;1;24;0;0;0
4;1;25;1;0;3
4;1;26;1;1;0
4;1;27;0;1;1
4;1;28;0;1;4
4;1;29;2;0;0
4;1;30;1;0;5
4;1;31;2;0;0
4;1;32;2;1;2
4;1;33;0;0;5
4;1;34;0;1;6
4;1;35;1;8;1
4;1;36;0;1;1
4;1;37;1;0;0
4;1;38;0;0;0
4;1;39;0;1;0
4;1;40;0;1;1
4;1;41;0;0;1
4;1;42;2;0;0
4;1;43;0;1;2
4;1;44;0;0;1
4;1;45;1;0;0
4;1;46;0;5;2
4;1;47;1;1;2
4;1;48;1;1;0
4;1;49;0;1;4
4;1;50;0;0;3
4;2;1;1;3;10
4;2;2;2;1;2
4;2;3;0;3;0
4;2;4;2;2;3
4;2;5;0;1;1
4;2;6;2;0;0
4;2;7;0;1;2
4;2;8;1;0;1
4;2;9;2;4;3
4;2;10;0;1;0
4;2;11;0;0;3
4;2;12;1;0;1
4;2;13;0;5;4
4;2;14;0;1;1
4;2;15;1;4;0
4;2;16;1;2;2
4;2;17;1;0;1
4;2;18;1;1;0
4;2;19;0;0;0
4;2;20;2;0;0
4;2;21;0;0;2
4;2;22;0;1;1
4;2;23;0;0;1
4;2;24;0;2;1
4;2;25;0;2;1
4;2;26;1;1;0
4;2;27;1;5;7
4;2;28;2;2;1
4;2;29;0;2;0
4;2;30;0;2;0
4;2;31;0;3;1
4;2;32;1;0;1
4;2;33;1;2;0
4;2;34;1;1;0
4;2;35;0;7;0
4;2;36;0;2;1
4;2;37;0;1;3
4;2;38;1;1;1
4;2;39;0;1;1
4;2;40;2;1;0
4;2;41;0;1;0
4;2;42;0;2;0
4;2;43;0;0;0
4;2;44;0;0;1
4;2;45;0;2;1
4;2;46;0;1;1
4;2;47;0;3;0
4;2;48;0;0;0
4;2;49;2;0;0
4;2;50;0;0;2
4;3;1;2;2;0
4;3;2;0;6;2
4;3;3;0;2;3
4;3;4;0;6;3
4;3;5;0;12;4
4;3;6;2;0;4
4;3;7;3;0;0
4;3;8;1;3;9
4;3;9;1;0;1
4;3;10;0;3;0
4;3;11;0;0;0
4;3;12;0;1;1
4;3;13;1;0;3
4;3;14;0;2;2
4;3;15;0;0;2
4;3;16;0;1;1
4;3;17;1;0;7
4;3;18;0;3;0
4;3;19;2;0;0
4;3;20;1;0;0
4;3;21;0;0;0
4;3;22;1;0;1
4;3;23;1;0;0
4;3;24;2;4;1
4;3;25;1;0;0
4;3;26;0;0;1
4;3;27;1;2;1
4;3;28;0;1;1
4;3;29;0;3;0
4;3;30;1;19;0
4;3;31;2;0;0
4;3;32;1;4;4
4;3;33;0;0;1
4;3;34;0;4;1
4;3;35;0;20;2
4;3;36;1;0;0
4;3;37;0;2;2
4;3;38;1;1;7
4;3;39;2;2;0
4;3;40;0;0;13
4;3;41;1;0;1
4;3;42;1;0;0
4;3;43;1;0;0
4;3;44;0;0;1
4;3;45;1;1;0
4;3;46;0;0;2
4;3;47;0;1;0
4;3;48;1;0;0
4;3;49;1;0;0
4;3;50;1;0;0
4;4;1;2;1;0
4;4;2;0;15;3
4;4;3;0;2;1
4;4;4;0;2;0
4;4;5;0;0;0
4;4;6;1;5;1
4;4;7;0;0;6
4;4;8;0;0;5
4;4;9;0;2;0
4;4;10;0;0;0
4;4;11;0;0;2
4;4;12;0;2;0
4;4;13;2;1;4
4;4;14;2;0;1
4;4;15;0;1;2
4;4;16;0;1;9
4;4;17;0;0;17
4;4;18;2;0;0
4;4;19;0;1;2
4;4;20;1;1;3
4;4;21;0;12;0
4;4;22;1;2;2
4;4;23;0;5;1
4;4;24;0;1;3
4;4;25;0;0;0
4;4;26;2;0;0
4;4;27;4;0;0
4;4;28;0;0;2
4;4;29;0;0;2
4;4;30;0;1;2
4;4;31;0;2;0
4;4;32;0;0;0
4;4;33;0;2;1
4;4;34;0;0;1
4;4;35;1;0;3
4;4;36;0;1;10
4;4;37;2;0;2
4;4;38;1;1;1
4;4;39;0;1;0
4;4;40;0;1;1
4;4;41;0;1;0
4;4;42;1;1;0
4;4;43;0;1;1
4;4;44;1;0;0
4;4;45;0;0;3
4;4;46;0;0;7
4;4;47;1;0;0
4;4;48;0;0;1
4;4;49;1;1;1
4;4;50;1;1;0
4;5;1;0;0;6
4;5;2;0;0;2
4;5;3;0;6;0
4;5;4;0;3;1
4;5;5;4;2;0
4;5;6;0;0;7
4;5;7;0;1;0
4;5;8;1;3;1
4;5;9;2;0;0
4;5;10;2;0;0
4;5;11;0;1;0
4;5;12;0;1;1
4;5;13;1;0;0
4;5;14;1;1;5
4;5;15;0;1;9
4;5;16;1;1;1
4;5;17;1;0;0
4;5;18;0;0;2
4;5;19;1;1;1
4;5;20;2;0;1
4;5;21;0;1;1
4;5;22;2;8;0
4;5;23;0;3;0
4;5;24;1;0;0
4;5;25;1;3;0
4;5;26;1;1;3
4;5;27;0;1;0
4;5;28;0;0;2
4;5;29;0;5;0
4;5;30;0;0;2
4;5;31;0;4;1
4;5;32;0;1;3
4;5;33;1;1;0
4;5;34;0;0;3
4;5;35;1;1;6
4;5;36;0;0;3
4;5;37;0;0;0
4;5;38;2;2;0
4;5;39;2;0;0
4;5;40;0;1;0
4;5;41;0;2;0
4;5;42;0;0;0
4;5;43;0;1;8
4;5;44;0;3;0
4;5;45;0;0;0
4;5;46;0;2;0
4;5;47;0;3;0
4;5;48;0;2;0
4;5;49;0;3;1
4;5;50;0;0;4
4;6;1;0;4;11
4;6;2;0;0;2
4;6;3;0;0;0
4;6;4;1;1;4
4;6;5;2;2;1
4;6;6;1;4;0
4;6;7;3;0;0
4;6;8;1;0;4
4;6;9;2;0;0
4;6;10;1;3;0
4;6;11;2;2;5
4;6;12;0;2;0
4;6;13;0;2;3
4;6;14;2;4;3
4;6;15;0;0;2
4;6;16;1;0;4
4;6;17;1;0;0
4;6;18;0;0;0
4;6;19;0;0;0
4;6;20;0;2;1
4;6;21;1;0;4
4;6;22;0;1;0
4;6;23;1;0;0
4;6;24;2;6;2
4;6;25;0;4;4
4;6;26;0;2;0
4;6;27;0;0;1
4;6;28;1;1;0
4;6;29;0;0;8
4;6;30;0;2;2
4;6;31;1;0;2
4;6;32;0;0;1
4;6;33;1;1;0
4;6;34;0;2;0
4;6;35;1;1;2
4;6;36;1;0;0
4;6;37;0;1;5
4;6;38;0;0;0
4;6;39;1;1;6
4;6;40;0;2;1
4;6;41;0;0;1
4;6;42;0;1;4
4;6;43;0;4;1
4;6;44;0;1;1
4;6;45;1;0;3
4;6;46;0;3;0
4;6;47;1;0;1
4;6;48;0;0;0
4;6;49;0;1;0
4;6;50;1;1;0
4;7;1;1;1;0
4;7;2;0;3;2
4;7;3;0;1;1
4;7;4;0;7;4
4;7;5;1;2;4
4;7;6;0;2;0
4;7;7;1;0;3
4;7;8;0;0;6
4;7;9;0;0;0
4;7;10;1;0;0
4;7;11;1;0;1
4;7;12;2;0;1
4;7;13;0;2;6
4;7;14;0;1;0
4;7;15;0;5;4
4;7;16;0;1;0
4;7;17;0;1;4
4;7;18;1;2;2
4;7;19;0;0;0
4;7;20;1;0;0
4;7;21;1;1;1
4;7;22;1;2;0
4;7;23;0;9;0
4;7;24;2;0;1
4;7;25;0;1;1
4;7;26;0;0;6
4;7;27;0;0;1
4;7;28;0;1;1
4;7;29;2;1;1
4;7;30;0;0;8
4;7;31;1;0;0
4;7;32;1;0;1
4;7;33;0;1;0
4;7;34;0;1;0
4;7;35;0;1;1
4;7;36;0;2;1
4;7;37;0;2;0
4;7;38;0;1;0
4;7;39;0;1;1
4;7;40;1;0;0
4;7;41;0;0;2
4;7;42;0;1;0
4;7;43;0;0;0
4;7;44;1;1;0
4;7;45;1;3;1
4;7;46;1;1;1
4;7;47;0;0;1
4;7;48;1;3;0
4;7;49;0;0;5
4;7;50;0;1;0
4;8;1;2;2;3
4;8;2;1;2;5
4;8;3;0;0;4
4;8;4;0;1;1
4;8;5;0;0;6
4;8;6;0;0;4
4;8;7;0;1;1
4;8;8;0;2;3
4;8;9;1;3;1
