"sim","bout","bee","distance"
1,1,1,1.00526289996956
1,1,2,1.1328994285028
1,2,1,0.860809294753954
1,2,2,0.56438499247444
1,3,1,0.594245800318136
1,3,2,0.55734624191374
1,4,1,0.320497953022698
1,4,2,0.73735338532519
1,5,1,0.352304703371254
1,5,2,1.12766362404492
1,6,1,0.949632607777057
1,6,2,0.740091604073401
1,7,1,0.723262756503606
1,7,2,0.77784977691725
1,8,1,0.385703497965656
1,8,2,0.593953989666936
1,9,1,0.792278624543273
1,9,2,0.453647544524512
1,10,1,0.774289420010153
1,10,2,0.898080155760583
1,11,1,0.753993069575454
1,11,2,0.261400413450686
1,12,1,0.726580467716184
1,12,2,0.845554465243199
1,13,1,0.659122743181166
1,13,2,0.642302948218001
1,14,1,0.40785082660026
1,14,2,0.475304228656095
1,15,1,0.203481544542677
1,15,2,0.734623423965863
1,16,1,0.707549555629432
1,16,2,0.57298786019088
1,17,1,0.379205417735896
1,17,2,0.452887926472364
1,18,1,0.713814687764125
1,18,2,0.474263879491484
1,19,1,0.689587467914111
1,19,2,0.28005911507927
1,20,1,0.413153364322636
1,20,2,0.350201084449276
1,21,1,0.378323311037806
1,21,2,0.523604651726294
1,22,1,0.356784144245573
1,22,2,0.15442835720837
1,23,1,0.309952179290803
1,23,2,0.39860231322595
1,24,1,0.0723866773020236
1,24,2,0.140419646374684
1,25,1,0.52737218969298
1,25,2,0.0396761250080162
1,26,1,0.341832940578914
1,26,2,0.493615073278016
1,27,1,0.222161959809458
1,27,2,0.103337981591475
1,28,1,0.107814686740351
1,28,2,0.0309993997771077
1,29,1,0.447463031850262
1,29,2,0.0210745032958693
1,30,1,0.244326947002101
1,30,2,0.086303386012864
1,31,1,0.000656727648994959
1,31,2,0.0851419225006366
1,32,1,0.112383060390347
1,32,2,0.0117145155030283
1,33,1,0.196582469285214
1,33,2,0.17994640933228
1,34,1,0.213581823674279
1,34,2,0.082616662538757
1,35,1,0.000129890848249048
1,35,2,0.0554206000412922
1,36,1,0.144441259554271
1,36,2,0.127266914118911
1,37,1,0.212959290054138
1,37,2,0.00582373740373049
1,38,1,0.456067196278454
1,38,2,0.0962552458087357
1,39,1,0.0987000416440473
1,39,2,0.0854887213047919
1,40,1,0.471755572235529
1,40,2,0.0721058268691183
1,41,1,0.222592463405894
1,41,2,0.0090007060967944
1,42,1,0.325525068398117
1,42,2,0.128526069113194
1,43,1,0.0763133582354114
1,43,2,0.149980212497708
1,44,1,0.103345281516279
1,44,2,0.00270253637708213
1,45,1,2.25320684644246e-06
1,45,2,0.175490613979044
1,46,1,0.207486127507229
1,46,2,0.198883375360642
1,47,1,0.0516696585426653
1,47,2,0.20858344886323
1,48,1,0.323274903604919
1,48,2,0.385380002537121
1,49,1,0.0494919168379003
1,49,2,0.19089438560301
1,50,1,0.0344981494222339
1,50,2,0.166559609138181
2,1,1,0.865752906683713
2,1,2,0.891917844764382
2,2,1,0.81080426422553
2,2,2,0.801441377662751
2,3,1,0.636824233680364
2,3,2,0.846989226034209
2,4,1,0.465730345929088
2,4,2,0.644157657688938
2,5,1,0.8836047227056
2,5,2,0.717052321558504
2,6,1,0.793468557427584
2,6,2,0.620827893345256
2,7,1,0.767252489535434
2,7,2,1.04995487957301
2,8,1,0.507297524443924
2,8,2,0.339820093414723
2,9,1,0.406795628491539
2,9,2,0.949893447470609
2,10,1,0.779293706415277
2,10,2,0.874780658768574
2,11,1,0.145154261560838
2,11,2,0.680515835459923
2,12,1,0.739671811845436
2,12,2,0.65194253656702
2,13,1,0.525581719633727
2,13,2,0.324601571033946
2,14,1,0.390344198419781
2,14,2,0.656315267539956
2,15,1,0.423231651024137
2,15,2,0.845222032134945
2,16,1,0.049335140270071
2,16,2,0.861633455881942
2,17,1,0.0340670661155586
2,17,2,0.39449007839858
2,18,1,0.222354694746501
2,18,2,0.815971961458148
2,19,1,0.017421293660906
2,19,2,0.612994259027709
2,20,1,0.556097427856033
2,20,2,0.577216746060047
2,21,1,0.00787622139869069
2,21,2,0.69999938525694
2,22,1,0.218853600471892
2,22,2,0.91357588329814
2,23,1,0.358144503065358
2,23,2,0.859069027985836
2,24,1,0.145192039263918
2,24,2,0.513965108109076
2,25,1,0.166473247633766
2,25,2,0.61981505280875
2,26,1,0.521795716727434
2,26,2,0.440601806346224
2,27,1,0.592345815349157
2,27,2,0.371594302817799
2,28,1,0.000467011498759074
2,28,2,0.399549258746707
2,29,1,0.326287879429053
2,29,2,0.370797652247243
2,30,1,0.000207654366092539
2,30,2,0.146645705799864
2,31,1,0.105153076402035
2,31,2,0.10486734186595
2,32,1,9.23093483146352e-05
2,32,2,0.338635186035669
2,33,1,0.366291744125078
2,33,2,0.288675797230501
2,34,1,0.391349635113386
2,34,2,0.222220411789303
2,35,1,0.181508809108557
2,35,2,0.0369948181530109
2,36,1,0.333487812960255
2,36,2,0.0251720672351498
2,37,1,1.21576581049106e-05
2,37,2,0.128854268678944
2,38,1,0.394400274811723
2,38,2,0.093363579447384
2,39,1,0.292189174787534
2,39,2,0.110185218689607
2,40,1,3.60232265925826e-06
2,40,2,0.120648606238925
2,41,1,2.40155345390822e-06
2,41,2,0.149958211742119
2,42,1,0.107358342707093
2,42,2,0.103297049975773
2,43,1,1.0673595671731e-06
2,43,2,0.069230918091258
2,44,1,7.11573484710058e-07
2,44,2,0.00102239584527266
2,45,1,0.532218297409603
2,45,2,0.14523013703074
2,46,1,3.16255099495041e-07
2,46,2,0.170869845691729
