"sim","bout","bee","distance"
1,1,1,0.627461648482964
1,2,1,0.60449186792763
1,3,1,0.136064843440492
1,4,1,0.637163774023772
1,5,1,0.84328722663631
1,6,1,0.339765132235504
1,7,1,0.565274891170103
1,8,1,0.574235939293079
1,9,1,0.648939795341945
1,10,1,0.409429270379226
1,11,1,0.708647078597734
1,12,1,0.650978257993241
1,13,1,0.670883260919255
1,14,1,0.503894487955591
1,15,1,0.447667464527119
1,16,1,0.626071574804428
1,17,1,0.086504668152275
1,18,1,0.582989425782628
1,19,1,0.578661156572638
1,20,1,0.597293656228713
2,1,1,0.69604641001164
2,2,1,0.539618893179009
2,3,1,0.559506001182454
2,4,1,0.976152609478705
2,5,1,0.824549186300228
2,6,1,0.738805561498686
2,7,1,0.863466884222283
2,8,1,0.866486481183764
2,9,1,0.756548740976947
2,10,1,0.60304828949012
2,11,1,0.46565651367432
2,12,1,0.345432913790075
2,13,1,0.24843948164828
2,14,1,0.0693489352676093
2,15,1,0.153253608022747
2,16,1,0.105557610042252
2,17,1,0.0719518546325666
2,18,1,0.0486935028988218
2,19,1,0.0327920262738702
2,20,1,0.0220100743662729
3,1,1,0.435869122343463
3,2,1,0.326252063698263
3,3,1,0.469447897834693
3,4,1,0.285200854463134
3,5,1,0.323288380896837
3,6,1,0.522323838181276
3,7,1,0.338693891051159
3,8,1,0.382961823882158
3,9,1,0.752452715036382
3,10,1,0.864930670135957
3,11,1,0.348334857787234
3,12,1,0.807659693101037
3,13,1,0.549475413430155
3,14,1,0.713886486713685
3,15,1,0.224008580768753
3,16,1,0.0829394031093222
3,17,1,0.134554999383406
3,18,1,0.522773043745644
3,19,1,0.606504243037737
3,20,1,0.519292072801035
4,1,1,0.515232559091844
4,2,1,0.328686739461674
4,3,1,0.581965552642297
4,4,1,0.515042562972444
4,5,1,0.830421422454778
4,6,1,0.22209641952417
4,7,1,0.767438034340449
4,8,1,0.843610233132897
4,9,1,0.353625788041245
4,10,1,0.47322945393905
4,11,1,0.295060017443378
4,12,1,0.259975721613015
4,13,1,0.217272848405522
4,14,1,0.172577662498514
4,15,1,0.585873732208324
4,16,1,0.0960458126803805
4,17,1,0.458637128618287
4,18,1,0.0477805649568132
4,19,1,0.34619125592441
4,20,1,0.432097715417623
5,1,1,0.694222281069408
5,2,1,0.394151113989878
5,3,1,0.795410700951209
5,4,1,0.710681511883135
5,5,1,0.369730270533566
5,6,1,0.328952885398671
5,7,1,0.662591227917126
5,8,1,0.717210868826841
5,9,1,0.160108763889643
5,10,1,0.623321504468381
5,11,1,0.774239410539168
5,12,1,0.453181392621729
5,13,1,0.65711677932985
5,14,1,0.556025518610272
