simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,0.7697028295478104,2,0.00037405,0.41671308571555893
0,0,1,0.7697028295478104,2,0.00037724,0.42026692809875
0,1,0,1.5130296203960025,1,9.6e-05,0.1069494886477574
0,1,1,1.4100432879753781,3,0.00086941,0.9685724471379872
0,2,0,1.9754386888183517,1,9.547e-05,0.10635903834584791
0,2,1,1.7911461249514535,3,0.00084225,0.938314654308059
0,3,0,2.2280769096129354,3,0.00084148,0.9374568302845302
0,3,1,2.1022402213398506,1,9.475e-05,0.10555691718098972
0,4,0,2.1811066109828836,2,0.00038613,0.43017089637040173
0,4,1,2.537292784489306,2,0.0003754,0.41821706289966804
1,0,0,2.847868344791581,3,0.00084139,0.937356565138923
1,0,1,2.502621847580782,1,9.985e-05,0.11123860876540184
1,1,0,2.8197369809770376,2,0.00037595,0.4188297943450458
1,1,1,2.802636564383748,2,0.00038083,0.42426639335130684
1,2,0,2.8977462793379973,3,0.00084242,0.9385040440275394
1,2,1,2.9285035390911975,1,9.487e-05,0.10569060404179943
1,3,0,2.943113786727721,2,0.0003821,0.4256812459615428
1,3,1,3.2683094052746036,2,0.00039807,0.4434727390209665
1,4,0,3.558528344660575,2,0.0003769,0.41988814865978924
1,4,1,3.308213237129527,2,0.00037694,0.41993271094672574
