simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,1.709383566521245,4,0.01692994,0.6090506762177279
0,0,1,1.709383566521245,2,0.00321039,0.11549303780300649
0,1,0,4.1254925091038395,3,0.00679926,0.24460180607728962
0,1,1,3.833718537632464,4,0.01237738,0.445273383060057
0,2,0,5.27378474315721,3,0.00679926,0.24460180607728962
0,2,1,5.559916942800532,4,0.00541871,0.19493683909852985
0,3,0,6.052889814777187,4,0.00626619,0.2254247361070839
0,3,1,6.056342113826265,3,0.00696228,0.2504664128766648
0,4,0,5.811826672953762,5,0.01893705,0.6812559942958407
0,4,1,5.850616593590976,2,0.00309435,0.11131852563885793
0,5,0,6.010348908423456,4,0.01211971,0.43600376439980054
0,5,1,6.010348908423456,3,0.00348289,0.12529616228362075
0,6,0,6.471937103966049,3,0.00681734,0.2452522298960401
0,6,1,6.4587184291312525,4,0.00933495,0.33582266741398253
0,7,0,6.431206402331022,5,0.01893705,0.6812559942958407
0,7,1,6.431653820287783,2,0.00233374,0.08395575679041747
0,8,0,5.883452951637073,4,0.01211971,0.43600376439980054
0,8,1,5.878962679470603,3,0.00720892,0.259339229837761
0,9,0,6.409108606007172,3,0.00681734,0.2452522298960401
0,9,1,6.409108606007173,4,0.00629963,0.2266277323736224
1,0,0,7.553487976039357,3,0.0128542,0.4624268722888515
1,0,1,7.553584618318018,4,0.00482796,0.1736847444676202
1,1,0,8.037580318687152,3,0.00392511,0.14120492451414277
1,1,1,8.037638304054347,4,0.00463493,0.16674053485847165
1,2,0,9.273554552699748,3,0.00272424,0.09800390398190326
1,2,1,7.842688606419268,4,0.0062321,0.2241983562408669
1,3,0,7.784540962836887,3,0.00387516,0.1394079848157696
1,3,1,8.115300520919465,3,0.00287982,0.10360085850188111
1,4,0,7.915804545190248,3,0.0128542,0.4624268722888515
1,4,1,8.012088214212447,4,0.00481422,0.1731904511451848
1,5,0,8.23702850818255,3,0.0128542,0.4624268722888515
1,5,1,8.257466779719488,4,0.00389256,0.14003394579177947
1,6,0,8.50577454295808,3,0.0128542,0.4624268722888515
1,6,1,8.50577454295808,4,0.00852405,0.30665072744579863
1,7,0,8.694040011358652,3,0.0128542,0.4624268722888515
1,7,1,8.694040011358652,4,0.00460821,0.1657792890378404
1,8,0,9.774431369657673,3,0.0025253,0.09084708348952378
1,8,1,8.508738630352486,4,0.00462581,0.16641244496759752
1,9,0,8.622539126804757,3,0.0128542,0.4624268722888515
1,9,1,8.622539126804757,3,0.00241307,0.08680963519426015
2,0,0,8.729536059595805,3,0.0128542,0.4624268722888515
2,0,1,8.729536059595805,3,0.00722338,0.2598594249936864
2,1,0,8.817735458185293,3,0.0128542,0.4624268722888515
2,1,1,8.817735458185293,4,0.00861593,0.3099560891972806
2,2,0,9.553368558025667,3,0.00649677,0.23371979828227674
2,2,1,8.971373842956316,4,0.00475652,0.17111470698910614
2,3,0,9.274917418365222,3,0.0128542,0.4624268722888515
2,3,1,9.27491741836522,4,0.0098025,0.3526426705365925
2,4,0,9.735204781321164,3,0.00513097,0.18458545914237592
2,4,1,9.448603158649421,4,0.00480972,0.1730285646858719
2,5,0,9.5962123593313,3,0.0128542,0.4624268722888515
