simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,absolute_quality
1,27,0,,5,0.0178282
1,27,1,,5,0.01728949
1,28,0,,5,0.0178282
1,28,1,,5,0.01728949
1,29,0,,5,0.0178282
1,29,1,,5,0.01728949
2,0,0,,4,0.00483533
2,0,1,,5,0.01510435
2,1,0,,5,0.01567989
2,1,1,,4,0.01710447
2,2,0,,5,0.01567989
2,2,1,,5,0.01329766
2,3,0,,4,0.00478503
2,3,1,,5,0.01467085
2,4,0,,5,0.01709227
2,4,1,,4,0.01144862
2,5,0,,4,0.00528004
2,5,1,,5,0.022508
2,6,0,,4,0.01093905
2,6,1,,5,0.022508
2,7,0,,4,0.00502445
2,7,1,,5,0.022508
2,8,0,,4,0.00602944
2,8,1,,5,0.022508
2,9,0,,4,0.00570921
2,9,1,,5,0.022508
2,10,0,,4,0.00494711
2,10,1,,5,0.022508
2,11,0,,4,0.01187417
2,11,1,,5,0.022508
2,12,0,,4,0.01187417
2,12,1,,5,0.022508
2,13,0,,4,0.0045698
2,13,1,,5,0.022508
2,14,0,,5,0.00851303
2,14,1,,5,0.022508
2,15,0,,5,0.01528117
2,15,1,,5,0.022508
2,16,0,,5,0.01528117
2,16,1,,5,0.022508
2,17,0,,5,0.01528117
2,17,1,,5,0.022508
2,18,0,,5,0.01528117
2,18,1,,5,0.022508
2,19,0,,5,0.01528117
2,19,1,,5,0.022508
2,20,0,,5,0.01528117
2,20,1,,5,0.022508
2,21,0,,5,0.01528117
2,21,1,,5,0.022508
2,22,0,,5,0.01528117
2,22,1,,5,0.022508
2,23,0,,5,0.01528117
2,23,1,,5,0.022508
2,24,0,,5,0.01528117
2,24,1,,5,0.022508
2,25,0,,5,0.01528117
2,25,1,,5,0.022508
2,26,0,,5,0.01528117
2,26,1,,5,0.022508
2,27,0,,5,0.01528117
2,27,1,,5,0.022508
2,28,0,,5,0.01528117
2,28,1,,5,0.022508
2,29,0,,5,0.01528117
2,29,1,,5,0.022508
3,0,0,,2,0.00269317
3,0,1,,5,0.02159973
3,1,0,,3,0.00283893
3,1,1,,5,0.01356011
3,2,0,,3,0.00679931
3,2,1,,5,0.02610403
3,3,0,,5,0.01155308
3,3,1,,5,0.02610403
3,4,0,,5,0.01826768
3,4,1,,4,0.00493121
3,5,0,,4,0.01128513
3,5,1,,5,0.02610403
3,6,0,,5,0.01517967
3,6,1,,5,0.02610403
3,7,0,,5,0.01158923
3,7,1,,5,0.02610403
3,8,0,,5,0.01338088
3,8,1,,5,0.02610403
3,9,0,,5,0.01523332
3,9,1,,5,0.02610403
3,10,0,,5,0.01523332
3,10,1,,5,0.02610403
3,11,0,,5,0.01523332
3,11,1,,5,0.02610403
3,12,0,,5,0.01523332
3,12,1,,5,0.02610403
3,13,0,,5,0.01523332
3,13,1,,5,0.02610403
3,14,0,,5,0.01523332
3,14,1,,5,0.02610403
3,15,0,,5,0.01523332
3,15,1,,5,0.02610403
3,16,0,,5,0.01523332
3,16,1,,5,0.02610403
3,17,0,,5,0.01523332
3,17,1,,5,0.02610403
3,18,0,,5,0.01523332
3,18,1,,5,0.02610403
3,19,0,,5,0.01523332
3,19,1,,5,0.02610403
3,20,0,,5,0.01523332
3,20,1,,5,0.02610403
3,21,0,,5,0.01523332
3,21,1,,5,0.02610403
3,22,0,,5,0.01523332
3,22,1,,5,0.02610403
3,23,0,,5,0.01523332
3,23,1,,5,0.02610403
3,24,0,,5,0.01523332
3,24,1,,5,0.02610403
3,25,0,,5,0.01523332
3,25,1,,5,0.02610403
3,26,0,,5,0.01523332
3,26,1,,5,0.02610403
3,27,0,,5,0.01523332
3,27,1,,5,0.02610403
3,28,0,,5,0.01523332
3,28,1,,5,0.02610403
3,29,0,,5,0.01523332
3,29,1,,5,0.02610403
4,0,0,,2,0.00488603
4,0,1,,5,0.00870449
4,1,0,,5,0.01528492
4,1,1,,2,0.01004721
4,2,0,,5,0.01759905
4,2,1,,3,0.01565849
4,3,0,,5,0.01759905
4,3,1,,3,0.01565849
4,4,0,,5,0.01759905
4,4,1,,5,0.0135365
4,5,0,,5,0.01759905
4,5,1,,4,0.01479007
4,6,0,,5,0.01759905
4,6,1,,4,0.01279708
4,7,0,,4,0.00460876
4,7,1,,5,0.01709595
4,8,0,,5,0.01329676
4,8,1,,5,0.01709595
4,9,0,,5,0.01759905
4,9,1,,5,0.01298007
4,10,0,,5,0.01759905
4,10,1,,5,0.01299993
4,11,0,,5,0.01759905
4,11,1,,4,0.00453111
4,12,0,,5,0.01759905
4,12,1,,5,0.0129999
4,13,0,,5,0.01329676
4,13,1,,5,0.01709595
4,14,0,,5,0.01329676
4,14,1,,5,0.01709595
4,15,0,,5,0.01329676
4,15,1,,5,0.01709595
4,16,0,,5,0.01759905
4,16,1,,5,0.0129999
4,17,0,,5,0.01329676
4,17,1,,5,0.01709595
4,18,0,,5,0.01329676
4,18,1,,5,0.01709595
4,19,0,,5,0.01329676
4,19,1,,5,0.01709595
4,20,0,,4,0.00466942
4,20,1,,5,0.01709595
4,21,0,,5,0.00991172
4,21,1,,5,0.01709595
4,22,0,,5,0.01438372
4,22,1,,5,0.01709595
4,23,0,,5,0.01329676
4,23,1,,5,0.01709595
4,24,0,,5,0.01426467
4,24,1,,5,0.01709595
4,25,0,,5,0.01441361
4,25,1,,5,0.01709595
4,26,0,,5,0.01441361
4,26,1,,5,0.01709595
4,27,0,,5,0.01441361
4,27,1,,5,0.01709595
4,28,0,,5,0.01441361
4,28,1,,5,0.01709595
4,29,0,,5,0.01441361
4,29,1,,5,0.01709595
5,0,0,,4,0.01081024
5,0,1,,1,0.00191166
5,1,0,,4,0.01616928
5,1,1,,4,0.00880258
5,2,0,,4,0.01616928
5,2,1,,4,0.00452443
5,3,0,,4,0.01616928
5,3,1,,4,0.00443771
5,4,0,,4,0.00485764
5,4,1,,4,0.00461761
5,5,0,,4,0.01616928
5,5,1,,5,0.01660217
5,6,0,,4,0.01616928
5,6,1,,5,0.01660217
5,7,0,,4,0.00819333
5,7,1,,5,0.01660217
5,8,0,,4,0.01616928
5,8,1,,5,0.01660217
5,9,0,,4,0.01616928
5,9,1,,5,0.01660217
5,10,0,,4,0.01616928
5,10,1,,5,0.01660217
5,11,0,,4,0.01616928
5,11,1,,5,0.01660217
5,12,0,,4,0.01616928
5,12,1,,5,0.01660217
5,13,0,,4,0.01616928
5,13,1,,5,0.01660217
5,14,0,,4,0.01616928
5,14,1,,5,0.01660217
5,15,0,,4,0.01616928
5,15,1,,5,0.01660217
5,16,0,,4,0.01616928
5,16,1,,5,0.01660217
5,17,0,,4,0.01616928
5,17,1,,5,0.01660217
5,18,0,,4,0.01616928
5,18,1,,5,0.01660217
5,19,0,,4,0.01616928
5,19,1,,5,0.01660217
5,20,0,,4,0.01616928
5,20,1,,5,0.01660217
5,21,0,,4,0.01616928
5,21,1,,5,0.01660217
5,22,0,,4,0.01616928
5,22,1,,5,0.01660217
5,23,0,,4,0.01616928
5,23,1,,5,0.01660217
5,24,0,,4,0.01616928
5,24,1,,5,0.01660217
5,25,0,,4,0.01616928
5,25,1,,5,0.01660217
5,26,0,,5,0.01843674
5,26,1,,5,0.01660217
5,27,0,,5,0.01843674
5,27,1,,5,0.01660217
5,28,0,,5,0.01843674
5,28,1,,5,0.01660217
5,29,0,,5,0.01843674
5,29,1,,5,0.01660217
6,0,0,,4,0.00496125
6,0,1,,5,0.01061768
6,1,0,,5,0.02404609
6,1,1,,1,0.00145409
6,2,0,,4,0.0078506
6,2,1,,5,0.01390413
6,3,0,,5,0.02404609
6,3,1,,4,0.00479185
6,4,0,,5,0.02404609
6,4,1,,5,0.01006834
6,5,0,,5,0.02404609
6,5,1,,5,0.01471739
6,6,0,,5,0.02404609
6,6,1,,5,0.01084568
6,7,0,,5,0.02404609
6,7,1,,5,0.01579051
6,8,0,,5,0.02404609
6,8,1,,5,0.01579051
6,9,0,,5,0.02404609
6,9,1,,5,0.01579051
6,10,0,,5,0.02404609
6,10,1,,5,0.01579051
6,11,0,,5,0.02404609
6,11,1,,5,0.01579051
6,12,0,,5,0.02404609
6,12,1,,5,0.01579051
6,13,0,,5,0.02404609
6,13,1,,5,0.01579051
6,14,0,,5,0.02404609
6,14,1,,5,0.01579051
6,15,0,,5,0.02404609
6,15,1,,5,0.01579051
6,16,0,,5,0.02404609
6,16,1,,5,0.01579051
6,17,0,,5,0.02404609
6,17,1,,5,0.01579051
6,18,0,,5,0.02404609
6,18,1,,5,0.01579051
6,19,0,,5,0.02404609
6,19,1,,5,0.01579051
6,20,0,,5,0.02404609
6,20,1,,5,0.01579051
6,21,0,,5,0.02404609
6,21,1,,5,0.01579051
6,22,0,,5,0.02404609
6,22,1,,5,0.01579051
6,23,0,,5,0.02404609
6,23,1,,5,0.01579051
6,24,0,,5,0.02404609
6,24,1,,5,0.01579051
6,25,0,,5,0.02404609
6,25,1,,5,0.01579051
6,26,0,,5,0.02404609
6,26,1,,5,0.01579051
6,27,0,,5,0.02404609
6,27,1,,5,0.01579051
6,28,0,,5,0.02404609
6,28,1,,5,0.01579051
6,29,0,,5,0.02404609
6,29,1,,5,0.01579051
7,0,0,,4,0.0047397
7,0,1,,5,0.01093346
7,1,0,,4,0.01880152
7,1,1,,5,0.01620121
7,2,0,,4,0.01155467
7,2,1,,5,0.01620121
7,3,0,,5,0.00742603
7,3,1,,5,0.01620121
7,4,0,,5,0.0128787
7,4,1,,5,0.01620121
7,5,0,,4,0.00834008
7,5,1,,5,0.01620121
7,6,0,,5,0.01707416
7,6,1,,5,0.01620121
7,7,0,,5,0.01707416
7,7,1,,5,0.01620121
7,8,0,,5,0.00999428
7,8,1,,5,0.01620121
7,9,0,,4,0.00809151
7,9,1,,5,0.01620121
7,10,0,,5,0.01251297
7,10,1,,5,0.01620121
7,11,0,,4,0.01718226
7,11,1,,5,0.01620121
7,12,0,,5,0.01427058
7,12,1,,5,0.01620121
7,13,0,,5,0.01417309
7,13,1,,5,0.01620121
7,14,0,,5,0.02143754
7,14,1,,5,0.01620121
7,15,0,,5,0.02143754
7,15,1,,5,0.01620121
7,16,0,,5,0.02143754
7,16,1,,5,0.01620121
7,17,0,,5,0.02143754
7,17,1,,5,0.01620121
7,18,0,,5,0.02143754
7,18,1,,5,0.01620121
7,19,0,,5,0.02143754
7,19,1,,5,0.01620121
7,20,0,,5,0.02143754
7,20,1,,5,0.01620121
7,21,0,,5,0.02143754
7,21,1,,5,0.01620121
7,22,0,,5,0.02143754
7,22,1,,5,0.01620121
7,23,0,,5,0.02143754
7,23,1,,5,0.01620121
7,24,0,,5,0.02143754
7,24,1,,5,0.01620121
7,25,0,,5,0.02143754
7,25,1,,5,0.01620121
7,26,0,,5,0.02143754
7,26,1,,5,0.01620121
7,27,0,,5,0.02143754
7,27,1,,5,0.01620121
7,28,0,,5,0.02143754
7,28,1,,5,0.01620121
7,29,0,,5,0.02143754
7,29,1,,5,0.01620121
8,0,0,,2,0.00203927
8,0,1,,5,0.02162951
8,1,0,,5,0.01694736
8,1,1,,4,0.00829479
8,2,0,,5,0.01694736
8,2,1,,4,0.00464113
8,3,0,,5,0.01694736
8,3,1,,4,0.00488772
8,4,0,,5,0.01694736
8,4,1,,4,0.02237756
8,5,0,,5,0.01694736
8,5,1,,5,0.02426748
8,6,0,,5,0.01694736
8,6,1,,5,0.02426748
8,7,0,,5,0.01694736
8,7,1,,5,0.02426748
8,8,0,,5,0.01694736
8,8,1,,5,0.02426748
8,9,0,,5,0.01694736
8,9,1,,5,0.02426748
8,10,0,,5,0.01694736
8,10,1,,5,0.02426748
8,11,0,,5,0.01694736
8,11,1,,5,0.02426748
8,12,0,,5,0.01694736
8,12,1,,5,0.02426748
8,13,0,,5,0.01694736
8,13,1,,5,0.02426748
8,14,0,,5,0.01694736
8,14,1,,5,0.02426748
8,15,0,,5,0.01694736
8,15,1,,5,0.02426748
8,16,0,,5,0.01694736
8,16,1,,5,0.02426748
8,17,0,,5,0.01694736
8,17,1,,5,0.02426748
8,18,0,,5,0.01694736
8,18,1,,5,0.02426748
8,19,0,,5,0.01694736
8,19,1,,5,0.02426748
8,20,0,,5,0.01694736
8,20,1,,5,0.02426748
8,21,0,,5,0.01694736
8,21,1,,5,0.02426748
8,22,0,,5,0.01694736
8,22,1,,5,0.02426748
8,23,0,,5,0.01694736
8,23,1,,5,0.02426748
8,24,0,,5,0.01694736
8,24,1,,5,0.02426748
8,25,0,,5,0.01694736
8,25,1,,5,0.02426748
8,26,0,,5,0.01694736
8,26,1,,5,0.02426748
8,27,0,,5,0.01694736
8,27,1,,5,0.02426748
8,28,0,,5,0.01694736
8,28,1,,5,0.02426748
8,29,0,,5,0.01694736
8,29,1,,5,0.02426748
9,0,0,,2,0.0018532
9,0,1,,5,0.02426748
9,1,0,,5,0.01054436
9,1,1,,5,0.01522287
9,2,0,,2,0.01004721
9,2,1,,5,0.01522287
9,3,0,,5,0.02256763
9,3,1,,5,0.01522287
9,4,0,,3,0.01061114
9,4,1,,5,0.01740365
9,5,0,,5,0.00992843
9,5,1,,5,0.01740365
9,6,0,,4,0.01660866
9,6,1,,5,0.01740365
9,7,0,,4,0.01660866
9,7,1,,5,0.01740365
9,8,0,,4,0.009433
9,8,1,,5,0.01740365
9,9,0,,5,0.01400443
9,9,1,,5,0.01740365
9,10,0,,4,0.00704203
9,10,1,,5,0.01740365
9,11,0,,5,0.01514684
9,11,1,,4,0.00460142
9,12,0,,5,0.01400443
9,12,1,,5,0.01740365
9,13,0,,5,0.00992864
9,13,1,,5,0.01740365
9,14,0,,4,0.00466584
9,14,1,,5,0.01740365
9,15,0,,4,0.00886754
9,15,1,,5,0.01740365
9,16,0,,4,0.01660866
9,16,1,,5,0.01740365
9,17,0,,5,0.01514684
9,17,1,,4,0.01113834
9,18,0,,4,0.00448179
9,18,1,,5,0.01740365
9,19,0,,5,0.01400443
9,19,1,,5,0.01740365
9,20,0,,5,0.01514684
9,20,1,,5,0.0099419
9,21,0,,4,0.00848184
9,21,1,,5,0.01740365
9,22,0,,5,0.01700227
9,22,1,,5,0.01740365
9,23,0,,4,0.00848184
9,23,1,,5,0.01740365
9,24,0,,5,0.01700227
9,24,1,,5,0.01740365
9,25,0,,5,0.01700227
9,25,1,,5,0.01740365
9,26,0,,5,0.01700227
9,26,1,,5,0.01740365
9,27,0,,5,0.01700227
9,27,1,,5,0.01740365
9,28,0,,5,0.01700227
9,28,1,,5,0.01740365
9,29,0,,5,0.01700227
9,29,1,,5,0.01740365
10,0,0,,3,0.00456157
10,0,1,,4,0.00472928
10,1,0,,4,0.00629609
10,1,1,,5,0.0327114
10,2,0,,4,0.00575818
10,2,1,,5,0.0327114
10,3,0,,4,0.01307364
10,3,1,,5,0.0327114
10,4,0,,4,0.01307364
10,4,1,,5,0.0327114
10,5,0,,4,0.01307364
10,5,1,,5,0.0327114
10,6,0,,4,0.01307364
10,6,1,,5,0.0327114
10,7,0,,4,0.01307364
10,7,1,,5,0.0327114
10,8,0,,4,0.0068435
10,8,1,,5,0.0327114
10,9,0,,4,0.00699098
10,9,1,,5,0.0327114
10,10,0,,4,0.01307364
10,10,1,,5,0.0327114
10,11,0,,4,0.01307364
10,11,1,,5,0.0327114
10,12,0,,4,0.01307364
10,12,1,,5,0.0327114
10,13,0,,4,0.01307364
10,13,1,,5,0.0327114
10,14,0,,4,0.01307364
10,14,1,,5,0.0327114
10,15,0,,4,0.01307364
10,15,1,,5,0.0327114
10,16,0,,4,0.00641505
10,16,1,,5,0.0327114
10,17,0,,4,0.01307364
10,17,1,,5,0.0327114
10,18,0,,4,0.01307364
10,18,1,,5,0.0327114
10,19,0,,4,0.01307364
10,19,1,,5,0.0327114
10,20,0,,4,0.01307364
10,20,1,,5,0.0327114
10,21,0,,4,0.01307364
10,21,1,,5,0.0327114
10,22,0,,4,0.01307364
10,22,1,,5,0.0327114
10,23,0,,4,0.01307364
10,23,1,,5,0.0327114
10,24,0,,4,0.01307364
10,24,1,,5,0.0327114
10,25,0,,4,0.01307364
10,25,1,,5,0.0327114
10,26,0,,4,0.01307364
10,26,1,,5,0.0327114
10,27,0,,4,0.00748401
10,27,1,,5,0.0327114
10,28,0,,4,0.01307364
10,28,1,,5,0.0327114
10,29,0,,4,0.01307364
10,29,1,,5,0.0327114
11,0,0,,5,0.01869586
11,0,1,,3,0.0058133
11,1,0,,4,0.005012
11,1,1,,3,0.00649463
11,2,0,,5,0.01174466
11,2,1,,4,0.00481151
11,3,0,,5,0.02417226
11,3,1,,4,0.01268681
11,4,0,,5,0.02417226
11,4,1,,4,0.00483993
11,5,0,,5,0.02417226
11,5,1,,4,0.00468537
11,6,0,,5,0.02417226
11,6,1,,4,0.01279018
11,7,0,,5,0.02417226
11,7,1,,3,0.0090998
11,8,0,,5,0.02417226
11,8,1,,3,0.0090998
11,9,0,,5,0.02417226
11,9,1,,3,0.0090998
11,10,0,,5,0.02417226
11,10,1,,3,0.0090998
11,11,0,,5,0.02417226
11,11,1,,3,0.0090998
11,12,0,,5,0.02417226
11,12,1,,5,0.00743309
11,13,0,,5,0.02417226
11,13,1,,3,0.0090998
11,14,0,,5,0.02417226
11,14,1,,3,0.0090998
11,15,0,,4,0.00460555
11,15,1,,5,0.01712479
11,16,0,,4,0.01330316
11,16,1,,5,0.01712479
11,17,0,,4,0.00505089
11,17,1,,5,0.01712479
11,18,0,,4,0.01330316
11,18,1,,5,0.01712479
11,19,0,,5,0.01020898
11,19,1,,5,0.01712479
11,20,0,,4,0.00713962
11,20,1,,5,0.01712479
11,21,0,,5,0.0128351
11,21,1,,5,0.01712479
11,22,0,,5,0.01792045
11,22,1,,5,0.01712479
11,23,0,,5,0.01792045
11,23,1,,5,0.01712479
11,24,0,,5,0.01792045
11,24,1,,5,0.01712479
11,25,0,,5,0.01792045
11,25,1,,5,0.01712479
11,26,0,,5,0.01792045
11,26,1,,5,0.01712479
11,27,0,,5,0.01792045
11,27,1,,5,0.01712479
11,28,0,,5,0.01792045
11,28,1,,5,0.01712479
11,29,0,,5,0.01792045
11,29,1,,5,0.01712479
12,0,0,,3,0.00698503
12,0,1,,3,0.0051177
12,1,0,,3,0.01565849
12,1,1,,5,0.01457299
12,2,0,,4,0.00496261
12,2,1,,5,0.01888545
12,3,0,,4,0.01857008
12,3,1,,5,0.01888545
12,4,0,,4,0.01857008
12,4,1,,5,0.01888545
12,5,0,,4,0.01391136
12,5,1,,5,0.01888545
12,6,0,,5,0.01232714
12,6,1,,5,0.01888545
12,7,0,,4,0.01857008
12,7,1,,5,0.01888545
12,8,0,,4,0.00483459
12,8,1,,5,0.01888545
12,9,0,,5,0.01964344
12,9,1,,5,0.01888545
12,10,0,,5,0.01964344
12,10,1,,5,0.01888545
12,11,0,,5,0.01964344
12,11,1,,5,0.01888545
12,12,0,,5,0.01964344
12,12,1,,5,0.01888545
12,13,0,,5,0.01964344
12,13,1,,5,0.01888545
12,14,0,,5,0.01964344
12,14,1,,5,0.01888545
12,15,0,,5,0.01964344
12,15,1,,5,0.01888545
12,16,0,,5,0.01964344
12,16,1,,5,0.01888545
12,17,0,,5,0.01964344
12,17,1,,5,0.01888545
12,18,0,,5,0.01964344
12,18,1,,5,0.01888545
12,19,0,,5,0.01964344
12,19,1,,5,0.01888545
12,20,0,,5,0.01964344
12,20,1,,5,0.01888545
12,21,0,,5,0.01964344
12,21,1,,5,0.01888545
12,22,0,,5,0.01964344
12,22,1,,5,0.01888545
12,23,0,,5,0.01964344
12,23,1,,5,0.01888545
12,24,0,,5,0.01964344
12,24,1,,5,0.01888545
12,25,0,,5,0.01964344
12,25,1,,5,0.01888545
12,26,0,,5,0.01964344
12,26,1,,5,0.01888545
12,27,0,,5,0.01964344
12,27,1,,5,0.01888545
12,28,0,,5,0.01964344
12,28,1,,5,0.01888545
12,29,0,,5,0.01964344
12,29,1,,5,0.01888545
13,0,0,,5,0.0245874
13,0,1,,3,0.00646583
13,1,0,,5,0.0245874
13,1,1,,2,0.00316402
13,2,0,,5,0.01349906
13,2,1,,5,0.01616536
13,3,0,,4,0.00601389
13,3,1,,5,0.02181417
13,4,0,,4,0.00498036
13,4,1,,5,0.02181417
13,5,0,,3,0.01127358
13,5,1,,5,0.02181417
13,6,0,,5,0.0185212
13,6,1,,5,0.01744741
13,7,0,,5,0.0185212
13,7,1,,5,0.01744741
13,8,0,,5,0.0185212
13,8,1,,5,0.01744741
13,9,0,,5,0.0185212
13,9,1,,4,0.0132159
13,10,0,,5,0.0185212
13,10,1,,5,0.01744741
13,11,0,,5,0.0185212
13,11,1,,5,0.01335625
13,12,0,,5,0.0185212
13,12,1,,4,0.01217359
13,13,0,,5,0.0185212
13,13,1,,5,0.01744741
13,14,0,,5,0.0185212
13,14,1,,5,0.01398403
13,15,0,,5,0.0185212
13,15,1,,4,0.01570525
13,16,0,,5,0.0185212
13,16,1,,5,0.01604096
13,17,0,,5,0.0185212
13,17,1,,4,0.00811203
13,18,0,,5,0.0185212
13,18,1,,5,0.01744741
13,19,0,,5,0.0185212
13,19,1,,5,0.01246856
13,20,0,,5,0.0185212
13,20,1,,4,0.01048599
13,21,0,,5,0.0185212
13,21,1,,5,0.01604096
13,22,0,,5,0.0185212
13,22,1,,4,0.01217359
13,23,0,,5,0.0185212
13,23,1,,4,0.01570525
13,24,0,,5,0.0185212
13,24,1,,5,0.01746473
13,25,0,,5,0.0185212
13,25,1,,5,0.01746473
13,26,0,,5,0.0185212
13,26,1,,5,0.01746473
13,27,0,,5,0.0185212
13,27,1,,5,0.01746473
13,28,0,,5,0.0185212
13,28,1,,5,0.01746473
13,29,0,,5,0.0185212
13,29,1,,5,0.01746473
14,0,0,,3,0.00553255
14,0,1,,5,0.0327114
14,1,0,,4,0.00603104
14,1,1,,5,0.0327114
14,2,0,,4,0.01003565
14,2,1,,5,0.0327114
14,3,0,,4,0.00608623
14,3,1,,5,0.0327114
14,4,0,,4,0.00742606
14,4,1,,5,0.0327114
14,5,0,,3,0.00602371
14,5,1,,5,0.0327114
14,6,0,,4,0.00875134
14,6,1,,5,0.0327114
14,7,0,,3,0.00919373
14,7,1,,5,0.0327114
14,8,0,,4,0.01394449
14,8,1,,5,0.0327114
14,9,0,,4,0.01394449
14,9,1,,5,0.0327114
14,10,0,,4,0.01394449
14,10,1,,5,0.0327114
14,11,0,,4,0.01394449
14,11,1,,5,0.0327114
14,12,0,,4,0.01394449
14,12,1,,5,0.0327114
14,13,0,,4,0.01394449
14,13,1,,5,0.0327114
14,14,0,,4,0.01394449
14,14,1,,5,0.0327114
14,15,0,,4,0.01394449
14,15,1,,5,0.0327114
14,16,0,,4,0.01394449
14,16,1,,5,0.0327114
14,17,0,,4,0.01394449
14,17,1,,5,0.0327114
14,18,0,,4,0.01394449
14,18,1,,5,0.0327114
14,19,0,,4,0.00723251
14,19,1,,5,0.0327114
14,20,0,,4,0.01394449
14,20,1,,5,0.0327114
14,21,0,,4,0.01394449
14,21,1,,5,0.0327114
14,22,0,,4,0.01394449
14,22,1,,5,0.0327114
14,23,0,,4,0.01394449
14,23,1,,5,0.0327114
14,24,0,,4,0.01394449
14,24,1,,5,0.0327114
14,25,0,,4,0.01394449
14,25,1,,5,0.0327114
14,26,0,,4,0.01394449
14,26,1,,5,0.0327114
14,27,0,,4,0.01394449
14,27,1,,5,0.0327114
14,28,0,,4,0.01394449
14,28,1,,5,0.0327114
14,29,0,,4,0.01394449
14,29,1,,5,0.0327114
15,0,0,,4,0.00471621
15,0,1,,4,0.00502193
15,1,0,,5,0.01921187
15,1,1,,4,0.0156122
15,2,0,,5,0.01921187
15,2,1,,4,0.00808462
15,3,0,,5,0.01921187
15,3,1,,4,0.01567079
15,4,0,,5,0.01454116
15,4,1,,5,0.01161536
15,5,0,,5,0.01454116
15,5,1,,5,0.00987188
15,6,0,,5,0.01454116
15,6,1,,5,0.01566417
15,7,0,,5,0.01454116
15,7,1,,5,0.01747093
15,8,0,,5,0.01588741
15,8,1,,4,0.00632615
15,9,0,,5,0.01588741
15,9,1,,5,0.0099209
15,10,0,,5,0.01588741
15,10,1,,5,0.01747093
15,11,0,,5,0.01588741
15,11,1,,5,0.01781278
15,12,0,,5,0.01588741
15,12,1,,5,0.01781278
15,13,0,,5,0.01588741
15,13,1,,5,0.01781278
15,14,0,,5,0.01588741
