"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
7,1,1,0.00646166,0.00124801,0.008,0.103100795074669
7,1,2,0.00095412,0.01453043,0.015,0.193313990765004
7,1,3,0.01449379,0.00542423,0.02,0.257751987686672
7,1,4,0.01035377,0.00356551,0.014,0.18042639138067
7,1,5,0.04252415,0.02060135,0.063,0.811918761213017
7,1,6,0.00674882,0.00840644,0.015,0.193313990765004
7,1,7,0.03413864,0.02314485,0.057,0.734593164907015
7,1,8,0.00465266,0.01849173,0.023,0.296414785839673
7,1,9,0.00213469,0.02129451,0.023,0.296414785839673
7,1,10,0.01873669,0.00944946,0.028,0.360852782761341
7,1,11,0.02056873,0.00248485,0.023,0.296414785839673
7,1,12,0.00458423,0.00463433,0.009,0.115988394459002
7,1,13,0.00378148,0.01871724,0.022,0.283527186455339
7,1,14,0.00490887,0.01786131,0.023,0.296414785839673
7,1,15,0.01944149,0.01025961,0.03,0.386627981530008
7,1,16,0.02074812,0.01713308,0.038,0.489728776604677
7,1,17,0.02063801,0.01743292,0.038,0.489728776604677
7,1,18,0.02006055,0.02088537,0.041,0.528391574757678
7,1,19,0.02093104,0.01796674,0.039,0.502616375989011
7,1,20,0.01449253,0.01938019,0.034,0.438178379067343
7,1,21,0.00252022,0.01940709,0.022,0.283527186455339
7,1,22,0.0157227,0.02018479,0.036,0.46395357783601
7,1,23,0.01938593,0.01623037,0.036,0.46395357783601
7,1,24,0.01598811,0.02078401,0.037,0.476841177220343
7,1,25,0.01964205,0.01772221,0.037,0.476841177220343
7,1,26,0.02060915,0.01682401,0.037,0.476841177220343
7,1,27,0.02109462,0.01910024,0.04,0.515503975373344
7,1,28,0.01921875,0.01824978,0.037,0.476841177220343
7,1,29,0.00930332,0.02178324,0.031,0.399515580914342
7,1,30,0.01162408,0.02178324,0.033,0.425290779683009
7,1,31,0.00634093,0.02088537,0.027,0.347965183377007
7,1,32,0.02089445,0.01689955,0.038,0.489728776604677
7,1,33,0.01784954,0.02178324,0.04,0.515503975373344
7,1,34,0.0074585,0.0217882,0.029,0.373740382145675
7,1,35,0.02182489,0.0162996,0.038,0.489728776604677
7,1,36,0.02128779,0.01739356,0.039,0.502616375989011
7,1,37,0.00732814,0.02258705,0.03,0.386627981530008
7,1,38,0.0213862,0.02077903,0.042,0.541279174142011
7,1,39,0.01669142,0.0215907,0.038,0.489728776604677
7,1,40,0.01763515,0.01940703,0.037,0.476841177220343
7,1,41,0.01945186,0.02258705,0.042,0.541279174142011
7,1,42,0.01938593,0.0217828,0.041,0.528391574757678
7,1,43,0.01965607,0.02178324,0.041,0.528391574757678
7,1,44,0.0201466,0.01237327,0.033,0.425290779683009
7,1,45,0.01882177,0.02178324,0.041,0.528391574757678
7,1,46,0.00851423,0.02178324,0.03,0.386627981530008
7,1,47,0.01911863,0.02178324,0.041,0.528391574757678
7,1,48,0.01969808,0.02178324,0.041,0.528391574757678
7,1,49,0.00961,0.02178324,0.031,0.399515580914342
7,1,50,0.01842105,0.02178324,0.04,0.515503975373344
7,2,1,0.00443223,0.00279797,0.007,0.0902131956903352
7,2,2,0.0154579,0.01633895,0.032,0.412403180298675
7,2,3,0.00043975,0.01154555,0.012,0.154651192612003
7,2,4,0.00865824,0.00739069,0.016,0.206201590149338
7,2,5,0.00574982,0.01497801,0.021,0.270639587071006
7,2,6,0.01839203,0.01903803,0.037,0.476841177220343
7,2,7,0.00811033,0.05283758,0.061,0.78614356244435
7,2,8,0.01681621,0.02079853,0.038,0.489728776604677
7,2,9,0.01937478,0.00280519,0.022,0.283527186455339
7,2,10,0.01692159,0.0012648,0.018,0.231976788918005
7,2,11,0.01639813,0.01640827,0.033,0.425290779683009
7,2,12,0.01055317,0.00800136,0.019,0.244864388302338
7,2,13,0.01426499,0.01790679,0.032,0.412403180298675
7,2,14,0.01253222,0.01890804,0.031,0.399515580914342
7,2,15,0.01592362,0.00935682,0.025,0.32218998460834
7,2,16,0.01356819,0.04612727,0.06,0.773255963060016
7,2,17,0.00661438,0.01247724,0.019,0.244864388302338
7,2,18,0.04472986,0.02089833,0.066,0.850581559366018
7,2,19,0.00629918,0.01516508,0.021,0.270639587071006
7,2,20,0.0191083,0.00456033,0.024,0.309302385224006
7,2,21,0.01713762,0.01851904,0.036,0.46395357783601
7,2,22,0.01454797,0.01953158,0.034,0.438178379067343
7,2,23,0.00643023,0.02052772,0.027,0.347965183377007
7,2,24,0.01909386,0.01439893,0.033,0.425290779683009
7,2,25,0.00457941,0.00458416,0.009,0.115988394459002
7,2,26,0.00503314,0.01460093,0.02,0.257751987686672
7,2,27,0.01927851,0.01674726,0.036,0.46395357783601
7,2,28,0.00646471,0.01751481,0.024,0.309302385224006
7,2,29,0.01729835,0.02178324,0.039,0.502616375989011
7,2,30,0.02016475,0.01831661,0.038,0.489728776604677
7,2,31,0.00803935,0.01856468,0.027,0.347965183377007
7,2,32,0.01938593,0.01854677,0.038,0.489728776604677
7,2,33,0.02081722,0.01926717,0.04,0.515503975373344
7,2,34,0.018211,0.02127005,0.039,0.502616375989011
7,2,35,0.02168256,0.02078394,0.042,0.541279174142011
7,2,36,0.00747053,0.02127005,0.029,0.373740382145675
7,2,37,0.02082535,0.01845894,0.039,0.502616375989011
7,2,38,0.00947027,0.02178324,0.031,0.399515580914342
7,2,39,0.01973555,0.01744195,0.037,0.476841177220343
7,2,40,0.01264825,0.00928239,0.022,0.283527186455339
7,2,41,0.01982942,0.01919546,0.039,0.502616375989011
7,2,42,0.00756584,0.02127005,0.029,0.373740382145675
7,2,43,0.02010141,0.02127005,0.041,0.528391574757678
7,2,44,0.02008363,0.02127005,0.041,0.528391574757678
7,2,45,0.01938593,0.02031156,0.04,0.515503975373344
7,2,46,0.00961,0.02127005,0.031,0.399515580914342
7,2,47,0.00672687,0.02127005,0.028,0.360852782761341
7,2,48,0.01985187,0.02088537,0.041,0.528391574757678
7,2,49,0.01723677,0.02127005,0.039,0.502616375989011
7,2,50,0.01682313,0.02127005,0.038,0.489728776604677
7,3,1,0.00423356,0.00413819,0.008,0.103100795074669
7,3,2,0.04513855,0.02251163,0.068,0.876356758134685
7,3,3,0.04185546,0.02314485,0.065,0.837693959981684
7,3,4,0.04353348,0.02004635,0.064,0.824806360597351
7,3,5,0.0062743,0.01803863,0.024,0.309302385224006
7,3,6,0.00724465,0.00280177,0.01,0.128875993843336
7,3,7,0.00534937,0.00300626,0.008,0.103100795074669
7,3,8,0.01677754,0.02414288,0.041,0.528391574757678
7,3,9,0.00431365,0.01915702,0.023,0.296414785839673
7,3,10,0.02057504,0.00444495,0.025,0.32218998460834
7,3,11,0.00647203,0.00425025,0.011,0.14176359322767
7,3,12,0.0047945,0.01138426,0.016,0.206201590149338
