simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,2.7566883987517414,4,0.00491948,0.2955175106625819
0,0,1,2.7566883987517414,2,0.00298524,0.17932600468552895
0,1,0,3.617450708630707,2,0.00590818,0.35490959332011773
0,1,1,5.070117333146685,3,0.00347877,0.20897278788970988
0,2,0,5.941849241940883,4,0.00434169,0.26080915480266714
0,2,1,5.247310150172741,3,0.00378121,0.2271406259386076
0,3,0,6.338306924339147,4,0.01085155,0.6518621973929237
0,3,1,6.778259444571241,3,0.00243316,0.14616207124406802
0,4,0,7.938416599220821,3,0.0027731,0.16658256742956692
0,4,1,6.710314181430842,4,0.00765247,0.4596906349492401
0,5,0,7.739235357905486,3,0.00245587,0.1475262810115937
0,5,1,7.281963908560169,4,0.00420872,0.25282152940469754
0,6,0,7.976243635855191,4,0.00469611,0.2820994773833123
0,6,1,7.532932553803325,3,0.00228217,0.137091968522857
0,7,0,7.907301629393056,3,0.00224108,0.1346236559139785
0,7,1,7.8152557044232704,4,0.00414307,0.24887787589355445
0,8,0,7.533663093891326,4,0.00417009,0.25050099116958013
0,8,1,7.925867946292852,3,0.00240875,0.14469574097434973
0,9,0,7.473584842601134,4,0.01085155,0.6518621973929237
0,9,1,7.7832207520581385,3,0.00232512,0.13967201297531087
1,0,0,8.151819061154589,3,0.00583739,0.3506571754670511
1,0,1,7.547373328983664,4,0.0041502,0.24930618129392684
1,1,0,7.989407095193868,3,0.00583739,0.3506571754670511
1,1,1,7.740845891909085,4,0.00791245,0.47530786327866886
1,2,0,8.12993896023648,3,0.00266463,0.1600666786808434
1,2,1,7.797206306393743,4,0.00428222,0.2572367393524359
1,3,0,7.8827834950680975,3,0.00623125,0.37431669369856435
1,3,1,7.8827834950680975,4,0.00420872,0.25282152940469754
1,4,0,8.001049309513824,3,0.00301951,0.18138463386796422
1,4,1,8.27659738868999,4,0.00407388,0.24472157145431614
1,5,0,8.01017100714077,4,0.00814067,0.48901724034360544
1,5,1,8.697032103838387,3,0.00240875,0.14469574097434973
1,6,0,8.318686228306909,3,0.00495989,0.2979449750705833
1,6,1,7.916869184516125,4,0.00794049,0.4769922508560101
1,7,0,8.223350249030151,3,0.00495989,0.2979449750705833
1,7,1,8.029308793639352,4,0.00407896,0.24502673154322105
1,8,0,8.141429666142109,3,0.00512704,0.30798582327146035
1,8,1,8.147136993726066,4,0.00407576,0.2448345047155644
1,9,0,8.25747039996131,3,0.00278501,0.16729801165375144
1,9,1,8.101621725237369,4,0.0040758,0.2448369075509101
2,0,0,8.12675891360991,3,0.00599569,0.36016639634769027
2,0,1,8.122121003028056,4,0.00438015,0.2631194809875654
2,1,0,8.136206527483857,3,0.00599569,0.36016639634769027
2,1,1,8.132627410876678,4,0.00794049,0.4769922508560101
2,2,0,8.188607929703679,3,0.00288153,0.1730960533429447
2,2,1,8.119912926212523,4,0.00427217,0.25663302697182677
2,3,0,8.126956067067598,4,0.00413968,0.24867423559800567
2,3,1,8.902543893096043,3,0.00240875,0.14469574097434973
2,4,0,8.207307175289934,4,0.00564155,0.3388928936144651
2,4,1,8.628203758048098,3,0.00242093,0.14542740433711782
2,5,0,8.672783341056775,3,0.00274311,0.16478104162912238
2,5,1,8.144172030911868,4,0.00422202,0.25362047215714545
2,6,0,8.214290925060302,4,0.00869574,0.5223607857271582
2,6,1,8.705084496621398,3,0.00229142,0.13764762419655197
2,7,0,8.22221395219296,4,0.01085155,0.6518621973929237
2,7,1,8.516629034947748,3,0.00232394,0.13960112933261248
2,8,0,8.243680278211912,4,0.01037759,0.6233910013816304
2,8,1,8.421373256269366,3,0.00237794,0.1428449570493182
2,9,0,8.358070329908974,4,0.01085155,0.6518621973929237
2,9,1,8.379536493572976,3,0.00245965,0.1477533489517631
3,0,0,8.430782397475763,4,0.01037759,0.6233910013816304
3,0,1,8.437875176036382,3,0.00264526,0.15890310566468435
3,1,0,8.534127494365762,4,0.00504037,0.30277947978614766
3,1,1,8.534127494365762,3,0.00228868,0.13748302997537096
3,2,0,9.307229547074186,3,0.00457912,0.27507178470595306
3,2,1,8.52969909679015,4,0.00413145,0.24817985222562627
3,3,0,8.971797243488542,3,0.00583739,0.3506571754670511
3,3,1,8.50527897331812,4,0.00427217,0.25663302697182677
3,4,0,8.338224415566595,4,0.00433865,0.2606265393163934
3,4,1,9.218474327126629,3,0.00251011,0.15078452574037365
3,5,0,8.883169642016465,3,0.006104,0.366672673755031
3,5,1,8.395223064755115,4,0.00794049,0.4769922508560101
3,6,0,8.491554505577644,4,0.00658738,0.3957097374902385
3,6,1,8.811939140474152,3,0.00247501,0.14867603772451496
3,7,0,8.982235549208749,3,0.002607,0.1566047936565147
3,7,1,8.29395904461661,4,0.00765247,0.4596906349492401
3,8,0,8.305834636022006,4,0.01021472,0.6136072565627441
