"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;2;0;0
1;2;6;14;64
1;3;2;0;0
1;4;2;0;0
1;5;1;0;1
1;6;0;1;1
1;7;2;0;0
1;8;2;0;0
1;9;0;1;1
1;10;0;1;1
1;11;2;0;0
1;12;2;0;0
1;13;2;4;0
1;14;0;1;1
1;15;0;1;1
1;16;0;1;1
1;17;0;1;1
1;18;0;1;1
1;19;0;68;5
1;20;0;1;1
1;21;0;1;1
1;22;0;1;1
1;23;0;1;3
1;24;0;1;1
1;25;0;1;1
1;26;0;1;1
1;27;0;1;1
1;28;0;1;1
1;29;0;1;1
1;30;0;1;1
1;31;10;55;49
1;32;0;1;2
1;33;0;8;1
1;34;0;1;1
1;35;0;1;1
1;36;0;1;4
1;37;0;1;1
1;38;0;1;1
1;39;0;1;1
1;40;0;1;1
1;41;1;69;1
1;42;0;1;1
1;43;0;1;1
1;44;0;1;1
1;45;3;9;58
1;46;0;1;1
1;47;0;1;1
1;48;0;1;1
1;49;0;1;1
1;50;0;1;1
2;1;0;1;1
2;2;0;1;1
2;3;0;1;1
2;4;0;7;2
2;5;0;1;1
2;6;0;1;1
2;7;0;1;1
2;8;0;1;1
2;9;0;1;2
2;10;0;1;1
2;11;0;2;1
2;12;0;1;1
2;13;0;1;1
2;14;0;1;1
2;15;0;1;2
2;16;0;1;1
2;17;0;1;1
2;18;0;1;1
2;19;0;1;1
2;20;0;1;1
2;21;0;1;1
2;22;0;1;3
2;23;0;1;1
2;24;0;1;1
2;25;0;1;25
2;26;0;1;1
2;27;0;1;1
2;28;16;52;50
2;29;0;7;1
2;30;0;1;1
2;31;0;1;1
2;32;0;1;1
2;33;0;73;1
2;34;0;1;1
2;35;0;1;1
2;36;0;18;0
2;37;0;2;1
2;38;0;1;1
2;39;0;1;1
2;40;0;1;73
2;41;0;1;1
2;42;0;1;1
2;43;0;1;1
2;44;0;1;1
2;45;0;1;1
2;46;0;1;1
2;47;0;1;1
2;48;0;1;1
2;49;0;1;1
2;50;0;1;1
3;1;0;1;1
3;2;2;0;0
3;3;0;0;0
3;4;0;0;15
3;5;2;26;0
3;6;2;0;1
3;7;0;1;1
3;8;2;0;0
3;9;0;1;1
3;10;5;20;15
3;11;2;44;0
3;12;0;72;1
3;13;0;1;1
3;14;0;1;1
3;15;0;1;1
3;16;0;1;1
3;17;0;2;1
3;18;2;0;0
3;19;2;0;0
3;20;2;0;0
3;21;0;1;1
3;22;0;1;1
3;23;0;1;1
3;24;0;1;1
3;25;0;1;1
3;26;0;1;1
3;27;11;58;27
3;28;0;1;1
3;29;0;1;1
3;30;0;38;1
3;31;0;1;1
3;32;0;1;1
3;33;0;1;1
3;34;0;1;2
3;35;0;1;1
3;36;0;1;1
3;37;0;1;1
3;38;0;1;1
3;39;0;1;1
3;40;0;1;1
3;41;0;1;36
3;42;14;42;56
3;43;0;1;1
3;44;0;1;1
3;45;0;1;1
3;46;0;1;1
3;47;0;1;1
3;48;0;1;1
3;49;0;70;1
3;50;0;14;1
4;1;2;0;0
4;2;2;0;0
4;3;2;0;0
4;4;2;0;0
4;5;2;9;0
4;6;2;0;0
4;7;0;1;1
4;8;0;1;1
4;9;0;1;1
4;10;2;0;0
4;11;2;0;0
4;12;0;1;1
4;13;0;1;1
4;14;0;3;1
4;15;2;0;0
4;16;2;0;0
4;17;2;0;0
4;18;0;1;1
4;19;2;0;0
4;20;2;0;0
4;21;2;2;0
4;22;0;1;1
4;23;2;0;0
4;24;2;1;0
4;25;2;0;0
4;26;0;1;1
4;27;0;1;1
4;28;2;0;0
4;29;0;1;1
4;30;0;1;1
4;31;0;13;1
4;32;0;1;1
4;33;0;1;1
4;34;20;46;48
4;35;0;1;1
4;36;0;1;1
4;37;0;1;1
4;38;0;1;1
4;39;0;1;1
4;40;0;1;1
4;41;0;1;3
4;42;0;3;1
4;43;0;1;2
4;44;0;1;1
4;45;0;1;1
4;46;0;5;1
4;47;0;1;1
4;48;0;1;1
4;49;0;1;1
4;50;0;1;1
5;1;2;0;0
5;2;2;0;0
5;3;2;0;0
5;4;0;1;1
5;5;2;0;0
5;6;0;1;1
5;7;0;23;1
5;8;0;1;1
5;9;2;0;0
5;10;2;0;0
5;11;0;1;1
5;12;0;1;1
5;13;0;1;3
5;14;0;1;1
5;15;0;1;6
5;16;0;1;1
5;17;0;1;1
5;18;0;1;1
5;19;0;1;1
5;20;0;1;1
5;21;0;1;2
5;22;0;1;1
5;23;16;52;32
5;24;0;1;2
5;25;4;13;58
5;26;0;1;1
5;27;0;1;1
5;28;0;1;1
5;29;0;1;1
5;30;0;26;1
5;31;0;1;1
5;32;0;1;1
5;33;0;1;1
5;34;0;1;1
5;35;0;1;1
5;36;0;1;1
5;37;0;1;1
5;38;0;1;1
5;39;0;1;4
5;40;0;1;1
5;41;0;1;1
5;42;0;1;1
5;43;0;1;7
5;44;0;1;1
5;45;0;43;3
5;46;0;1;7
5;47;0;1;27
5;48;0;1;22
5;49;0;1;7
5;50;0;1;1
6;1;0;18;0
6;2;2;0;0
6;3;0;0;24
6;4;0;1;1
6;5;0;0;10
6;6;0;1;1
6;7;0;1;3
6;8;0;1;1
6;9;2;1;10
6;10;0;1;1
6;11;0;1;1
6;12;2;0;0
6;13;0;3;1
6;14;0;1;9
6;15;0;1;2
6;16;0;1;1
6;17;0;46;1
6;18;0;1;1
6;19;0;1;1
6;20;0;1;1
6;21;0;1;1
6;22;0;1;1
6;23;0;1;1
6;24;0;1;2
6;25;2;0;0
6;26;0;1;1
6;27;0;1;1
6;28;0;1;1
6;29;0;1;1
6;30;0;1;1
6;31;0;1;1
6;32;0;1;1
6;33;4;57;11
6;34;0;1;1
6;35;0;1;1
6;36;0;1;1
6;37;0;1;1
6;38;0;1;1
6;39;0;1;2
6;40;0;1;1
6;41;0;1;2
6;42;0;1;1
6;43;0;1;1
6;44;0;1;1
6;45;0;1;1
6;46;0;1;2
6;47;0;1;1
6;48;0;1;1
6;49;0;1;1
6;50;0;1;1
7;1;2;0;0
7;2;2;0;0
7;3;0;1;1
7;4;2;0;0
7;5;2;0;0
7;6;2;0;0
7;7;2;0;0
7;8;2;0;0
7;9;2;0;0
7;10;2;0;0
7;11;6;7;15
7;12;2;0;0
7;13;2;0;0
7;14;0;1;1
7;15;2;0;0
7;16;0;1;1
7;17;2;0;0
7;18;2;0;0
7;19;2;0;0
7;20;0;0;2
7;21;2;0;0
7;22;2;0;0
7;23;2;0;0
7;24;2;0;0
7;25;2;0;0
7;26;2;0;0
7;27;2;2;0
7;28;2;0;0
7;29;2;0;0
7;30;2;0;0
7;31;0;3;1
7;32;0;1;1
7;33;2;0;1
7;34;2;0;0
7;35;6;29;65
7;36;2;0;0
7;37;2;0;17
7;38;3;66;11
7;39;2;0;0
7;40;2;0;0
7;41;2;0;0
7;42;2;0;3
7;43;2;0;0
7;44;2;0;0
7;45;2;22;71
7;46;2;0;0
7;47;2;1;0
7;48;2;0;0
7;49;2;0;0
7;50;2;9;0
8;1;2;0;6
8;2;0;1;1
8;3;0;1;1
8;4;0;1;1
8;5;0;1;1
8;6;0;1;1
8;7;0;1;1
8;8;0;1;1
8;9;0;1;1
8;10;0;1;1
8;11;0;1;3
8;12;0;1;1
8;13;0;1;1
8;14;0;1;1
8;15;0;1;1
8;16;0;1;1
8;17;0;1;1
8;18;0;1;1
8;19;0;1;1
8;20;0;1;1
8;21;0;1;1
8;22;0;1;1
8;23;0;1;1
8;24;0;1;1
8;25;0;1;1
8;26;0;1;1
8;27;0;1;1
8;28;0;1;1
8;29;0;1;1
8;30;0;1;1
8;31;0;1;1
8;32;0;1;1
8;33;0;1;1
8;34;0;1;1
8;35;0;1;1
8;36;0;1;1
8;37;0;1;1
8;38;0;1;1
8;39;0;1;1
8;40;0;1;1
8;41;0;1;1
8;42;0;1;1
8;43;0;1;1
8;44;0;1;1
8;45;0;1;1
8;46;0;1;1
8;47;0;1;1
8;48;0;1;1
8;49;0;1;1
8;50;0;1;1
9;1;0;1;1
9;2;0;0;0
9;3;2;0;0
9;4;2;0;0
9;5;2;0;0
9;6;0;1;0
9;7;2;0;1
9;8;6;37;67
9;9;2;0;0
9;10;0;1;0
9;11;2;0;0
9;12;1;0;0
9;13;2;0;0
9;14;2;0;0
9;15;2;0;0
9;16;2;0;0
9;17;2;0;0
9;18;2;0;0
9;19;2;1;0
9;20;2;0;33
9;21;2;0;0
9;22;2;0;0
9;23;2;0;3
9;24;2;0;0
9;25;2;0;9
9;26;2;0;0
9;27;2;0;0
9;28;2;0;0
9;29;2;0;66
9;30;2;0;0
9;31;2;6;0
9;32;2;1;0
9;33;2;57;1
9;34;2;0;40
9;35;2;0;0
9;36;2;0;0
9;37;2;0;0
9;38;2;0;0
9;39;2;0;0
9;40;2;2;0
9;41;2;0;0
9;42;2;0;0
9;43;2;0;0
9;44;2;0;0
9;45;2;0;0
9;46;2;0;3
9;47;2;0;0
9;48;2;0;0
9;49;2;0;0
9;50;2;0;0
10;1;0;4;0
10;2;2;0;12
10;3;2;0;0
10;4;2;0;0
10;5;4;37;16
10;6;0;1;1
10;7;0;1;1
10;8;0;1;1
10;9;0;1;1
10;10;2;0;29
10;11;0;1;1
10;12;0;1;1
10;13;2;0;0
10;14;0;1;1
10;15;0;2;1
10;16;0;1;1
10;17;0;1;1
10;18;0;1;1
10;19;0;1;1
10;20;0;1;1
10;21;0;3;1
10;22;0;0;1
10;23;0;1;1
10;24;0;1;1
10;25;0;1;1
10;26;0;1;1
10;27;0;1;1
10;28;0;1;1
10;29;0;1;1
10;30;0;1;1
10;31;0;1;1
10;32;0;1;1
10;33;0;1;1
10;34;0;1;1
10;35;0;1;3
10;36;0;1;1
10;37;0;1;1
10;38;0;1;1
10;39;0;1;1
10;40;0;1;1
10;41;0;1;1
10;42;0;1;3
10;43;0;1;1
10;44;0;1;1
10;45;0;1;1
10;46;0;1;1
10;47;0;12;1
10;48;0;13;1
10;49;0;1;1
10;50;0;1;1
11;1;0;1;1
11;2;2;0;0
11;3;2;0;0
11;4;2;0;0
11;5;2;0;21
11;6;0;1;1
11;7;2;0;0
11;8;0;1;1
11;9;0;1;1
11;10;2;0;0
11;11;2;0;0
11;12;2;0;0
11;13;2;0;72
11;14;2;0;0
11;15;2;0;0
11;16;0;1;1
11;17;0;1;1
11;18;0;1;71
11;19;0;3;1
11;20;0;1;1
11;21;0;1;1
11;22;2;0;0
11;23;0;1;1
11;24;0;1;1
11;25;2;37;44
11;26;2;0;0
11;27;0;1;1
11;28;0;1;1
11;29;0;1;1
11;30;0;1;1
11;31;0;1;1
11;32;0;1;4
11;33;0;1;1
11;34;0;1;1
11;35;0;1;1
11;36;0;1;1
11;37;0;50;1
11;38;0;1;1
11;39;0;1;1
11;40;0;4;1
11;41;0;1;72
11;42;0;1;2
11;43;0;1;1
11;44;0;1;1
11;45;0;1;1
11;46;0;1;1
11;47;3;53;7
11;48;0;1;1
