"1","2","3","4","5","6","7","8","9","10","11"
0,0.117123166904372,0.32174120983121,0.0715518902684758,0.384303721749442,0.0755146095452379,0.00249981487689951,0.00228593573720392,0.00272629841531142,0.0118783737094792,0.0103749789623691
0.039183202017163,0,0.194495596138342,0.420515861912291,0.169532739547923,0.16667306311041,0.000646213883748983,0.000597552549320789,0.000694559115603893,0.00421905203431193,0.00344215969088589
0.120893832097456,0.218449024329095,0,0.0775910421088358,0.50964315485262,0.0613747889273282,0.000793820415649697,0.000731116103083418,0.000859123439405878,0.00528514002422083,0.00437895770230401
0.0255975650610477,0.449679210320208,0.0738740102435682,0,0.0775388886712147,0.363998394812667,0.000654017373568897,0.000606263643590623,0.000699869834066578,0.00405208744545936,0.0032996925946092
0.140823316543479,0.185693388570734,0.497014111659898,0.0794222170322993,0,0.0868003914197915,0.000803894648827259,0.000739587337105605,0.000868372866361948,0.00424779470723797,0.00358692521426636
0.0374852857638261,0.247307988596296,0.0810816173053106,0.505070228029143,0.117584899022657,0,0.000953762987959253,0.000882983483871613,0.00101897395322846,0.00469744119504484,0.00391681966266399
0.00138618799995003,0.00107110847251285,0.00117149137920434,0.00101373870372754,0.00121650373453729,0.00106542996445883,0,0.651327889168578,0.340143059446817,0.000795267504658655,0.000809323625555019
0.00160864246001448,0.00125693985643239,0.00136925522363151,0.0011925579494223,0.00142031606511577,0.0012517518613694,0.82657239764745,0,0.163425590305386,0.000942954966909558,0.000959593664268583
0.00316180614131894,0.00240776416529091,0.00265167297241649,0.00226882802696061,0.00274832516501665,0.002380647450269,0.711392323759927,0.269331034632534,0,0.00180980376489909,0.00184779392136696
0.0175735039071393,0.0186577445550784,0.0208094413869204,0.0167572458998418,0.0171500313887244,0.0140001563223448,0.00212177988661721,0.00198242524540685,0.00230871868301698,0,0.88863895272491
0.0156181371219393,0.0154887334083979,0.0175434621173995,0.0138847461722343,0.014735482153844,0.0118780661134092,0.00219710057885868,0.00205273963605651,0.00239846670057746,0.904203065997283,0
