simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
3,3,1,4.885461434140956,2,0.00525607,0.2757665983730197
3,4,0,4.885461496564916,2,0.00581829,0.3052642072209383
3,4,1,4.885461496564917,2,0.00525607,0.2757665983730197
3,5,0,4.885461534019292,2,0.00581829,0.3052642072209383
3,5,1,4.885461534019292,2,0.00525607,0.2757665983730197
3,6,0,4.885461556491918,2,0.00581829,0.3052642072209383
3,6,1,4.885461556491918,2,0.00525607,0.2757665983730197
3,7,0,4.885461569975493,2,0.00581829,0.3052642072209383
3,7,1,4.885461569975493,2,0.00525607,0.2757665983730197
3,8,0,4.885461578065638,2,0.00581829,0.3052642072209383
3,8,1,4.885461578065638,2,0.00525607,0.2757665983730197
3,9,0,4.885461582919725,2,0.00581829,0.3052642072209383
3,9,1,4.885461582919725,2,0.00525607,0.2757665983730197
4,0,0,4.885461585832178,2,0.00581829,0.3052642072209383
4,0,1,4.885461585832177,2,0.00525607,0.2757665983730197
4,1,0,4.885461587579649,2,0.00581829,0.3052642072209383
4,1,1,4.885461587579648,2,0.00525607,0.2757665983730197
4,2,0,4.885461588628131,2,0.00581829,0.3052642072209383
4,2,1,4.885461588628131,2,0.00525607,0.2757665983730197
4,3,0,4.885461589257221,2,0.00581829,0.3052642072209383
4,3,1,4.885461589257221,2,0.00525607,0.2757665983730197
4,4,0,4.885461589634676,2,0.00581829,0.3052642072209383
4,4,1,4.885461589634675,2,0.00525607,0.2757665983730197
4,5,0,4.885461589861147,2,0.00581829,0.3052642072209383
4,5,1,4.885461589861148,2,0.00525607,0.2757665983730197
4,6,0,4.885461589997031,2,0.00581829,0.3052642072209383
4,6,1,4.885461589997031,2,0.00525607,0.2757665983730197
4,7,0,4.8854615900785605,2,0.00581829,0.3052642072209383
4,7,1,4.8854615900785605,2,0.00525607,0.2757665983730197
4,8,0,4.885461590127479,2,0.00581829,0.3052642072209383
4,8,1,4.885461590127479,2,0.00525607,0.2757665983730197
4,9,0,4.885461590156829,2,0.00581829,0.3052642072209383
4,9,1,4.8854615901568295,2,0.00525607,0.2757665983730197
