"ID","x","y","patch"
0,0,0,1
1,-356.716343990043,158.206496448513,2
2,-369.317437425942,139.00473124485,2
3,-387.942875709506,156.461532084836,2
4,-346.558473363084,132.667861643037,2
5,-339.868720917341,171.601032419568,2
6,233.252027868144,-25.1026471715673,3
7,260.154588840737,-37.5231837891961,3
8,217.389667049962,5.87701652371047,3
9,238.053355831022,-46.2784095940882,3
10,245.147464852311,5.62625898219063,3
