"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;3;82;5
1;2;0;12;68
1;3;6;66;29
1;4;2;2;2
1;5;0;28;16
1;6;5;7;44
1;7;0;82;4
1;8;1;18;58
1;9;0;2;68
1;10;4;41;37
1;11;11;23;22
1;12;0;85;2
1;13;12;26;26
1;14;2;8;67
1;15;0;31;4
1;16;10;56;34
1;17;17;53;56
1;18;0;79;4
1;19;0;0;33
1;20;5;39;9
1;21;10;45;31
1;22;7;14;40
1;23;1;77;66
1;24;4;8;11
1;25;9;34;66
1;26;7;26;71
1;27;3;87;14
1;28;1;5;1
1;29;0;3;71
1;30;4;15;63
1;31;5;18;76
1;32;4;8;67
1;33;0;3;69
1;34;2;14;66
1;35;6;78;32
1;36;3;7;72
1;37;0;100;14
1;38;8;54;56
1;39;0;2;80
1;40;6;17;66
1;41;8;72;10
1;42;5;28;59
1;43;3;77;7
1;44;2;8;73
1;45;4;85;14
1;46;3;84;0
1;47;14;67;46
1;48;3;86;14
1;49;5;17;49
1;50;2;1;19
2;1;0;8;0
2;2;1;40;0
2;3;7;12;23
2;4;3;22;5
2;5;5;21;8
2;6;3;17;60
2;7;0;18;0
2;8;8;54;58
2;9;0;8;19
2;10;1;8;4
2;11;0;4;75
2;12;1;1;62
2;13;21;59;57
2;14;3;46;74
2;15;0;62;6
2;16;2;9;85
2;17;0;0;25
2;18;17;68;38
2;19;1;61;0
2;20;0;0;81
2;21;2;51;26
2;22;6;19;74
2;23;1;4;68
2;24;1;21;70
2;25;6;0;8
2;26;0;89;31
2;27;2;44;12
2;28;1;83;2
2;29;0;85;14
2;30;0;5;87
2;31;0;0;82
2;32;0;10;95
2;33;0;0;91
2;34;25;68;61
2;35;2;15;80
2;36;5;85;8
2;37;18;73;69
2;38;10;73;21
2;39;8;81;31
2;40;2;11;80
2;41;18;61;67
2;42;21;70;66
2;43;26;59;59
2;44;7;19;80
2;45;21;68;66
2;46;1;2;84
2;47;22;69;64
2;48;5;39;82
2;49;2;8;86
2;50;5;82;16
3;1;0;1;0
3;2;4;58;11
3;3;0;63;3
3;4;7;43;31
3;5;0;46;4
3;6;3;7;20
3;7;0;60;4
3;8;1;9;71
3;9;0;64;3
3;10;0;51;13
3;11;1;2;49
3;12;6;12;0
3;13;3;13;23
3;14;12;64;44
3;15;2;77;11
3;16;0;17;5
3;17;1;71;1
3;18;16;75;11
3;19;0;100;6
3;20;0;0;86
3;21;1;2;19
3;22;3;18;77
3;23;7;71;19
3;24;1;1;69
3;25;0;100;0
3;26;10;31;63
3;27;3;37;6
3;28;0;53;0
3;29;0;2;75
3;30;0;82;2
3;31;0;100;11
3;32;0;94;3
3;33;0;71;11
3;34;2;98;0
3;35;0;100;12
3;36;0;82;0
3;37;0;80;7
3;38;5;10;77
3;39;0;97;4
3;40;0;100;0
3;41;0;84;0
3;42;0;94;4
3;43;0;100;0
3;44;0;93;0
3;45;0;100;0
3;46;0;78;0
3;47;0;82;0
3;48;0;100;4
3;49;0;90;0
3;50;0;95;0
4;1;0;64;3
4;2;0;2;1
4;3;2;45;10
4;4;6;6;50
4;5;0;34;0
4;6;0;69;0
4;7;3;13;76
4;8;2;5;5
4;9;1;6;0
4;10;15;65;51
4;11;0;8;27
4;12;2;18;20
4;13;0;12;76
