simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
1,6,0,9.534847286320078,3,0.00416276,0.1497543283043005
1,6,1,8.76858891001076,4,0.00519659,0.1869461234668453
1,7,0,8.947914285623469,3,0.00316374,0.11381481484146279
1,7,1,8.766249954897006,4,0.01018102,0.3662598399986186
1,8,0,8.835170653879324,3,0.00434689,0.15637836247169684
1,8,1,8.80072306461545,4,0.00875346,0.31490369914157
1,9,0,9.195677163533388,3,0.00505569,0.18187727855191482
1,9,1,8.627054464849817,4,0.00448855,0.16147454821086682
2,0,0,8.63255090836856,3,0.01140239,0.41019834328995014
2,0,1,8.63255090836856,4,0.01018102,0.3662598399986186
2,1,0,8.634580434480256,3,0.0128542,0.4624268722888515
2,1,1,8.634580434480254,4,0.01018102,0.3662598399986186
2,2,0,9.121126684500021,3,0.0038266,0.13766105004593976
2,2,1,8.43564877528894,4,0.0050269,0.18084156495999965
2,3,0,8.688190115706774,3,0.00539952,0.19424648328648217
2,3,1,8.444031176756857,4,0.01018102,0.3662598399986186
2,4,0,8.46683488808813,3,0.0128542,0.4624268722888515
2,4,1,8.46683488808813,4,0.00533997,0.19210418580824154
2,5,0,8.940552141857477,3,0.00355964,0.12805722578412404
2,5,1,8.04575172223219,4,0.00493456,0.17751965481489904
2,6,0,8.173057037869084,3,0.00649677,0.23371979828227674
2,6,1,8.171796792318588,4,0.01018102,0.3662598399986186
2,7,0,8.284002474768412,3,0.00649677,0.23371979828227674
2,7,1,8.284002474768412,4,0.0051515,0.18532402114453006
2,8,0,8.459807673135629,4,0.00611476,0.2199770768773613
2,8,1,9.245978354835636,3,0.00538635,0.19377269558222643
2,9,0,8.480112905337375,4,0.01262898,0.4543246348740847
2,9,1,8.960109301383364,3,0.00572682,0.20602102509384015
3,0,0,8.541909966902551,4,0.00689411,0.24801401289191813
3,0,1,8.758232340367442,3,0.00492382,0.17713328579867224
3,1,0,9.110049829788446,3,0.0071038,0.25555756214821174
3,1,1,8.482520778548068,4,0.01018102,0.3662598399986186
3,2,0,8.386770050515274,4,0.00809202,0.29110854810869846
3,2,1,8.609085683996675,3,0.0032847,0.11816632286779345
3,3,0,8.3633749467159,4,0.01211971,0.43600376439980054
3,3,1,8.488855813073673,3,0.00572682,0.20602102509384015
3,4,0,8.847165685786191,3,0.0071038,0.25555756214821174
3,4,1,8.330637920745438,4,0.00485485,0.17465210599893657
3,5,0,8.371535775098335,4,0.01262898,0.4543246348740847
3,5,1,8.783050486952257,3,0.00572682,0.20602102509384015
3,6,0,8.902024483124745,3,0.0071038,0.25555756214821174
3,6,1,8.396074487710074,4,0.01018102,0.3662598399986186
3,7,0,8.714367712525918,3,0.0071038,0.25555756214821174
3,7,1,8.410797715277116,4,0.01018102,0.3662598399986186
3,8,0,8.630140628470642,3,0.0071038,0.25555756214821174
3,8,1,8.44799863012136,4,0.00968768,0.3485120475903021
3,9,0,8.562584191055066,3,0.0071038,0.25555756214821174
3,9,1,8.453298992045497,4,0.01018102,0.3662598399986186
4,0,0,8.490025772902577,3,0.01140239,0.41019834328995014
4,0,1,8.490025772902577,4,0.01018102,0.3662598399986186
4,1,0,8.511605239016989,3,0.0128542,0.4624268722888515
4,1,1,8.51160523901699,4,0.01018102,0.3662598399986186
4,2,0,8.524552918685636,3,0.0128542,0.4624268722888515
4,2,1,8.524552918685636,4,0.01018102,0.3662598399986186
4,3,0,8.6175705234182,4,0.0065699,0.236350633119955
4,3,1,9.357993082150319,3,0.00572682,0.20602102509384015
4,4,0,8.579968563315468,4,0.00689411,0.24801401289191813
4,4,1,9.007673476983438,3,0.00572682,0.20602102509384015
4,5,0,8.757027196401832,4,0.00754166,0.2713094743870439
4,5,1,8.587891926928155,3,0.00491439,0.1767940437294899
4,6,0,8.256407324728672,4,0.01211971,0.43600376439980054
4,6,1,8.38645797500396,3,0.00308375,0.11093719309025422
4,7,0,8.359251975558081,4,0.01262898,0.4543246348740847
4,7,1,8.359251975558081,3,0.00357128,0.1284759720922134
4,8,0,8.518726205522388,4,0.005976,0.21498521796752632
4,8,1,8.572278607587137,3,0.00256981,0.09244832044597201
4,9,0,8.460722289889706,4,0.01262898,0.4543246348740847
4,9,1,8.460722289889706,3,0.00361145,0.12992107855234653
