"ID","x","y","patch"
0,0,0,1
1,54.8775581237438,-368.835430721846,2
2,82.322209865996,-390.613212283988,2
3,65.1879540324945,-346.463321561769,2
4,28.3564816617077,-377.012682108379,2
5,89.8385966095334,-363.615996743113,2
6,70.004688567965,-206.861347495829,3
7,56.7030115287943,-239.290701083339,3
8,89.7334817417982,-222.811057421242,3
9,80.6221917011186,-188.863483581707,3
10,101.389103812667,-202.639377866114,3
