"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
9,1,1,0.01480953,0.01880129,0.034,0.392216848851393
9,1,2,0.01620579,0.02340658,0.04,0.461431586883992
9,1,3,0.02407023,0.01212003,0.036,0.415288428195593
9,1,4,0.02699739,0.01064269,0.038,0.438360007539792
9,1,5,0.0105769,0.02556273,0.036,0.415288428195593
9,1,6,0.01924023,0.01806605,0.037,0.426824217867692
9,1,7,0.01445413,0.01978887,0.034,0.392216848851393
9,1,8,0.02792687,0.01052445,0.038,0.438360007539792
9,1,9,0.01785805,0.03140592,0.049,0.56525369393289
9,1,10,0.02415267,0.01944602,0.044,0.507574745572391
9,1,11,0.05056783,0.0264505,0.077,0.888255804751684
9,1,12,0.03154922,0.02452429,0.056,0.646004221637588
9,1,13,0.02380853,0.03079956,0.055,0.634468431965489
9,1,14,0.01999151,0.03001142,0.05,0.57678948360499
9,1,15,0.02776706,0.0309946,0.059,0.680611590653888
9,1,16,0.02644736,0.04326412,0.07,0.807505277046986
9,1,17,0.01254543,0.03159735,0.044,0.507574745572391
9,1,18,0.01974885,0.02889882,0.049,0.56525369393289
9,1,19,0.02810312,0.02252325,0.051,0.588325273277089
9,1,20,0.01809538,0.02311868,0.041,0.472967376556092
9,1,21,0.02574132,0.01059802,0.036,0.415288428195593
9,1,22,0.0145777,0.0211678,0.036,0.415288428195593
9,1,23,0.02541862,0.02907904,0.054,0.622932642293389
9,1,24,0.02679573,0.02126406,0.048,0.55371790426079
9,1,25,0.02984818,0.01059802,0.04,0.461431586883992
9,1,26,0.01244367,0.01833229,0.031,0.357609479835094
9,1,27,0.02851333,0.0079267,0.036,0.415288428195593
9,1,28,0.02579747,0.03151135,0.057,0.657540011309688
9,1,29,0.02015459,0.00769042,0.028,0.323002110818794
9,1,30,0.02438491,0.03076013,0.055,0.634468431965489
9,1,31,0.02748123,0.02363043,0.051,0.588325273277089
9,1,32,0.03167884,0.02166949,0.053,0.611396852621289
9,1,33,0.01295808,0.02570524,0.039,0.449895797211892
9,1,34,0.02630436,0.02370436,0.05,0.57678948360499
9,1,35,0.02822564,0.02569873,0.054,0.622932642293389
9,1,36,0.02826069,0.0295304,0.058,0.669075800981788
9,1,37,0.02961062,0.02751991,0.057,0.657540011309688
9,1,38,0.02961062,0.03052988,0.06,0.692147380325988
9,1,39,0.02969259,0.02410712,0.054,0.622932642293389
9,1,40,0.02810626,0.02867815,0.057,0.657540011309688
9,1,41,0.02961062,0.02633182,0.056,0.646004221637588
9,1,42,0.02961062,0.02766823,0.057,0.657540011309688
9,1,43,0.0224588,0.02683795,0.049,0.56525369393289
9,1,44,0.02961062,0.02540612,0.055,0.634468431965489
9,1,45,0.02961062,0.02643332,0.056,0.646004221637588
9,1,46,0.02961062,0.02664379,0.056,0.646004221637588
9,1,47,0.01185148,0.03002669,0.042,0.484503166228191
9,1,48,0.02961062,0.02658204,0.056,0.646004221637588
9,1,49,0.02660841,0.03070924,0.057,0.657540011309688
9,1,50,0.02961062,0.03052988,0.06,0.692147380325988
9,2,1,0.04917456,0.02793579,0.077,0.888255804751684
9,2,2,0.01607224,0.01458157,0.031,0.357609479835094
9,2,3,0.01686651,0.05291501,0.07,0.807505277046986
9,2,4,0.01545673,0.0251618,0.041,0.472967376556092
9,2,5,0.02825358,0.00958252,0.038,0.438360007539792
9,2,6,0.02763736,0.03347296,0.061,0.703683169998087
