"sim","bout","bee","distance"
1,1,1,0.336641224417281
1,2,1,0.326252063698161
1,3,1,0.424152857483436
1,4,1,0.594837234629533
1,5,1,0.268485584098836
1,6,1,0.267918764559118
1,7,1,0.263425400402522
1,8,1,0.250326173085903
1,9,1,0.449766473508257
1,10,1,0.56191905366012
1,11,1,0.19229289610219
1,12,1,0.316181618284466
1,13,1,0.493513177005218
1,14,1,0.0872274963643825
1,15,1,0.616641058862341
1,16,1,0.0436678154766623
1,17,1,0.0300974311923467
1,18,1,0.0205232612928529
1,19,1,0.495818615860493
1,20,1,0.411913117129605
2,1,1,0.761233146198634
2,2,1,0.440935899759728
2,3,1,0.61841026245668
2,4,1,0.226319375728482
2,5,1,0.506508670165367
2,6,1,0.894903236810139
2,7,1,0.614811869453425
2,8,1,0.624040256212175
2,9,1,0.360739107458654
2,10,1,0.481493589221723
2,11,1,0.661869876885668
2,12,1,0.34253717028762
2,13,1,0.349332593745179
2,14,1,0.243847585278235
2,15,1,0.233172902368143
2,16,1,0.420213501335237
2,17,1,0.00643682617413542
2,18,1,0.214808346468234
2,19,1,0.293820947323532
2,20,1,0.297351025004039
3,1,1,0.336641224417281
3,2,1,0.148699078755408
3,3,1,0.883909572536993
3,4,1,0.342949973221829
3,5,1,0.478443765274221
3,6,1,0.327029453395298
3,7,1,0.403266034224871
3,8,1,0.637950315312167
3,9,1,0.585596379004143
3,10,1,0.618021623715775
3,11,1,0.642599867060714
3,12,1,0.202782623819521
3,13,1,0.335601308705002
3,14,1,0.14425755782293
3,15,1,0.106324824463641
3,16,1,0.669344583002474
3,17,1,0.0533162358481218
3,18,1,0.0367733789834285
3,19,1,0.662909103259426
3,20,1,0.492016568048071
4,1,1,0.492409842786247
4,2,1,0.332533221281529
4,3,1,0.326255891840131
4,4,1,0.581675601932667
4,5,1,0.733558281306628
4,6,1,0.483087028662272
4,7,1,0.684545227833896
4,8,1,0.819812714572629
4,9,1,0.290922958906199
4,10,1,0.257260648753406
4,11,1,0.712900168442253
4,12,1,0.575270363366164
4,13,1,0.62090119700934
4,14,1,0.0774422355631975
4,15,1,0.298536527788852
4,16,1,0.539997731136874
4,17,1,0.530523894207585
4,18,1,0.0327590551534941
4,19,1,0.465408320230525
4,20,1,0.403386597549109
5,1,1,0.638208899487247
5,2,1,0.553191017584739
5,3,1,0.453079981158307
5,4,1,0.343684536797099
5,5,1,0.530605982323008
5,6,1,0.664618036860689
5,7,1,0.380702088144527
5,8,1,0.682326970937714
5,9,1,0.679963625478552
5,10,1,0.485859071164393
5,11,1,0.637739941400877
5,12,1,0.602072710086323
5,13,1,0.69095908287494
5,14,1,0.17961662230258
5,15,1,0.120589308257288
5,16,1,0.681162837209711
5,17,1,0.431086308453319
5,18,1,0.459665951840052
5,19,1,0.321852281642268
5,20,1,0.472557794819974
6,1,1,0.638208899486967
6,2,1,0.630808437675775
6,3,1,0.310211341111995
6,4,1,0.653828887418499
6,5,1,0.807896803674303
6,6,1,0.557610683997104
6,7,1,0.568396533623972
6,8,1,0.825272744227616
6,9,1,0.761379531424428
6,10,1,0.885764859527589
6,11,1,0.893218819634571
6,12,1,0.25215811852734
