"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;7;47
1;2;0;0;1
1;3;0;0;0
1;4;1;4;4
1;5;0;3;16
1;6;1;5;1
1;7;0;0;2
1;8;0;1;1
1;9;1;5;0
1;10;0;7;2
1;11;1;8;0
1;12;1;0;0
1;13;1;3;2
1;14;3;0;0
1;15;1;3;3
1;16;1;0;1
1;17;0;10;2
1;18;2;0;0
1;19;2;71;2
1;20;1;11;2
1;21;0;3;10
1;22;1;6;1
1;23;0;3;2
1;24;3;16;6
1;25;1;6;7
1;26;1;1;6
1;27;1;9;2
1;28;1;69;1
1;29;0;2;0
1;30;0;1;2
1;31;0;1;0
1;32;2;7;4
1;33;2;31;3
1;34;1;11;1
1;35;1;22;2
1;36;4;12;7
1;37;1;36;2
1;38;1;15;2
1;39;1;9;2
1;40;1;12;1
1;41;2;22;3
1;42;0;34;2
1;43;2;3;9
1;44;0;17;0
1;45;0;53;3
1;46;0;2;0
1;47;0;6;7
1;48;1;3;8
1;49;0;14;10
1;50;0;5;0
2;1;1;0;2
2;2;3;11;5
2;3;0;1;1
2;4;1;1;1
2;5;0;0;5
2;6;2;2;3
2;7;2;0;0
2;8;6;0;0
2;9;3;0;0
2;10;3;0;0
2;11;3;0;0
2;12;0;4;2
2;13;3;0;0
2;14;14;47;43
2;15;9;0;5
2;16;2;0;0
2;17;3;0;0
2;18;6;0;3
2;19;0;3;11
2;20;0;0;2
2;21;3;0;0
2;22;3;0;0
2;23;6;0;4
2;24;3;0;0
2;25;3;0;0
2;26;3;0;0
2;27;3;3;0
2;28;3;0;7
2;29;6;0;3
2;30;3;0;0
2;31;3;0;0
2;32;3;0;0
2;33;5;1;7
2;34;3;0;2
2;35;3;15;0
2;36;4;1;2
2;37;3;69;0
2;38;7;0;1
2;39;3;0;0
2;40;3;0;18
2;41;3;3;5
2;42;3;1;0
2;43;3;0;3
2;44;3;2;0
2;45;3;0;2
2;46;3;0;8
2;47;3;0;16
2;48;3;0;7
2;49;3;0;0
2;50;4;0;5
3;1;2;0;2
3;2;0;1;1
3;3;0;1;1
3;4;2;1;0
3;5;6;0;0
3;6;1;3;1
