"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;0;0;7
1;2;0;2;13
1;3;0;1;15
1;4;0;8;0
1;5;0;15;0
1;6;2;1;0
1;7;1;0;10
1;8;3;5;3
1;9;1;8;2
1;10;1;6;2
1;11;1;5;1
1;12;0;19;3
1;13;1;0;20
1;14;0;9;0
1;15;1;6;4
1;16;1;13;1
1;17;0;0;11
1;18;1;14;2
1;19;0;2;1
1;20;0;2;14
1;21;3;0;15
1;22;0;1;12
1;23;2;6;6
1;24;0;13;0
1;25;3;1;6
1;26;2;0;6
1;27;0;7;2
1;28;1;2;9
1;29;0;2;18
1;30;1;33;1
1;31;0;5;3
1;32;1;9;1
1;33;1;27;0
1;34;0;16;0
1;35;0;14;0
1;36;0;0;15
1;37;0;12;0
1;38;0;2;1
1;39;0;3;0
1;40;0;21;3
1;41;0;0;13
1;42;0;16;0
1;43;0;9;0
1;44;0;5;0
1;45;0;6;0
1;46;0;19;0
1;47;1;13;0
1;48;3;5;1
1;49;1;4;83
1;50;0;7;0
2;1;0;4;0
2;2;1;8;0
2;3;0;2;8
2;4;1;2;12
2;5;0;2;2
2;6;0;3;7
2;7;0;0;1
2;8;2;1;1
2;9;1;2;0
2;10;1;5;18
2;11;5;8;1
2;12;0;17;0
2;13;0;1;10
2;14;0;8;0
2;15;1;17;1
2;16;1;4;9
2;17;1;2;18
2;18;0;36;0
2;19;0;0;5
2;20;0;34;0
2;21;1;7;1
2;22;0;3;2
2;23;1;0;5
2;24;2;1;4
2;25;0;10;0
2;26;0;4;5
2;27;0;4;1
2;28;1;13;0
2;29;2;2;3
2;30;0;3;6
2;31;0;2;0
2;32;0;0;1
2;33;0;0;4
2;34;0;4;5
2;35;0;0;2
2;36;0;0;0
2;37;0;0;2
2;38;0;0;0
2;39;0;0;0
2;40;0;0;1
2;41;0;0;0
2;42;0;0;0
2;43;0;0;0
2;44;0;0;0
2;45;0;0;0
2;46;0;0;0
2;47;0;0;0
2;48;0;0;4
2;49;0;0;0
2;50;0;0;0
3;1;1;31;0
3;2;0;4;29
3;3;0;3;27
3;4;0;2;21
3;5;1;8;6
3;6;1;13;0
3;7;4;2;2
3;8;0;0;0
3;9;1;1;46
3;10;2;3;9
3;11;2;3;2
3;12;0;1;7
3;13;1;1;6
3;14;0;0;9
3;15;1;0;10
3;16;2;2;1
3;17;0;1;20
3;18;1;2;1
3;19;0;2;14
3;20;0;13;6
3;21;0;6;0
3;22;1;8;0
3;23;0;23;0
3;24;0;1;3
3;25;0;13;2
3;26;4;44;3
3;27;4;1;4
3;28;0;0;16
3;29;2;0;2
3;30;0;6;0
3;31;0;0;6
3;32;1;1;7
3;33;3;1;0
3;34;2;16;1
3;35;0;2;6
3;36;0;10;0
3;37;0;0;6
3;38;0;1;16
3;39;1;5;0
3;40;1;24;1
3;41;2;20;2
3;42;1;3;0
3;43;1;8;0
3;44;0;10;0
3;45;0;1;7
3;46;0;3;25
3;47;0;1;3
3;48;0;0;4
3;49;0;0;3
3;50;1;5;2
4;1;0;0;16
4;2;1;12;2
4;3;0;4;17
4;4;0;19;3
4;5;0;0;6
4;6;1;7;15
4;7;0;0;13
4;8;0;18;0
4;9;1;1;8
4;10;2;4;1
4;11;1;2;2
4;12;0;1;11
4;13;1;3;1
4;14;0;1;10
4;15;1;0;0
4;16;0;2;1
4;17;0;0;16
4;18;0;19;3
