"arrayNumber";"simulation";"bout";"H2";"Q";"Qnorm"
1;1;1;0,262204180676273;0,19047619047619;0,428571428571429
1;1;2;0,213277738911448;0,208616780045352;0,442307692307692
1;1;3;0;0,32;0,666666666666667
1;1;4;0,0793801642856952;0,216049382716049;0,538461538461539
1;1;5;1;0,345679012345679;1
1;1;6;0;0,197530864197531;0,4
1;1;7;0;0,3125;0,833333333333333
1;1;8;1,946;0,408163265306122;1
1;1;9;0,128950935744847;0,173010380622837;0,357142857142857
1;1;10;0;0,204081632653061;0,444444444444444
1;1;11;1,792;0,444444444444444;1
1;1;12;0;0,3;0,6
1;1;13;0,0854909614658509;0,195011337868481;0,488636363636364
1;1;14;0,250000000000001;0,284023668639053;0,571428571428572
1;1;15;0,5;0,395061728395062;0,8
1;1;16;0;0,3125;0,833333333333333
1;1;17;0;0,333333333333333;0,666666666666667
1;1;18;0;0,36734693877551;0,75
1;1;19;0,173765342871441;0,2578125;0,523809523809524
1;1;20;0;0,3;0,714285714285714
1;1;21;0,0368878512881024;0,1248;0,286764705882353
1;1;22;0,407836178068269;0,310249307479224;0,666666666666667
1;1;23;2,079;0,46875;1
1;1;24;1,946;0,408163265306122;1
1;1;25;0,203918089034135;0,24;0,571428571428572
1;1;26;0,31403803623258;0,2016;0,463235294117647
1;1;27;0;0,29585798816568;0,625
1;1;28;0,19856042541024;0,17687074829932;0,4875
1;1;29;0;0,25;0,666666666666667
1;1;30;0;0,3;0,714285714285714
1;2;1;0,167638263680393;0,2;0,476190476190476
1;2;2;0,0943609377704335;0,1875;0,615384615384615
1;2;3;0,233488716636449;0,208333333333333;0,476190476190476
1;2;4;0,387690040361665;0,234375;0,545454545454545
1;2;5;0;0,124567474048443;0,285714285714286
1;2;6;0;0,09;0,197802197802198
1;2;7;0,0615497981916734;0,2;0,533333333333333
1;2;8;0;0,103806228373702;0,214285714285714
1;2;9;1,946;0,408163265306122;1
1;2;10;0;0,183673469387755;0,375
1;2;11;0;0,3;0,6
1;2;12;0;0,375;0,8
1;2;13;0,318074040785545;0,189035916824197;0,490196078431373
1;2;14;0,25;0,247933884297521;0,5
1;2;15;0;0,214876033057851;0,464285714285714
1;2;16;0,150999094973839;0,165289256198347;0,470588235294118
1;2;17;0;0,3;0,714285714285714
1;2;18;0,0867668746754789;0,176;0,366666666666667
1;2;19;0,711654176737363;0,322314049586777;0,8125
1;2;20;0;0,36734693877551;0,75
1;2;21;0,5;0,296296296296296;0,857142857142857
1;2;22;0,0201113521356208;0,109467455621302;0,278195488721804
1;2;23;0,212448424500978;0,221453287197232;0,507936507936508
1;2;24;0,195782517290441;0,201530612244898;0,461988304093567
1;2;25;1;0,444444444444445;1
1;2;26;0,0973434497860693;0,199445983379501;0,409090909090909
1;2;27;0;0,247933884297521;0,5
1;2;28;0;0,244897959183673;0,5
1;2;29;0;0,277777777777778;0,571428571428572
1;2;30;0,5;0,395061728395062;0,8
1;3;1;0,175488750216347;0,194444444444445;0,4375
1;3;2;1,386;0,5;1
1;3;3;0,685331478961587;0,355555555555556;0,8
1;3;4;0;0,100591715976331;0,236111111111111
1;3;5;0,163070121084996;0,173010380622837;0,416666666666667
1;3;6;0;0,413223140495868;0,833333333333333
1;3;7;0;0,125;0,25
1;3;8;0,180706275703404;0,132325141776938;0,388888888888889
1;3;9;0;0,244897959183673;0,6
1;3;10;0,347530685742881;0,302222222222222;0,607142857142857
1;3;11;0;0,333333333333333;0,75
1;3;12;0,296081910965865;0,247933884297521;0,625
1;3;13;0,193899998319309;0,194444444444444;0,4375
1;3;14;0,333333333333333;0,330578512396694;0,666666666666667
1;3;15;0,0674331654289122;0,136105860113422;0,321428571428571
1;3;16;0,328730514672562;0,249134948096886;0,5
1;3;17;0;0,208333333333333;0,428571428571429
1;3;18;0;0,32;0,666666666666667
1;3;19;0,119368154500694;0,190476190476191;0,428571428571429
1;3;20;0,5;0,357142857142857;0,777777777777778
1;3;21;0,333333333333334;0,355029585798817;0,75
1;3;22;0;0,3125;0,833333333333333
1;3;23;0,333333333333333;0,2265625;0,527272727272727
1;3;24;0;0,264462809917355;0,571428571428571
1;3;25;0,666666666666667;0,413223140495868;0,833333333333333
1;3;26;0;0,201183431952663;0,425
1;3;27;0,346230927863871;0,208333333333333;0,504201680672269
1;3;28;0,147678511934015;0,14792899408284;0,347222222222222
1;3;29;0;0,148760330578512;0,321428571428571
1;3;30;0,298484703899393;0,174556213017752;0,561904761904762
1;4;1;0,259573230531832;0,128;0,4
1;4;2;0,316579890837197;0,222222222222222;0,5
1;4;3;0;0,28099173553719;0,607142857142857
1;4;4;0,324511249783654;0,249134948096886;0,692307692307692
1;4;5;0;0,163265306122449;0,666666666666667
1;4;6;0,442114108697741;0,32;0,666666666666667
1;4;7;0,333333333333333;0,347222222222222;0,714285714285714
1;4;8;0;0,153061224489796;0,454545454545455
1;4;9;0,113574152913759;0,163265306122449;0,333333333333333
1;4;10;0,065122937425545;0,0907372400756144;0,228571428571429
1;4;11;2,197;0,493827160493827;1
1;4;12;0;0,24;0,571428571428571
1;4;13;0,666666666666667;0,347107438016529;0,875
1;4;14;0;0,247933884297521;0,5
1;4;15;0,588776263456117;0,3671875;0,746031746031746
1;4;16;0,5;0,395061728395062;0,8
1;4;17;0,188846764758007;0,15702479338843;0,395833333333333
1;4;18;0;0,247933884297521;0,5
1;4;19;0;0,395061728395062;0,8
1;4;20;2,197;0,493827160493827;1
1;4;21;0;0,198347107438017;0,5
1;4;22;0,5;0,37037037037037;0,833333333333333
1;4;23;0,0686261365603153;0,14792899408284;0,326797385620915
1;4;24;0;0,32;0,666666666666667
1;4;25;0,122215563006755;0,140495867768595;0,354166666666667
1;4;26;0;0,36734693877551;0,75
1;4;27;0;0,375;0,75
1;4;28;0,326716810126843;0,239669421487603;0,517857142857143
1;4;29;0,355934878734006;0,262755102040816;0,550802139037433
1;4;30;0,029814887503375;0,154577883472057;0,309523809523809
1;5;1;0,225142949952599;0,204158790170132;0,409090909090909
1;5;2;0,0486717248930347;0,231292517006803;0,472222222222222
1;5;3;0,425764611822348;0,225694444444444;0,684210526315789
1;5;4;0;0,2;0,625
1;5;5;0,333333333333333;0,330578512396694;0,666666666666667
1;5;6;0,5;0,3125;0,833333333333333
1;5;7;0;0,375;0,8
1;5;8;0;0,269896193771626;0,541666666666667
1;5;9;0,154991543360338;0,1859410430839;0,394230769230769
1;5;10;0,189289282469823;0,182222222222222;0,366071428571429
1;5;11;0;0,37037037037037;0,833333333333333
1;5;12;0,344360937770434;0,21301775147929;0,6
1;5;13;0;0,319444444444444;0,657142857142857
1;5;14;0,387690040361665;0,259259259259259;0,583333333333333
1;5;15;0;0,326530612244898;0,8
1;5;16;1;0,493827160493827;1
1;5;17;0;0,24;0,571428571428571
1;5;18;0;0,395061728395062;0,8
1;5;19;0,157566713092879;0,145833333333333;0,388888888888889
1;5;20;0,543112347358942;0,355029585798817;0,75
1;5;21;0;0,201183431952663;0,425
1;5;22;0,125814583693911;0,15625;0,714285714285714
1;5;23;0;0,326530612244898;0,8
1;5;24;0,140206611904769;0,148148148148148;0,333333333333333
1;5;25;0;0,1875;0,375
1;5;26;0,225142949952599;0,194444444444444;0,4375
1;5;27;0,465678947485208;0,113421550094518;0,714285714285714
1;5;28;0,296081910965866;0,265927977839335;0,615384615384615
1;5;29;0,210309917857152;0,26530612244898;0,541666666666667
1;5;30;0,289690082142847;0,306122448979592;0,625
1;6;1;0,0601039067013049;0,106666666666667;0,253968253968254
1;6;2;0;0,21301775147929;0,428571428571429
1;6;3;0;0;0
1;6;4;0,177918984921707;0,126984126984127;0,35
1;6;5;0;0,1953125;0,454545454545455
1;6;6;0,0843300442505874;0,156956004756243;0,336734693877551
1;6;7;0,25891694620314;0,222222222222222;0,5
1;6;8;0,17376534287144;0,269896193771626;0,541666666666667
1;6;9;0;0,3125;0,714285714285714
1;6;10;0;0,3125;0,833333333333333
1;6;11;0,174743814152304;0,18522372528616;0,397321428571429
1;6;12;0,31360527478753;0,256055363321799;0,560606060606061
1;6;13;0,296081910965865;0,25;0,666666666666667
1;6;14;0;0,113378684807256;0,3125
1;6;15;1,946;0,408163265306122;1
1;6;16;0;0,142011834319527;0,3
1;6;17;0;0,24;0,5
1;6;18;0;0,193771626297578;0,538461538461539
1;6;19;0,0914314847766287;0,145404663923182;0,348684210526316
1;6;20;0,119159046416807;0,16;0,333333333333333
1;6;21;0;0,122448979591837;0,25
1;6;22;0;0,185185185185185;0,461538461538462
1;6;23;0;0,3;0,6
1;6;24;0,444122866448797;0,333333333333333;0,675
1;6;25;0;0,28125;0,6
1;6;26;0,177855045948609;0,228395061728395;0,569230769230769
1;6;27;0,25;0,277777777777778;0,571428571428572
1;6;28;0;0,37037037037037;0,833333333333333
1;6;29;0;0,247933884297521;0,5
1;6;30;0,163070121084995;0,185185185185185;0,461538461538462
1;7;1;0,210309917857152;0,285714285714286;0,583333333333333
1;7;2;0;0,180555555555555;0,371428571428571
1;7;3;0;0,264462809917355;0,571428571428571
1;7;4;0,090109527988892;0,18;0,375
1;7;5;0,222222222222222;0,214876033057851;0,464285714285714
1;7;6;0,372789450424942;0,228373702422145;0,55
1;7;7;0,266319563348789;0,355029585798817;0,75
1;7;8;0,140206611904768;0,171875;0,366666666666667
1;7;9;0;0,148760330578512;0,375
1;7;10;0,0755060951662725;0,1536;0,421052631578947
1;7;11;0,00450177968217858;0,138671875;0,342995169082126
1;7;12;0;0,269896193771626;0,541666666666667
1;7;13;0;0,37037037037037;0,833333333333333
1;7;14;0,459147917027245;0,189349112426036;0,727272727272727
1;7;15;0,296081910965866;0,277777777777778;0,625
1;7;16;0;0,330578512396694;0,714285714285714
1;7;17;0,44211410869774;0,306122448979592;0,666666666666667
1;7;18;0,196777678725962;0,222222222222222;0,5
1;7;19;0,275170988668588;0,228395061728395;0,569230769230769
1;7;20;0,17376534287144;0,204081632653061;0,416666666666667
1;7;21;0,594242310733197;0,200274348422497;0,663636363636363
1;7;22;0,12263351372912;0,16;0,333333333333333
1;7;23;0,75;0,416666666666667;0,857142857142857
1;7;24;0,478703971385679;0,339506172839506;0,714285714285714
1;7;25;2,079;0,46875;1
1;7;26;0;0,247933884297521;0,5
1;7;27;0;0,25;0,5
1;7;28;2,303;0,5;1
1;7;29;0,499999999999999;0,416666666666667;0,857142857142858
1;7;30;0;0,246913580246914;0,714285714285714
1;8;1;0,114390669651039;0,125;0,333333333333333
1;8;2;0,0529201095237966;0,136054421768707;0,375
1;8;3;0,304612236902594;0,209876543209877;0,441558441558442
1;8;4;0;0,138888888888889;0,285714285714286
1;8;5;0;0,148760330578512;0,3
1;8;6;0,273224111162852;0,208333333333333;0,631578947368421
1;8;7;0,25;0,277777777777778;0,625
1;8;8;0,308251181050592;0,166666666666667;0,444444444444444
1;8;9;0;0,277777777777778;0,571428571428571
1;8;10;0,333333333333334;0,291666666666667;0,777777777777778
1;8;11;0;0,24;0,5
1;8;12;0,191251893218006;0,178359096313912;0,416666666666667
1;8;13;0,156802637393765;0,203125;0,433333333333333
1;8;14;0;0,198347107438017;0,5
1;8;15;0,34623092786387;0,28099173553719;0,566666666666667
1;8;16;0,75;0,408163265306122;0,888888888888889
1;8;17;0;0,395061728395062;0,8
1;8;18;0,259795222585337;0,230677764565993;0,461904761904762
1;8;19;0,210309917857152;0,189349112426036;0,444444444444444
1;8;20;0,140206611904769;0,148148148148148;0,333333333333333
1;8;21;0,333333333333334;0,355029585798817;0,75
1;8;22;0,244336257344783;0,175;0,466666666666667
1;8;23;0;0,333333333333333;0,75
1;8;24;0,224619919276669;0,221606648199446;0,571428571428572
1;8;25;2,079;0,46875;1
1;8;26;2,079;0,5;1
1;8;27;0,245931939774576;0,25;0,505050505050505
1;8;28;0;0,197530864197531;0,4
1;8;29;0,296081910965865;0,225;0,6
1;8;30;0,247186156329909;0,1696;0,389705882352941
1;9;1;0,146954653486742;0,199445983379501;0,461538461538462
1;9;2;0;0,264462809917355;0,571428571428571
1;9;3;0,0251846019814221;0,118626430801249;0,2375
1;9;4;0,306573596382729;0,269896193771626;0,557142857142857
1;9;5;0;0,296296296296296;0,666666666666667
1;9;6;0,266319563348789;0,236686390532544;0,555555555555555
1;9;7;0,0701901811629011;0,166089965397924;0,461538461538462
1;9;8;0;0,3125;0,833333333333333
1;9;9;0,0559232594463792;0,0736;0,169117647058824
1;9;10;0,317006817208922;0,242603550295858;0,5125
1;9;11;0,131189586189268;0,204986149584488;0,440476190476191
1;9;12;0,17785504594861;0,125;0,333333333333333
1;9;13;0,203918089034135;0,175;0,466666666666667
1;9;14;0;0,326530612244898;0,8
1;9;15;0,336473016775167;0,209876543209877;0,523076923076923
1;9;16;0;0,148148148148148;0,428571428571429
1;9;17;0,25;0,284444444444444;0,727272727272727
1;9;18;0,251124736381383;0,222040816326531;0,444444444444445
1;9;19;0,326140242169992;0,333333333333333;0,666666666666667
1;9;20;0;0,296296296296296;0,6
1;9;21;0,333333333333333;0,333333333333333;0,75
1;9;22;0;0,21301775147929;0,428571428571428
1;9;23;0,224619919276669;0,221606648199446;0,571428571428572
1;9;24;0;0,413223140495868;0,833333333333333
1;9;25;0;0,197530864197531;0,571428571428572
1;9;26;0,431973626062353;0,254847645429363;0,657142857142857
1;9;27;0,333333333333333;0,291666666666667;0,777777777777778
1;9;28;0,47291644371036;0,349112426035503;0,702380952380952
1;9;29;0,59713006772415;0,290809327846365;0,757142857142857
1;9;30;0;0,216049382716049;0,538461538461538
1;10;1;0,148040955482932;0,203125;0,412698412698413
1;10;2;0,420619835714305;0,244897959183673;0,6
1;10;3;0;0,247933884297521;0,5
1;10;4;0;0,32;0,666666666666667
1;10;5;0,200446607878149;0,2;0,416666666666667
1;10;6;0;0,395061728395062;0,8
1;10;7;0,215986813031177;0,2734375;0,555555555555556
1;10;8;0,0464127369296618;0,132231404958678;0,333333333333333
1;10;9;0,244336257344783;0,24;0,571428571428571
1;10;10;1,792;0,444444444444445;1
1;10;11;0,500000000000001;0,4;0,8
1;10;12;0;0,296296296296296;0,666666666666667
1;10;13;0;0,222222222222222;0,5
1;10;14;0,2;0,244897959183673;0,5
1;10;15;0,333333333333333;0,347222222222222;0,714285714285714
1;10;16;0,481173504639284;0,3;0,8
1;10;17;0;0,326530612244898;0,8
1;10;18;2,079;0,46875;1
1;10;19;0;0,246913580246914;0,714285714285714
1;10;20;0,0450547639944463;0,115702479338843;0,291666666666667
1;10;21;0;0,247933884297521;0,625
1;10;22;0,25;0,306122448979592;0,666666666666667
1;10;23;1;0,444444444444445;1
1;10;24;0;0,166666666666667;0,333333333333333
1;10;25;0,13700877106064;0,198347107438017;0,666666666666667
1;10;26;0,347530685742881;0,293333333333333;0,611111111111111
1;10;27;0,610313539537147;0,304498269896194;0,846153846153846
1;10;28;0;0,37037037037037;0,833333333333333
1;10;29;0,352241984135991;0,297265160523187;0,631313131313131
1;10;30;0;0,36734693877551;0,75
1;11;1;0,221097896930901;0,199445983379501;0,461538461538462
1;11;2;0;0,4;0,833333333333334
1;11;3;0,0701901811629011;0,213333333333333;0,5
1;11;4;0,0431123473589426;0,190082644628099;0,383333333333333
1;11;5;0,0898284444876263;0,153846153846154;0,325
1;11;6;0,142857142857143;0,232686980609418;0,538461538461538
1;11;7;0,34753068574288;0,242214532871972;0,583333333333333
1;11;8;0,170425435238325;0,123456790123457;0,357142857142857
1;11;9;0,592163821931731;0,296296296296296;0,666666666666667
1;11;10;0,420619835714305;0,297520661157025;0,75
1;11;11;0,5;0,396694214876033;0,857142857142857
