"1","2","3","4","5","6","7","8","9","10","11"
0,0.0855308444207433,0.0683546772903109,0.0843948440032981,0.173053111254927,0.058663928892753,0.101327402133524,0.0966210895685332,0.155957998189473,0.061518489664908,0.114577614581529
0.00503499361789648,0,0.0615602480771765,0.184870514619118,0.0543861939140671,0.107513926477466,0.153287534630557,0.0543244104289796,0.0536644201629368,0.130095606342256,0.195262151729546
0.00885163903666165,0.135419016304368,0,0.0553051811330851,0.0433697439758526,0.0847370864424495,0.24023030599345,0.0317892877407498,0.0760546386555068,0.26078919428915,0.063453906428726
0.00553307433336973,0.205893234109671,0.0280001882312873,0,0.0575743924461649,0.102694445959385,0.0510671728297325,0.232666655636585,0.0343382335895274,0.0575313097406142,0.224701293123662
0.0166098110459255,0.0886743027648688,0.0321452405836507,0.0842876710476231,0,0.0322048265407677,0.0953147977628653,0.0897821813828549,0.212046074983142,0.0333346822404857,0.315600411647817
0.00582034877997473,0.181203433594561,0.0649226044658089,0.155408307556089,0.0332899811118374,0,0.0608753821581086,0.0591499046971882,0.031240207787128,0.336967740969619,0.0711220888796855
0.00799984940887842,0.205582232674809,0.146462768791547,0.0614958953257326,0.0784025077592333,0.0484416290411348,0,0.0347137842851947,0.210801636405709,0.0872266000099115,0.11887309629785
0.0101460378595442,0.0969043794899182,0.0257780396413139,0.372655989061831,0.0982266698901993,0.0626038053643557,0.0461712470567807,0,0.0428130711896316,0.0411253200085293,0.203575440437896
0.0164082767977967,0.0959103770035119,0.0617910493767506,0.0551039437676309,0.232434333550654,0.0331277065738645,0.280914654623127,0.0428950478514578,0,0.044157096858826,0.137257513596381
0.00535266142968402,0.19228728800731,0.175225877620492,0.0763515363792218,0.0302186562736999,0.29551162573682,0.096129824684181,0.0340760190025063,0.0365181947547151,0,0.0583283161113691
0.00683099851339947,0.197754475290147,0.029213750793225,0.204333416356153,0.196036389495023,0.0427376908692429,0.089766250623203,0.115580681165141,0.0777795131382248,0.0399668337562414,0
