simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,4.047852231904404,3,0.0026265,0.14941836915809165
0,0,1,4.047852231904404,2,0.00200739,0.11419795928584107
0,1,0,4.197384563438846,3,0.00498926,0.28383289263495154
0,1,1,4.212026382322268,3,0.00257638,0.14656710372416681
0,2,0,5.911258354077222,3,0.00244923,0.1393336959044633
0,2,1,4.810573454862908,3,0.00245492,0.1396573930377241
0,3,0,6.038388902175705,3,0.00253797,0.14438200585271724
0,3,1,6.692991454312661,3,0.00209328,0.11908413622358655
0,4,0,6.292650685433146,3,0.00480765,0.2735013220951454
0,4,1,6.927662867153205,3,0.00219451,0.12484298697929706
0,5,0,7.006520869631256,3,0.00615922,0.3503904845558352
0,5,1,7.202961708232097,3,0.00395296,0.22487905446303824
0,6,0,7.855694960746689,2,0.00273743,0.15572904103728719
0,6,1,7.418767204044022,4,0.00397471,0.22611638533270834
0,7,0,8.433941604322516,2,0.00134676,0.07661552744997202
0,7,1,6.976361226873309,4,0.00377647,0.21483875445439116
0,8,0,6.9035453514965806,3,0.00615922,0.3503904845558352
0,8,1,7.49652822683926,3,0.00353971,0.20136976793930653
0,9,0,7.279695778551465,2,0.00273743,0.15572904103728719
0,9,1,7.298552599011506,4,0.00428156,0.2435727061307896
1,0,0,7.383799219711371,2,0.00153976,0.08759506114405605
1,0,1,6.741921827571635,4,0.00379709,0.216011801007614
1,1,0,7.054767105551729,3,0.00238179,0.13549711687685173
1,1,1,7.161231381555021,3,0.00224999,0.12799917625052906
1,2,0,6.776214931135306,3,0.00237534,0.135130184274122
1,2,1,6.771063493113648,3,0.00225232,0.12813172709771672
1,3,0,6.55078984879074,3,0.00210308,0.11964164622463329
1,3,1,6.504421757122584,3,0.00554011,0.31517007468358466
1,4,0,7.128592156165028,3,0.00338322,0.19246724344299973
1,4,1,6.12877283888496,3,0.00218371,0.12422858820263329
1,5,0,6.16347547051835,3,0.00444356,0.25278868778074615
1,5,1,6.457202841683342,3,0.00240594,0.13687098080800267
1,6,0,6.381264051303684,3,0.00653689,0.37187566844311354
1,6,1,6.381264051303685,3,0.00554011,0.31517007468358466
1,7,0,6.574421687908581,3,0.00252802,0.14381596253532794
1,7,1,6.550113850545456,3,0.00362178,0.20603862975419499
1,8,0,6.460144350766007,3,0.00653689,0.37187566844311354
1,8,1,6.460144350766007,3,0.00554011,0.31517007468358466
1,9,0,6.609528831552546,3,0.00278893,0.15865881298156348
1,9,1,6.564726241453611,3,0.0025793,0.1467332189489685
2,0,0,6.437486583529964,3,0.00653689,0.37187566844311354
2,0,1,6.437486583529965,3,0.00554011,0.31517007468358466
2,1,0,6.577620359205784,3,0.00256189,0.14574278536547625
2,1,1,6.41149942485428,3,0.00324552,0.1846336590405367
2,2,0,6.428270231141189,3,0.00249846,0.14213433032808895
2,2,1,6.510591720819351,3,0.00245309,0.13955328657834495
2,3,0,6.452362158094886,3,0.00458563,0.2608708761326555
2,3,1,6.452362158094886,3,0.00554011,0.31517007468358466
2,4,0,6.482293361606535,3,0.00289456,0.16466797434998887
2,4,1,6.482293361606535,3,0.00554011,0.31517007468358466
2,5,0,6.544028938190504,3,0.00338978,0.19284043381104735
2,5,1,6.493458395220884,3,0.00554011,0.31517007468358466
2,6,0,6.503310811785713,3,0.00439049,0.24976960045875113
2,6,1,6.503310811785713,3,0.00554011,0.31517007468358466
2,7,0,6.545786226418111,3,0.00453248,0.2578472377086112
2,7,1,6.5457862264181115,3,0.00554011,0.31517007468358466
2,8,0,6.569065903104557,3,0.0028078,0.1597323041774566
2,8,1,6.569065903104557,3,0.00554011,0.31517007468358466
2,9,0,6.569814766105827,3,0.00444356,0.25278868778074615
2,9,1,6.569814766105827,3,0.00554011,0.31517007468358466
3,0,0,6.573296095358965,3,0.0045493,0.25880410691448935
3,0,1,6.573296095358965,3,0.00554011,0.31517007468358466
3,1,0,6.6052275151956685,3,0.0027589,0.1569504430497845
3,1,1,6.605227515195668,3,0.00554011,0.31517007468358466
3,2,0,6.671445546318744,3,0.00611077,0.3476342233771908
3,2,1,6.671445546318744,3,0.00252293,0.14352639866743733
3,3,0,6.700115853059757,3,0.00653689,0.37187566844311354
3,3,1,6.811281261290869,3,0.0028097,0.15984039285112892
3,4,0,6.708932750835847,3,0.0045493,0.25880410691448935
3,4,1,6.708932750835847,3,0.00324552,0.1846336590405367
3,5,0,6.708946021995144,3,0.00653689,0.37187566844311354
3,5,1,6.7089460219951444,3,0.00554011,0.31517007468358466
3,6,0,6.6958985563698326,3,0.00278771,0.15858940867531074
3,6,1,6.7508385399784565,3,0.00334462,0.19027133670418292
3,7,0,6.718261156443124,3,0.00349988,0.19910388800648077
3,7,1,6.760692377580906,3,0.00224999,0.12799917625052906
3,8,0,6.718264023013533,3,0.00653689,0.37187566844311354
3,8,1,6.718264023013533,3,0.00554011,0.31517007468358466
3,9,0,6.75396501477275,3,0.00238296,0.13556367674432365
3,9,1,6.711726452559245,3,0.00554011,0.31517007468358466
4,0,0,6.71172748452459,3,0.00653689,0.37187566844311354
4,0,1,6.71172748452459,3,0.00554011,0.31517007468358466
4,1,0,6.711728103703798,3,0.00653689,0.37187566844311354
4,1,1,6.711728103703798,3,0.00554011,0.31517007468358466
4,2,0,6.7502013847488795,3,0.0025288,0.1438603357803092
4,2,1,6.709449714707493,3,0.00554011,0.31517007468358466
4,3,0,6.714492302801842,3,0.00458563,0.2608708761326555
4,3,1,6.714492302801844,3,0.00554011,0.31517007468358466
4,4,0,6.71474987354798,3,0.0045493,0.25880410691448935
4,4,1,6.71474987354798,3,0.00554011,0.31517007468358466
4,5,0,6.764814830639294,3,0.00305565,0.1738321872141339
4,5,1,6.66514227002839,3,0.00554011,0.31517007468358466
4,6,0,6.694328327332514,3,0.00220841,0.12563374096037355
4,6,1,6.644534187979577,3,0.00554011,0.31517007468358466
4,7,0,6.644688679070059,3,0.0045493,0.25880410691448935
4,7,1,6.644688679070059,3,0.00554011,0.31517007468358466
4,8,0,6.649310649435758,3,0.00444356,0.25278868778074615
4,8,1,6.649310649435758,3,0.00324552,0.1846336590405367
4,9,0,6.678770504580901,3,0.00240511,0.13682376312424052
4,9,1,6.6787705045809,3,0.00554011,0.31517007468358466
