"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
5,1,1,0.00754747,0.03700041,0.045,0.325831414970708
5,1,2,0.00909716,0.0334571,0.043,0.311350018749788
5,1,3,0.02506727,0.03364626,0.059,0.427201188517151
5,1,4,0.03144731,0.06576143,0.097,0.702347716714638
5,1,5,0.07165064,0.01534787,0.087,0.629940735610036
5,1,6,0.00893432,0.06056222,0.069,0.499608169621752
5,1,7,0.04985728,0.01016929,0.06,0.434441886627611
5,1,8,0.03664495,0.00588422,0.043,0.311350018749788
5,1,9,0.02185831,0.03319339,0.055,0.39823839607531
5,1,10,0.0287386,0.04221888,0.071,0.514089565842673
5,1,11,0.01981342,0.00689589,0.027,0.195498848982425
5,1,12,0.01955493,0.02484491,0.044,0.318590716860248
5,1,13,0.00909716,0.0541611,0.063,0.456163980958991
5,1,14,0.02410515,0.02927524,0.053,0.38375699985439
5,1,15,0.04726379,0.0120333,0.059,0.427201188517151
5,1,16,0.06392518,0.03298342,0.097,0.702347716714638
5,1,17,0.03144731,0.05481362,0.086,0.622700037499575
5,1,18,0.03638863,0.06056222,0.097,0.702347716714638
5,1,19,0.01487595,0.02380115,0.039,0.282387226307947
5,1,20,0.00909716,0.04794546,0.057,0.41271979229623
5,1,21,0.02321443,0.00790299,0.031,0.224461641424266
5,1,22,0.01320773,0.06056222,0.074,0.535811660174053
5,1,23,0.03638863,0.03742061,0.074,0.535811660174053
5,1,24,0.02841119,0.04815279,0.077,0.557533754505434
5,1,25,0.01981087,0.06056222,0.08,0.579255848836814
5,1,26,0.03638863,0.02446349,0.061,0.441682584738071
5,1,27,0.0287386,0.03245366,0.061,0.441682584738071
5,1,28,0.02103088,0.06056222,0.082,0.593737245057735
5,1,29,0.01884172,0.03029965,0.049,0.354794207412549
5,1,30,0.06392518,0.03298342,0.097,0.702347716714638
5,1,31,0.03638863,0.03742061,0.074,0.535811660174053
5,1,32,0.03144731,0.06056222,0.092,0.666144226162337
5,1,33,0.03638863,0.06056222,0.097,0.702347716714638
5,1,34,0.02255311,0.01836926,0.041,0.296868622528867
5,1,35,0.03638863,0.06056222,0.097,0.702347716714638
5,1,36,0.02085896,0.06056222,0.081,0.586496546947275
5,1,37,0.03638863,0.06056222,0.097,0.702347716714638
5,1,38,0.03383842,0.02362066,0.057,0.41271979229623
5,1,39,0.03144731,0.02380115,0.055,0.39823839607531
5,1,40,0.0287386,0.01842539,0.047,0.340312811191628
5,1,41,0.03383842,0.01663138,0.05,0.362034905523009
5,1,42,0.01311335,0.06056222,0.074,0.535811660174053
5,1,43,0.03638863,0.06056222,0.097,0.702347716714638
5,1,44,0.03144731,0.06056222,0.092,0.666144226162337
5,1,45,0.02187349,0.04815279,0.07,0.506848867732213
5,1,46,0.03144731,0.02954181,0.061,0.441682584738071
5,1,47,0.03638863,0.06056222,0.097,0.702347716714638
5,1,48,0.01391073,0.02546191,0.039,0.282387226307947
5,1,49,0.03638863,0.06056222,0.097,0.702347716714638
5,1,50,0.01367209,0.06056222,0.074,0.535811660174053
5,2,1,0.04191214,0.00909716,0.051,0.369275603633469
5,2,2,0.02311149,0.0262529,0.049,0.354794207412549
5,2,3,0.00893432,0.03573726,0.045,0.325831414970708
5,2,4,0.05982012,0.03638863,0.096,0.695107018604177
5,2,5,0.03298342,0.04067716,0.074,0.535811660174053
5,2,6,0.06711478,0.00652567,0.074,0.535811660174053
5,2,7,0.01016929,0.04891399,0.059,0.427201188517151
5,2,8,0.00240325,0.03497799,0.037,0.267905830087027
5,2,9,0.00643894,0.06392518,0.07,0.506848867732213
5,2,10,0.03719857,0.03638863,0.074,0.535811660174053
5,2,11,0.07532687,0.0061471,0.081,0.586496546947275
5,2,12,0.01750272,0.03184473,0.049,0.354794207412549
5,2,13,0.04070209,0.00909716,0.05,0.362034905523009
5,2,14,0.04657456,0.02610266,0.073,0.528570962063593
5,2,15,0.01962423,0.02412072,0.044,0.318590716860248
5,2,16,0.02506727,0.01878382,0.044,0.318590716860248
5,2,17,0.00566632,0.05177642,0.057,0.41271979229623
5,2,18,0.05990935,0.01654186,0.076,0.550293056394974
5,2,19,0.02982879,0.01806474,0.048,0.347553509302089
5,2,20,0.01312111,0.02958614,0.043,0.311350018749788
5,2,21,0.05990935,0.02085896,0.081,0.586496546947275
5,2,22,0.05990935,0.03144731,0.091,0.658903528051876
5,2,23,0.0506228,0.01205046,0.063,0.456163980958991
5,2,24,0.02594115,0.03638863,0.062,0.448923282848531
5,2,25,0.02442478,0.03638863,0.061,0.441682584738071
5,2,26,0.01445448,0.03144731,0.046,0.333072113081168
5,2,27,0.04657456,0.03638863,0.083,0.600977943168195
5,2,28,0.04773915,0.01298314,0.061,0.441682584738071
5,2,29,0.03058113,0.03144731,0.062,0.448923282848531
5,2,30,0.02747199,0.02402113,0.051,0.369275603633469
5,2,31,0.02694366,0.0287386,0.056,0.40547909418577
5,2,32,0.02954838,0.03144731,0.061,0.441682584738071
5,2,33,0.03717032,0.0287386,0.066,0.477886075290372
5,2,34,0.05990935,0.03638863,0.096,0.695107018604177
5,2,35,0.05990935,0.01730947,0.077,0.557533754505434
5,2,36,0.01560477,0.02841119,0.044,0.318590716860248
5,2,37,0.01578936,0.03638863,0.052,0.376516301743929
5,2,38,0.05990935,0.01574824,0.076,0.550293056394974
5,2,39,0.04773915,0.02103088,0.069,0.499608169621752
5,2,40,0.05990935,0.01384604,0.074,0.535811660174053
5,2,41,0.03717032,0.0287386,0.066,0.477886075290372
5,2,42,0.02662638,0.04731947,0.074,0.535811660174053
5,2,43,0.05990935,0.03638863,0.096,0.695107018604177
5,2,44,0.03717032,0.03638863,0.074,0.535811660174053
5,2,45,0.05990935,0.03638863,0.096,0.695107018604177
5,2,46,0.0212174,0.01927924,0.04,0.289627924418407
5,2,47,0.04231639,0.03638863,0.079,0.572015150726354
5,2,48,0.05990935,0.03144731,0.091,0.658903528051876
5,2,49,0.05990935,0.03638863,0.096,0.695107018604177
5,2,50,0.03717032,0.03638863,0.074,0.535811660174053
5,3,1,0.02506727,0.01962423,0.045,0.325831414970708
5,3,2,0.02140124,0.04067716,0.062,0.448923282848531
5,3,3,0.04067716,0.00909716,0.05,0.362034905523009
5,3,4,0.02670814,0.03582554,0.063,0.456163980958991
5,3,5,0.03573726,0.01958151,0.055,0.39823839607531
5,3,6,0.00984305,0.00989057,0.02,0.144813962209204
5,3,7,0.05404754,0.0071028,0.061,0.441682584738071
5,3,8,0.02957644,0.03018989,0.06,0.434441886627611
5,3,9,0.01806474,0.02275167,0.041,0.296868622528867
5,3,10,0.05282827,0.00470122,0.058,0.41996049040669
5,3,11,0.02729442,0.03582035,0.063,0.456163980958991
5,3,12,0.06141244,0.03298342,0.094,0.680625622383257
5,3,13,0.04698757,0.03573726,0.083,0.600977943168195
5,3,14,0.07075646,0.02455456,0.095,0.687866320493717
5,3,15,0.04038812,0.01017552,0.051,0.369275603633469
5,3,16,0.00909716,0.03018989,0.039,0.282387226307947
5,3,17,0.03638863,0.04657456,0.083,0.600977943168195
5,3,18,0.06141244,0.0074572,0.069,0.499608169621752
5,3,19,0.01664566,0.02506727,0.042,0.304109320639328
5,3,20,0.02258272,0.02977881,0.052,0.376516301743929
5,3,21,0.03366835,0.03573726,0.069,0.499608169621752
5,3,22,0.03177491,0.03298342,0.065,0.470645377179912
5,3,23,0.07075646,0.02497389,0.096,0.695107018604177
5,3,24,0.02510252,0.04657456,0.072,0.521330263953133
5,3,25,0.03638863,0.03298342,0.069,0.499608169621752
5,3,26,0.04698757,0.03298342,0.08,0.579255848836814
5,3,27,0.0392042,0.01876395,0.058,0.41996049040669
5,3,28,0.07075646,0.02163101,0.092,0.666144226162337
5,3,29,0.03284619,0.01398112,0.047,0.340312811191628
5,3,30,0.01888685,0.01876395,0.038,0.275146528197487
5,3,31,0.02100613,0.02530307,0.046,0.333072113081168
5,3,32,0.07075646,0.00857165,0.079,0.572015150726354
5,3,33,0.07075646,0.03298342,0.104,0.753032603487859
5,3,34,0.07075646,0.00890969,0.08,0.579255848836814
5,3,35,0.02942295,0.01483137,0.044,0.318590716860248
5,3,36,0.00997455,0.02506727,0.035,0.253424433866106
5,3,37,0.07075646,0.02161307,0.092,0.666144226162337
5,3,38,0.0392042,0.03298342,0.072,0.521330263953133
5,3,39,0.0392042,0.03298342,0.072,0.521330263953133
5,3,40,0.04422316,0.03298342,0.077,0.557533754505434
5,3,41,0.07075646,0.03298342,0.104,0.753032603487859
5,3,42,0.02408739,0.01761755,0.042,0.304109320639328
5,3,43,0.03144731,0.04221888,0.074,0.535811660174053
5,3,44,0.03144731,0.04862942,0.08,0.579255848836814
5,3,45,0.07075646,0.03298342,0.104,0.753032603487859
5,3,46,0.07075646,0.02177112,0.093,0.673384924272797
5,3,47,0.03144731,0.04221888,0.074,0.535811660174053
5,3,48,0.01998952,0.01876395,0.039,0.282387226307947
5,3,49,0.07075646,0.0292273,0.1,0.724069811046018
5,3,50,0.03144731,0.02368927,0.055,0.39823839607531
5,4,1,0.02077229,0.02637589,0.047,0.340312811191628
5,4,2,0.04657456,0.0367133,0.083,0.600977943168195
5,4,3,0.05144862,0.02291602,0.074,0.535811660174053
5,4,4,0.02286605,0.02506727,0.048,0.347553509302089
5,4,5,0.06056222,0.01567066,0.076,0.550293056394974
5,4,6,0.03386948,0.02265211,0.057,0.41271979229623
5,4,7,0.02124787,0.03456837,0.056,0.40547909418577
5,4,8,0.01164364,0.01164364,0.023,0.166536056540584
5,4,9,0.04477565,0.02534996,0.07,0.506848867732213
5,4,10,0.04657456,0.02161307,0.068,0.492367471511292
5,4,11,0.04693266,0.03638863,0.083,0.600977943168195
5,4,12,0.03319339,0.02339431,0.057,0.41271979229623
5,4,13,0.0526372,0.02607361,0.079,0.572015150726354
5,4,14,0.01571775,0.01421978,0.03,0.217220943313805
5,4,15,0.02286605,0.02265211,0.046,0.333072113081168
5,4,16,0.00635368,0.03144731,0.038,0.275146528197487
5,4,17,0.01980829,0.01806474,0.038,0.275146528197487
5,4,18,0.05481362,0.01642449,0.071,0.514089565842673
5,4,19,0.01016929,0.04070209,0.051,0.369275603633469
5,4,20,0.03075034,0.03638863,0.067,0.485126773400832
5,4,21,0.04815279,0.00621123,0.054,0.39099769796485
5,4,22,0.03742061,0.01212305,0.05,0.362034905523009
5,4,23,0.04657456,0.03638863,0.083,0.600977943168195
5,4,24,0.00766828,0.02841119,0.036,0.260665131976566
5,4,25,0.00398442,0.07293463,0.077,0.557533754505434
5,4,26,0.06056222,0.01965474,0.08,0.579255848836814
5,4,27,0.03748419,0.01862762,0.056,0.40547909418577
5,4,28,0.06056222,0.03638863,0.097,0.702347716714638
5,4,29,0.06056222,0.02103088,0.082,0.593737245057735
5,4,30,0.03742061,0.0150393,0.052,0.376516301743929
5,4,31,0.01092357,0.02696887,0.038,0.275146528197487
5,4,32,0.02691654,0.04726379,0.074,0.535811660174053
5,4,33,0.04264107,0.03638863,0.079,0.572015150726354
5,4,34,0.06056222,0.03638863,0.097,0.702347716714638
5,4,35,0.02896815,0.01981087,0.049,0.354794207412549
5,4,36,0.01473658,0.01669665,0.031,0.224461641424266
5,4,37,0.02691654,0.04726379,0.074,0.535811660174053
5,4,38,0.06056222,0.03638863,0.097,0.702347716714638
5,4,39,0.03742061,0.03638863,0.074,0.535811660174053
5,4,40,0.02663166,0.01680919,0.043,0.311350018749788
5,4,41,0.02970632,0.03638863,0.066,0.477886075290372
5,4,42,0.06056222,0.01823366,0.079,0.572015150726354
5,4,43,0.06056222,0.0125604,0.073,0.528570962063593
5,4,44,0.06056222,0.03638863,0.097,0.702347716714638
5,4,45,0.06056222,0.0287386,0.089,0.644422131830956
5,4,46,0.03742061,0.03638863,0.074,0.535811660174053
5,4,47,0.06056222,0.02100613,0.082,0.593737245057735
5,4,48,0.02546191,0.03638863,0.062,0.448923282848531
5,4,49,0.00859979,0.02487375,0.033,0.238943037645186
5,4,50,0.02140124,0.04726379,0.069,0.499608169621752
5,5,1,0.01920143,0.01895159,0.038,0.275146528197487
5,5,2,0.03592096,0.02105788,0.057,0.41271979229623
5,5,3,0.04773915,0.00339524,0.051,0.369275603633469
5,5,4,0.05873099,0.01707145,0.076,0.550293056394974
5,5,5,0.04775241,0.00635612,0.054,0.39099769796485
5,5,6,0.00288049,0.04862942,0.052,0.376516301743929
5,5,7,0.02744621,0.02927524,0.057,0.41271979229623
5,5,8,0.03894632,0.02744621,0.066,0.477886075290372
5,5,9,0.01164364,0.03415481,0.046,0.333072113081168
5,5,10,0.0282897,0.02927524,0.058,0.41996049040669
5,5,11,0.02455713,0.01799078,0.043,0.311350018749788
5,5,12,0.02982879,0.02768915,0.058,0.41996049040669
5,5,13,0.06392518,0.02506727,0.089,0.644422131830956
5,5,14,0.01598772,0.03144731,0.047,0.340312811191628
5,5,15,0.03543354,0.03298342,0.068,0.492367471511292
5,5,16,0.02085896,0.04815279,0.069,0.499608169621752
5,5,17,0.02841119,0.02365806,0.052,0.376516301743929
5,5,18,0.01842992,0.03298342,0.051,0.369275603633469
5,5,19,0.00968788,0.03249393,0.042,0.304109320639328
5,5,20,0.07075646,0.01000816,0.081,0.586496546947275
5,5,21,0.04698757,0.00786183,0.055,0.39823839607531
5,5,22,0.02103088,0.02579337,0.047,0.340312811191628
5,5,23,0.03144731,0.02927524,0.061,0.441682584738071
5,5,24,0.03638863,0.06576143,0.102,0.738551207266938
5,5,25,0.02408336,0.03298342,0.057,0.41271979229623
5,5,26,0.01250621,0.03938111,0.052,0.376516301743929
5,5,27,0.03638863,0.03819422,0.075,0.543052358284513
5,5,28,0.06392518,0.02286605,0.087,0.629940735610036
5,5,29,0.03144731,0.02927524,0.061,0.441682584738071
5,5,30,0.01669665,0.06576143,0.082,0.593737245057735
5,5,31,0.03144731,0.06576143,0.097,0.702347716714638
5,5,32,0.03144731,0.06576143,0.097,0.702347716714638
5,5,33,0.02841119,0.02731192,0.056,0.40547909418577
5,5,34,0.06392518,0.02286605,0.087,0.629940735610036
5,5,35,0.03638863,0.06576143,0.102,0.738551207266938
5,5,36,0.03638863,0.06576143,0.102,0.738551207266938
5,5,37,0.03638863,0.02181483,0.058,0.41996049040669
5,5,38,0.02085896,0.06576143,0.087,0.629940735610036
5,5,39,0.02511868,0.06576143,0.091,0.658903528051876
5,5,40,0.06466185,0.0292273,0.094,0.680625622383257
5,5,41,0.01417946,0.06576143,0.08,0.579255848836814
5,5,42,0.03638863,0.06576143,0.102,0.738551207266938
5,5,43,0.06466185,0.0292273,0.094,0.680625622383257
5,5,44,0.03638863,0.06576143,0.102,0.738551207266938
5,5,45,0.03638863,0.03075416,0.067,0.485126773400832
5,5,46,0.0287386,0.02580625,0.055,0.39823839607531
5,5,47,0.0287386,0.06576143,0.095,0.687866320493717
5,5,48,0.03638863,0.06576143,0.102,0.738551207266938
5,5,49,0.02426254,0.06576143,0.09,0.651662829941416
5,5,50,0.01981087,0.06576143,0.086,0.622700037499575
5,6,1,0.02099237,0.03298342,0.054,0.39099769796485
5,6,2,0.04657456,0.0217577,0.068,0.492367471511292
5,6,3,0.02885039,0.01468337,0.044,0.318590716860248
5,6,4,0.02393532,0.03573726,0.06,0.434441886627611
5,6,5,0.03117164,0.04070209,0.072,0.521330263953133
5,6,6,0.06711478,0.01255005,0.08,0.579255848836814
5,6,7,0.02670814,0.03129914,0.058,0.41996049040669
5,6,8,0,0.07075646,0.071,0.514089565842673
5,6,9,0.08040884,0.01142749,0.092,0.666144226162337
5,6,10,0.01993567,0.03982295,0.06,0.434441886627611
5,6,11,0.04541905,0.0055397,0.051,0.369275603633469
5,6,12,0.08499148,0,0.085,0.615459339389115
5,6,13,0.03795734,0.04070209,0.079,0.572015150726354
5,6,14,0.02290273,0.0526372,0.076,0.550293056394974
5,6,15,0.04067716,0.0210845,0.062,0.448923282848531
5,6,16,0.03573726,0.01419173,0.05,0.362034905523009
5,6,17,0.06392518,0.01878015,0.083,0.600977943168195
5,6,18,0.04478147,0,0.045,0.325831414970708
5,6,19,0.06711478,0.01790067,0.085,0.615459339389115
5,6,20,0.03298342,0.04191214,0.075,0.543052358284513
5,6,21,0.05873099,0.02662638,0.085,0.615459339389115
5,6,22,0.02729442,0.04133084,0.069,0.499608169621752
5,6,23,0.01429227,0.04726379,0.062,0.448923282848531
5,6,24,0.01488623,0.02088336,0.036,0.260665131976566
5,6,25,0.02124787,0.02061668,0.042,0.304109320639328
5,6,26,0.01559612,0.03144731,0.047,0.340312811191628
5,6,27,0.01971645,0.01879993,0.039,0.282387226307947
5,6,28,0.03298342,0.02103088,0.054,0.39099769796485
5,6,29,0.04277613,0.00521474,0.048,0.347553509302089
5,6,30,0.0089648,0.04731947,0.056,0.40547909418577
5,6,31,0.04657456,0.04731947,0.094,0.680625622383257
5,6,32,0.01130151,0.02446849,0.036,0.260665131976566
5,6,33,0.03298342,0.0287386,0.062,0.448923282848531
5,6,34,0.06576143,0.01943806,0.085,0.615459339389115
5,6,35,0.05524776,0.01343709,0.069,0.499608169621752
5,6,36,0.04657456,0.02478173,0.071,0.514089565842673
5,6,37,0.04657456,0.04731947,0.094,0.680625622383257
5,6,38,0.03298342,0.02100613,0.054,0.39099769796485
5,6,39,0.04657456,0.04731947,0.094,0.680625622383257
5,6,40,0.04657456,0.01276515,0.059,0.427201188517151
5,6,41,0.04657456,0.04731947,0.094,0.680625622383257
5,6,42,0.04657456,0.04726379,0.094,0.680625622383257
5,6,43,0.04657456,0.04731947,0.094,0.680625622383257
5,6,44,0.05990935,0.02103088,0.081,0.586496546947275
5,6,45,0.01219918,0.02442723,0.037,0.267905830087027
5,6,46,0.0506228,0.02103088,0.072,0.521330263953133
5,6,47,0.01242785,0.04726379,0.06,0.434441886627611
5,6,48,0.05990935,0.01110422,0.071,0.514089565842673
5,6,49,0.02982879,0.04731947,0.077,0.557533754505434
5,6,50,0.01880728,0.02692444,0.046,0.333072113081168
5,7,1,0.06392518,0.01990029,0.084,0.608218641278655
5,7,2,0.04657456,0.02708618,0.074,0.535811660174053
5,7,3,0.06466185,0.01802157,0.083,0.600977943168195
5,7,4,0.04070209,0.00893432,0.05,0.362034905523009
5,7,5,0.01017973,0.01825662,0.028,0.202739547092885
5,7,6,0.01305539,0.04235477,0.055,0.39823839607531
5,7,7,0.07075646,0.02506727,0.096,0.695107018604177
5,7,8,0.00909716,0.04067716,0.05,0.362034905523009
5,7,9,0.00665659,0.0292273,0.036,0.260665131976566
5,7,10,0.05590106,0.01677488,0.073,0.528570962063593
5,7,11,0.04985728,0.03298342,0.083,0.600977943168195
5,7,12,0.02658672,0.00730683,0.034,0.246183735755646
5,7,13,0.01164364,0.04477565,0.056,0.40547909418577
5,7,14,0.03144731,0.04264107,0.074,0.535811660174053
5,7,15,0.05153113,0.00731881,0.059,0.427201188517151
5,7,16,0.03144731,0.06056222,0.092,0.666144226162337
5,7,17,0.00442477,0.02462343,0.029,0.209980245203345
5,7,18,0.05640136,0.01882434,0.075,0.543052358284513
5,7,19,0.02443497,0.0376209,0.062,0.448923282848531
5,7,20,0.03638863,0.00829835,0.045,0.325831414970708
5,7,21,0.00909716,0.0279401,0.037,0.267905830087027
5,7,22,0.02662638,0.01183831,0.038,0.275146528197487
5,7,23,0.00531197,0.0392042,0.045,0.325831414970708
5,7,24,0.01336628,0.04235477,0.056,0.40547909418577
5,7,25,0.01681483,0.07075646,0.088,0.637181433720496
5,7,26,0.02235745,0.03265336,0.055,0.39823839607531
5,7,27,0.01866243,0.01314093,0.032,0.231702339534726
5,7,28,0.00685295,0.02027866,0.027,0.195498848982425
5,7,29,0.05873707,0.00335425,0.062,0.448923282848531
5,7,30,0.02177112,0.03317739,0.055,0.39823839607531
5,7,31,0.03144731,0.00829835,0.04,0.289627924418407
5,7,32,0.05590106,0.03144731,0.087,0.629940735610036
5,7,33,0.03558713,0.00804455,0.044,0.318590716860248
5,7,34,0.04033051,0.00829835,0.049,0.354794207412549
5,7,35,0.01587501,0.03144731,0.047,0.340312811191628
5,7,36,0.07861894,0.00786183,0.086,0.622700037499575
5,7,37,0.0292273,0.07075646,0.1,0.724069811046018
5,7,38,0.01624082,0.03319339,0.049,0.354794207412549
5,7,39,0.05590106,0.03144731,0.087,0.629940735610036
5,7,40,0.00909716,0.03319339,0.042,0.304109320639328
5,7,41,0.03298342,0.07075646,0.104,0.753032603487859
5,7,42,0.00909716,0.03144731,0.041,0.296868622528867
5,7,43,0.04706358,0.00829835,0.055,0.39823839607531
5,7,44,0.02522593,0.01882434,0.044,0.318590716860248
5,7,45,0.02420749,0.03319339,0.057,0.41271979229623
5,7,46,0.05590106,0.03144731,0.087,0.629940735610036
5,7,47,0.03638863,0.02186061,0.058,0.41996049040669
5,7,48,0.04422316,0.03319339,0.077,0.557533754505434
5,7,49,0.05590106,0.03319339,0.089,0.644422131830956
5,7,50,0.05590106,0.01685453,0.073,0.528570962063593
5,8,1,0,0.04657456,0.047,0.340312811191628
5,8,2,0.02363637,0.03573726,0.059,0.427201188517151
5,8,3,0.05629761,0.00469595,0.061,0.441682584738071
5,8,4,0.03177491,0.03573726,0.068,0.492367471511292
5,8,5,0.03018989,0.03050775,0.061,0.441682584738071
5,8,6,0.00327984,0.04144689,0.045,0.325831414970708
5,8,7,0.03639221,0.01836926,0.055,0.39823839607531
5,8,8,0.01654624,0.02637589,0.043,0.311350018749788
5,8,9,0.03076428,0.02610266,0.057,0.41271979229623
5,8,10,0.01017552,0.0506228,0.061,0.441682584738071
5,8,11,0.04482562,0.04070209,0.086,0.622700037499575
5,8,12,0.02484491,0.02009464,0.045,0.325831414970708
5,8,13,0.02065453,0.02140124,0.042,0.304109320639328
5,8,14,0.0693051,0.0071028,0.076,0.550293056394974
5,8,15,0.02853592,0.01748557,0.046,0.333072113081168
5,8,16,0.03638863,0.02982879,0.066,0.477886075290372
5,8,17,0.02841119,0.02448583,0.053,0.38375699985439
5,8,18,0.00621123,0.04221888,0.048,0.347553509302089
5,8,19,0.01082626,0.0313105,0.042,0.304109320639328
5,8,20,0.01368832,0.03750491,0.051,0.369275603633469
5,8,21,0.03638863,0.06576143,0.102,0.738551207266938
5,8,22,0.00763608,0.04862942,0.056,0.40547909418577
5,8,23,0.03065112,0.04657456,0.077,0.557533754505434
5,8,24,0.03638863,0.03361809,0.07,0.506848867732213
5,8,25,0.04731947,0.04657456,0.094,0.680625622383257
5,8,26,0.03638863,0.03298342,0.069,0.499608169621752
5,8,27,0.03638863,0.05524776,0.092,0.666144226162337
5,8,28,0.01730947,0.03934254,0.057,0.41271979229623
5,8,29,0.04457446,0.01739463,0.062,0.448923282848531
5,8,30,0.03638863,0.02806696,0.064,0.463404679069452
5,8,31,0.01943806,0.06576143,0.085,0.615459339389115
5,8,32,0.02525486,0.0292273,0.054,0.39099769796485
5,8,33,0.01834669,0.04657456,0.065,0.470645377179912
5,8,34,0.04422316,0.00568291,0.05,0.362034905523009
5,8,35,0.01062832,0.01748557,0.028,0.202739547092885
5,8,36,0.0410774,0.0167204,0.058,0.41996049040669
5,8,37,0.07075646,0.01116057,0.082,0.593737245057735
5,8,38,0.07075646,0.03298342,0.104,0.753032603487859
