"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;0;0;0
1;2;0;5;1
1;3;0;6;0
1;4;0;1;1
1;5;0;4;1
1;6;0;2;6
1;7;1;2;2
1;8;1;11;0
1;9;1;4;0
1;10;4;12;6
1;11;2;10;3
1;12;1;0;0
1;13;1;11;4
1;14;0;1;1
1;15;2;0;0
1;16;0;0;6
1;17;0;0;3
1;18;1;2;1
1;19;0;3;1
1;20;0;0;2
1;21;0;0;2
1;22;1;0;0
1;23;1;2;5
1;24;1;0;3
1;25;1;2;0
1;26;1;7;0
1;27;1;10;0
1;28;1;2;3
1;29;1;0;2
1;30;3;4;3
1;31;1;0;1
1;32;0;2;1
1;33;0;6;0
1;34;1;0;2
1;35;1;0;0
1;36;1;0;0
1;37;1;2;0
1;38;1;0;0
1;39;2;2;2
1;40;1;0;1
1;41;1;0;3
1;42;1;0;0
1;43;1;4;0
1;44;1;0;0
1;45;1;4;2
1;46;0;0;6
1;47;0;0;3
1;48;1;0;0
1;49;1;0;0
1;50;1;0;0
2;1;0;1;1
2;2;1;0;4
2;3;0;0;3
2;4;0;0;4
2;5;0;3;0
2;6;0;2;1
2;7;1;12;1
2;8;0;0;0
2;9;1;0;2
2;10;1;1;8
2;11;0;3;5
2;12;1;2;0
2;13;1;3;1
2;14;3;9;3
2;15;0;2;0
2;16;0;3;0
2;17;2;4;0
2;18;0;3;1
2;19;0;5;1
2;20;0;0;1
2;21;1;4;1
2;22;1;9;1
2;23;0;6;1
2;24;0;0;3
2;25;0;2;0
2;26;0;12;0
2;27;1;3;5
2;28;0;0;0
2;29;0;1;0
2;30;1;0;1
2;31;1;1;0
2;32;1;11;0
2;33;0;7;1
2;34;2;6;2
2;35;0;0;0
2;36;1;0;1
2;37;1;0;2
2;38;0;0;0
2;39;0;1;2
2;40;0;10;0
2;41;0;0;0
2;42;0;0;0
2;43;0;1;0
2;44;0;0;0
2;45;0;0;0
2;46;1;0;1
2;47;0;0;5
2;48;0;3;0
