"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;11;3
1;2;0;0;0
1;3;3;5;2
1;4;0;8;0
1;5;0;0;0
1;6;3;19;7
1;7;0;0;6
1;8;1;7;4
1;9;1;8;4
1;10;0;1;37
1;11;3;0;36
1;12;0;13;1
1;13;2;0;11
1;14;0;4;27
1;15;0;4;2
1;16;0;1;5
1;17;0;0;7
1;18;0;8;1
1;19;4;13;15
1;20;1;17;5
1;21;0;1;4
1;22;0;20;2
1;23;1;0;22
1;24;1;7;2
1;25;1;2;13
1;26;3;0;9
1;27;0;25;4
1;28;0;1;0
1;29;0;0;1
1;30;0;2;14
1;31;0;20;4
1;32;0;4;2
1;33;2;2;15
1;34;0;2;2
1;35;2;7;4
1;36;4;2;9
1;37;1;1;11
1;38;1;0;2
1;39;0;10;0
1;40;0;1;0
1;41;0;7;2
1;42;1;12;0
1;43;0;1;0
1;44;0;3;11
1;45;3;5;8
1;46;0;0;5
1;47;0;0;12
1;48;1;1;1
1;49;0;1;11
1;50;2;25;1
2;1;0;4;3
2;2;2;21;7
2;3;6;17;29
2;4;0;24;8
2;5;1;11;0
2;6;1;3;28
2;7;1;2;18
2;8;2;1;11
2;9;0;9;0
2;10;3;2;0
2;11;0;4;8
2;12;2;9;9
2;13;1;1;4
2;14;0;0;10
2;15;1;11;6
2;16;1;10;64
2;17;0;0;1
2;18;1;15;5
2;19;1;10;14
2;20;0;1;1
2;21;0;1;2
2;22;1;11;2
2;23;0;31;3
2;24;1;4;0
2;25;0;0;4
2;26;0;5;0
2;27;0;0;0
2;28;0;1;8
2;29;0;0;8
2;30;1;12;1
2;31;1;9;3
2;32;0;2;10
2;33;1;1;8
2;34;1;8;3
2;35;1;13;1
2;36;0;1;3
2;37;1;4;2
2;38;0;0;0
2;39;1;0;1
2;40;0;2;16
2;41;0;0;15
2;42;1;3;0
2;43;2;1;0
2;44;1;1;0
2;45;0;3;2
2;46;0;1;0
2;47;0;13;0
2;48;0;31;2
2;49;1;1;0
2;50;2;2;23
3;1;4;1;4
3;2;0;1;20
3;3;0;34;4
3;4;1;8;13
3;5;1;5;12
3;6;0;4;0
3;7;0;3;9
3;8;4;11;1
