"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
9,1,1,0.01634143,0.04604986,0.062,0.715218959670187
9,1,2,0.02826012,0.03806864,0.066,0.761362118358586
9,1,3,0.02095325,0.03037661,0.051,0.588325273277089
9,1,4,0.03502,0.02942073,0.064,0.738290539014387
9,1,5,0.02323203,0.03019453,0.053,0.611396852621289
9,1,6,0.01454539,0.01425897,0.029,0.334537900490894
9,1,7,0.03394902,0.0221824,0.056,0.646004221637588
9,1,8,0.02345108,0.02638314,0.05,0.57678948360499
9,1,9,0.03028399,0.00434684,0.035,0.403752638523493
9,1,10,0.02958828,0.01213427,0.042,0.484503166228191
9,1,11,0.03036597,0.00885993,0.039,0.449895797211892
9,1,12,0.02019016,0.0203269,0.041,0.472967376556092
9,1,13,0.0303993,0.01831275,0.049,0.56525369393289
9,1,14,0.02635523,0.01089972,0.037,0.426824217867692
9,1,15,0.02501512,0.04448077,0.069,0.795969487374886
9,1,16,0.02646574,0.02221828,0.049,0.56525369393289
9,1,17,0.03461599,0.01873413,0.053,0.611396852621289
9,1,18,0.02400912,0.0091929,0.033,0.380681059179293
9,1,19,0.01735848,0.01583291,0.033,0.380681059179293
9,1,20,0.01807453,0.01793804,0.036,0.415288428195593
9,1,21,0.03122534,0.02546112,0.057,0.657540011309688
9,1,22,0.00717835,0.02861884,0.036,0.415288428195593
9,1,23,0.03007577,0.01449538,0.045,0.519110535244491
9,1,24,0.02280954,0.02636292,0.049,0.56525369393289
9,1,25,0.03059065,0.01858166,0.049,0.56525369393289
9,1,26,0.02487843,0.01839608,0.043,0.496038955900291
9,1,27,0.01216982,0.04108761,0.053,0.611396852621289
9,1,28,0.01957802,0.01178794,0.031,0.357609479835094
9,1,29,0.01059802,0.02893046,0.04,0.461431586883992
9,1,30,0.02664638,0.01625954,0.043,0.496038955900291
9,1,31,0.00881188,0.02601531,0.035,0.403752638523493
9,1,32,0.01956335,0.03300994,0.053,0.611396852621289
9,1,33,0.02769383,0.01649213,0.044,0.507574745572391
9,1,34,0.02032073,0.0271992,0.048,0.55371790426079
