"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;0;5;1
1;2;1;14;1
1;3;1;3;1
1;4;0;3;3
1;5;2;4;3
1;6;1;10;13
1;7;0;12;3
1;8;1;41;16
1;9;0;4;24
1;10;0;18;3
1;11;0;0;14
1;12;2;1;9
1;13;0;21;0
1;14;2;1;1
1;15;0;7;4
1;16;0;2;9
1;17;1;14;4
1;18;0;7;1
1;19;2;17;7
1;20;1;0;5
1;21;1;0;14
1;22;0;11;0
1;23;4;6;21
1;24;0;13;0
1;25;0;0;4
1;26;1;0;1
1;27;0;2;0
1;28;1;2;1
1;29;0;6;16
1;30;0;10;2
1;31;0;4;0
1;32;1;3;21
1;33;0;10;0
1;34;0;1;0
1;35;0;3;0
1;36;0;1;0
1;37;1;8;0
1;38;0;6;0
1;39;0;1;29
1;40;0;13;0
1;41;0;0;4
1;42;0;9;0
1;43;3;0;0
1;44;0;14;0
1;45;0;4;0
1;46;0;0;0
1;47;0;18;0
1;48;0;4;0
1;49;0;12;0
1;50;0;3;0
2;1;1;2;2
2;2;0;3;16
2;3;1;15;3
2;4;3;5;0
2;5;0;2;10
2;6;0;5;2
2;7;3;5;2
2;8;0;0;0
2;9;0;0;27
2;10;0;0;3
2;11;2;22;1
2;12;0;9;3
2;13;0;1;3
2;14;4;3;5
2;15;1;2;0
2;16;1;6;0
2;17;0;0;14
2;18;0;2;11
2;19;2;47;7
2;20;1;1;22
2;21;0;14;5
2;22;1;11;0
2;23;1;4;2
2;24;2;1;4
2;25;1;0;2
2;26;0;0;5
2;27;3;3;1
2;28;1;1;17
2;29;0;1;16
2;30;0;11;0
2;31;2;7;2
2;32;0;1;12
2;33;0;1;13
2;34;1;31;1
2;35;1;2;0
2;36;0;9;2
2;37;0;11;1
2;38;0;0;3
2;39;0;24;2
2;40;1;12;1
2;41;1;63;1
2;42;0;32;0
2;43;0;0;24
2;44;0;17;1
2;45;1;4;1
2;46;0;21;2
2;47;1;14;1
2;48;0;1;3
2;49;0;4;1
2;50;1;15;1
3;1;1;13;1
3;2;0;0;1
3;3;2;5;6
3;4;1;0;30
3;5;0;0;9
3;6;0;2;2
3;7;0;0;3
3;8;0;33;1
3;9;0;1;3
3;10;1;0;7
3;11;0;31;1
3;12;0;3;3
3;13;2;3;2
3;14;0;3;0
3;15;0;3;0
3;16;0;7;0
3;17;0;11;0
3;18;1;1;20
3;19;0;6;1
3;20;0;28;4
3;21;0;6;0
3;22;1;8;16
3;23;2;3;21
3;24;1;6;0
3;25;2;11;3
3;26;0;0;11
3;27;2;7;1
3;28;2;3;0
3;29;2;6;0
3;30;2;2;0
3;31;2;3;0
3;32;1;3;0
