"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;0;0;3
1;2;2;51;7
1;3;2;11;18
1;4;6;19;3
1;5;0;0;0
1;6;0;5;4
1;7;0;48;6
1;8;0;4;21
1;9;0;3;30
1;10;0;1;6
1;11;5;5;3
1;12;5;6;3
1;13;1;8;16
1;14;0;11;8
1;15;1;0;13
1;16;2;1;8
1;17;5;10;23
1;18;1;3;19
1;19;1;2;6
1;20;0;1;6
1;21;3;50;7
1;22;1;59;3
1;23;1;5;7
1;24;1;1;17
1;25;0;0;0
1;26;3;14;8
1;27;5;0;5
1;28;6;13;12
1;29;0;0;8
1;30;1;7;15
1;31;2;26;3
1;32;0;0;0
1;33;2;8;7
1;34;1;3;1
1;35;0;3;0
1;36;0;4;0
1;37;4;20;3
1;38;0;4;3
1;39;1;2;32
1;40;0;0;0
1;41;3;8;2
1;42;0;3;0
1;43;1;33;1
1;44;0;4;0
1;45;0;0;4
1;46;0;10;0
1;47;0;5;3
1;48;0;0;5
1;49;0;20;5
1;50;0;1;13
2;1;0;13;4
2;2;1;2;3
2;3;2;41;15
2;4;6;15;67
2;5;4;8;23
2;6;4;10;33
2;7;0;4;4
2;8;0;20;0
2;9;3;31;22
2;10;0;6;0
2;11;0;0;5
2;12;1;26;1
2;13;5;20;5
2;14;0;1;2
2;15;0;3;1
2;16;0;9;0
2;17;0;0;17
2;18;1;6;40
2;19;0;0;9
2;20;4;9;7
2;21;2;20;5
2;22;2;7;48
2;23;5;21;25
2;24;0;1;7
2;25;0;2;5
2;26;0;1;1
2;27;1;27;0
2;28;0;10;2
2;29;0;4;23
2;30;0;0;0
2;31;1;0;5
2;32;1;1;4
2;33;0;0;0
2;34;0;4;51
2;35;4;31;30
2;36;0;0;3
2;37;0;0;5
2;38;0;1;0
2;39;0;0;12
2;40;2;2;9
2;41;0;8;2
2;42;0;27;16
2;43;1;1;6
2;44;1;9;1
2;45;1;8;1
2;46;0;0;1
2;47;0;0;1
2;48;0;7;3
2;49;1;14;4
2;50;1;1;4
3;1;0;1;7
3;2;0;0;6
3;3;3;73;10
3;4;4;18;29
3;5;1;8;70
3;6;0;25;13
3;7;0;0;2
3;8;4;16;65
3;9;0;45;2
3;10;0;0;1
3;11;0;0;0
3;12;10;14;15
3;13;0;0;2
3;14;0;45;4
3;15;1;10;4
3;16;0;4;6
3;17;2;23;5
3;18;3;2;22
3;19;1;19;2
3;20;1;3;26
3;21;0;3;0
3;22;0;0;2
3;23;0;41;5
3;24;2;6;3
3;25;0;11;0
3;26;1;0;6
3;27;0;0;9
3;28;0;26;0
3;29;1;4;16
3;30;0;0;7
3;31;0;0;4
3;32;1;23;3
3;33;0;0;0
3;34;0;3;31
3;35;0;1;26
3;36;2;1;4
3;37;0;1;9
3;38;1;5;20
3;39;1;0;3
3;40;2;12;14
3;41;0;0;11
3;42;0;12;3
3;43;0;3;7
3;44;0;0;16
3;45;2;1;16
3;46;2;1;16
3;47;0;3;1
3;48;0;6;0
3;49;2;1;4
3;50;1;10;1
4;1;1;0;56
4;2;1;26;1
4;3;0;0;1
4;4;5;43;5
4;5;0;1;3
4;6;0;4;0
4;7;0;0;28
4;8;0;17;7
4;9;0;1;0
4;10;0;14;0
4;11;3;0;32
4;12;0;3;2
4;13;2;17;47
4;14;0;2;1
4;15;1;1;19
4;16;0;1;2
4;17;2;37;3
4;18;0;10;26
4;19;1;2;13
4;20;0;6;1
4;21;0;7;0
4;22;0;0;14
4;23;0;52;0
4;24;1;4;1
4;25;0;1;23
4;26;1;17;0
4;27;0;18;5
4;28;0;18;0
4;29;0;36;2
4;30;0;0;0
4;31;0;1;0
4;32;0;3;0
4;33;3;31;1
4;34;0;9;2
4;35;0;13;1
4;36;4;11;26
4;37;0;12;4
4;38;0;5;12
4;39;0;17;3
4;40;0;1;27
4;41;1;6;0
4;42;0;3;1
4;43;3;18;0
4;44;1;4;6
4;45;2;2;7
4;46;0;4;0
4;47;0;7;5
4;48;1;0;1
4;49;0;1;5
4;50;0;1;23
5;1;2;18;35
5;2;0;3;2
5;3;2;7;0
5;4;8;33;23
5;5;1;42;0
5;6;0;0;9
5;7;0;4;0
5;8;0;2;0
5;9;0;0;0
5;10;1;32;12
5;11;0;0;10
5;12;0;0;1
5;13;0;2;2
5;14;0;14;0
5;15;3;11;18
5;16;0;1;1
5;17;0;14;2
5;18;1;0;2
5;19;2;22;4
5;20;1;34;19
5;21;0;2;21
5;22;0;0;2
5;23;2;14;0
5;24;4;30;14
5;25;0;0;23
5;26;0;2;8
5;27;0;0;1
5;28;0;13;2
5;29;0;2;33
5;30;0;1;8
5;31;1;5;22
5;32;0;12;0
5;33;0;0;0
5;34;0;0;8
5;35;0;0;2
5;36;1;5;10
5;37;1;15;2
5;38;1;5;1
5;39;0;2;10
5;40;0;9;0
5;41;4;12;30
5;42;1;17;4
5;43;1;0;14
5;44;0;1;1
5;45;3;19;5
5;46;0;9;0
5;47;1;16;0
