"arrayNumber";"simulation";"bout";"H2";"Q";"Qnorm"
1;1;1;0,6;0,355555555555556;0,8
1;1;2;0,0820865481950152;0,126200274348423;0,261363636363636
1;1;3;0,375334323231386;0,236328125;0,584541062801932
1;1;4;0,271096611167892;0,243767313019391;0,523809523809524
1;1;5;0,158373687869303;0,1728;0,397058823529412
1;1;6;0,122259089409262;0,096;0,533333333333333
1;1;7;0,135548305583946;0,223140495867769;0,5625
1;1;8;0,38625344285713;0,207939508506616;0,611111111111111
1;1;9;0,163070121084996;0,283950617283951;0,575
1;1;10;0,0674228371436186;0,0619834710743802;0,45
1;1;11;0,316579890837197;0,244897959183673;0,6
1;1;12;0,122965969887288;0,205;0,414141414141414
1;1;13;0,304421633747756;0,256;0,555555555555555
1;1;14;0,31360527478753;0,269896193771626;0,541666666666667
1;1;15;0,16618712804131;0,130796670630202;0,357142857142857
1;1;16;0;0,0811654526534859;0,195
1;1;17;0,47870397138568;0,332179930795848;0,727272727272727
1;1;18;0,24551352888224;0,116343490304709;0,551020408163265
1;1;19;0;0,413223140495868;0,833333333333333
1;1;20;0,157334260519206;0,181069958847737;0,523809523809524
1;1;21;0,0562562284683462;0,1375;0,293333333333333
1;1;22;0,0558771335512025;0,165289256198347;0,470588235294118
1;1;23;0,0386927835916131;0,115384615384615;0,293233082706767
1;1;24;0,228443826320528;0,32;0,666666666666667
1;1;25;0,373989323409772;0,204081632653061;0,695652173913043
1;1;26;0,163070121084996;0,185185185185185;0,461538461538462
1;1;27;0,262126211172862;0,25;0,5
1;1;28;0,156802637393765;0,185950413223141;0,529411764705882
1;1;29;0,222222222222223;0,214876033057851;0,464285714285714
1;1;30;0,103118356702247;0,154577883472057;0,541666666666667
1;1;31;0,148040955482933;0,232686980609418;0,477272727272727
1;1;32;0;0,191358024691358;0,402597402597403
1;1;33;0,296081910965865;0,277777777777778;0,555555555555556
1;1;34;0,150999094973839;0,158730158730159;0,4375
1;1;35;0,185961963767419;0,24;0,5
1;1;36;0,128950935744847;0,185;0,406593406593407
1;1;37;0,238148174217721;0,2336;0,579365079365079
1;1;38;0,666666666666667;0,347107438016529;0,875
1;1;39;0;0,333333333333333;0,666666666666667
1;1;40;0,122965969887288;0,18;0,375
