"1","2","3","4","5","6"
0,0.205602263081805,0.181020448879508,0.1855552929625,0.230050076745759,0.197771918330429
0.00107098572410801,0,0.219632313296938,0.175926814780914,0.313256188473675,0.290113697724364
0.00125620139406732,0.292598488403534,0,0.199187524683069,0.0866755387113577,0.420282246807971
0.00200096609477845,0.364202255651793,0.309525820718905,0,0.174532408716482,0.149738548818041
0.00214947857233748,0.561894273166266,0.116701289182634,0.151223901099739,0,0.168031057979024
0.00133336922673926,0.375489887154979,0.408314886008973,0.093616637620662,0.121245219988647,0
