simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,3.1213768516936753,4,0.00430938,0.25886826455217155
0,0,1,3.1213768516936753,2,0.00306806,0.18430107526881723
0,1,0,5.847844558120053,3,0.00291272,0.17496966420376045
0,1,1,4.77763351894139,4,0.00975113,0.5857589956148256
0,2,0,6.804793867613544,4,0.00431527,0.2592220820568271
0,2,1,6.259838206873708,3,0.0022909,0.13761638733705772
0,3,0,6.270613572823406,4,0.01083755,0.651021205021926
0,3,1,7.204315357150935,3,0.00227469,0.13664263831320958
0,4,0,6.708236738028462,4,0.01083755,0.651021205021926
0,4,1,6.708236738028461,3,0.00593351,0.35643118880278735
0,5,0,6.937276804410743,4,0.00456221,0.274055986063555
0,5,1,7.518680228079497,3,0.00238239,0.14311227248152822
0,6,0,7.864877261686905,3,0.00241574,0.1451156364510122
0,6,1,6.54494554879477,4,0.00433255,0.2602601069261729
0,7,0,6.802911592869977,4,0.007693,0.4621253078632787
0,7,1,7.044197633994672,3,0.00240581,0.14451913257644022
0,8,0,7.664187056363051,3,0.00276962,0.1663735207544903
0,8,1,6.444059160922051,4,0.00464407,0.2789733885985463
0,9,0,6.379952107417832,4,0.01083755,0.651021205021926
0,9,1,6.932412320573979,3,0.00235894,0.14170361026010694
1,0,0,7.040584797991736,3,0.00267222,0.1605226166876915
1,0,1,6.53899419965501,4,0.00455382,0.2735519913497928
1,1,0,6.777171607157401,4,0.01083755,0.651021205021926
1,1,1,7.021614355399209,3,0.00381393,0.22910614525139666
1,2,0,6.990715068534753,4,0.01083755,0.651021205021926
1,2,1,7.137380717479838,3,0.00240022,0.14418333633687752
1,3,0,7.118707407275146,4,0.01083755,0.651021205021926
1,3,1,7.206706796642197,3,0.00250294,0.1503538175046555
1,4,0,7.512210138292772,4,0.00397181,0.2385901363609059
1,4,1,7.650706127028797,3,0.00256832,0.15428125187721511
1,5,0,7.4690471360600235,4,0.01083755,0.651021205021926
1,5,1,7.494581177330366,3,0.00559447,0.33606475641256683
1,6,0,7.50244915818554,4,0.00494656,0.29714423019162617
1,6,1,7.493986521718741,3,0.00593351,0.35643118880278735
1,7,0,8.531031387489826,3,0.00240694,0.14458701267495647
1,7,1,7.719091144446437,4,0.00374754,0.22511803928635793
1,8,0,8.353767967751516,3,0.00248036,0.1489974169520034
1,8,1,7.543009057229743,4,0.00687384,0.4129176428185259
1,9,0,7.757735071096393,3,0.00270975,0.16277707695080196
1,9,1,7.7253622930509565,4,0.00414202,0.24881480146572957
