"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
2,1,1,0.00966757,0.05112093,0.061,0.503866889271204
2,1,2,0.02044391,0.02220576,0.043,0.355184856371504
2,1,3,0.0101977,0.01674996,0.027,0.223023049349549
2,1,4,0.02348789,0.02168304,0.045,0.371705082249249
2,1,5,0.03593912,0.02241182,0.058,0.479086550454587
2,1,6,0.0351423,0.00536814,0.041,0.33866463049376
2,1,7,0.01572073,0.04219034,0.058,0.479086550454587
2,1,8,0.03397805,0.00610559,0.04,0.330404517554888
2,1,9,0.03563718,0.01101383,0.047,0.388225308126993
2,1,10,0.01618876,0.00616142,0.022,0.181722484655188
2,1,11,0.01008377,0.04363354,0.054,0.446046098699098
2,1,12,0.01907474,0.02183586,0.041,0.33866463049376
2,1,13,0.00966757,0.07730762,0.087,0.71862982568188
2,1,14,0.01754361,0.01197135,0.03,0.247803388166166
2,1,15,0.02539278,0.01543047,0.041,0.33866463049376
2,1,16,0.01125404,0.02324305,0.034,0.280843839921655
2,1,17,0.02073136,0.02183586,0.043,0.355184856371504
2,1,18,0.03867028,0.0431437,0.082,0.67732926098752
2,1,19,0.0108767,0.03703867,0.048,0.396485421065865
2,1,20,0.01856522,0.03867028,0.057,0.470826437515715
2,1,21,0.01329853,0.01760319,0.031,0.256063501105038
2,1,22,0.01796882,0.02168304,0.04,0.330404517554888
2,1,23,0.01735221,0.02014179,0.037,0.305624178738271
2,1,24,0.00560295,0.04035895,0.046,0.379965195188121
2,1,25,0.02623085,0.0150581,0.041,0.33866463049376
2,1,26,0.04168503,0.0107815,0.052,0.429525872821354
2,1,27,0.02556227,0.00966757,0.035,0.289103952860527
2,1,28,0.01790871,0.01733063,0.035,0.289103952860527
2,1,29,0.01227317,0.04387651,0.056,0.462566324576843
2,1,30,0.01694593,0.04168503,0.059,0.487346663393459
2,1,31,0.02241182,0.04115657,0.064,0.52864722808782
2,1,32,0.0549503,0.00519781,0.06,0.495606776332331
2,1,33,0.01275806,0.02687929,0.04,0.330404517554888
2,1,34,0.01956764,0.03554584,0.055,0.45430621163797
2,1,35,0.02296217,0.0180232,0.041,0.33866463049376
2,1,36,0.03837432,0.00966757,0.048,0.396485421065865
2,1,37,0.01993728,0.0341176,0.054,0.446046098699098
2,1,38,0.01944822,0.0473745,0.067,0.553427566904437
2,1,39,0.02756941,0.0172801,0.045,0.371705082249249
2,1,40,0.02161822,0.03422035,0.056,0.462566324576843
2,1,41,0.03867028,0.03469426,0.073,0.60298824453767
2,1,42,0.02241182,0.00689235,0.029,0.239543275227294
2,1,43,0.01924749,0.01729622,0.037,0.305624178738271
2,1,44,0.03867028,0.02105533,0.06,0.495606776332331
2,1,45,0.03907798,0.01265288,0.052,0.429525872821354
2,1,46,0.01722445,0.00797335,0.025,0.206502823471805
2,1,47,0.04098628,0.02043699,0.061,0.503866889271204
2,1,48,0.04258948,0.00355843,0.046,0.379965195188121
2,1,49,0.00682726,0.03867028,0.045,0.371705082249249
2,1,50,0.03555032,0.02756941,0.063,0.520387115148948
2,2,1,0.00589196,0.03867028,0.045,0.371705082249249
2,2,2,0.03539625,0.02052682,0.056,0.462566324576843
2,2,3,0.01310853,0.00966757,0.023,0.18998259759406
2,2,4,0.01775078,0.02053895,0.038,0.313884291677143
2,2,5,0.03858693,0.01735221,0.056,0.462566324576843
2,2,6,0.00467433,0.02818479,0.033,0.272583726982782
2,2,7,0.01229297,0.0478212,0.06,0.495606776332331
2,2,8,0.00966757,0.01660637,0.026,0.214762936410677
2,2,9,0.0218129,0.00572241,0.028,0.231283162288421
2,2,10,0.02057408,0.02756941,0.048,0.396485421065865
2,2,11,0.01722445,0.03867028,0.056,0.462566324576843
2,2,12,0.03867028,0.01693089,0.056,0.462566324576843
2,2,13,0.02079125,0.02053147,0.041,0.33866463049376
2,2,14,0.03867028,0,0.039,0.322144404616015
2,2,15,0.04390837,0.01597294,0.06,0.495606776332331
2,2,16,0.01690093,0.05512701,0.072,0.594728131598798
2,2,17,0.01909487,0.03128069,0.05,0.41300564694361
2,2,18,0.01911066,0.01956764,0.039,0.322144404616015
2,2,19,0.01956764,0.01558182,0.035,0.289103952860527
2,2,20,0.00807357,0.02241182,0.03,0.247803388166166
2,2,21,0.00255112,0.10998622,0.113,0.933392762092558
2,2,22,0.00966757,0.00966757,0.019,0.156942145838572
2,2,23,0.02079125,0.02198453,0.043,0.355184856371504
2,2,24,0.0147225,0.03867028,0.053,0.437785985760226
2,2,25,0.03867028,0.03964574,0.078,0.644288809232031
2,2,26,0.00422661,0.01664697,0.021,0.173462371716316
2,2,27,0.00656851,0.04367511,0.05,0.41300564694361
2,2,28,0.01781482,0.01102955,0.029,0.239543275227294
2,2,29,0.02079125,0.02028307,0.041,0.33866463049376
2,2,30,0.02168304,0.00531543,0.027,0.223023049349549
2,2,31,0.00469029,0.09310205,0.098,0.809491068009475
2,2,32,0.01944822,0.03867028,0.058,0.479086550454587
2,2,33,0.00966757,0.02383088,0.033,0.272583726982782
2,2,34,0.00130814,0.04119583,0.043,0.355184856371504
2,2,35,0.01786889,0.0345427,0.052,0.429525872821354
2,2,36,0.03867028,0.02014179,0.059,0.487346663393459
2,2,37,0.00689235,0.01642447,0.023,0.18998259759406
2,2,38,0.01956355,0.01710911,0.037,0.305624178738271
2,2,39,0.01917498,0.02743748,0.047,0.388225308126993
2,2,40,0.03281801,0.02134802,0.054,0.446046098699098
2,2,41,0.03867028,0.0399581,0.079,0.652548922170903
2,2,42,0.04769864,0.00689235,0.055,0.45430621163797
2,2,43,0.01292932,0.01856423,0.031,0.256063501105038
2,2,44,0.03867028,0.01742109,0.056,0.462566324576843
2,2,45,0.04387651,0.01173249,0.056,0.462566324576843
2,2,46,0.02045314,0.02134802,0.042,0.346924743432632
2,2,47,0.02907898,0.01168601,0.041,0.33866463049376
2,2,48,0.03473752,0.01700287,0.052,0.429525872821354
2,2,49,0.01324268,0.01951483,0.033,0.272583726982782
2,2,50,0.01562449,0.01876125,0.034,0.280843839921655
2,3,1,0.05009438,0.00966757,0.06,0.495606776332331
2,3,2,0.02967992,0.01128368,0.041,0.33866463049376
