"arrayNumber";"simulation";"bout";"H2";"Q";"Qnorm"
1;1;1;0,333333333333333;0,347222222222222;0,714285714285714
1;1;2;0;0,375;0,8
1;1;3;0;0,142857142857143;0,636363636363636
1;1;4;0;0,166666666666667;0,333333333333333
1;1;5;0,0355755458435334;0,115384615384615;0,254901960784314
1;1;6;0;0,32;0,666666666666666
1;1;7;0,0431123473589422;0,0952380952380953;0,214285714285714
1;1;8;1,386;0,5;1
1;1;9;0;0,16;0,333333333333333
1;1;10;0;0,395061728395062;0,8
1;1;11;0,0591841756374108;0,171875;0,366666666666667
1;1;12;0;0,25;0,514285714285714
1;1;13;0;0,24;0,482142857142857
1;1;14;0,2;0,244897959183673;0,5
1;1;15;0,4;0,284023668639053;0,666666666666667
1;1;16;1,609;0,48;1
1;1;17;0,156802637393764;0,1484375;0,345454545454545
1;1;18;0;0,198347107438016;0,666666666666666
1;1;19;0,18596196376742;0,2578125;0,523809523809524
1;1;20;0,361975918207121;0,175;0,466666666666667
1;1;21;1,792;0,444444444444445;1
1;1;22;0;0,36734693877551;0,75
1;1;23;0,296081910965865;0,256055363321799;0,560606060606061
1;1;24;0,153615140206123;0,166204986149584;0,428571428571429
1;1;25;0,606431241432199;0,247933884297521;0,705882352941177
1;1;26;0,344360937770434;0,213333333333333;0,666666666666667
1;1;27;0;0,3125;0,833333333333333
1;1;28;1,946;0,408163265306122;1
1;1;29;0,384377847127609;0,176;0,55
1;1;30;0,0558771335512021;0,21;0,5
1;2;1;0,103759374819711;0,163265306122449;0,355555555555556
1;2;2;1,946;0,408163265306122;1
1;2;3;1,946;0,408163265306122;1
1;2;4;0;0,231404958677686;0,466666666666667
1;2;5;1,946;0,408163265306122;1
1;2;6;0;0,166204986149584;0,38961038961039
1;2;7;0;0,15625;0,333333333333333
1;2;8;0;0,375;0,8
1;2;9;0;0,246913580246914;0,714285714285714
1;2;10;0;0,2;0,533333333333333
1;2;11;0;0,1640625;0,538461538461538
1;2;12;0,15941919615672;0,153061224489796;0,375
