"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;27;8
1;2;1;9;7
1;3;1;5;0
1;4;1;0;11
1;5;0;0;5
1;6;0;14;7
1;7;3;2;10
1;8;0;4;21
1;9;0;17;0
1;10;0;6;13
1;11;0;2;2
1;12;1;1;3
1;13;0;5;0
1;14;0;13;0
1;15;0;2;0
1;16;0;2;2
1;17;0;26;0
1;18;2;6;1
1;19;1;2;5
1;20;1;11;4
1;21;1;1;0
1;22;6;11;2
1;23;0;6;0
1;24;1;1;9
1;25;0;0;0
1;26;4;11;8
1;27;1;0;2
1;28;0;5;0
1;29;0;4;3
1;30;0;5;0
1;31;1;1;6
1;32;1;0;2
1;33;1;19;2
1;34;1;3;6
1;35;1;0;2
1;36;0;2;0
1;37;1;0;1
1;38;0;0;0
1;39;4;0;0
1;40;2;0;1
1;41;1;0;2
1;42;1;0;0
1;43;1;6;0
1;44;0;0;5
1;45;1;0;3
1;46;0;0;2
1;47;0;5;1
1;48;1;0;1
1;49;0;2;0
1;50;0;0;0
2;1;0;1;0
2;2;1;19;3
2;3;0;9;0
2;4;0;11;5
2;5;1;3;31
2;6;0;3;2
2;7;0;46;2
2;8;0;0;7
2;9;0;13;1
2;10;0;16;5
2;11;1;4;28
2;12;2;5;27
2;13;0;0;0
2;14;1;0;13
2;15;2;17;12
2;16;0;0;0
2;17;2;5;31
2;18;1;5;0
2;19;1;0;1
2;20;0;0;11
2;21;0;0;1
2;22;1;4;9
2;23;0;0;13
2;24;3;2;6
2;25;1;6;0
2;26;1;2;2
2;27;1;2;3
2;28;2;2;24
2;29;0;3;1
2;30;1;1;3
2;31;1;1;24
2;32;2;0;2
2;33;2;0;0
2;34;2;1;0
2;35;0;0;30
2;36;3;0;29
2;37;1;1;0
2;38;1;0;1
2;39;0;5;0
2;40;0;4;0
2;41;0;0;57
2;42;0;0;7
2;43;2;4;0
2;44;1;4;4
2;45;2;0;1
2;46;2;3;0
2;47;1;4;0
2;48;0;3;3
2;49;0;0;7
2;50;1;2;0
3;1;1;0;5
3;2;0;6;4
3;3;4;17;4
3;4;0;7;10
3;5;1;26;0
3;6;0;76;3
3;7;1;8;0
3;8;1;2;1
3;9;0;0;17
3;10;1;0;3
3;11;4;9;13
3;12;0;34;4
3;13;0;1;13
3;14;3;36;5
3;15;0;10;2
3;16;0;1;14
3;17;0;1;4
3;18;3;6;4
3;19;0;0;29
3;20;4;2;19
3;21;0;0;1
3;22;3;3;0
3;23;0;7;1
3;24;1;0;7
3;25;0;11;0
3;26;1;0;4
3;27;0;15;3
3;28;0;0;5
3;29;0;0;32
3;30;0;0;0
3;31;0;0;0
3;32;0;1;0
3;33;0;0;3
3;34;0;0;4
3;35;2;0;0
3;36;1;1;0
3;37;1;4;9
3;38;0;3;0
3;39;0;2;0
3;40;1;4;0
3;41;1;0;2
3;42;1;0;10
3;43;1;0;5
3;44;1;0;11
3;45;6;4;16
3;46;0;1;0
3;47;1;0;4
3;48;0;2;0
3;49;1;2;0
3;50;0;0;0
4;1;1;14;0
4;2;1;39;3
4;3;0;2;12
4;4;1;4;11
4;5;0;0;8
4;6;1;0;9
4;7;0;22;2
4;8;1;8;10
4;9;0;12;1
4;10;1;1;2
4;11;0;1;9
4;12;0;0;38
4;13;2;12;11
4;14;1;0;4
4;15;1;0;33
4;16;0;12;0
4;17;0;12;0
4;18;0;5;0
4;19;2;3;6
4;20;2;36;1
4;21;1;1;0
4;22;0;0;8
4;23;0;2;0
4;24;1;8;2
4;25;1;0;32
4;26;0;1;11
4;27;0;10;5
4;28;1;1;0
4;29;1;1;4
4;30;0;0;3
4;31;2;5;5
4;32;0;3;0
4;33;0;0;0
4;34;0;13;0
4;35;0;8;0
4;36;0;0;0
4;37;0;0;0
4;38;0;2;0
4;39;0;0;0
4;40;0;0;0
4;41;0;0;0
4;42;0;0;0
4;43;0;0;0
4;44;0;0;0
4;45;0;0;0
4;46;0;0;0
4;47;0;0;0
4;48;0;0;0
4;49;0;0;0
4;50;0;0;0
5;1;5;26;23
5;2;0;8;0
5;3;1;24;1
5;4;2;1;0
5;5;0;21;3
5;6;1;9;35
5;7;1;5;2
5;8;0;1;14
5;9;1;0;66
5;10;3;17;13
5;11;2;7;45
5;12;0;18;0
5;13;1;7;14
5;14;2;24;5
5;15;0;12;0
5;16;2;1;11
5;17;1;0;3
5;18;1;1;13
5;19;1;10;1
5;20;0;13;26
5;21;0;9;5
5;22;1;56;1
5;23;0;8;1
5;24;0;0;9
5;25;2;19;0
5;26;1;0;53
5;27;0;14;2
5;28;0;3;16
5;29;0;6;1
5;30;0;21;0
5;31;0;0;8
5;32;0;0;8
5;33;0;9;1
5;34;1;21;0
5;35;0;1;4
5;36;0;6;2
5;37;1;6;15
5;38;0;1;18
5;39;0;0;21
5;40;0;0;3
5;41;0;0;4
5;42;1;0;0
5;43;0;0;9
5;44;0;3;0
5;45;0;2;1
5;46;0;1;2
5;47;0;0;7
5;48;0;0;0
5;49;0;2;0
5;50;1;0;1
6;1;2;14;7
6;2;10;18;46
6;3;0;19;0
6;4;0;19;0
6;5;0;30;6
6;6;1;0;9
6;7;0;0;9
6;8;2;5;19
6;9;0;24;0
6;10;0;1;13
6;11;0;7;1
6;12;6;18;1
6;13;1;38;10
6;14;1;1;54
6;15;0;5;1
6;16;2;5;5
6;17;0;4;24
6;18;0;1;7
6;19;1;4;4
6;20;1;23;13
6;21;0;3;1
6;22;2;0;20
6;23;0;0;8
6;24;0;9;2
6;25;0;1;0
6;26;0;0;41
6;27;0;0;2
6;28;0;4;1
6;29;0;7;0
6;30;0;0;1
6;31;1;1;1
6;32;0;1;0
6;33;0;7;0
6;34;0;0;0
6;35;0;0;0
6;36;0;6;0
6;37;3;1;0
6;38;3;2;2
6;39;0;0;0
6;40;0;1;0
6;41;0;12;0
6;42;0;1;0
6;43;0;0;0
6;44;0;2;0
6;45;0;0;0
6;46;1;2;0
6;47;2;1;0
6;48;1;0;26
6;49;0;2;0
6;50;2;0;1
7;1;5;1;13
7;2;0;0;15
7;3;2;12;14
7;4;9;11;9
7;5;4;18;10
7;6;0;20;4
7;7;5;6;0
7;8;1;6;32
7;9;0;1;12
7;10;0;6;1
7;11;3;7;3
7;12;3;5;0
7;13;2;7;8
7;14;0;0;12
7;15;0;15;4
7;16;0;5;0
7;17;1;62;0
7;18;2;5;6
7;19;0;1;2
7;20;1;11;3
7;21;0;8;0
7;22;0;0;0
7;23;0;0;17
7;24;1;1;3
7;25;0;68;0
7;26;0;8;0
7;27;2;0;0
7;28;0;0;10
7;29;0;4;3
7;30;0;0;2
7;31;0;0;0
7;32;1;0;7
7;33;0;0;6
7;34;0;0;6
7;35;2;3;3
7;36;0;0;20
7;37;1;0;15
7;38;0;0;3
7;39;0;0;1
7;40;0;0;0
7;41;0;0;2
7;42;0;3;0
7;43;0;5;0
7;44;0;0;0
7;45;0;0;3
