"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;2;61;2
1;2;4;17;30
1;3;9;14;5
1;4;10;80;83
1;5;9;53;12
1;6;6;5;16
1;7;0;1;11
1;8;3;17;0
1;9;0;3;0
1;10;0;9;6
1;11;2;5;0
1;12;3;31;2
1;13;0;0;14
1;14;0;6;40
1;15;0;1;13
1;16;1;19;2
1;17;0;3;26
1;18;0;6;2
1;19;0;4;5
1;20;1;9;13
1;21;0;5;0
1;22;0;6;4
1;23;1;0;2
1;24;0;4;0
1;25;0;4;1
1;26;4;6;6
1;27;0;1;0
1;28;0;1;2
1;29;0;18;1
1;30;0;5;0
1;31;1;3;11
1;32;0;1;17
1;33;0;0;8
1;34;1;1;0
1;35;0;10;2
1;36;0;2;0
1;37;0;4;1
1;38;0;4;0
1;39;0;1;5
1;40;0;0;5
1;41;1;13;8
1;42;0;7;1
1;43;3;0;9
1;44;0;1;1
1;45;12;38;57
1;46;0;4;0
1;47;0;6;0
1;48;3;47;38
1;49;0;0;0
1;50;0;1;1
2;1;0;24;4
2;2;1;18;0
2;3;3;29;11
2;4;1;1;14
2;5;1;55;1
2;6;2;5;17
2;7;0;40;9
2;8;0;0;4
2;9;0;0;2
2;10;0;3;1
2;11;1;83;13
2;12;0;5;6
2;13;0;32;0
2;14;4;8;19
2;15;0;3;2
2;16;0;0;20
2;17;3;30;53
2;18;4;17;65
2;19;1;2;2
2;20;1;7;2
2;21;3;1;73
2;22;0;4;0
2;23;0;23;0
2;24;3;8;76
2;25;1;0;9
2;26;1;0;9
2;27;0;3;3
2;28;0;31;1
2;29;1;29;0
2;30;0;2;6
2;31;0;0;1
2;32;4;27;76
2;33;2;0;3
2;34;0;2;5
2;35;0;1;2
2;36;3;3;7
2;37;0;3;0
2;38;0;4;0
2;39;0;1;14
2;40;1;0;1
2;41;0;2;1
2;42;1;1;1
2;43;1;0;1
2;44;0;7;0
2;45;0;1;7
2;46;1;6;52
2;47;3;19;1
2;48;0;6;3
2;49;2;1;2
2;50;1;1;9
3;1;3;72;27
3;2;0;6;3
3;3;0;9;0
3;4;1;11;89
3;5;0;15;54
3;6;0;5;5
3;7;2;16;6
3;8;2;0;26
3;9;0;6;18
3;10;0;0;5
3;11;0;45;3
3;12;4;4;15
3;13;0;2;0
3;14;1;2;0
3;15;3;11;24
3;16;0;8;3
3;17;0;2;9
3;18;3;23;78
3;19;0;7;1
3;20;0;0;0
3;21;2;5;2
3;22;0;3;10
3;23;2;1;17
3;24;0;2;1
3;25;0;3;2
3;26;0;1;8
3;27;1;7;0
3;28;2;13;5
3;29;0;2;0
3;30;1;4;2
3;31;0;33;0
3;32;0;0;4
3;33;0;81;6
3;34;0;2;6
3;35;0;0;1
3;36;1;2;7
3;37;8;38;43
3;38;0;2;13
3;39;1;3;15
3;40;0;0;5
3;41;0;0;9
3;42;0;1;6
3;43;0;5;0
3;44;0;1;27
3;45;1;0;11
3;46;0;1;2
3;47;1;1;0
3;48;0;0;2
3;49;0;0;0
3;50;0;2;4
4;1;17;23;51
4;2;0;7;27
4;3;0;3;13
4;4;4;89;25
4;5;3;12;75
4;6;0;0;2
4;7;1;14;25
4;8;0;53;11
4;9;3;19;28
4;10;0;26;0
4;11;1;45;2
4;12;0;7;4
4;13;0;0;49
4;14;1;12;0
4;15;5;5;10
4;16;5;8;7
4;17;0;5;2
4;18;0;1;0
4;19;0;9;6
4;20;0;12;0
4;21;0;1;30
4;22;4;13;13
4;23;3;7;16
4;24;0;4;1
4;25;1;21;0
4;26;1;9;59
4;27;0;1;9
4;28;1;1;11
4;29;0;1;1
4;30;1;2;2
4;31;2;4;16
4;32;0;5;0
4;33;2;3;0
4;34;0;24;14
4;35;1;1;7
4;36;0;0;7
4;37;4;35;9
4;38;1;1;7
4;39;0;4;1
4;40;0;2;0
4;41;0;3;2
4;42;0;9;5
4;43;0;5;0
4;44;5;13;36
4;45;1;3;1
4;46;0;25;1
4;47;0;0;1
4;48;0;1;0
4;49;1;0;10
4;50;0;31;5
5;1;1;2;42
5;2;0;66;6
5;3;2;27;11
5;4;1;31;4
5;5;5;10;26
5;6;0;3;8
5;7;7;5;38
5;8;0;1;0
5;9;2;3;22
5;10;0;2;16
5;11;0;5;9
5;12;0;3;0
5;13;0;2;34
5;14;1;1;2
5;15;3;19;2
5;16;0;0;1
5;17;1;8;18
5;18;1;8;20
5;19;0;0;69
5;20;1;8;2
5;21;9;47;35
5;22;2;1;1
5;23;0;4;7
5;24;0;1;2
5;25;1;0;8
5;26;0;2;18
5;27;1;0;1
5;28;0;1;1
5;29;0;9;0
5;30;1;2;14
5;31;0;2;19
5;32;5;60;30
5;33;0;10;0
5;34;0;1;0
5;35;3;7;3
5;36;0;0;0
5;37;1;0;0
5;38;3;1;15
5;39;0;1;3
5;40;1;10;1
5;41;0;22;2
5;42;5;7;17
5;43;0;54;0
5;44;0;2;2
5;45;0;0;1
5;46;0;1;14
5;47;0;2;0
5;48;5;72;22
5;49;0;7;1
5;50;0;9;6
6;1;0;7;0
6;2;17;74;48
6;3;3;14;18
6;4;0;5;8
6;5;3;18;4
6;6;1;3;2
6;7;0;0;5
6;8;0;54;1
6;9;0;1;47
6;10;5;13;11
6;11;4;9;14
6;12;1;3;33
6;13;0;0;76
6;14;6;7;9
6;15;12;63;45
6;16;2;14;25
6;17;0;0;11
6;18;0;6;7
6;19;1;18;1
6;20;0;0;2
6;21;0;1;1
6;22;1;2;13
6;23;0;1;1
6;24;1;0;5
6;25;0;5;0
6;26;2;6;1
6;27;0;3;3
6;28;0;10;0
6;29;0;12;0
6;30;2;28;0
6;31;0;9;2
6;32;3;7;6
6;33;0;3;0
6;34;0;13;2
6;35;1;1;1
6;36;0;0;0
6;37;0;0;1
6;38;1;3;4
6;39;0;1;4
6;40;1;0;1
6;41;0;1;1
6;42;0;0;7
6;43;0;4;1
6;44;0;16;1
6;45;2;7;4
6;46;0;0;1
6;47;0;0;4
6;48;4;14;24
6;49;6;68;36
6;50;0;6;14
7;1;4;27;87
7;2;0;3;0
7;3;0;32;3
7;4;0;67;1
7;5;10;39;68
7;6;6;4;23
7;7;2;2;44
7;8;0;4;9
7;9;5;8;27
7;10;0;5;1
7;11;5;9;7
7;12;1;0;5
7;13;2;11;1
7;14;1;0;1
7;15;1;0;10
