0.000000000000000000e+00,2.336990037186808138e+02,6.674376027791017805e+02,3.012320367230490774e+02,2.723862752838346637e+02,5.294516106784731164e+02
2.336990037186808138e+02,0.000000000000000000e+00,4.955733053268357367e+02,3.373494020400387967e+02,6.222217888915677264e+01,3.489592246794123866e+02
6.674376027791017805e+02,4.955733053268357367e+02,0.000000000000000000e+00,4.858630843555124557e+02,4.337603349929440810e+02,6.608865817962150686e+02
3.012320367230490774e+02,3.373494020400387967e+02,4.858630843555124557e+02,0.000000000000000000e+00,3.132094103379130843e+02,6.836613803988858535e+02
2.723862752838346637e+02,6.222217888915683659e+01,4.337603349929440810e+02,3.132094103379130843e+02,0.000000000000000000e+00,3.726463850452390147e+02
5.294516106784731164e+02,3.489592246794123866e+02,6.608865817962150686e+02,6.836613803988858535e+02,3.726463850452390147e+02,0.000000000000000000e+00
