simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,0.1519837355510974,3,0.00471007,0.5190079712268901
0,0,1,0.1519837355510974,2,0.00172919,0.19054141313522435
0,1,0,0.4966360337033804,3,0.00368936,0.4065347752210985
0,1,1,0.46979949964381157,2,0.00439385,0.48416332971171794
0,2,0,0.6843276495401482,1,0.00175961,0.19389342753940986
0,2,1,0.8192960417331675,4,0.00473664,0.521935749751519
0,3,0,0.7310310803953188,2,0.00439385,0.48416332971171794
0,3,1,0.7725712036907816,1,0.00109846,0.12104055695008561
0,4,0,0.9108141416195296,1,0.00082439,0.09084047188252743
0,4,1,0.7187067542802874,2,0.00703844,0.7755737101576394
0,5,0,0.899714717872828,1,0.00175961,0.19389342753940986
0,5,1,0.9071143192876461,1,0.00175961,0.19389342753940986
0,6,0,1.0599207449079042,4,0.00450603,0.49652457152176166
0,6,1,0.884215036616815,1,0.00175961,0.19389342753940986
0,7,0,0.8660758712431189,1,0.00114642,0.1263253239068488
0,7,1,0.8851441989313324,3,0.0045934,0.5061519712092596
0,8,0,0.6917996066085857,2,0.00275002,0.30302783207752165
0,8,1,1.0731489634697968,3,0.00327039,0.3603679943229526
0,9,0,1.0868670813269223,2,0.00179408,0.19769171605066146
0,9,1,0.9941776327238039,3,0.00382337,0.4213014895637973
1,0,0,0.9160253925623509,1,0.00175961,0.19389342753940986
1,0,1,0.9759144362401238,1,0.00175961,0.19389342753940986
1,1,0,0.9745858908788553,3,0.00499683,0.5506063818299222
1,1,1,1.0768345843076799,1,0.00050897,0.05608398327739296
1,2,0,0.9961423078818314,1,0.00071576,0.07887040861077624
1,2,1,0.8493140558815193,3,0.0074195,0.8175631450313714
1,3,0,1.0050899630886392,2,0.00142747,0.15729454311448637
1,3,1,0.8795811163072246,2,0.00703844,0.7755737101576394
1,4,0,1.3554200924173712,3,0.00276091,0.30422781356541057
1,4,1,1.2917248539935458,2,0.00703844,0.7755737101576394
1,5,0,1.696419784289017,2,0.00219147,0.24148057220053903
1,5,1,1.6964079043608888,3,0.00252873,0.2786436352497041
1,6,0,1.5021422513430676,2,0.00703844,0.7755737101576394
1,6,1,1.9329682261774144,2,0.00173851,0.19156839453716415
1,7,0,1.7115136430497926,3,0.00253308,0.2791229666980344
1,7,1,1.9759535770703116,2,0.0024153,0.26614465451772645
1,8,0,1.4627016914882884,2,0.00439385,0.48416332971171794
1,8,1,2.0545456716847372,3,0.00275376,0.30343994693194815
1,9,0,1.5492530922457752,2,0.00286303,0.31548053253172953
1,9,1,1.7037830546069823,1,0.00071576,0.07887040861077624
2,0,0,1.6523400075817614,2,0.00333884,0.3679105776880577
2,0,1,1.5725032429885235,1,0.00089919,0.0990827689710572
2,1,0,1.8264524345039739,1,0.00066773,0.07357792827438474
2,1,1,1.5505805691322114,2,0.00703844,0.7755737101576394
2,2,0,1.6098454227425893,1,0.00175961,0.19389342753940986
2,2,1,1.8317318060013454,1,0.00175961,0.19389342753940986
