"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;0;3;1
1;2;2;8;0
1;3;1;0;7
1;4;0;4;1
1;5;1;2;2
1;6;2;26;3
1;7;0;12;1
1;8;1;1;1
1;9;1;27;0
1;10;0;5;0
1;11;1;35;3
1;12;0;5;1
1;13;0;0;4
1;14;0;14;5
1;15;1;10;0
1;16;0;1;6
1;17;1;2;4
1;18;0;0;13
1;19;0;1;23
1;20;0;7;0
1;21;2;5;10
1;22;1;1;4
1;23;1;5;10
1;24;1;4;1
1;25;0;1;23
1;26;1;2;8
1;27;1;7;0
1;28;0;12;1
1;29;0;3;22
1;30;0;3;4
1;31;1;7;13
1;32;0;12;2
1;33;0;11;3
1;34;0;7;3
1;35;0;19;2
1;36;0;6;1
1;37;0;0;17
1;38;0;5;1
1;39;0;0;25
1;40;0;0;8
1;41;0;0;4
1;42;0;4;7
1;43;0;0;44
1;44;0;0;15
1;45;0;0;7
1;46;1;5;6
1;47;3;6;2
1;48;0;4;0
1;49;0;0;4
1;50;0;34;2
2;1;1;1;10
2;2;0;1;3
2;3;0;2;14
2;4;1;9;1
2;5;0;13;3
2;6;2;14;8
2;7;0;0;5
2;8;1;2;6
2;9;0;0;47
2;10;0;4;17
2;11;0;15;1
2;12;1;10;29
2;13;2;2;19
2;14;0;0;1
2;15;1;0;7
2;16;0;2;0
2;17;0;6;0
2;18;0;3;1
2;19;0;0;4
2;20;1;6;0
2;21;0;5;11
2;22;0;18;1
2;23;4;8;0
2;24;2;15;2
2;25;0;17;1
2;26;0;3;2
2;27;2;3;7
2;28;1;0;7
2;29;0;12;7
2;30;0;17;0
2;31;1;0;10
2;32;2;6;2
2;33;0;7;0
2;34;0;0;9
2;35;0;0;4
2;36;2;0;26
2;37;0;17;0
2;38;0;11;1
2;39;0;0;12
2;40;0;2;45
2;41;0;11;0
2;42;0;0;0
2;43;0;6;1
2;44;0;0;2
2;45;0;17;0
2;46;0;9;1
2;47;0;10;0
2;48;0;9;0
2;49;0;4;0
2;50;0;14;0
3;1;0;20;0
