"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;2;0;15
1;2;0;16;1
1;3;0;11;0
1;4;0;6;19
1;5;0;9;0
1;6;0;0;19
1;7;1;2;29
1;8;0;34;1
1;9;0;1;1
1;10;3;0;5
1;11;1;2;9
1;12;2;0;8
1;13;2;30;1
1;14;0;22;3
1;15;2;2;0
1;16;1;12;1
1;17;1;4;4
1;18;3;0;6
1;19;1;6;8
1;20;3;1;3
1;21;0;10;1
1;22;0;0;6
1;23;0;2;8
1;24;2;3;3
1;25;0;1;50
1;26;0;9;0
1;27;1;0;8
1;28;1;19;1
1;29;3;0;18
1;30;0;15;0
1;31;0;0;4
1;32;2;26;2
1;33;0;2;1
1;34;0;4;14
1;35;1;11;4
1;36;1;0;11
1;37;1;2;1
1;38;1;1;61
1;39;2;1;1
1;40;1;6;2
1;41;0;0;17
1;42;0;17;0
1;43;3;10;24
1;44;0;0;6
1;45;1;6;3
1;46;0;0;2
1;47;0;0;13
1;48;5;7;2
1;49;0;0;19
1;50;0;0;45
2;1;0;2;7
2;2;3;1;13
2;3;2;1;14
2;4;0;10;0
2;5;0;4;31
2;6;1;2;8
2;7;0;4;3
2;8;0;2;3
2;9;1;0;4
2;10;0;8;13
2;11;0;0;4
2;12;1;7;4
2;13;2;0;1
2;14;1;0;7
2;15;1;5;0
2;16;0;16;11
2;17;0;0;15
2;18;0;6;3
2;19;1;0;7
2;20;0;10;2
2;21;0;17;1
2;22;1;18;2
2;23;0;3;4
2;24;2;1;1
2;25;1;0;7
2;26;3;8;1
2;27;0;6;4
2;28;0;13;0
2;29;2;0;11
2;30;0;4;3
2;31;1;3;4
2;32;2;17;0
2;33;2;0;6
2;34;0;7;9
2;35;1;22;0
2;36;0;15;0
2;37;0;9;0
2;38;0;11;0
2;39;1;0;0
2;40;2;18;0
2;41;0;0;6
2;42;1;1;1
2;43;1;28;0
2;44;1;4;0
2;45;0;8;3
2;46;0;5;0
2;47;0;14;0
2;48;0;5;0
2;49;0;1;0
2;50;0;7;0
3;1;1;6;0
3;2;2;4;7
3;3;1;35;3
3;4;0;10;0
3;5;1;1;13
3;6;1;6;2
3;7;1;4;0
3;8;2;10;2
3;9;1;4;0
3;10;0;10;0
3;11;0;9;1
3;12;1;5;1
3;13;0;30;0
3;14;0;7;3
3;15;1;18;0
3;16;0;0;7
3;17;0;14;0
3;18;1;23;1
3;19;0;32;0
3;20;5;5;4
3;21;1;7;0
3;22;0;5;0
3;23;1;4;6
3;24;1;14;1
3;25;1;5;1
3;26;0;3;13
3;27;1;7;2
3;28;0;2;10
3;29;0;1;10
3;30;1;4;2
3;31;1;3;8
3;32;0;9;0
3;33;2;20;2
3;34;0;2;11
3;35;0;42;0
3;36;0;0;6
3;37;0;0;4
3;38;0;1;3
3;39;0;1;3
3;40;4;1;8
3;41;0;2;3
3;42;0;1;0
3;43;0;21;0
3;44;0;0;9
3;45;0;5;3
3;46;0;6;0
3;47;0;0;0
3;48;0;11;0
3;49;0;6;7
3;50;0;17;0
4;1;1;14;0
4;2;2;0;2
4;3;0;4;9
4;4;2;2;11
4;5;1;15;3
4;6;0;2;17
4;7;0;23;0
4;8;0;15;1
4;9;0;5;21
4;10;0;4;20
4;11;0;3;7
4;12;1;13;3
4;13;1;7;2
4;14;1;14;0
4;15;0;1;6
4;16;0;9;3
4;17;1;7;0
4;18;1;37;5
4;19;1;12;2
4;20;0;0;17
4;21;1;0;3
4;22;0;0;10
4;23;0;1;1
4;24;0;0;5
4;25;1;12;3
4;26;0;4;12
4;27;0;19;1
4;28;0;4;11
4;29;1;2;0
4;30;0;1;13
4;31;0;0;37
4;32;0;0;17
4;33;0;3;12
4;34;0;10;1
4;35;0;0;9
4;36;0;1;2
4;37;0;0;6
4;38;0;3;5
4;39;1;2;11
4;40;0;1;1
4;41;0;3;0
4;42;0;1;0
4;43;0;13;3
4;44;0;16;0
4;45;0;1;6
4;46;0;9;0
4;47;0;0;13
4;48;0;19;0
4;49;1;0;3
4;50;1;2;0
5;1;0;14;1
5;2;0;7;3
5;3;1;16;3
5;4;3;16;4
