"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;3;1
1;2;0;0;10
1;3;0;16;3
1;4;0;0;7
1;5;0;3;1
1;6;0;9;0
1;7;2;2;2
1;8;1;3;53
1;9;2;33;2
1;10;0;0;9
1;11;1;0;1
1;12;0;4;24
1;13;2;0;10
1;14;0;8;1
1;15;0;1;9
1;16;0;0;2
1;17;0;6;0
1;18;2;33;2
1;19;1;15;1
1;20;0;0;11
1;21;0;1;26
1;22;0;1;10
1;23;1;0;46
1;24;0;55;3
1;25;0;21;3
1;26;0;0;10
1;27;0;0;0
1;28;0;1;20
1;29;1;4;2
1;30;0;4;15
1;31;0;0;18
1;32;0;4;17
1;33;0;0;28
1;34;0;1;12
1;35;0;0;6
1;36;0;0;9
1;37;0;2;0
1;38;0;0;8
1;39;0;2;0
1;40;0;0;29
1;41;0;0;10
1;42;0;5;0
1;43;3;0;0
1;44;0;0;9
1;45;0;0;7
1;46;0;0;6
1;47;0;2;0
1;48;0;2;0
1;49;0;0;5
1;50;0;2;0
2;1;0;0;22
2;2;1;17;1
2;3;2;13;0
2;4;0;0;4
2;5;0;4;0
2;6;0;35;0
2;7;0;6;4
2;8;0;0;19
2;9;0;4;2
2;10;3;0;0
2;11;1;1;2
2;12;1;0;26
2;13;2;0;5
2;14;1;2;0
2;15;0;8;6
2;16;2;8;1
2;17;0;6;1
2;18;0;15;7
2;19;0;1;19
2;20;0;6;2
2;21;0;2;5
2;22;0;4;2
2;23;2;2;4
2;24;0;2;0
2;25;2;0;3
2;26;1;17;6
2;27;0;10;0
2;28;0;6;2
2;29;2;38;1
2;30;0;14;0
2;31;1;1;1
2;32;1;0;3
2;33;3;1;0
2;34;1;5;18
2;35;1;6;1
2;36;2;5;2
2;37;2;3;1
2;38;0;10;0
2;39;0;25;4
2;40;1;7;2
2;41;1;3;2
2;42;2;8;2
2;43;1;2;13
2;44;1;12;2
2;45;2;1;1
2;46;1;6;1
2;47;1;13;1
2;48;2;1;1
2;49;1;17;1
2;50;1;1;7
3;1;1;1;8
3;2;0;4;1
3;3;1;21;1
3;4;0;0;1
3;5;0;5;0
3;6;0;1;4
3;7;0;12;1
3;8;0;3;6
3;9;0;16;3
3;10;2;6;49
3;11;0;18;1
3;12;0;1;3
3;13;0;16;6
3;14;2;6;4
3;15;0;3;9
3;16;0;5;3
3;17;0;1;10
3;18;0;1;10
3;19;1;1;15
3;20;1;1;11
3;21;1;1;1
3;22;1;2;2
3;23;0;0;16
3;24;0;12;2
3;25;3;6;14
3;26;0;13;2
3;27;0;0;40
3;28;1;20;3
3;29;2;2;51
3;30;0;1;7
3;31;5;33;7
3;32;1;3;14
3;33;0;6;1
3;34;0;13;0
