simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
3,6,0,2.5357446018769916,3,0.00380072,1.4959577432635613
3,6,1,2.826447642913555,2,0.00106988,0.4211031779144002
3,7,0,2.3473720669358302,3,0.00546137,2.149587115159053
3,7,1,2.5736265231708906,2,0.00194789,0.7666866089913644
3,8,0,2.709841398284863,4,0.00534584,2.1041146788629725
3,8,1,3.0073950319472194,1,0.00026941,0.10603937559531774
3,9,0,3.1372746988085947,2,0.00101401,0.3991128289499579
3,9,1,2.8132188811144343,3,0.00545803,2.1482724961230546
4,0,0,2.524888489206867,3,0.00462376,1.8199050640384782
4,0,1,2.6426562620263585,1,0.00072393,0.2849377720749726
4,1,0,2.851943757409897,2,0.00139946,0.5508253760833799
4,1,1,2.9683291886966874,2,0.00154872,0.6095738902489903
4,2,0,2.6828810407856234,2,0.00246566,0.9704801114670991
4,2,1,2.6361038077234653,2,0.00256521,1.0096628435131028
4,3,0,2.78790825235657,2,0.00202696,0.7978084434753174
4,3,1,3.0441144077915294,2,0.00120658,0.4749080947470342
4,4,0,2.72669073481377,2,0.00297437,1.1707076114080592
4,4,1,2.836665290478386,1,0.00072393,0.2849377720749726
4,5,0,3.086934179343648,3,0.00404738,1.5930427526705657
4,5,1,2.6337312256147154,2,0.00178354,0.7019986932529342
4,6,0,2.665767740591747,3,0.00343858,1.353419977486165
4,6,1,2.721798029081106,2,0.00217505,0.8560964473798146
4,7,0,2.5662079975973677,2,0.00201714,0.7939433060700763
4,7,1,2.5501691049075417,2,0.00190543,0.7499744160966048
4,8,0,2.6849200543966214,2,0.0020577,0.809907661788669
4,8,1,2.7204005054760785,3,0.00394276,1.551864476159738
4,9,0,2.650394221642175,2,0.00254399,1.0013106830508607
4,9,1,2.908008648306743,3,0.00460982,1.8144183007564962
