"ID","x","y","patch"
0,0,0,1
1,404.29820671776,-280.182267171011,2
2,422.010090169471,-251.439349171528,2
3,409.602180394522,-313.70989371172,2
4,383.177105410603,-303.834853614835,2
5,427.195954999857,-293.790809375272,2
6,367.483061379345,-288.6925069034,2
7,394.574700895742,-256.038235747049,2
8,375.722841568403,-264.866984816172,2
9,431.72585112556,-270.309992098318,2
10,414.822149840009,-220.325496782534,2
