simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,2.3254340823252218,2,0.00230383,0.13839310386255785
0,0,1,2.3254340823252218,3,0.00441044,0.26493902805310265
0,1,0,3.733537735554415,2,0.00590818,0.35490959332011773
0,1,1,3.7379305994589274,5,0.00740975,0.44511023007148437
0,2,0,4.713842334599528,2,0.00326921,0.19638433351354598
0,2,1,4.3039935524638935,5,0.01195698,0.7182663542980718
0,3,0,5.492349009573748,3,0.00468608,0.281496966420376
0,3,1,6.141644071151895,4,0.00406452,0.24415930798342048
0,4,0,7.14840296759173,2,0.00187734,0.11277347269778339
0,4,1,5.543376992084126,5,0.01195698,0.7182663542980718
0,5,0,5.771664842725729,3,0.00506003,0.30396047335856313
0,5,1,6.3261889217902105,4,0.0042498,0.2552892413047396
0,6,0,6.879078098158396,3,0.00241489,0.1450645761999159
0,6,1,6.923174480226601,4,0.00412834,0.24799303177749749
0,7,0,7.016015609261604,3,0.00247794,0.14885204541358804
0,7,1,6.842244308889213,4,0.00430382,0.2585342704391182
0,8,0,7.067347387277623,4,0.00979032,0.5881131735447829
0,8,1,7.692081580214397,3,0.00430451,0.25857571934883167
0,9,0,7.813585092985702,3,0.00249287,0.14974890370637353
0,9,1,7.395151898564433,4,0.00453425,0.27237640415690517
1,0,0,7.536886123092488,4,0.00995252,0.5978566708716285
1,0,1,8.083937902514034,3,0.00430451,0.25857571934883167
1,1,0,8.289812795876726,3,0.00331973,0.1994191145551751
1,1,1,7.369844893242286,4,0.00445737,0.26775815462245456
1,2,0,7.404569730604985,4,0.01014249,0.609268336637232
1,2,1,7.921508371196742,3,0.00430451,0.25857571934883167
1,3,0,7.461711842036879,4,0.00443392,0.2663494924010332
1,3,1,7.771875026391934,3,0.00446653,0.26830840391662164
1,4,0,8.010756931039888,4,0.00618782,0.37170781522196195
1,4,1,7.399311517768926,3,0.0027335,0.16420376043731605
1,5,0,7.865514036237363,3,0.00344516,0.2069538054904788
1,5,1,7.170366523225768,4,0.00428222,0.2572367393524359
1,6,0,7.669981571788291,4,0.00489882,0.2942764462065237
1,6,1,7.465373457842794,3,0.0024206,0.14540758094551573
1,7,0,7.805267815968497,5,0.00991296,0.5954802667147234
1,7,1,7.012755910142335,2,0.00509821,0.30625397969604135
1,8,0,7.35569755782438,5,0.01555081,0.9341508980597105
1,8,1,6.880190414328682,2,0.00509821,0.30625397969604135
1,9,0,8.005297062315202,3,0.00386836,0.23237580344806874
1,9,1,7.288925168730355,4,0.00428222,0.2572367393524359
2,0,0,7.65469175529358,3,0.00559829,0.33629422718808194
