"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;6;4
1;2;1;0;1
1;3;0;10;0
1;4;1;0;3
1;5;2;2;0
1;6;1;2;0
1;7;0;2;4
1;8;1;0;0
1;9;0;1;2
1;10;0;1;1
1;11;0;0;2
1;12;0;0;1
1;13;0;3;1
1;14;0;5;0
1;15;0;2;0
1;16;0;0;8
1;17;0;0;1
1;18;0;3;3
1;19;0;0;0
1;20;1;0;0
1;21;1;0;7
1;22;1;4;0
1;23;0;1;0
1;24;1;0;1
1;25;0;6;0
1;26;2;0;0
1;27;1;0;2
1;28;1;0;3
1;29;0;2;0
1;30;0;2;0
1;31;2;0;0
1;32;0;0;0
1;33;0;1;0
1;34;0;1;0
1;35;1;2;0
1;36;0;0;1
1;37;0;3;2
1;38;0;1;5
1;39;0;1;0
1;40;1;0;0
1;41;0;1;0
1;42;0;0;1
1;43;0;1;2
1;44;0;0;0
1;45;1;2;1
1;46;0;0;1
1;47;0;1;1
1;48;0;0;0
1;49;1;0;0
1;50;0;1;0
2;1;0;6;2
2;2;1;1;2
2;3;1;1;1
2;4;0;0;0
2;5;1;6;1
2;6;1;0;0
2;7;0;1;2
2;8;0;1;4
2;9;0;2;1
2;10;0;1;1
2;11;0;1;1
2;12;2;5;2
2;13;1;7;6
2;14;0;1;1
2;15;0;0;3
2;16;1;1;0
2;17;1;2;0
2;18;0;0;0
2;19;1;0;0
2;20;0;1;3
2;21;0;1;1
2;22;1;0;0
2;23;0;0;1
2;24;0;1;0
2;25;0;2;5
2;26;0;2;0
2;27;2;0;0
2;28;0;0;1
2;29;0;0;1
2;30;0;0;1
2;31;0;4;3
2;32;1;0;1
2;33;0;3;4
2;34;1;0;0
2;35;0;0;0
2;36;0;1;0
2;37;0;3;0
2;38;2;1;0
2;39;0;0;1
2;40;1;0;0
2;41;0;0;0
2;42;0;1;2
2;43;2;0;0
2;44;0;43;0
2;45;0;0;1
2;46;2;0;0
2;47;0;0;0
2;48;1;0;1
2;49;0;1;0
2;50;0;0;0
3;1;0;3;8
3;2;0;0;14
3;3;1;5;0
3;4;1;14;2
3;5;1;1;1
3;6;0;1;2
3;7;1;0;1
3;8;1;0;0
3;9;0;6;4
3;10;0;0;2
3;11;0;5;2
3;12;0;0;2
3;13;0;0;0
3;14;0;1;1
3;15;1;1;0
3;16;0;1;2
3;17;1;5;1
3;18;0;1;3
3;19;0;2;0
3;20;1;0;4
3;21;0;0;2
3;22;2;0;0
3;23;0;1;0
3;24;0;4;0
3;25;0;1;2
3;26;0;1;1
3;27;2;0;0
3;28;0;6;0
3;29;0;0;0
3;30;0;1;1
3;31;0;1;1
3;32;0;0;1
3;33;1;1;1
3;34;0;0;1
3;35;0;1;5
3;36;0;1;1
3;37;0;2;1
3;38;0;1;2
3;39;1;0;0
3;40;0;0;1
3;41;0;0;1
3;42;4;0;0
3;43;0;3;1
3;44;0;0;0
3;45;1;3;0
3;46;0;2;0
3;47;1;0;0
3;48;1;0;0
3;49;1;1;1
3;50;0;0;0
4;1;1;5;4
4;2;1;0;1
4;3;1;0;0
4;4;0;1;2
4;5;2;0;1
4;6;1;0;1
4;7;3;0;4
4;8;0;1;1
4;9;1;0;0
4;10;0;1;0
4;11;0;1;2
4;12;0;2;0
4;13;2;1;0
4;14;0;0;1
4;15;1;3;5
4;16;0;5;5
4;17;0;2;1
4;18;0;1;1
4;19;0;0;2
4;20;0;0;1
4;21;0;0;3
4;22;0;6;6
4;23;2;0;0
4;24;0;2;2
4;25;0;0;4
4;26;0;0;1
4;27;2;1;1
4;28;0;0;1
4;29;0;0;2
4;30;0;0;0
4;31;0;1;1
4;32;1;3;0
4;33;0;0;1
4;34;0;3;1
4;35;1;1;1
4;36;0;1;0
4;37;1;4;0
4;38;1;0;1
4;39;2;0;0
4;40;0;6;0
4;41;1;0;2
4;42;1;0;2
4;43;0;1;0
4;44;0;1;1
4;45;0;1;0
4;46;2;0;0
4;47;1;0;0
4;48;0;1;0
4;49;0;0;0
4;50;0;2;1
5;1;2;0;0
5;2;1;0;1
5;3;0;2;1
5;4;2;0;1
5;5;1;0;0
5;6;0;3;5
5;7;0;0;1
5;8;1;2;2
