simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,1.072046405171866,2,0.0010976,0.08550191086176516
0,0,1,1.072046405171866,3,0.00238965,0.1861512766862401
0,1,0,1.2544091628772063,3,0.00225535,0.1756894448451914
0,1,1,1.0038567051279927,2,0.00103037,0.08026476302353952
0,2,0,1.6190731939332956,3,0.00441324,0.3437868559507803
0,2,1,1.607910350900501,2,0.00106389,0.08287593654038206
0,3,0,2.1278233979743204,3,0.00228345,0.17787840593777116
0,3,1,2.1674897235004167,2,0.00149766,0.11666617330651531
0,4,0,1.7764843541144248,2,0.00165443,0.1288783950319152
0,4,1,1.912933207425293,3,0.00253564,0.19752374750139048
0,5,0,1.5560770914088393,4,0.00382964,0.2983250163198345
0,5,1,1.4863165404005558,1,0.00061641,0.04801770487818938
0,6,0,1.307231412524066,2,0.00254493,0.19824742894445335
0,6,1,1.7263345983366416,3,0.00226699,0.17659618887072975
0,7,0,1.5784850954850789,2,0.00248468,0.19355401592566568
0,7,1,2.1520010349977254,3,0.00234897,0.18298234653513165
0,8,0,2.0477040318263477,2,0.00142573,0.1110629003033386
0,8,1,1.9103362613927484,3,0.00450676,0.351071967743594
0,9,0,2.2230038118701865,1,0.00030694,0.023910310240442965
0,9,1,2.5208544930654395,4,0.00407741,0.3176260444304572
1,0,0,2.373289983672546,3,0.00234652,0.1827914940555295
1,0,1,2.427286041260759,2,0.00166499,0.12970100816848612
1,1,0,2.3865187220158823,2,0.00134476,0.10475542059991555
1,1,1,2.4398413526504563,3,0.00372815,0.29041904972602933
1,2,0,1.9161588300544743,3,0.0044845,0.34933793664320867
1,2,1,2.3759128742209787,1,0.00061579,0.04796940751600434
1,3,0,2.0645004464647343,3,0.00407653,0.317557493335743
1,3,1,2.3377366211060164,2,0.00155982,0.12150837336042139
1,4,0,2.3880129877309972,3,0.00244164,0.19020124420236906
1,4,1,1.8423615437396406,2,0.00117132,0.09124462302350834
1,5,0,1.9795167733762151,3,0.00265859,0.207101426018568
1,5,1,2.09410156446168,2,0.00114214,0.08897153104196107
1,6,0,2.3550198639470774,2,0.00095535,0.07442078219915027
1,6,1,2.25230677592975,3,0.00226184,0.17619500916870892
1,7,0,2.2921082929475047,3,0.00253834,0.1977340747238092
1,7,1,2.017739122758369,2,0.00242727,0.18908183598527398
1,8,0,2.5627212274348437,2,0.00100817,0.0785354058614302
1,8,1,2.161760142666247,3,0.00444378,0.3461658905332496
1,9,0,2.017188022579472,3,0.00480614,0.3743933617612646
1,9,1,2.052985146760734,2,0.00154567,0.12040610291700488
2,0,0,2.6240754162805686,3,0.00236815,0.1844764488040171
