"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
9,1,1,0.06549896,0.02915064,0.095,0.885985178680362
9,1,2,0.02192386,0.03324797,0.055,0.512938787657051
9,1,3,0.01743748,0.0200866,0.038,0.354394071472145
9,1,4,0.08341585,0.01179233,0.095,0.885985178680362
9,1,5,0.00357492,0.05093602,0.055,0.512938787657051
9,1,6,0.00269925,0.0137179,0.016,0.149218556409324
9,1,7,0.01859708,0.00805684,0.027,0.251806313940734
9,1,8,0.01571612,0.02182396,0.038,0.354394071472145
9,1,9,0.02152933,0.03321024,0.055,0.512938787657051
9,1,10,0.01778506,0.01649564,0.034,0.317089432369814
9,1,11,0.06865098,0.00997691,0.079,0.736766622271037
9,1,12,0.03311073,0.03062593,0.064,0.596874225637296
9,1,13,0.00879905,0.03787675,0.047,0.438329509452389
9,1,14,0.01839481,0.02399433,0.042,0.391698710574476
9,1,15,0.04956007,0.0205053,0.07,0.652831184290793
9,1,16,0.00774219,0.03586459,0.044,0.410351030125641
9,1,17,0.03210441,0.01246115,0.045,0.419677189901224
9,1,18,0.02858124,0.01286006,0.041,0.382372550798893
9,1,19,0.01856488,0.03911777,0.058,0.5409172669838
9,1,20,0.01484914,0.03059567,0.045,0.419677189901224
9,1,21,0.0331012,0.01729988,0.05,0.466307988779138
9,1,22,0.02016084,0.00513944,0.025,0.233153994389569
9,1,23,0.01164899,0.01989295,0.032,0.298437112818648
9,1,24,0.01047821,0.02574282,0.036,0.335741751920979
9,1,25,0.03660325,0.02873454,0.065,0.606200385412879
9,1,26,0.02295753,0.03628516,0.059,0.550243426759382
9,1,27,0.00750043,0.01808997,0.026,0.242480154165152
9,1,28,0.01178203,0.01516917,0.027,0.251806313940734
9,1,29,0.01264233,0.03767224,0.05,0.466307988779138
9,1,30,0.0209637,0.01661246,0.038,0.354394071472145
9,1,31,0.03701928,0.00704242,0.044,0.410351030125641
9,1,32,0.01157655,0.03752858,0.049,0.456981829003555
9,1,33,0.01160781,0.03344593,0.045,0.419677189901224
9,1,34,0.01076878,0.03068657,0.041,0.382372550798893
9,1,35,0.02481236,0.03787675,0.063,0.587548065861713
9,1,36,0.02431385,0.03883256,0.063,0.587548065861713
9,1,37,0.0181756,0.03304225,0.051,0.47563414855472
9,1,38,0.01917519,0.01934967,0.039,0.363720231247727
9,1,39,0.0352783,0.01944643,0.055,0.512938787657051
9,1,40,0.01017447,0.03752858,0.048,0.447655669227972
9,1,41,0.01577379,0.0210718,0.037,0.345067911696562
9,1,42,0.02647696,0.03561907,0.062,0.578221906086131
9,1,43,0.01739092,0.03901186,0.056,0.522264947432634
9,1,44,0.01652177,0.03861467,0.055,0.512938787657051
9,1,45,0.0108302,0.00496817,0.016,0.149218556409324
9,1,46,0.0203174,0.04221971,0.063,0.587548065861713
9,1,47,0.01577045,0.03901186,0.055,0.512938787657051
9,1,48,0.03727578,0.00277071,0.04,0.37304639102331
9,1,49,0.0208064,0.03787675,0.059,0.550243426759382
9,1,50,0.03727578,0.02655971,0.064,0.596874225637296
9,2,1,0.01246287,0.03074072,0.043,0.401024870350058
9,2,2,0.0163498,0.01645663,0.033,0.307763272594231
9,2,3,0.01226535,0.01326371,0.026,0.242480154165152
9,2,4,0.020093,0.00627588,0.026,0.242480154165152
9,2,5,0.00733666,0.02203804,0.029,0.2704586334919
9,2,6,0.07457423,0.00512635,0.08,0.74609278204662
9,2,7,0.03493509,0.02309529,0.058,0.5409172669838
9,2,8,0.01213301,0.00122683,0.013,0.121240077082576
9,2,9,0.0204368,0.01791991,0.038,0.354394071472145
9,2,10,0.01487795,0.04234852,0.057,0.531591107208217
9,2,11,0.02620228,0.01969446,0.046,0.429003349676807
9,2,12,0.03019065,0.03600092,0.066,0.615526545188462
9,2,13,0.00435937,0.03576633,0.04,0.37304639102331
9,2,14,0.01256427,0.01746419,0.03,0.279784793267483
9,2,15,0.02037422,0.02833102,0.049,0.456981829003555
9,2,16,0.07158464,0.00997691,0.082,0.764745101597786
9,2,17,0.01976241,0.02099129,0.041,0.382372550798893
9,2,18,0.01534648,0.01503977,0.03,0.279784793267483
9,2,19,0.06943229,0.01047876,0.08,0.74609278204662
9,2,20,0.02160745,0.01189773,0.034,0.317089432369814
9,2,21,0.02590567,0.03272295,0.059,0.550243426759382
9,2,22,0.03860448,0.03348035,0.072,0.671483503841958
9,2,23,0.01534648,0.02674371,0.042,0.391698710574476
9,2,24,0.00882469,0.03321487,0.042,0.391698710574476
9,2,25,0.03932485,0.00965027,0.049,0.456981829003555
9,2,26,0.00461784,0.03687752,0.041,0.382372550798893
9,2,27,0.01301123,0.033741,0.047,0.438329509452389
9,2,28,0.03930886,0.03739891,0.077,0.718114302719872
9,2,29,0.03169666,0.0089578,0.041,0.382372550798893
9,2,30,0.01327016,0.03172408,0.045,0.419677189901224
9,2,31,0.02509398,0.03739891,0.062,0.578221906086131
9,2,32,0.01055639,0.03739891,0.048,0.447655669227972
9,2,33,0.01014438,0.0239353,0.034,0.317089432369814
9,2,34,0.01516441,0.03739891,0.053,0.494286468105886
