"sim","bout","bee","distance"
1,1,1,0.754959931016221
1,1,2,0.46381401808183
1,2,1,0.644919385566685
1,2,2,0.870115160398978
1,3,1,0.491031019669636
1,3,2,0.795817516882565
1,4,1,0.705822726339946
1,4,2,1.06882215747815
1,5,1,0.442806833505346
1,5,2,0.794216941719721
1,6,1,0.454106232203394
1,6,2,0.980541843453823
1,7,1,0.903667467504312
1,7,2,0.91354672003478
1,8,1,0.491549953158174
1,8,2,1.043397818948
1,9,1,0.739258159918264
1,9,2,1.09008019949689
1,10,1,1.17588021757974
1,10,2,0.881203297953276
1,11,1,0.790692654230061
1,11,2,0.073455838885709
1,12,1,0.554854332471069
1,12,2,1.0341856713992
1,13,1,0.898161231687332
1,13,2,0.542564823200628
1,14,1,0.825559148050613
1,14,2,0.629938273070625
1,15,1,0.593219911252103
1,15,2,0.989765296678199
1,16,1,1.02415028546164
1,16,2,1.1108759883164
1,17,1,0.937329299324232
1,17,2,1.1617735964304
1,18,1,0.98776102643809
1,18,2,0.513996572030826
1,19,1,0.939184313720094
1,19,2,0.845776637622854
1,20,1,0.950980481153947
1,20,2,1.02598310688297
1,21,1,0.754401422137253
1,21,2,0.241637358084852
1,22,1,0.736250446060449
1,22,2,0.278725025670496
1,23,1,0.682093915942078
1,23,2,0.566740068119996
1,24,1,0.704559008545887
1,24,2,0.570598255230799
1,25,1,0.709992367238829
1,25,2,0.344970647588144
1,26,1,0.421171441323919
1,26,2,0.731039503748803
1,27,1,0.553065413990366
1,27,2,0.551086420214701
1,28,1,0.453526299562559
1,28,2,0.487964953260849
1,29,1,0.548600949824894
1,29,2,0.257222420678092
1,30,1,0.653386553716826
1,30,2,0.717144768848381
1,31,1,0.406872260591214
1,31,2,0.820354060833046
1,32,1,0.326769132865905
1,32,2,0.381822275069546
1,33,1,0.450407000509811
1,33,2,0.132121234636779
1,34,1,0.417145391701517
1,34,2,0.571543295293779
1,35,1,0.646956657094523
1,35,2,0.105704852234297
1,36,1,0.36631700290091
1,36,2,0.445200597068602
1,37,1,0.121380603233174
1,37,2,0.518723175376905
1,38,1,0.342214742248212
1,38,2,0.419414560836271
1,39,1,0.5388986132089
1,39,2,0.196787944377649
1,40,1,0.685929537610233
1,40,2,0.246724250245226
1,41,1,0.198818735584725
1,41,2,0.139185517637583
1,42,1,0.374952406871839
1,42,2,0.269855664948467
1,43,1,0.624465324744965
1,43,2,0.148126537211184
1,44,1,0.602429253088752
1,44,2,0.142607414344107
1,45,1,0.526095564385093
1,45,2,0.526212873961023
1,46,1,0.500260264761945
1,46,2,0.153987354603034
1,47,1,0.147367838508164
1,47,2,0.147385451533144
1,48,1,0.393965668419165
1,48,2,0.333953500313524
1,49,1,0.200889021182866
1,49,2,0.000951787714440203
1,50,1,0.331547214511515
1,50,2,0.285059909740229
2,1,1,0.108684277282687
2,1,2,0.772436133765375
2,2,1,0.235905327041694
2,2,2,1.07937292453644
2,3,1,0.856648515385208
2,3,2,0.973470366837808
2,4,1,1.0315052366544
2,4,2,1.18268198498568
2,5,1,0.627024038734577
2,5,2,1.11125116132491
2,6,1,0.726568087578916
2,6,2,0.843352468336986
2,7,1,0.492664171690442
2,7,2,0.852561242346814
2,8,1,0.91788869281236
2,8,2,0.776994257626527
2,9,1,0.675843742342816
2,9,2,0.915223485972519
2,10,1,1.07422371491563
2,10,2,0.780197597280222
2,11,1,1.12550209047893
2,11,2,0.816770793234676
2,12,1,0.750405426614189
2,12,2,0.768681518286223
2,13,1,0.43496193865429
2,13,2,0.782684242331339
2,14,1,0.503329262801036
2,14,2,0.909450208869681
2,15,1,1.19980349171498
2,15,2,0.924088066698941
2,16,1,0.785089274949909
2,16,2,0.0532435295129446
2,17,1,0.673624641036191
2,17,2,0.46108888642233
2,18,1,0.545353453241883
2,18,2,0.466152008782117
2,19,1,0.773929896304343
2,19,2,0.493363595754701
2,20,1,0.844399620976804
2,20,2,0.725428894569307
2,21,1,0.62866787806817
2,21,2,0.937743877565445
2,22,1,0.40906788459711
2,22,2,0.396107623928726
2,23,1,0.333665942489153
2,23,2,0.743289006582284
2,24,1,0.468090131294065
2,24,2,0.339950632526793
2,25,1,0.323692080321829
2,25,2,0.692281179254593
2,26,1,0.72224776365895
2,26,2,0.386816609966593
2,27,1,0.320621265091848
2,27,2,0.360640511828636
2,28,1,0.434069005496264
2,28,2,0.19948104019909
2,29,1,0.41482661879419
2,29,2,0.172332487079135
2,30,1,0.5181636189133
2,30,2,0.305225021837371
2,31,1,0.622504173136162
2,31,2,0.141310419885626
2,32,1,0.221518375524687
2,32,2,0.151077328189088
2,33,1,0.297764788664445
2,33,2,0.169341650839124
2,34,1,0.198811542215067
2,34,2,0.191240773202222
2,35,1,0.242488034883599
2,35,2,0.206737890722733
2,36,1,0.444438105017684
2,36,2,0.390042156343747
2,37,1,0.240674187213948
2,37,2,0.00517704820900151
2,38,1,0.39311679949459
2,38,2,0.299522118912783
2,39,1,0.440856096801813
2,39,2,0.185932964149835
2,40,1,0.223161345841782
2,40,2,0.157999073192404
2,41,1,0.198721086975374
2,41,2,0.12624217520054
2,42,1,0.170861357945372
2,42,2,0.0959548610493346
2,43,1,0.387359630706495
2,43,2,0.0701884863441674
2,44,1,0.130444429310601
2,44,2,0.0499088321158132
2,45,1,0.439898701839273
2,45,2,0.0347776567671033
2,46,1,1.04315258296761e-05
2,46,2,0.0238931458508242
2,47,1,0.0651466175106524
2,47,2,0.0162558151301904
2,48,1,0.0638857546872295
2,48,2,0.0109863953546273
2,49,1,3.09085714129765e-06
2,49,2,0.00739173691124219
2,50,1,2.06057467179598e-06
2,50,2,0.00495816604249431
3,1,1,0.971971583265696
3,1,2,1.09555389288829
3,2,1,0.89179725311407
3,2,2,1.0296968025723
3,3,1,1.05401272087552
3,3,2,0.410720370104602
3,4,1,0.902939225249391
3,4,2,0.730863139410053
3,5,1,1.30477467903562
3,5,2,0.545126440389393
3,6,1,0.798854479186679
3,6,2,0.507280006144169
3,7,1,0.251869281027909
3,7,2,0.618963670265513
3,8,1,1.01610589169522
3,8,2,0.736230724389922
3,9,1,0.852611839605405
3,9,2,0.924440239617154
3,10,1,0.696955534246892
3,10,2,0.755618659339776
3,11,1,0.718018554339522
3,11,2,0.884457696809065
3,12,1,0.44004662211542
3,12,2,0.471292693886415
3,13,1,0.510964965371756
3,13,2,1.08304320297717
3,14,1,0.810100163561976
3,14,2,0.351013269961261
3,15,1,1.10690812075096
3,15,2,0.998097240681463
3,16,1,0.880949788385269
3,16,2,0.164596758278952
3,17,1,0.698681312501322
3,17,2,0.607021363556589
3,18,1,0.850275149350728
3,18,2,0.748256493192201
3,19,1,0.724351253194305
3,19,2,0.0677743742422066
3,20,1,1.01045636134696
3,20,2,0.893859177784668
3,21,1,0.774147399884772
3,21,2,0.646533796354431
3,22,1,1.15073420214729
3,22,2,1.08373665057299
3,23,1,0.470584989602524
3,23,2,0.721210367943754
3,24,1,0.754916362120752
3,24,2,0.52110424948612
3,25,1,0.418427296828374
3,25,2,0.618552404580622
3,26,1,0.549845227698724
3,26,2,0.874728403523629
3,27,1,0.550831306333179
3,27,2,0.231598126895241
3,28,1,0.568107516216367
3,28,2,0.454401672957472
3,29,1,0.297222611803545
3,29,2,0.64407636112664
3,30,1,0.517440646479837
3,30,2,0.623554855688872
3,31,1,0.642222120052089
3,31,2,0.781628753347915
3,32,1,0.666334519326369
3,32,2,0.376303171217353
3,33,1,0.602143966862505
3,33,2,0.075572027596366
3,34,1,0.5543179096222
3,34,2,0.736792690982407
3,35,1,0.302657419594111
3,35,2,0.116284189762655
3,36,1,0.510470561035431
3,36,2,0.355669731734118
3,37,1,0.0851471243603577
3,37,2,0.72489754476847
3,38,1,0.0596595160986546
3,38,2,0.267073733174202
3,39,1,0.322795885295825
3,39,2,0.219782032197367
3,40,1,0.157405784669694
3,40,2,0.449948824257169
3,41,1,0.477291512865372
3,41,2,0.297117578234943
3,42,1,0.255726376820087
3,42,2,0.0122496915404561
3,43,1,0.115335976983186
3,43,2,0.0482097092749935
3,44,1,0.0548721910729405
3,44,2,0.00553593337311271
3,45,1,0.00439007511681808
3,45,2,0.21844758668826
3,46,1,0.178877638291075
3,46,2,0.445960741490493
3,47,1,0.178675117326829
3,47,2,0.535998406583642
3,48,1,0.133321574050389
3,48,2,0.302582209855424
3,49,1,0.361100177325165
3,49,2,0.058847129076051
3,50,1,0.0404168203896653
3,50,2,0.411177062180901
4,1,1,0.583960938911504
4,1,2,0.804401091507939
4,2,1,1.11600665001162
4,2,2,0.298709199021692
4,3,1,1.09473034411843
4,3,2,0.852506121351998
4,4,1,1.0053201624284
4,4,2,0.935683007365873
4,5,1,0.719088297800674
4,5,2,0.728448306128452
4,6,1,0.54712459228629
4,6,2,0.595060126664698
4,7,1,0.0854720839623845
4,7,2,0.772327976830605
4,8,1,0.848038429045111
4,8,2,0.769413862068819
4,9,1,0.389562045900075
4,9,2,0.910088446565451
4,10,1,0.773649466288892
4,10,2,0.924972556778701
4,11,1,0.42620626110467
4,11,2,0.741510038346813
4,12,1,0.355068866406801
4,12,2,0.306763684669459
4,13,1,0.417412094798475
4,13,2,0.22200819704284
4,14,1,0.739756726499902
4,14,2,0.841760749258617
4,15,1,0.823300639695659
4,15,2,0.824144432676127
4,16,1,0.761562764472668
4,16,2,0.19307776941053
4,17,1,0.29217391070473
4,17,2,0.632580972924237
4,18,1,0.426199031954401
4,18,2,0.350548698656512
4,19,1,0.662660102696332
4,19,2,0.730888490108585
4,20,1,0.504877955750855
4,20,2,0.354138945461283
4,21,1,0.823975383257969
