simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,0.14232683074952363,2,0.00439385,0.5993651477866111
0,0,1,0.14232683074952363,1,0.00175961,0.24002842784728626
0,1,0,0.6736000274764008,3,0.00245735,0.3352071522499468
0,1,1,0.6718733810375483,2,0.00340575,0.46457841120526433
0,2,0,0.5064293406211743,2,0.00703844,0.960113711389145
0,2,1,0.8373174214539216,2,0.00247329,0.3373815279013046
0,3,0,0.6037979865910091,2,0.0017835,0.2432872631240076
0,3,1,0.7844405820993856,2,0.00200316,0.27325108718782565
0,4,0,0.6100636166945785,1,0.00089919,0.12265852207932515
0,4,1,0.5036987826516227,2,0.00703844,0.960113711389145
0,5,0,0.4271699258354817,1,0.00175961,0.24002842784728626
0,5,1,1.0304478388230978,3,0.00295015,0.4024300080209089
0,6,0,0.7387858408918703,1,0.00076031,0.10371389908932674
0,6,1,0.7312638877378848,3,0.00665614,0.9079641623606571
0,7,0,1.0823558182670694,2,0.00263717,0.359736401285528
0,7,1,1.1220352271654896,3,0.00247769,0.3379817319706882
0,8,0,0.9796994772508609,2,0.00703844,0.960113711389145
0,8,1,1.2328493989505898,0,0.0,0.0
0,9,0,1.2179549068216429,3,0.00556491,0.7591094608530538
0,9,1,1.2900071755303875,1,0.00109846,0.14984094592161337
1,0,0,1.408240473147714,2,0.00241917,0.3299990178478865
1,0,1,1.5032515542601836,3,0.00218822,0.2984951247060364
1,1,0,1.3483427941901298,2,0.00159059,0.21697240698201026
1,1,1,1.403429780659898,2,0.00239427,0.3266024084552384
1,2,0,1.3505678537869632,1,0.00109846,0.14984094592161337
1,2,1,0.9982093458956621,2,0.00703844,0.960113711389145
1,3,0,1.2828074175738644,0,0.0,0.0
1,3,1,1.0898248386799754,3,0.00988617,1.3485726055949931
1,4,0,1.3930734308148547,4,0.00598953,0.8170318817488855
1,4,1,1.325263021644306,1,0.00066773,0.09108505982943291
1,5,0,1.516233480992069,1,0.00102755,0.1401681117034337
1,5,1,1.291234189148493,2,0.00439385,0.5993651477866111
1,6,0,1.576504564580362,2,0.00333884,0.45545121705016073
1,6,1,1.5765045645803615,1,0.00175961,0.24002842784728626
1,7,0,1.6994530340338991,1,0.00057993,0.07910826044491491
1,7,1,1.7776758099552108,3,0.00684283,0.9334305482045714
1,8,0,1.7754735393274597,4,0.00625186,0.8528163211855667
1,8,1,1.7571096606013548,1,0.00083471,0.11386280426254018
1,9,0,1.7725258755818816,1,0.00175961,0.24002842784728626
1,9,1,1.8261968865158604,2,0.00318078,0.43389024995771286
2,0,0,1.840915471581893,3,0.00702528,0.958318555581625
2,0,1,2.012132257330624,1,0.00054267,0.07402562325736205
