"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;0;5
1;2;0;1;8
1;3;0;1;3
1;4;0;1;0
1;5;0;0;4
1;6;0;2;0
1;7;0;2;1
1;8;0;4;16
1;9;0;7;0
1;10;0;1;2
1;11;9;3;3
1;12;1;8;0
1;13;2;0;3
1;14;0;1;0
1;15;1;1;5
1;16;0;1;0
1;17;0;1;1
1;18;0;0;0
1;19;0;5;0
1;20;2;0;3
1;21;0;2;27
1;22;1;4;0
1;23;0;0;3
1;24;0;2;1
1;25;0;2;0
1;26;0;0;0
1;27;0;1;3
1;28;1;0;0
1;29;1;2;2
1;30;0;1;0
1;31;0;0;3
1;32;0;1;0
1;33;0;0;0
1;34;1;2;2
1;35;0;0;0
1;36;0;3;0
1;37;0;0;0
1;38;1;3;0
1;39;0;1;0
1;40;0;1;10
1;41;1;3;2
1;42;0;5;0
1;43;0;0;0
1;44;0;1;0
1;45;0;3;1
1;46;0;1;4
1;47;0;0;0
1;48;1;2;0
1;49;0;0;0
1;50;0;4;0
2;1;0;2;1
2;2;0;2;6
2;3;1;1;1
2;4;0;1;0
2;5;0;0;0
2;6;2;0;1
2;7;0;1;3
2;8;3;5;5
2;9;1;11;1
2;10;0;2;0
2;11;2;0;0
2;12;0;3;1
2;13;1;0;0
2;14;1;0;1
2;15;1;3;1
2;16;1;1;2
2;17;2;13;0
2;18;0;0;4
2;19;0;1;4
2;20;4;1;2
2;21;0;0;3
2;22;0;0;1
2;23;0;2;7
2;24;0;6;0
2;25;0;0;0
2;26;0;15;1
2;27;0;0;0
2;28;1;1;4
2;29;0;3;1
2;30;0;4;2
2;31;0;6;1
2;32;0;4;1
2;33;0;3;1
2;34;0;0;0
2;35;0;0;4
2;36;0;10;2
2;37;0;12;0
2;38;0;0;3
2;39;1;1;0
2;40;0;0;4
2;41;0;3;1
2;42;1;0;0
2;43;0;0;0
2;44;0;3;0
2;45;0;0;0
2;46;2;0;4
2;47;0;1;0
2;48;0;0;1
2;49;0;0;0
2;50;0;3;0
3;1;1;0;3
3;2;1;1;0
3;3;1;0;0
3;4;0;1;3
3;5;0;1;8
3;6;3;17;4
3;7;2;1;1
3;8;0;5;0
3;9;1;3;1
3;10;3;3;1
3;11;1;0;2
3;12;0;0;0
3;13;0;1;1
3;14;0;0;2
3;15;0;6;1
3;16;1;0;0
3;17;0;0;0
3;18;2;0;0
3;19;0;9;1
3;20;1;3;3
3;21;0;4;1
3;22;0;4;0
3;23;0;0;0
3;24;0;0;0
3;25;0;0;0
3;26;0;1;0
3;27;1;2;2
3;28;0;0;3
3;29;0;5;4
3;30;1;6;2
3;31;0;2;0
3;32;0;0;8
3;33;0;0;0
3;34;1;0;7
3;35;0;5;3
3;36;0;22;1
3;37;1;0;1
3;38;0;3;0
3;39;0;3;0
3;40;0;2;0
3;41;0;0;0
3;42;0;6;3
3;43;1;0;2
3;44;1;0;1
3;45;0;0;0
3;46;0;0;1
3;47;1;0;2
3;48;1;6;2
3;49;1;0;0
3;50;1;0;1
4;1;1;2;1
4;2;0;0;4
4;3;1;0;1
4;4;2;0;0
4;5;1;0;3
4;6;2;2;1
4;7;0;3;3
4;8;0;1;1
4;9;0;1;0
4;10;0;0;2
4;11;0;2;0
4;12;0;0;2
4;13;0;1;0
4;14;1;10;5
4;15;0;1;2
4;16;0;2;1
4;17;0;3;4
4;18;0;1;4
4;19;0;1;0
4;20;0;3;0
4;21;2;1;0
4;22;0;3;5
4;23;0;0;0
4;24;0;27;2
4;25;2;3;0
4;26;0;0;3
4;27;0;1;3
4;28;0;0;0
4;29;1;0;0
4;30;0;3;4
4;31;2;3;5
4;32;1;0;1
4;33;0;1;0
4;34;0;0;0
4;35;0;4;2
4;36;0;12;4
4;37;1;0;1
4;38;0;0;0
4;39;0;3;0
4;40;2;2;1
4;41;0;4;0
4;42;1;0;2
4;43;1;0;4
4;44;0;0;0
4;45;0;0;1
4;46;0;3;0
4;47;1;0;1
4;48;0;0;0
4;49;3;4;3
4;50;1;1;1
5;1;1;8;1
5;2;1;2;1
5;3;1;1;5
5;4;0;1;3
5;5;0;6;2
5;6;2;6;0
5;7;0;1;0
5;8;1;1;1
5;9;0;1;5
5;10;0;5;0
5;11;1;5;1
5;12;0;1;3
5;13;0;1;1
5;14;1;9;1
5;15;0;2;0
5;16;0;3;1
5;17;0;2;0
5;18;0;11;0
5;19;2;7;2
5;20;1;0;4
5;21;1;1;1
5;22;0;1;0
5;23;0;1;0
5;24;0;0;0
5;25;0;0;0
5;26;0;5;2
5;27;0;0;2
5;28;0;1;1
5;29;0;1;0
5;30;0;4;0
5;31;0;1;0
5;32;1;0;0
5;33;0;2;5
5;34;0;1;1
5;35;0;0;0
5;36;0;0;0
5;37;0;0;9
5;38;0;3;0
5;39;0;0;0
5;40;1;0;0
5;41;0;4;0
5;42;0;0;0
5;43;1;0;0
5;44;0;0;0
5;45;0;0;4
5;46;1;0;0
5;47;1;0;0
5;48;0;0;0
5;49;0;0;0
5;50;1;1;0
6;1;0;8;0
6;2;0;0;8
6;3;0;4;6
6;4;1;5;0
6;5;0;4;0
6;6;2;0;2
6;7;1;0;1
6;8;2;0;0
6;9;1;0;3
6;10;0;3;3
6;11;1;3;2
6;12;2;0;0
6;13;0;2;0
6;14;1;1;1
6;15;0;0;6
6;16;0;1;5
6;17;2;0;0
6;18;2;0;0
6;19;0;0;2
6;20;0;0;2
6;21;1;1;0
6;22;1;1;1
6;23;0;5;1
6;24;1;12;1
6;25;0;3;6
6;26;1;10;1
6;27;0;9;1
6;28;0;0;1
6;29;1;7;3
6;30;0;9;0
6;31;0;0;0
6;32;3;4;1
6;33;0;0;1
6;34;0;0;2
6;35;0;1;5
6;36;0;0;6
6;37;0;0;0
6;38;0;0;2
6;39;0;0;0
6;40;0;0;12
6;41;0;0;0
6;42;0;0;1
6;43;0;0;0
6;44;1;0;0
6;45;1;4;0
6;46;1;2;0
6;47;2;3;0
6;48;1;0;3
6;49;0;1;0
6;50;1;1;2
7;1;2;0;1
7;2;1;0;4
7;3;1;0;2
7;4;1;0;1
7;5;1;19;3
7;6;0;5;1
7;7;0;0;1
7;8;0;1;0
7;9;0;2;1
7;10;1;0;3
7;11;0;2;0
7;12;1;2;1
7;13;1;0;1
7;14;0;1;1
7;15;0;1;1
7;16;0;1;0
7;17;1;4;3
7;18;0;0;2
7;19;0;0;3
7;20;1;0;0
7;21;1;0;9
7;22;1;1;16
7;23;1;3;2
7;24;3;1;0
7;25;0;3;0
7;26;1;1;3
7;27;0;3;5
7;28;2;10;5
7;29;2;3;1
7;30;0;1;3
7;31;1;1;0
7;32;0;0;1
7;33;0;3;9
7;34;1;4;0
7;35;0;13;1
7;36;1;1;1
7;37;0;1;0
7;38;1;9;0
7;39;0;0;1
7;40;1;0;0
7;41;0;0;0
7;42;1;0;1
7;43;1;3;0
7;44;0;0;2
7;45;0;0;0
7;46;0;0;1
7;47;1;0;1
7;48;1;1;0
7;49;0;0;0
7;50;0;0;3
8;1;2;0;0
8;2;0;5;1
8;3;1;1;3
8;4;0;4;1
8;5;0;0;3
8;6;4;1;4
8;7;0;1;3
8;8;0;11;2
8;9;2;3;0
8;10;1;0;1
8;11;0;0;0
8;12;0;1;3
8;13;1;6;2
8;14;2;1;1
8;15;1;3;2
8;16;0;0;1
8;17;1;1;1
8;18;0;2;2
8;19;1;4;3
8;20;1;2;3
8;21;0;0;0
8;22;0;9;1
8;23;0;3;0
8;24;0;0;4
8;25;0;0;0
8;26;0;0;0
8;27;0;0;1
8;28;1;3;2
8;29;1;1;2
8;30;0;0;6
8;31;0;2;0
8;32;1;4;0
8;33;0;9;0
8;34;1;1;14
8;35;2;19;2
8;36;2;2;2
8;37;1;0;6
8;38;0;0;0
8;39;1;0;0
8;40;0;1;2
8;41;0;0;3
8;42;1;0;0
8;43;1;0;0
8;44;0;3;1
8;45;0;4;0
8;46;1;1;0
8;47;1;0;0
8;48;1;0;0
8;49;1;1;0
8;50;1;3;0
9;1;0;2;2
9;2;0;1;14
9;3;0;3;3
9;4;1;0;0
9;5;1;9;2
9;6;2;1;1
9;7;1;1;6
9;8;0;0;0
9;9;1;1;0
9;10;1;0;1
9;11;1;2;2
9;12;1;0;0
9;13;0;3;0
9;14;0;0;1
9;15;0;9;5
9;16;0;0;0
9;17;0;1;1
9;18;0;0;1
9;19;0;5;7
9;20;0;1;5
9;21;0;3;1
9;22;3;0;2
9;23;2;6;0
9;24;0;1;2
9;25;0;1;0
9;26;2;2;1
9;27;0;0;3
9;28;0;2;1
9;29;1;0;0
9;30;0;8;1
9;31;0;0;2
9;32;1;2;9
9;33;0;3;4
9;34;0;13;4
9;35;0;0;0
9;36;2;1;0
9;37;0;0;2
9;38;0;1;0
9;39;0;0;12
9;40;0;0;3
9;41;1;0;0
9;42;0;0;4
9;43;1;0;4
9;44;1;3;0
9;45;1;0;0
9;46;2;2;4
9;47;0;0;0
9;48;0;0;0
9;49;0;1;3
9;50;1;1;2
10;1;0;0;0
10;2;1;0;0
10;3;1;12;1
10;4;0;2;1
10;5;1;5;0
10;6;1;5;2
