"1","2","3","4","5","6"
0,0.158488397802066,0.4692075192647,0.205344093110871,0.0401841411515214,0.126775848670842
0.0141126466075766,0,0.0188684424636008,0.954866306291919,0.0039246964442358,0.00822790819266809
0.431002589336053,0.194643531842777,0,0.244210716140084,0.0723156688778494,0.0578274938032363
0.0181047026390693,0.945454773790501,0.0234400742349122,0,0.00393725953436126,0.00906318980115596
0.178223749959525,0.195481636879347,0.34916313013975,0.198059531944518,0,0.0790719510768595
0.314772406942997,0.229423855613157,0.156307415846014,0.255230177154444,0.0442661444433874,0
