"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;4;31
1;2;1;2;10
1;3;0;10;1
1;4;1;4;4
1;5;2;18;7
1;6;3;2;29
1;7;1;2;0
1;8;0;1;24
1;9;1;0;20
1;10;1;5;1
1;11;1;1;1
1;12;0;7;3
1;13;0;0;0
1;14;0;2;3
1;15;0;1;0
1;16;1;5;5
1;17;3;13;3
1;18;0;0;0
1;19;0;1;9
1;20;3;1;1
1;21;1;2;0
1;22;0;6;0
1;23;0;2;6
1;24;0;5;0
1;25;3;3;2
1;26;2;2;0
1;27;0;1;0
1;28;0;1;0
1;29;1;0;0
1;30;0;1;0
1;31;3;7;2
1;32;0;0;0
1;33;1;7;3
1;34;0;12;1
1;35;0;1;0
1;36;0;1;0
1;37;1;1;1
1;38;1;0;1
1;39;0;0;8
1;40;2;0;0
1;41;1;0;0
1;42;0;1;0
1;43;0;10;0
1;44;1;1;7
1;45;0;2;3
1;46;1;3;0
1;47;1;0;2
1;48;1;0;0
1;49;2;0;0
1;50;2;2;8
2;1;3;4;4
2;2;1;5;1
2;3;0;1;0
2;4;0;0;2
2;5;0;14;0
2;6;0;1;11
2;7;1;5;5
2;8;2;1;0
2;9;0;1;4
2;10;1;1;3
2;11;0;0;4
2;12;4;2;23
2;13;0;3;19
2;14;2;5;6
2;15;0;0;0
2;16;0;2;0
2;17;0;2;0
2;18;0;1;21
2;19;1;7;0
2;20;1;0;0
2;21;1;29;2
2;22;0;2;11
2;23;0;2;0
2;24;0;0;14
2;25;0;0;0
2;26;0;0;0
2;27;0;36;0
2;28;0;14;0
2;29;0;3;1
2;30;0;2;0
2;31;0;2;0
2;32;1;5;11
2;33;1;1;1
2;34;0;10;0
2;35;0;6;4
2;36;0;1;3
2;37;0;0;2
2;38;1;2;10
2;39;0;5;0
2;40;0;1;0
2;41;1;0;1
2;42;2;0;6
2;43;3;2;0
2;44;0;2;1
2;45;0;0;3
2;46;0;10;2
2;47;0;1;1
2;48;0;1;1
2;49;0;0;0
2;50;1;0;0
3;1;0;31;5
3;2;3;25;7
3;3;0;4;1
3;4;0;1;2
3;5;8;6;9
3;6;2;2;8
3;7;0;0;3
3;8;1;1;1
3;9;1;2;16
3;10;3;1;7
3;11;0;1;0
3;12;0;0;1
3;13;1;1;1
3;14;0;2;0
3;15;1;2;4
3;16;1;1;1
3;17;3;2;0
3;18;0;12;1
3;19;0;0;6
3;20;0;2;3
3;21;0;0;0
3;22;0;0;0
3;23;0;15;1
3;24;1;5;9
3;25;0;3;0
3;26;0;27;0
3;27;0;0;22
3;28;1;0;0
3;29;1;4;0
3;30;0;1;2
3;31;1;24;5
3;32;0;0;12
3;33;0;0;2
3;34;0;3;0
3;35;0;1;6
3;36;0;0;0
3;37;0;5;0
3;38;0;8;3
3;39;0;0;0
3;40;0;1;3
3;41;1;0;0
3;42;0;7;2
3;43;1;7;2
3;44;0;0;0
3;45;0;21;9
3;46;0;1;0
3;47;1;1;0
3;48;2;5;1
3;49;2;5;0
3;50;3;4;1
4;1;1;18;3
4;2;0;6;1
4;3;3;3;5
4;4;0;6;13
4;5;0;0;7
4;6;0;1;1
4;7;1;3;48
4;8;2;3;12
4;9;1;3;0
4;10;0;10;0
4;11;1;13;4
4;12;0;1;0
4;13;2;4;10
4;14;0;9;0
4;15;1;8;17
4;16;3;1;1
4;17;0;0;1
4;18;0;1;6
4;19;0;3;7
4;20;0;1;4
4;21;0;2;4
4;22;0;1;2
4;23;2;0;0
4;24;2;0;0
4;25;0;0;0
4;26;0;0;2
4;27;1;3;1
4;28;0;9;0
4;29;1;6;5
4;30;0;0;12
4;31;3;15;6
4;32;0;0;1
4;33;1;0;1
4;34;2;1;3
4;35;1;0;1
4;36;0;5;0
4;37;0;3;0
4;38;0;5;0
4;39;1;1;0
4;40;0;29;0
4;41;0;0;0
4;42;0;4;0
4;43;0;1;0
4;44;1;0;2
4;45;1;1;0
4;46;1;1;2
4;47;0;1;0
4;48;0;4;3
4;49;0;3;0
4;50;2;0;1
5;1;0;1;0
5;2;1;0;4
5;3;2;2;4
5;4;1;13;5
5;5;2;0;1
5;6;3;8;1
5;7;1;2;1
5;8;0;0;5
5;9;0;20;9
5;10;2;0;0
5;11;0;24;1
5;12;3;9;19
5;13;0;2;5
5;14;0;0;0
5;15;1;5;0
5;16;1;1;0
5;17;0;1;1
5;18;0;6;3
5;19;1;5;1
5;20;0;0;0
5;21;0;1;0
5;22;2;5;3
5;23;0;1;0
5;24;1;5;4
5;25;0;0;1
5;26;0;0;3
5;27;0;0;8
5;28;0;1;0
5;29;1;0;2
5;30;1;0;2
5;31;1;8;0
5;32;2;9;2
5;33;1;13;1
5;34;0;4;8
5;35;0;0;2
5;36;4;0;0
5;37;1;1;0
5;38;1;3;16
5;39;1;7;0
5;40;2;0;8
5;41;0;1;8
5;42;0;3;0
5;43;0;11;53
5;44;1;5;6
5;45;1;0;8
5;46;0;0;2
5;47;0;1;0
5;48;0;0;0
5;49;0;4;0
5;50;0;0;3
6;1;2;5;23
6;2;0;4;3
6;3;0;5;0
6;4;2;2;8
6;5;2;2;5
6;6;0;10;2
6;7;0;1;6
6;8;1;0;0
6;9;0;2;14
6;10;0;11;0
6;11;0;20;1
6;12;0;10;3
6;13;1;0;1
6;14;1;1;7
6;15;0;0;1
6;16;0;2;1
6;17;0;4;0
6;18;1;2;0
6;19;1;1;0
6;20;1;0;5
6;21;1;2;2
6;22;0;3;0
6;23;2;4;8
6;24;0;0;0
6;25;0;1;0
6;26;0;2;1
6;27;1;0;3
6;28;0;1;1
6;29;0;6;3
6;30;0;1;0
6;31;0;21;2
6;32;0;3;0
6;33;1;0;1
6;34;0;1;11
6;35;0;0;4
6;36;0;1;1
6;37;0;0;1
6;38;0;0;18
6;39;2;0;1
6;40;0;1;1
6;41;2;0;0
6;42;0;1;0
6;43;2;0;1
6;44;2;1;1
6;45;0;7;2
6;46;0;1;7
6;47;1;0;0
6;48;0;0;1
6;49;1;3;0
6;50;0;0;3
7;1;0;4;4
7;2;0;1;31
7;3;2;6;2
7;4;2;0;0
