"sim","bout","bee","distance"
1,1,1,0.607835768533072
1,1,2,0.521242930945226
1,2,1,0.578551399206601
1,2,2,0.682983344413961
1,3,1,0.597714334149885
1,3,2,0.395129261771659
1,4,1,0.329918253537807
1,4,2,0.508570350080795
1,5,1,0.713691334901527
1,5,2,0.351877922835102
1,6,1,0.415745476301608
1,6,2,0.442567594233018
1,7,1,0.373821510880762
1,7,2,0.435778978554402
1,8,1,0.171358874544623
1,8,2,0.416436611170296
1,9,1,0.444037788784649
1,9,2,0.357331210506052
1,10,1,0.296814801196072
1,10,2,0.437559491493514
1,11,1,0.304866178254669
1,11,2,0.748120755760059
1,12,1,0.430558162511544
1,12,2,0.223959180405238
1,13,1,0.381859730292337
1,13,2,0.1687614754483
1,14,1,0.166034335198751
1,14,2,0.33969424122462
1,15,1,0.411421059835955
1,15,2,0.169490956781437
1,16,1,0.701386234430136
1,16,2,0.317169385720549
1,17,1,0.643456652122462
1,17,2,0.0891107896404195
1,18,1,0.329427276618857
1,18,2,0.0914054859082888
1,19,1,0.206288441040076
1,19,2,0.165744776194904
1,20,1,0.478309914556605
1,20,2,0.114584296724722
1,21,1,0.142094822814081
1,21,2,0.0473401952614744
1,22,1,0.360009161505105
1,22,2,0.12672931618571
1,23,1,0.494680916128932
1,23,2,0.183071653638391
1,24,1,0.205419956279543
1,24,2,0.39260443951293
1,25,1,0.721559269768419
1,25,2,0.00986384815388541
1,26,1,0.381892666913176
1,26,2,0.0450421735552145
1,27,1,0.366678391451159
1,27,2,0.00441665628407881
1,28,1,0.438500909445988
1,28,2,0.023437703040896
1,29,1,0.247185201332066
1,29,2,0.00196789394971726
1,30,1,0.142842280001351
1,30,2,0.0021504606951183
1,31,1,0.522149917033957
1,31,2,0.0317648606422066
1,32,1,0.20203746177696
1,32,2,0.00095708239748498
1,33,1,0.194795248887549
1,33,2,0.00113463835451291
1,34,1,0.217946124416986
1,34,2,0.450338494489699
1,35,1,0.120594113556085
1,35,2,0.0300451948248128
1,36,1,0.165764742951825
1,36,2,0.0010740668578508
1,37,1,0.39884588131423
1,37,2,0.509515537294657
1,38,1,0.157287916201612
1,38,2,0.553447998237078
1,39,1,0.235756779855711
1,39,2,0.0263312254704787
1,40,1,0.0863342540916051
1,40,2,0.00163889214351152
1,41,1,0.435432197747841
1,41,2,0.00109407648162869
1,42,1,0.14920612118886
1,42,2,0.0199926270972598
1,43,1,0.130380866203753
1,43,2,0.000486989528597786
1,44,1,0.422777786838911
1,44,2,0.000324790242972998
1,45,1,0.352675063781199
1,45,2,0.422070557408371
1,46,1,0.486470864975879
1,46,2,0.000288005271738103
1,47,1,0.318976401715831
1,47,2,0.000192049389573275
1,48,1,0.516037019776391
1,48,2,0.04928012874533
1,49,1,0.369635105535771
1,49,2,0.000170476417968101
1,50,1,0.505178125521614
1,50,2,0.317796208531547
2,1,1,0.585742045051438
2,1,2,0.401891615042485
2,2,1,0.698370819523743
2,2,2,0.499735946402921
2,3,1,0.622628769636866
2,3,2,0.578499145495877
2,4,1,0.475637815366223
2,4,2,0.367944114440093
2,5,1,0.431857536115038
2,5,2,0.592695662228225
2,6,1,0.268064257633575
2,6,2,0.784745871087684
2,7,1,0.400110858368562
2,7,2,0.69007512910565
2,8,1,0.449518531498043
2,8,2,0.52180731564998
2,9,1,0.467991320341741
2,9,2,0.687655520923022
2,10,1,0.283192023671805
2,10,2,0.664420683514281
2,11,1,0.970321318545391
2,11,2,0.631222161722412
2,12,1,0.516216206033106
2,12,2,0.50612597131041
2,13,1,0.489538820526895
2,13,2,0.587093706597634
2,14,1,0.739140271612324
2,14,2,0.78059996375123
2,15,1,0.382500860817424
2,15,2,0.469305942643705
2,16,1,0.476370375515966
2,16,2,0.297047629082432
2,17,1,0.627551946322788
2,17,2,0.583703164956078
2,18,1,0.370786095903172
2,18,2,0.282900502924151
2,19,1,0.765726140711056
2,19,2,0.372726747724456
2,20,1,0.331260925668477
2,20,2,0.383180253565479
2,21,1,0.333802526881588
2,21,2,0.597920013076721
2,22,1,0.202785689158727
2,22,2,0.233409069603127
2,23,1,0.52036750144731
2,23,2,0.319826707866876
2,24,1,0.478990544812344
2,24,2,0.133673646284695
2,25,1,1.08252406312895
2,25,2,0.262459736981799
2,26,1,0.20412855264152
2,26,2,0.340447540958346
2,27,1,0.513066747974292
2,27,2,0.118428646737055
2,28,1,0.642165754517421
2,28,2,0.180840473038566
2,29,1,0.312125528769154
2,29,2,0.514001202550631
2,30,1,0.202462135925909
2,30,2,0.344057611129007
2,31,1,0.0824711752779268
2,31,2,0.329721195893463
2,32,1,0.657573331730199
2,32,2,0.582736735943738
2,33,1,0.206594340728533
2,33,2,0.583921099732297
2,34,1,0.722623025752543
2,34,2,0.385582448026964
2,35,1,0.255493512462214
2,35,2,0.338815961457897
2,36,1,0.399011266514387
2,36,2,0.714268810951627
2,37,1,0.0940279694196735
2,37,2,0.330896998764609
2,38,1,0.366406234289698
2,38,2,0.638449499910996
2,39,1,0.248899660196772
2,39,2,0.32380514482575
2,40,1,0.28997377186179
2,40,2,0.384836219456805
2,41,1,0.188037437284535
2,41,2,0.764721195604234
2,42,1,0.0156476904074943
2,42,2,0.1838878841612
2,43,1,0.232019464807332
2,43,2,0.472881526427434
2,44,1,0.443718418731609
2,44,2,0.615755784228036
2,45,1,0.321900823858784
2,45,2,0.690377175859878
2,46,1,0.348061246224292
2,46,2,0.724550618800466
2,47,1,0.198970867496059
2,47,2,0.78684594780297
2,48,1,0.207238087420013
2,48,2,0.608163539261454
2,49,1,0.489204218299893
2,49,2,0.474157317717381
2,50,1,0.282475120833902
2,50,2,0.648008954731578
3,1,1,0.584922224710773
3,1,2,0.330373886288373
3,2,1,0.494179443238689
3,2,2,0.555522344701315
3,3,1,0.535631669034806
3,3,2,0.867744399256154
3,4,1,0.238140717402391
3,4,2,0.0510661412516664
3,5,1,0.654232546849336
3,5,2,0.629587957423269
3,6,1,0.669861129340296
3,6,2,0.719077048702558
3,7,1,0.466975533881596
3,7,2,0.748177567477196
3,8,1,0.336049379085548
3,8,2,0.35155069208634
3,9,1,0.63431530516099
3,9,2,0.409705592680582
3,10,1,0.470670759175809
3,10,2,0.339853562910103
3,11,1,0.376545462213506
3,11,2,0.378527746434897
3,12,1,0.510267933314848
3,12,2,0.159468392287997
3,13,1,0.637637293917159
3,13,2,0.347991653459343
3,14,1,0.743319539588491
3,14,2,0.380903816977367
3,15,1,0.232160977061953
3,15,2,0.710232910530411
3,16,1,0.796714119793375
3,16,2,0.379430181389575
3,17,1,0.343474463051231
3,17,2,0.227603410576707
3,18,1,0.291148262463301
3,18,2,0.294516939130944
3,19,1,0.236897784959983
3,19,2,0.263467984694595
3,20,1,0.842667750010756
3,20,2,0.162560494014516
3,21,1,0.237424987948911
3,21,2,0.533735160375558
3,22,1,0.189110379869777
3,22,2,0.324176071150519
3,23,1,0.18343893254476
3,23,2,0.18626098681402
3,24,1,0.144084166933708
3,24,2,0.302799291404858
3,25,1,0.692685411186315
3,25,2,0.702647257924488
3,26,1,0.54589395878524
3,26,2,0.283743997308885
3,27,1,0.0812288003286162
3,27,2,0.292988793624944
3,28,1,0.0648063692423219
3,28,2,0.18816477464286
3,29,1,0.0695493965958769
3,29,2,0.257096033795623
3,30,1,0.0302063462867402
3,30,2,0.105467788478203
3,31,1,0.0257853055847363
3,31,2,0.144012621908001
3,32,1,0.0200687570801995
3,32,2,0.247977307940135
3,33,1,0.0135029382237807
3,33,2,0.424420849178949
3,34,1,0.00905765576283494
3,34,2,0.206648164499962
3,35,1,0.0101798062911346
3,35,2,0.263762517826129
3,36,1,0.162422896824413
3,36,2,0.11780441246086
3,37,1,0.00813281062869318
3,37,2,0.130726709293316
3,38,1,0.00272093400231393
3,38,2,0.334767859707749
3,39,1,0.474363695186459
3,39,2,0.196549844906547
3,40,1,0.197322144295281
3,40,2,0.378618078883056
3,41,1,0.0260754742762508
3,41,2,0.0832468277403847
3,42,1,0.00341427281629744
3,42,2,0.4185533555437
3,43,1,0.00524220397041619
3,43,2,0.0943641161352665
3,44,1,0.0258134898363271
3,44,2,0.592118482035189
3,45,1,0.0032252210426533
3,45,2,0.123185855382138
3,46,1,0.367606479899161
3,46,2,0.0841759421545328
3,47,1,0.000887142333756619
3,47,2,0.114237567317978
3,48,1,0.57916361944175
3,48,2,0.358943401289057
3,49,1,0.00155369727991729
3,49,2,0.0580358041118719
3,50,1,0.00103606437186111
3,50,2,0.183718609223472
4,1,1,0.662587698238414
4,1,2,0.487184205230395
4,2,1,0.61286242562496
4,2,2,0.523029818861442
4,3,1,0.666757084250982
4,3,2,0.589784157608663
4,4,1,0.568897953172384
4,4,2,0.333917491244447
4,5,1,0.462541936561348
4,5,2,0.549973841709799
4,6,1,0.427230872405818
4,6,2,0.574952723681695
4,7,1,0.598458877198052
4,7,2,0.283107176182508
4,8,1,0.305872892365916
4,8,2,0.52076036352215
4,9,1,0.620016910599334
4,9,2,0.960034028951933
4,10,1,0.435350045489195
4,10,2,0.506509811239876
4,11,1,0.382726797268761
4,11,2,0.467034325230418
4,12,1,0.554062392875518
4,12,2,0.557679655221651
4,13,1,0.299124180733031
4,13,2,0.564438321967095
4,14,1,0.374810440243675
4,14,2,0.47645739689608
4,15,1,0.317647460058668
4,15,2,0.477210496911811
4,16,1,0.343748436972946
4,16,2,0.455275152438681
4,17,1,0.254089722112805
4,17,2,0.468484936736755
4,18,1,0.0515819348203288
4,18,2,0.669110589404021
4,19,1,0.17604419367464
4,19,2,0.537545282052934
4,20,1,0.262373950572988
4,20,2,0.296876841721744
4,21,1,0.540562492229174
4,21,2,0.153633627445911
4,22,1,0.0159401935446509
4,22,2,0.558623670843627
4,23,1,0.0107059158861106
4,23,2,0.178564680276575
4,24,1,0.0386781333389656
4,24,2,0.454134573858414
4,25,1,0.00788049251573705
4,25,2,0.227706192942508
4,26,1,0.00936422933591594
4,26,2,0.314309620200743
4,27,1,0.0117785814601158
