"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;4;0;0
1;2;1;5;1
1;3;0;4;2
1;4;0;2;1
1;5;0;0;2
1;6;1;1;1
1;7;1;13;1
1;8;0;1;1
1;9;1;1;1
1;10;0;0;6
1;11;0;2;3
1;12;1;1;0
1;13;0;3;1
1;14;1;0;6
1;15;0;3;0
1;16;1;2;2
1;17;1;3;0
1;18;1;0;0
1;19;0;2;0
1;20;0;2;1
1;21;1;0;0
1;22;0;3;6
1;23;0;4;1
1;24;1;1;0
1;25;1;4;0
1;26;2;0;1
1;27;0;3;0
1;28;0;2;1
1;29;1;0;0
1;30;1;0;0
1;31;0;1;2
1;32;1;0;0
1;33;1;0;0
1;34;1;1;8
1;35;1;0;0
1;36;1;0;0
1;37;4;3;1
1;38;1;0;0
1;39;1;0;1
1;40;1;0;0
1;41;1;0;0
1;42;1;1;1
1;43;1;0;0
1;44;1;0;0
1;45;3;0;0
1;46;0;1;0
1;47;1;1;0
1;48;1;1;1
1;49;1;0;0
1;50;1;3;5
2;1;1;2;1
2;2;1;6;1
2;3;0;0;0
2;4;0;7;0
2;5;2;2;8
2;6;0;1;1
2;7;0;4;7
2;8;1;1;1
2;9;0;4;9
2;10;0;1;21
2;11;1;5;2
2;12;1;2;1
2;13;1;1;3
2;14;4;0;2
2;15;1;1;4
2;16;2;0;0
2;17;1;22;0
2;18;0;4;0
2;19;2;7;1
2;20;0;3;3
2;21;1;1;8
2;22;3;0;10
2;23;0;5;3
2;24;0;7;2
2;25;0;59;0
2;26;0;0;2
2;27;0;5;1
2;28;1;1;1
2;29;1;1;6
2;30;3;0;1
2;31;0;1;0
2;32;0;8;3
2;33;2;2;4
2;34;2;6;0
2;35;1;1;0
2;36;4;0;1
2;37;1;0;0
2;38;0;0;4
2;39;1;2;0
2;40;1;0;0
2;41;3;0;4
2;42;1;0;0
2;43;2;4;0
2;44;4;1;3
2;45;4;0;1
2;46;3;0;2
2;47;1;0;7
2;48;1;0;4
2;49;3;0;0
2;50;3;0;0
3;1;0;2;1
3;2;0;3;3
3;3;3;0;0
3;4;0;0;0
3;5;0;2;6
3;6;9;49;50
3;7;2;3;3
3;8;0;0;2
3;9;0;1;6
3;10;1;2;1
3;11;1;1;3
3;12;2;0;0
3;13;2;0;0
3;14;1;0;3
3;15;1;0;3
3;16;0;3;0
3;17;1;1;8
3;18;1;1;2
3;19;0;1;2
3;20;0;9;0
3;21;0;1;3
3;22;1;1;5
3;23;1;3;0
3;24;1;3;1
3;25;1;1;60
3;26;1;3;1
3;27;1;1;6
3;28;1;0;1
3;29;2;3;5
3;30;1;0;0
3;31;1;1;0
3;32;1;0;5
3;33;1;0;0
3;34;1;0;1
3;35;1;1;2
3;36;1;7;0
3;37;1;1;0
3;38;1;0;1
3;39;1;7;1
3;40;1;2;1
3;41;1;0;0
3;42;0;0;2
3;43;1;1;0
3;44;2;0;4
3;45;1;1;0
3;46;1;0;0
3;47;1;0;0
3;48;2;0;1
3;49;1;0;0
3;50;1;0;1
4;1;0;0;0
4;2;4;1;0
4;3;0;0;6
4;4;0;1;0
4;5;2;2;5
4;6;5;0;0
4;7;0;4;1
4;8;0;0;9
4;9;0;0;17
4;10;6;0;0
4;11;1;2;1
4;12;2;3;4
4;13;1;3;6
4;14;5;0;0
4;15;1;2;1
4;16;4;5;0
4;17;1;6;1
4;18;0;0;17
4;19;1;1;12
4;20;1;3;0
4;21;0;1;1
4;22;1;0;1
4;23;1;0;0
4;24;0;1;3
4;25;1;0;0
4;26;1;0;1
4;27;1;0;0
4;28;1;0;0
4;29;1;1;60
4;30;1;1;1
4;31;0;0;6
4;32;0;0;3
4;33;1;0;0
4;34;1;2;9
4;35;1;0;0
4;36;0;7;0
4;37;1;1;1
4;38;0;1;0
4;39;1;1;0
4;40;0;0;0
4;41;1;0;1
4;42;1;0;0
4;43;1;0;0
4;44;1;1;0
4;45;0;2;0
4;46;1;9;0
4;47;1;0;0
4;48;3;0;4
4;49;4;0;4
4;50;1;1;0
5;1;0;4;1
5;2;0;13;3
5;3;0;2;2
5;4;0;0;3
5;5;1;1;0
5;6;0;3;5
5;7;3;0;0
5;8;0;4;0
5;9;0;0;4
5;10;0;0;3
5;11;0;0;1
5;12;0;3;1
5;13;0;0;2
5;14;0;0;4
5;15;0;3;1
5;16;0;0;9
5;17;0;3;3
5;18;0;0;1
5;19;1;0;0
5;20;1;0;2
5;21;0;7;3
5;22;0;0;5
5;23;0;0;1
5;24;0;0;3
5;25;1;3;5
5;26;1;0;2
5;27;1;1;0
5;28;0;5;1
5;29;1;0;8
5;30;0;0;1
5;31;1;0;2
5;32;1;0;1
5;33;1;1;1
5;34;1;0;0
5;35;1;0;5
5;36;1;11;1
5;37;1;0;6
5;38;1;0;0
5;39;0;5;1
5;40;1;0;0
5;41;1;2;0
5;42;1;6;0
5;43;0;1;2
5;44;1;0;4
5;45;2;2;0
5;46;1;0;0
5;47;1;3;0
5;48;1;2;0
5;49;0;0;1
5;50;1;0;0
6;1;0;3;8
6;2;2;9;16
6;3;2;5;2
6;4;0;12;0
6;5;1;4;1
6;6;0;1;3
6;7;1;2;2
6;8;3;0;1
6;9;1;0;0
6;10;1;1;1
6;11;0;2;0
6;12;0;0;3
6;13;0;0;5
6;14;2;3;0
6;15;0;2;0
6;16;0;2;0
6;17;1;17;0
6;18;1;0;1
6;19;5;0;0
6;20;3;0;0
6;21;0;1;0
6;22;0;1;5
6;23;0;1;1
6;24;1;0;2
6;25;0;2;0
6;26;1;0;1
6;27;1;0;0
6;28;0;2;0
6;29;1;5;1
6;30;0;1;0
6;31;1;1;0
6;32;1;3;0
6;33;0;1;0
6;34;1;1;0
6;35;0;1;0
6;36;1;1;56
6;37;1;0;3
6;38;3;0;0
6;39;1;1;3
6;40;0;0;0
6;41;1;0;1
6;42;0;1;0
6;43;1;0;0
6;44;1;0;0
6;45;1;6;4
6;46;1;3;0
6;47;0;3;0
6;48;1;0;0
6;49;3;2;0
6;50;1;0;3
7;1;4;17;0
7;2;2;3;2
7;3;0;2;1
7;4;0;0;0
7;5;0;0;0
7;6;0;0;5
7;7;0;3;1
7;8;0;9;0
7;9;0;0;1
7;10;3;0;0
7;11;3;9;0
7;12;1;1;3
7;13;2;0;1
7;14;0;2;0
7;15;0;7;3
7;16;0;2;0
7;17;0;2;0
7;18;1;1;1
7;19;1;2;1
7;20;3;0;0
7;21;2;0;2
7;22;0;1;0
7;23;1;0;3
7;24;0;2;0
7;25;0;1;0
7;26;1;9;1
7;27;1;2;0
7;28;0;4;20
7;29;0;1;1
7;30;0;3;0
7;31;0;3;0
7;32;0;1;9
7;33;1;2;0
7;34;0;9;0
7;35;0;2;0
7;36;0;5;2
7;37;1;2;0
7;38;1;0;3
7;39;1;0;0
7;40;1;2;0
7;41;1;2;1
7;42;0;1;2
7;43;1;0;0
7;44;1;0;4
7;45;3;1;0
7;46;1;0;0
7;47;0;1;5
7;48;1;0;0
7;49;0;1;0
7;50;1;1;0
8;1;0;1;4
8;2;2;15;3
8;3;0;0;3
8;4;0;0;2
8;5;1;0;4
8;6;0;0;5
8;7;1;1;7
8;8;0;0;3
8;9;0;0;24
8;10;4;6;7
8;11;1;0;1
8;12;0;0;4
8;13;1;1;4
8;14;0;58;2
8;15;0;8;1
8;16;1;2;0
8;17;1;0;0
8;18;1;2;2
8;19;0;0;1
8;20;0;0;2
8;21;1;3;0
8;22;2;53;0
8;23;1;1;1
8;24;1;0;6
8;25;1;0;2
8;26;0;0;6
8;27;1;10;0
8;28;1;4;0
8;29;1;0;0
8;30;3;3;0
8;31;1;0;0
8;32;1;1;1
8;33;1;0;0
8;34;1;0;1
8;35;1;1;6
8;36;1;0;1
8;37;1;1;1
8;38;1;0;0
8;39;1;0;0
8;40;1;4;0
8;41;1;4;0
8;42;1;1;0
8;43;1;2;0
8;44;1;0;0
8;45;1;1;0
8;46;1;0;1
8;47;1;3;0
8;48;1;2;0
8;49;0;1;0
8;50;1;0;1
9;1;0;7;1
9;2;0;1;0
9;3;1;8;2
9;4;0;1;3
9;5;0;6;5
9;6;3;0;0
9;7;3;4;8
9;8;0;0;44
9;9;2;2;2
9;10;1;1;1
9;11;0;0;5
9;12;0;1;1
9;13;0;1;1
9;14;0;3;2
9;15;0;0;0
9;16;0;1;1
9;17;2;23;0
9;18;1;2;2
9;19;1;0;2
9;20;1;0;2
9;21;1;0;0
9;22;1;0;1
9;23;0;3;0
9;24;1;4;0
9;25;2;7;5
9;26;0;1;6
9;27;1;0;0
9;28;1;0;0
9;29;1;0;0
9;30;1;0;0
9;31;1;1;0
9;32;1;0;1
9;33;1;0;0
9;34;1;0;2
9;35;1;0;1
9;36;1;0;1
9;37;1;0;0
9;38;1;11;0
9;39;1;0;0
9;40;1;0;0
9;41;1;3;0
9;42;1;0;0
9;43;1;0;0
9;44;1;0;0
9;45;1;1;0
9;46;1;2;0
9;47;1;0;1
9;48;3;0;0
9;49;1;10;1
9;50;1;1;0
10;1;3;5;5
10;2;2;4;7
10;3;2;0;0
10;4;1;10;4
10;5;3;0;0
10;6;0;0;3
10;7;6;0;6
10;8;3;0;0
10;9;3;0;9
10;10;3;13;0
10;11;1;1;2
10;12;0;0;1
10;13;1;1;6
10;14;9;0;0
10;15;0;1;4
10;16;0;5;0
10;17;2;1;0
10;18;3;3;7
10;19;2;0;0
10;20;2;0;26
10;21;2;1;0
10;22;3;0;0
10;23;3;1;6
10;24;3;0;0
10;25;2;0;1
10;26;3;0;0
10;27;1;0;2
10;28;3;0;0
10;29;2;0;27
10;30;1;0;0
10;31;3;0;0
10;32;1;0;1
10;33;1;1;0
10;34;3;4;1
10;35;0;1;0
10;36;0;1;10
10;37;5;3;0
10;38;1;1;0
10;39;0;0;0
10;40;3;1;1
10;41;0;1;0
10;42;0;0;1
10;43;0;5;0
10;44;0;1;7
10;45;0;2;0
10;46;0;2;0
10;47;0;0;3
10;48;1;1;3
10;49;0;0;0
10;50;0;5;0
11;1;0;3;3
11;2;5;1;0
11;3;0;0;1
11;4;1;0;3
11;5;1;1;3
11;6;3;0;0
11;7;1;0;1
11;8;1;3;0
11;9;1;2;0
11;10;2;0;0
11;11;1;8;6
11;12;0;3;1
11;13;0;3;9
11;14;1;3;3
11;15;0;2;1
11;16;0;1;1
11;17;1;1;1
11;18;0;2;1
11;19;0;0;0
11;20;0;6;1
11;21;1;1;1
11;22;0;1;0
11;23;1;2;0
11;24;0;0;0
11;25;1;1;1
11;26;0;0;0
11;27;0;0;7
11;28;2;4;5
11;29;0;1;0
11;30;0;1;0
11;31;0;1;1
11;32;0;3;1
11;33;0;1;0
11;34;1;0;0
11;35;0;6;0
11;36;1;0;1
11;37;1;0;0
11;38;0;0;0
11;39;0;1;0
11;40;1;0;0
11;41;0;1;0
11;42;1;1;0
11;43;0;1;0
11;44;1;11;0
11;45;1;0;0
11;46;1;0;0
11;47;1;1;2
11;48;1;0;0
11;49;1;0;0
11;50;1;0;0
12;1;0;14;0
12;2;1;1;1
12;3;0;2;12
12;4;0;1;1
12;5;2;0;0
12;6;0;3;1
12;7;1;2;53
12;8;4;9;3
12;9;0;14;4
12;10;0;1;0
12;11;0;2;5
12;12;1;0;1
12;13;0;1;4
12;14;0;1;0
12;15;0;3;3
12;16;1;0;3
12;17;1;0;0
12;18;1;12;0
12;19;1;2;2
12;20;1;0;0
12;21;1;0;3
12;22;1;0;2
12;23;1;0;1
12;24;1;2;0
12;25;1;59;0
12;26;1;2;1
12;27;1;1;0
12;28;1;0;0
12;29;1;0;4
12;30;1;5;0
12;31;1;4;0
12;32;1;0;0
12;33;3;0;13
12;34;1;0;1
12;35;1;0;0
12;36;1;2;0
12;37;1;1;2
12;38;1;0;0
12;39;2;0;2
12;40;3;0;10
12;41;1;0;5
12;42;1;2;1
12;43;1;1;1
12;44;1;1;0
12;45;1;9;1
12;46;1;1;1
12;47;1;6;1
12;48;2;0;0
12;49;1;4;1
12;50;1;2;1
13;1;16;45;43
13;2;0;0;4
13;3;1;1;3
13;4;4;0;8
13;5;1;1;2
13;6;0;0;5
13;7;0;0;1
13;8;1;13;2
13;9;1;1;1
13;10;0;21;7
13;11;0;8;1
13;12;0;19;5
13;13;0;3;0
13;14;1;1;2
13;15;1;13;0
13;16;2;2;2
13;17;1;1;10
13;18;2;17;3
13;19;1;9;0
13;20;1;0;4
13;21;1;3;0
13;22;1;0;0
13;23;0;1;9
13;24;3;2;1
13;25;1;6;1
13;26;2;0;0
13;27;2;5;2
13;28;1;6;1
13;29;1;1;7
13;30;1;5;1
13;31;1;4;2
13;32;1;1;1
13;33;1;1;1
13;34;1;11;1
13;35;1;1;1
13;36;1;1;8
13;37;2;4;0
13;38;1;2;1
13;39;2;2;1
13;40;1;6;0
13;41;1;1;8
13;42;2;1;7
13;43;1;1;1
13;44;1;5;0
13;45;1;9;0
13;46;2;1;1
13;47;1;3;1
13;48;2;1;1
13;49;1;1;2
13;50;1;0;3
14;1;0;3;3
14;2;0;5;6
14;3;5;0;0
14;4;0;0;8
14;5;0;7;0
14;6;0;2;4
14;7;1;1;3
14;8;1;3;8
14;9;0;1;1
14;10;0;0;3
14;11;0;0;1
14;12;1;1;1
14;13;2;5;3
14;14;2;0;0
14;15;2;0;0
14;16;3;0;0
14;17;0;0;0
14;18;0;7;9
14;19;2;1;0
14;20;3;0;0
14;21;2;1;35
14;22;0;2;0
14;23;1;0;14
14;24;0;3;0
14;25;0;1;0
14;26;1;2;0
14;27;0;1;1
14;28;1;1;1
14;29;0;6;3
14;30;0;3;0
14;31;0;7;3
