"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
6,1,1,0.00431309,0.0321826,0.036,0.507802097109816
6,1,2,0.02846487,0.01101105,0.039,0.550118938535634
6,1,3,0.02477487,0.03080154,0.056,0.789914373281936
6,1,4,0.01193506,0.00485857,0.017,0.239795434746302
6,1,5,0.03448014,0.03042199,0.065,0.91686489755939
6,1,6,0.00431309,0.03195192,0.036,0.507802097109816
6,1,7,0.02369004,0.0078739,0.032,0.451379641875392
6,1,8,0.02972902,0.02094084,0.051,0.719386304238906
6,1,9,0.00275276,0.01915996,0.022,0.310323503789332
6,1,10,0.00592251,0.01175821,0.018,0.253901048554908
6,1,11,0.02968311,0.00592251,0.036,0.507802097109816
6,1,12,0.03235176,0.00592251,0.038,0.536013324727028
6,1,13,0.02982427,0.00270746,0.033,0.465485255683998
6,1,14,0.01597915,0.01855295,0.035,0.49369648330121
6,1,15,0.03371194,0.02549999,0.059,0.832231214707754
6,1,16,0.00879897,0.00662344,0.015,0.21158420712909
6,1,17,0.00431309,0.01915996,0.023,0.324429117597938
6,1,18,0.01779078,0.01175821,0.03,0.42316841425818
6,1,19,0.01379521,0.01915996,0.033,0.465485255683998
6,1,20,0.00431309,0.01915996,0.023,0.324429117597938
6,1,21,0.03145876,0.00270358,0.034,0.479590869492604
6,1,22,0.03881782,0.02782362,0.067,0.945076125176602
6,1,23,0.00254817,0.01772966,0.02,0.28211227617212
6,1,24,0.02680859,0.01909799,0.046,0.648858235195876
6,1,25,0.00383113,0.01915996,0.023,0.324429117597938
6,1,26,0.00669804,0.00863975,0.015,0.21158420712909
6,1,27,0.03070185,0.01292125,0.044,0.620647007578664
6,1,28,0.00383113,0.01915996,0.023,0.324429117597938
6,1,29,0.00431309,0.03063569,0.035,0.49369648330121
6,1,30,0.00432896,0.03281833,0.037,0.521907710918422
6,1,31,0.00287976,0.02995428,0.033,0.465485255683998
6,1,32,0.00431309,0.01681122,0.021,0.296217889980726
6,1,33,0.00856924,0.01677405,0.025,0.35264034521515
6,1,34,0.03109778,0.0174366,0.049,0.691175076621694
6,1,35,0.00383113,0.01681122,0.021,0.296217889980726
6,1,36,0.01020474,0.0312792,0.041,0.578330166152846
6,1,37,0.01276872,0.00856908,0.021,0.296217889980726
6,1,38,0.00592251,0.01915996,0.025,0.35264034521515
6,1,39,0.01684249,0.03144701,0.048,0.677069462813088
6,1,40,0.01731583,0.0312792,0.049,0.691175076621694
6,1,41,0.01532451,0.02807862,0.043,0.606541393770058
6,1,42,0.01685963,0.02052661,0.037,0.521907710918422
6,1,43,0.00649802,0.01450425,0.021,0.296217889980726
6,1,44,0.01854974,0.03144701,0.05,0.7052806904303
6,1,45,0.0142069,0.01272144,0.027,0.380851572832362
6,1,46,0.03197118,0.00476149,0.037,0.521907710918422
6,1,47,0.00592251,0.03144701,0.037,0.521907710918422
6,1,48,0.01731583,0.0312792,0.049,0.691175076621694
6,1,49,0.01025645,0.01919368,0.029,0.409062800449574
6,1,50,0.01932487,0.02999013,0.049,0.691175076621694
6,2,1,0.01915996,0.00360773,0.023,0.324429117597938
6,2,2,0.03002973,0.00383113,0.034,0.479590869492604
6,2,3,0.01725236,0.00592251,0.023,0.324429117597938
6,2,4,0.01927409,0.01731583,0.037,0.521907710918422
6,2,5,0.01363245,0.02692181,0.041,0.578330166152846
6,2,6,0.00559027,0.00479896,0.01,0.14105613808606
6,2,7,0.01532451,0.00592251,0.021,0.296217889980726
6,2,8,0.01731583,0.02832471,0.046,0.648858235195876
6,2,9,0.02690964,0.01332151,0.04,0.56422455234424
6,2,10,0.01785392,0.01873417,0.037,0.521907710918422
6,2,11,0.01681122,0.00244737,0.019,0.268006662363514
6,2,12,0.02045125,0.02835904,0.049,0.691175076621694
6,2,13,0.00432896,0.01725236,0.022,0.310323503789332
6,2,14,0.00070733,0.01887572,0.02,0.28211227617212
6,2,15,0.02983379,0.02369004,0.054,0.761703145664724
6,2,16,0.01200286,0.02062231,0.033,0.465485255683998
6,2,17,0.0305564,0.00592251,0.036,0.507802097109816
6,2,18,0.01764695,0.03120066,0.049,0.691175076621694
6,2,19,0.01731583,0.00360773,0.021,0.296217889980726
6,2,20,0.00478999,0.01200286,0.017,0.239795434746302
6,2,21,0.01082968,0.02943324,0.04,0.56422455234424
6,2,22,0.02661132,0.00370029,0.03,0.42316841425818
6,2,23,0.01731583,0.03007528,0.047,0.662963849004482
6,2,24,0.03008081,0.01100739,0.041,0.578330166152846
6,2,25,0.01731583,0.03177174,0.049,0.691175076621694
6,2,26,0.01900273,0.00634753,0.025,0.35264034521515
6,2,27,0.00432896,0.02981187,0.034,0.479590869492604
6,2,28,0.01681122,0.03162759,0.048,0.677069462813088
6,2,29,0.01681122,0.00592251,0.023,0.324429117597938
6,2,30,0.03221784,0.01206438,0.044,0.620647007578664
6,2,31,0.00432896,0.0277688,0.032,0.451379641875392
6,2,32,0.02942394,0.01915996,0.049,0.691175076621694
6,2,33,0.01681122,0.00592251,0.023,0.324429117597938
6,2,34,0.0048121,0.01343316,0.018,0.253901048554908
6,2,35,0.0317328,0.00592251,0.038,0.536013324727028
6,2,36,0.02965653,0.00360773,0.033,0.465485255683998
6,2,37,0.03206128,0.01298425,0.045,0.63475262138727
6,2,38,0.01135028,0.00478809,0.016,0.225689820937696
6,2,39,0.0167945,0.02578533,0.043,0.606541393770058
6,2,40,0.00616314,0.01027559,0.016,0.225689820937696
6,2,41,0.02729289,0.00267418,0.03,0.42316841425818
6,2,42,0.03020909,0.01915996,0.049,0.691175076621694
6,2,43,0.03027565,0.01915996,0.049,0.691175076621694
6,2,44,0.03008015,0.01915996,0.049,0.691175076621694
6,2,45,0.03108927,0.00478999,0.036,0.507802097109816
6,2,46,0.03206128,0.00478999,0.037,0.521907710918422
6,2,47,0.01859995,0.00478999,0.023,0.324429117597938
6,2,48,0.03108886,0.02578533,0.057,0.804019987090542
6,2,49,0.02963883,0.02154398,0.051,0.719386304238906
6,2,50,0.00269896,0.0319733,0.035,0.49369648330121
6,3,1,0.03301442,0.01812488,0.051,0.719386304238906
6,3,2,0.00965651,0.00837767,0.018,0.253901048554908
6,3,3,0.01915996,0.00431309,0.023,0.324429117597938
6,3,4,0.02554739,0.01725236,0.043,0.606541393770058
6,3,5,0.01915996,0.02858591,0.048,0.677069462813088
6,3,6,0.00478999,0.02868594,0.033,0.465485255683998
6,3,7,0.00478999,0.00926601,0.014,0.197478593320484
6,3,8,0.01915996,0.00432896,0.023,0.324429117597938
6,3,9,0.01824938,0.02922081,0.047,0.662963849004482
6,3,10,0.00293955,0.01915996,0.022,0.310323503789332
6,3,11,0.01681122,0.00431309,0.021,0.296217889980726
6,3,12,0.02463668,0.02369004,0.048,0.677069462813088
6,3,13,0.00592251,0.00592251,0.012,0.169267365703272
6,3,14,0.01681122,0.00431309,0.021,0.296217889980726
6,3,15,0.02787026,0.00432896,0.032,0.451379641875392
6,3,16,0.01428194,0.01751703,0.032,0.451379641875392
6,3,17,0.03238488,0.01154978,0.044,0.620647007578664
6,3,18,0.01915996,0.03060036,0.05,0.7052806904303
6,3,19,0.01915996,0.00431309,0.023,0.324429117597938
6,3,20,0.03144701,0.00431309,0.036,0.507802097109816
6,3,21,0.00910945,0.00540611,0.015,0.21158420712909
6,3,22,0.03090767,0.00432896,0.035,0.49369648330121
6,3,23,0.01915996,0.00431309,0.023,0.324429117597938
6,3,24,0.01175821,0.02601548,0.038,0.536013324727028
6,3,25,0.00420281,0.01681122,0.021,0.296217889980726
6,3,26,0.01915996,0.03381081,0.053,0.747597531856118
6,3,27,0.0194954,0.01731583,0.037,0.521907710918422
6,3,28,0.01681122,0.02301065,0.04,0.56422455234424
6,3,29,0.01915996,0.02993191,0.049,0.691175076621694
6,3,30,0.00478999,0.01731583,0.022,0.310323503789332
6,3,31,0.00293955,0.01731583,0.02,0.28211227617212
6,3,32,0.0174594,0.01082968,0.028,0.394957186640968
6,3,33,0.01289996,0.00580936,0.019,0.268006662363514
6,3,34,0.02020611,0.00420281,0.024,0.338534731406544
6,3,35,0.01168654,0.02729714,0.039,0.550118938535634
6,3,36,0.03320681,0.00431309,0.038,0.536013324727028
6,3,37,0.02024753,0.00432896,0.025,0.35264034521515
6,3,38,0.01428194,0.03147826,0.046,0.648858235195876
6,3,39,0.02052661,0.03147923,0.052,0.733491918047512
6,3,40,0.02197583,0.00432896,0.026,0.366745959023756
6,3,41,0.01906036,0.03327997,0.052,0.733491918047512
6,3,42,0.00716705,0.01082968,0.018,0.253901048554908
6,3,43,0.01944133,0.0253895,0.045,0.63475262138727
6,3,44,0.02539012,0.03515724,0.061,0.860442442324966
6,3,45,0.02887993,0.01731583,0.046,0.648858235195876
6,3,46,0.02018586,0.01731583,0.038,0.536013324727028
6,3,47,0.01356932,0.01731583,0.031,0.437274028066786
6,3,48,0.02020611,0.00432896,0.025,0.35264034521515
6,3,49,0.01428194,0.03055138,0.045,0.63475262138727
6,3,50,0.01223177,0.01875077,0.031,0.437274028066786
6,4,1,0.03881782,0.00651918,0.045,0.63475262138727
6,4,2,0.02702524,0.01922877,0.046,0.648858235195876
6,4,3,0.00975397,0.0302001,0.04,0.56422455234424
6,4,4,0.01715205,0.01532451,0.032,0.451379641875392
6,4,5,0.00478999,0.02369004,0.028,0.394957186640968
6,4,6,0.0303028,0.00431309,0.035,0.49369648330121
6,4,7,0.03169861,0.00592251,0.038,0.536013324727028
6,4,8,0.00610856,0.01598283,0.022,0.310323503789332
6,4,9,0.00478999,0.02815635,0.033,0.465485255683998
6,4,10,0.02939517,0.02228959,0.052,0.733491918047512
6,4,11,0.03258638,0.00293955,0.036,0.507802097109816
6,4,12,0.01915583,0.02369004,0.043,0.606541393770058
6,4,13,0.00478999,0.01725236,0.022,0.310323503789332
6,4,14,0.00823109,0.00836576,0.017,0.239795434746302
6,4,15,0.00431309,0.02369004,0.028,0.394957186640968
6,4,16,0.0082835,0.00613579,0.014,0.197478593320484
6,4,17,0.01825255,0.02369004,0.042,0.592435779961452
6,4,18,0.00478999,0.00808587,0.013,0.183372979511878
6,4,19,0.02933555,0.02369004,0.053,0.747597531856118
6,4,20,0.00254817,0.01725236,0.02,0.28211227617212
6,4,21,0.01665387,0.00592251,0.023,0.324429117597938
6,4,22,0.01915996,0.00431309,0.023,0.324429117597938
6,4,23,0.01725236,0.02580238,0.043,0.606541393770058
6,4,24,0.03005009,0.00431309,0.034,0.479590869492604
6,4,25,0.01725236,0.00431309,0.022,0.310323503789332
6,4,26,0.00300071,0.02849341,0.031,0.437274028066786
6,4,27,0.03190296,0.00592251,0.038,0.536013324727028
6,4,28,0.00478999,0.0333747,0.038,0.536013324727028
6,4,29,0.01175821,0.00592251,0.018,0.253901048554908
6,4,30,0.00478999,0.02369004,0.028,0.394957186640968
6,4,31,0.01950618,0.02973053,0.049,0.691175076621694
6,4,32,0.00048157,0.02026192,0.021,0.296217889980726
6,4,33,0.01355485,0.00725271,0.021,0.296217889980726
6,4,34,0.0259111,0.01398403,0.04,0.56422455234424
6,4,35,0.00431309,0.03127738,0.036,0.507802097109816
6,4,36,0.01834846,0.00592251,0.024,0.338534731406544
6,4,37,0.02962278,0.01725236,0.047,0.662963849004482
6,4,38,0.01699439,0.03055967,0.048,0.677069462813088
6,4,39,0.00478999,0.02579531,0.031,0.437274028066786
6,4,40,0.00478999,0.03293498,0.038,0.536013324727028
6,4,41,0.01739373,0.03266443,0.05,0.7052806904303
6,4,42,0.01961213,0.02369004,0.043,0.606541393770058
6,4,43,0.01915996,0.03155151,0.051,0.719386304238906
6,4,44,0.01466815,0.02369004,0.038,0.536013324727028
6,4,45,0.03131271,0.02369004,0.055,0.77580875947333
6,4,46,0.00478999,0.02369004,0.028,0.394957186640968
6,4,47,0.02989957,0.02369004,0.054,0.761703145664724
6,4,48,0.02992205,0.00940277,0.039,0.550118938535634
6,4,49,0.03116559,0.02369004,0.055,0.77580875947333
6,4,50,0.00482594,0.01188336,0.017,0.239795434746302
6,5,1,0.01332151,0.00431309,0.018,0.253901048554908
6,5,2,0.00926601,0.00592251,0.015,0.21158420712909
6,5,3,0.00592251,0.02984549,0.036,0.507802097109816
6,5,4,0.00333038,0.01725236,0.021,0.296217889980726
6,5,5,0.03255032,0.00333038,0.036,0.507802097109816
6,5,6,0.02155732,0.00478999,0.026,0.366745959023756
6,5,7,0.01725236,0.00431309,0.022,0.310323503789332
6,5,8,0.00333038,0.01082968,0.014,0.197478593320484
6,5,9,0.00431309,0.01915996,0.023,0.324429117597938
6,5,10,0,0.03884452,0.039,0.550118938535634
6,5,11,0.02108546,0.00592251,0.027,0.380851572832362
6,5,12,0.00592251,0.01101105,0.017,0.239795434746302
6,5,13,0.00333038,0.02029843,0.024,0.338534731406544
6,5,14,0.03417882,0.00881293,0.043,0.606541393770058
6,5,15,0.02293243,0.01256157,0.035,0.49369648330121
6,5,16,0.03091097,0.01915996,0.05,0.7052806904303
6,5,17,0.03255324,0.01175821,0.044,0.620647007578664
6,5,18,0.00432896,0.00848164,0.013,0.183372979511878
6,5,19,0.01190428,0.01962534,0.032,0.451379641875392
6,5,20,0.00420281,0.01915996,0.023,0.324429117597938
6,5,21,0.03172616,0.02578533,0.058,0.818125600899148
6,5,22,0.03282869,0.02089454,0.054,0.761703145664724
6,5,23,0.0319354,0.01854838,0.05,0.7052806904303
6,5,24,0.0279997,0.01772066,0.046,0.648858235195876
6,5,25,0.01233156,0.01917282,0.032,0.451379641875392
6,5,26,0.03213031,0.01799543,0.05,0.7052806904303
6,5,27,0.01940811,0.01431276,0.034,0.479590869492604
6,5,28,0.03487488,0.0201351,0.055,0.77580875947333
6,5,29,0.00431309,0.02578533,0.03,0.42316841425818
6,5,30,0.03226923,0.00908099,0.041,0.578330166152846
6,5,31,0.00431309,0.02578533,0.03,0.42316841425818
6,5,32,0.01252866,0.00644633,0.019,0.268006662363514
6,5,33,0.01921119,0.00644633,0.026,0.366745959023756
6,5,34,0.00549577,0.01211849,0.018,0.253901048554908
6,5,35,0.00538933,0.01450425,0.02,0.28211227617212
6,5,36,0.03065088,0.013418,0.044,0.620647007578664
6,5,37,0.02967324,0.02578533,0.055,0.77580875947333
6,5,38,0.02987038,0.01955191,0.049,0.691175076621694
6,5,39,0.01912966,0.01450425,0.034,0.479590869492604
6,5,40,0.01731583,0.02023156,0.038,0.536013324727028
6,5,41,0.03243462,0.01853844,0.051,0.719386304238906
6,5,42,0.01816859,0.02578533,0.044,0.620647007578664
6,5,43,0.03433769,0.0201351,0.054,0.761703145664724
6,5,44,0.03182563,0.01363658,0.045,0.63475262138727
6,5,45,0.03487488,0.02578533,0.061,0.860442442324966
6,5,46,0.03282869,0.02578533,0.059,0.832231214707754
6,5,47,0.00592251,0.02125875,0.027,0.380851572832362
6,5,48,0.02132462,0.01755811,0.039,0.550118938535634
6,5,49,0.02335205,0.01966479,0.043,0.606541393770058
6,5,50,0.02868814,0.018871,0.048,0.677069462813088
6,6,1,0.01333737,0.02293351,0.036,0.507802097109816
6,6,2,0.00592251,0.01846279,0.024,0.338534731406544
6,6,3,0.03246955,0.00621512,0.039,0.550118938535634
6,6,4,0.00886931,0.03055967,0.039,0.550118938535634
6,6,5,0.01915996,0.02109736,0.04,0.56422455234424
6,6,6,0.0266933,0.00125242,0.028,0.394957186640968
6,6,7,0.01443091,0.03487488,0.049,0.691175076621694
6,6,8,0.01367411,0.01076036,0.024,0.338534731406544
6,6,9,0.01725236,0.03328521,0.051,0.719386304238906
6,6,10,0.01338025,0.01101105,0.024,0.338534731406544
6,6,11,0.01082968,0.00431309,0.015,0.21158420712909
6,6,12,0.01915996,0.00275276,0.022,0.310323503789332
6,6,13,0.01175821,0.00431309,0.016,0.225689820937696
6,6,14,0.01915996,0.01398403,0.033,0.465485255683998
6,6,15,0.02969219,0.00592251,0.036,0.507802097109816
6,6,16,0.00420281,0.02298378,0.027,0.380851572832362
6,6,17,0.00848164,0.00432896,0.013,0.183372979511878
6,6,18,0.01681122,0.00592251,0.023,0.324429117597938
6,6,19,0.01915996,0.00592251,0.025,0.35264034521515
6,6,20,0.01681122,0.00431309,0.021,0.296217889980726
6,6,21,0.01915996,0.00275276,0.022,0.310323503789332
6,6,22,0.02865891,0.00696178,0.036,0.507802097109816
6,6,23,0.00635631,0.01149588,0.018,0.253901048554908
6,6,24,0.00478999,0.01731583,0.022,0.310323503789332
6,6,25,0.030263,0.01731583,0.048,0.677069462813088
6,6,26,0.01915996,0.03044802,0.05,0.7052806904303
6,6,27,0.00420281,0.01731583,0.022,0.310323503789332
6,6,28,0.03075853,0.01731583,0.048,0.677069462813088
6,6,29,0.00478999,0.01681122,0.022,0.310323503789332
6,6,30,0.01915996,0.00432896,0.023,0.324429117597938
6,6,31,0.00420281,0.01731583,0.022,0.310323503789332
6,6,32,0.00478999,0.03147826,0.036,0.507802097109816
6,6,33,0.01450425,0.01731583,0.032,0.451379641875392
6,6,34,0.03178476,0.00809978,0.04,0.56422455234424
6,6,35,0.01885121,0.03221784,0.051,0.719386304238906
6,6,36,0.03320681,0.00432896,0.038,0.536013324727028
6,6,37,0.01915996,0.00432896,0.023,0.324429117597938
6,6,38,0.01681122,0.03091097,0.048,0.677069462813088
6,6,39,0.00558432,0.0317328,0.037,0.521907710918422
6,6,40,0.01915996,0.01864804,0.038,0.536013324727028
6,6,41,0.00478999,0.03115852,0.036,0.507802097109816
6,6,42,0.01915996,0.03044802,0.05,0.7052806904303
6,6,43,0.03075049,0.01731583,0.048,0.677069462813088
6,6,44,0.01332363,0.00432896,0.018,0.253901048554908
6,6,45,0.00478999,0.03198666,0.037,0.521907710918422
6,6,46,0.00804809,0.00481914,0.013,0.183372979511878
6,6,47,0.01915996,0.03044802,0.05,0.7052806904303
6,6,48,0.00824536,0.03091097,0.039,0.550118938535634
6,6,49,0.00470829,0.03091097,0.036,0.507802097109816
6,6,50,0.00478999,0.03221784,0.037,0.521907710918422
6,7,1,0.00244737,0.02852654,0.031,0.437274028066786
6,7,2,0.00592251,0.00592251,0.012,0.169267365703272
6,7,3,0.00640441,0.02510691,0.032,0.451379641875392
6,7,4,0.02997339,0,0.03,0.42316841425818
6,7,5,0,0.02741207,0.027,0.380851572832362
6,7,6,0.02978804,0.01569987,0.045,0.63475262138727
6,7,7,0.00431309,0.01915996,0.023,0.324429117597938
6,7,8,0.02011877,0.00592251,0.026,0.366745959023756
6,7,9,0.03033821,0.01915996,0.049,0.691175076621694
6,7,10,0.00432896,0.01681122,0.021,0.296217889980726
6,7,11,0.00383113,0.01955191,0.023,0.324429117597938
6,7,12,0.01532451,0.02787694,0.043,0.606541393770058
6,7,13,0.00431309,0.03117507,0.035,0.49369648330121
6,7,14,0.01731583,0.01450425,0.032,0.451379641875392
6,7,15,0.00333038,0.01915996,0.022,0.310323503789332
6,7,16,0.03221784,0.00420281,0.036,0.507802097109816
6,7,17,0.02939517,0.01915996,0.049,0.691175076621694
6,7,18,0.03282869,0.01915996,0.052,0.733491918047512
6,7,19,0.00432896,0.01915996,0.023,0.324429117597938
6,7,20,0.00432896,0.01750993,0.022,0.310323503789332
6,7,21,0.00592251,0.01273281,0.019,0.268006662363514
6,7,22,0.03050988,0.01915996,0.05,0.7052806904303
6,7,23,0.00592251,0.02612131,0.032,0.451379641875392
6,7,24,0.00484263,0.00517887,0.01,0.14105613808606
6,7,25,0.01379521,0.01931435,0.033,0.465485255683998
6,7,26,0.0070227,0.02787694,0.035,0.49369648330121
6,7,27,0.02903413,0.01837536,0.047,0.662963849004482
6,7,28,0.01731583,0.00478999,0.022,0.310323503789332
6,7,29,0.00527137,0.0122327,0.018,0.253901048554908
6,7,30,0.00592251,0.02578533,0.032,0.451379641875392
6,7,31,0.00592251,0.02174702,0.028,0.394957186640968
6,7,32,0.03487488,0.01926958,0.054,0.761703145664724
6,7,33,0.02708928,0.02578533,0.053,0.747597531856118
6,7,34,0.03027884,0.02578533,0.056,0.789914373281936
6,7,35,0.01731583,0.02018893,0.038,0.536013324727028
6,7,36,0.01884633,0.00385356,0.023,0.324429117597938
6,7,37,0.01632778,0.02197583,0.038,0.536013324727028
6,7,38,0.0048195,0.00717955,0.012,0.169267365703272
6,7,39,0.03221784,0.01450425,0.047,0.662963849004482
6,7,40,0.0172268,0.01251084,0.03,0.42316841425818
6,7,41,0.00432896,0.01390224,0.018,0.253901048554908
6,7,42,0.03221784,0.00755531,0.04,0.56422455234424
6,7,43,0.03108927,0.00692958,0.038,0.536013324727028
6,7,44,0.01731583,0.01914468,0.036,0.507802097109816
6,7,45,0.01532451,0.00725097,0.023,0.324429117597938
6,7,46,0.02789137,0.0193294,0.047,0.662963849004482
6,7,47,0.0063302,0.02018893,0.027,0.380851572832362
6,7,48,0.01868934,0.01691939,0.036,0.507802097109816
6,7,49,0.02886277,0.01328549,0.042,0.592435779961452
6,7,50,0.00383113,0.01966479,0.023,0.324429117597938
6,8,1,0.01480116,0.03306153,0.048,0.677069462813088
6,8,2,0.02736905,0.01681122,0.044,0.620647007578664
6,8,3,0.01670146,0.00592251,0.023,0.324429117597938
6,8,4,0.01332151,0.00254817,0.016,0.225689820937696
6,8,5,0.02369004,0.02811154,0.052,0.733491918047512
6,8,6,0.01681122,0.03024524,0.047,0.662963849004482
6,8,7,0.03084732,0.00478999,0.036,0.507802097109816
6,8,8,0.02578533,0.00592251,0.032,0.451379641875392
6,8,9,0.01235615,0.01024138,0.023,0.324429117597938
6,8,10,0.01731583,0.00333038,0.021,0.296217889980726
6,8,11,0.01480116,0.01866245,0.033,0.465485255683998
6,8,12,0.00848164,0.00383113,0.012,0.169267365703272
6,8,13,0.01439402,0.0078739,0.022,0.310323503789332
6,8,14,0.00383113,0.02994727,0.034,0.479590869492604
6,8,15,0.01964674,0.00592251,0.026,0.366745959023756
6,8,16,0.03108533,0.01462054,0.046,0.648858235195876
6,8,17,0.01681122,0.01918655,0.036,0.507802097109816
6,8,18,0.01915996,0.00432896,0.023,0.324429117597938
6,8,19,0.03178156,0.00420281,0.036,0.507802097109816
6,8,20,0.00848164,0.00908255,0.018,0.253901048554908
6,8,21,0.01915996,0.00383113,0.023,0.324429117597938
6,8,22,0.01915996,0.00747851,0.027,0.380851572832362
6,8,23,0.01915996,0.00431309,0.023,0.324429117597938
6,8,24,0.03117507,0.00432896,0.036,0.507802097109816
6,8,25,0.01915996,0.01435283,0.034,0.479590869492604
6,8,26,0.00760625,0.01921103,0.027,0.380851572832362
6,8,27,0.01107305,0.01473506,0.026,0.366745959023756
6,8,28,0.01915996,0.01300196,0.032,0.451379641875392
