simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,2.0833365463527422,3,0.00781494,0.2811406591872724
0,0,1,2.0833365463527422,2,0.00448513,0.16135151450178903
0,1,0,3.7363530432180307,3,0.00588142,0.21158272434045658
0,1,1,3.344677579055327,2,0.01230511,0.44267348652349187
0,2,0,4.032874600486741,2,0.00845957,0.30433107435768847
0,2,1,4.032874600486741,2,0.01704849,0.6133154850514043
0,3,0,4.445792813345589,2,0.00845957,0.30433107435768847
0,3,1,4.445792813345589,2,0.01704849,0.6133154850514043
0,4,0,6.043943831914127,3,0.00848099,0.3051016539040179
0,4,1,6.794379800385334,4,0.00501799,0.18052102977056012
0,5,0,7.559777361444992,3,0.00239335,0.0861002127547823
0,5,1,7.045238385824792,4,0.01237738,0.445273383060057
0,6,0,7.476616535876193,3,0.0093805,0.33746131812991637
0,6,1,7.476616535876193,4,0.01237738,0.445273383060057
0,7,0,7.745066740372197,3,0.0093805,0.33746131812991637
0,7,1,7.745066740372197,4,0.00734746,0.264323174298474
0,8,0,8.626744688151398,3,0.00253101,0.09105249941900749
0,8,1,7.823116710970204,4,0.00488638,0.17578639045718894
0,9,0,8.248076921698035,3,0.00302841,0.10894634938839295
0,9,1,8.306693795738632,4,0.00421044,0.15146960527764247
1,0,0,8.498059791929478,3,0.00538997,0.19390292424505148
1,0,1,8.18933640655736,4,0.01329195,0.47817482730312266
1,1,0,7.820691675278583,3,0.0093805,0.33746131812991637
1,1,1,8.642177739809103,4,0.00553108,0.19897932386141653
1,2,0,7.878619183470211,3,0.00848099,0.3051016539040179
1,2,1,8.050298503256204,4,0.00973059,0.3500557249167724
1,3,0,7.892451296456113,3,0.0093805,0.33746131812991637
1,3,1,7.892451296456114,4,0.01237738,0.445273383060057
1,4,0,7.909887538536096,3,0.0093805,0.33746131812991637
1,4,1,7.909887538536096,4,0.00493758,0.17762829861648233
1,5,0,7.958045214759727,3,0.00363038,0.13060208092452277
1,5,1,7.958045214759727,4,0.01237738,0.445273383060057
