"ID","x","y","patch"
0,0,0,1
1,-81.0723634555912,-74.8815174018076,2
2,-535.253537384211,117.791421646778,2
3,-422.021553255563,-303.957368179956,2
4,112.101148921623,138.374864889203,2
5,-103.130671514268,142.366523518329,2
