"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
1,1,1,0.02090352,0.00813334,0.029,0.302080532795061
1,1,2,0.05144449,0.00258631,0.054,0.562494785204596
1,1,3,0.00391344,0.03389923,0.038,0.395829663662493
1,1,4,0.02402744,0.08367,0.108,1.12498957040919
1,1,5,0.0221369,0.00603464,0.028,0.291663962698679
1,1,6,0.00569201,0.00653079,0.012,0.124998841156577
1,1,7,0.00776393,0.01113473,0.019,0.197914831831247
1,1,8,0.00831258,0.02877748,0.037,0.385413093566112
1,1,9,0.0146932,0.00698492,0.022,0.229164542120391
1,1,10,0.03937507,0.00489983,0.044,0.458329084240781
1,1,11,0.019251,0.02762923,0.047,0.489578794529926
1,1,12,0.01540996,0.00852512,0.024,0.249997682313154
1,1,13,0.05792159,0.00322764,0.061,0.635410775879265
1,1,14,0.01175157,0.01638944,0.028,0.291663962698679
1,1,15,0.01664144,0.00791205,0.025,0.260414252409535
1,1,16,0.0155211,0.0068719,0.022,0.229164542120391
1,1,17,0.02451061,0.00489983,0.029,0.302080532795061
1,1,18,0.00730863,0.01475483,0.022,0.229164542120391
1,1,19,0.00637735,0.01954331,0.026,0.270830822505916
1,1,20,0.01181866,0.00604886,0.018,0.187498261734865
1,1,21,0.02242442,0.00797291,0.03,0.312497102891442
1,1,22,0.00263625,0.01180961,0.014,0.14583198134934
1,1,23,0.01055074,0.00474235,0.015,0.156248551445721
1,1,24,0.00286253,0.0202904,0.023,0.239581112216772
1,1,25,0.03665202,0.02187949,0.059,0.614577635686502
1,1,26,0.01298747,0.01954331,0.033,0.343746813180586
1,1,27,0.00182806,0.01945156,0.021,0.218747972024009
1,1,28,0.00290684,0.01114608,0.014,0.14583198134934
1,1,29,0.00660213,0.00310007,0.01,0.104165700963814
1,1,30,0.00386645,0.00645795,0.01,0.104165700963814
1,1,31,0.00470197,0.0040492,0.009,0.0937491308674326
1,1,32,0.02797151,0.00616235,0.034,0.354163383276968
1,1,33,0.03665202,0.0097475,0.046,0.479162224433544
1,1,34,0.00506764,0.03045471,0.036,0.37499652346973
1,1,35,0.0128097,0.00167356,0.014,0.14583198134934
1,1,36,0.00906089,0.01726503,0.026,0.270830822505916
1,1,37,0.00252937,0.00914969,0.012,0.124998841156577
1,1,38,0.00421569,0.02415522,0.028,0.291663962698679
1,1,39,0.00127384,0.00361012,0.005,0.052082850481907
1,1,40,0.00837751,0.00427974,0.013,0.135415411252958
1,1,41,0.01407087,0.01353543,0.028,0.291663962698679
1,1,42,0.00606758,0.00567381,0.012,0.124998841156577
1,1,43,0.01356379,0.00503517,0.019,0.197914831831247
1,1,44,0.01097567,0.00527263,0.016,0.166665121542102
1,1,45,0.01505895,0.01358714,0.029,0.302080532795061
1,1,46,0.01653123,0.00635805,0.023,0.239581112216772
1,1,47,0.01399116,0.00979096,0.024,0.249997682313154
1,1,48,0.02398338,0.02095968,0.045,0.468745654337163
1,1,49,0.02530335,0.00542167,0.031,0.322913672987823
1,1,50,0.03697361,0.00257786,0.04,0.416662803855256
1,2,1,0.00592679,0.03815261,0.044,0.458329084240781
1,2,2,0.01547826,0.03897712,0.054,0.562494785204596
1,2,3,0.01508997,0.02116968,0.036,0.37499652346973
1,2,4,0.00826784,0.01860632,0.027,0.281247392602298
1,2,5,0.01954331,0.02307848,0.043,0.4479125141444
1,2,6,0.01477022,0.01111063,0.026,0.270830822505916
1,2,7,0.00138382,0.00827729,0.01,0.104165700963814
1,2,8,0.00432785,0.0245176,0.029,0.302080532795061
1,2,9,0.00516689,0.03343149,0.039,0.406246233758875
1,2,10,0.01632868,0.00592679,0.022,0.229164542120391
1,2,11,0.02899205,0.01288622,0.042,0.437495944048019
1,2,12,0.00734198,0.01954331,0.027,0.281247392602298
1,2,13,0.03258089,0.00129237,0.034,0.354163383276968
1,2,14,0.00032138,0.02074103,0.021,0.218747972024009
1,2,15,0.00612079,0.02809789,0.034,0.354163383276968
1,2,16,0.02609736,0.00243127,0.029,0.302080532795061
1,2,17,0.00401079,0.00602446,0.01,0.104165700963814
1,2,18,0.01392962,0.01573099,0.03,0.312497102891442
1,2,19,0.00989713,0.00201341,0.012,0.124998841156577
1,2,20,0.00760308,0.01062912,0.018,0.187498261734865
1,2,21,0.00299808,0.03186832,0.035,0.364579953373349
1,2,22,0.00808294,0.00687201,0.015,0.156248551445721
1,2,23,0.01147141,0.03459445,0.046,0.479162224433544
1,2,24,0.00828696,0.00920815,0.017,0.177081691638484
1,2,25,0.00129328,0.01068611,0.012,0.124998841156577
1,2,26,0.00814378,0.01954331,0.028,0.291663962698679
1,2,27,0.02135737,0.00199046,0.023,0.239581112216772
1,2,28,0.00412375,0.00287579,0.007,0.0729159906746698
1,2,29,0.00944047,0.02303376,0.032,0.333330243084205
1,2,30,0.00289235,0.01899365,0.022,0.229164542120391
1,2,31,0.05414171,0.0012455,0.055,0.572911355300977
1,2,32,0.00676046,0.0012672,0.008,0.0833325607710512
1,2,33,0.02889061,0.00755667,0.036,0.37499652346973
1,2,34,0.00032059,0.04838034,0.049,0.510411934722689
1,2,35,0.02888328,0.0032542,0.032,0.333330243084205
1,2,36,0.00425176,0.0069506,0.011,0.114582271060195
1,2,37,0.00181986,0.0098582,0.012,0.124998841156577
1,2,38,0.00825629,0.00129048,0.01,0.104165700963814
1,2,39,0.0189095,0.00302469,0.022,0.229164542120391
1,2,40,0.00216983,0.00288746,0.005,0.052082850481907
1,2,41,0.0087924,0.00129401,0.01,0.104165700963814
1,2,42,0.00286809,0.00128063,0.004,0.0416662803855256
1,2,43,0.00289646,0.00139686,0.004,0.0416662803855256
1,2,44,0.00399235,0.00126564,0.005,0.052082850481907
1,2,45,0.00129337,0.0028557,0.004,0.0416662803855256
1,2,46,0.00953556,0.0044291,0.014,0.14583198134934
1,2,47,0.00127654,0.00929802,0.011,0.114582271060195
1,2,48,0.00270893,0.00955824,0.012,0.124998841156577
1,2,49,0.00128387,0.01614376,0.017,0.177081691638484
1,2,50,0.00291369,0.00798683,0.011,0.114582271060195
1,3,1,0.03031271,0.01497189,0.045,0.468745654337163
1,3,2,0.01968664,0.0092585,0.029,0.302080532795061
1,3,3,0.02268598,0.01632868,0.039,0.406246233758875
1,3,4,0.03439065,0.00234679,0.037,0.385413093566112
1,3,5,0.00377817,0.00554742,0.009,0.0937491308674326
1,3,6,0.03855232,0.00149872,0.04,0.416662803855256
1,3,7,0.02935732,0.01288622,0.042,0.437495944048019
1,3,8,0.01954331,0.015383,0.035,0.364579953373349
1,3,9,0.0244992,0.00594725,0.03,0.312497102891442
1,3,10,0.03175759,0.00489983,0.037,0.385413093566112
1,3,11,0.00522583,0.02979475,0.035,0.364579953373349
1,3,12,0.00760208,0.01880996,0.026,0.270830822505916
