"arrayNumber";"simulation";"bout";"H2";"Q";"Qnorm"
1;1;1;0,16442291849514;0,14404432132964;0,288888888888889
1;1;2;0;0,132231404958678;0,266666666666667
1;1;3;0,0579810747423459;0,111111111111111;0,25
1;1;4;NA;0,5;1
1;1;5;0,528367889838788;0,13125;0,636363636363636
1;1;6;0;0,034152436484798;0,0876068376068375
1;1;7;0,0131753716059974;0,0825916696333215;0,165242165242165
1;1;8;0,0575397206823271;0,0888888888888889;0,2
1;1;9;0,005050300720519;0,0446428571428571;0,119047619047619
1;1;10;0,5;0,333333333333333;0,75
1;1;11;0,0838191318401966;0,166204986149584;0,384615384615385
1;1;12;0,164792956633243;0,0994897959183674;0,52
1;1;13;0,296081910965866;0,271604938271605;0,55
1;1;14;0,0125823478887271;0,0737240075614367;0,202597402597403
1;1;15;0,21323312532452;0,158790170132325;0,347107438016529
1;1;16;0,0281887192353649;0,0865051903114187;0,189393939393939
1;1;17;0,0755328198945175;0,140625;0,642857142857143
1;1;18;0,322485172732203;0,115702479338843;0,543103448275862
1;1;19;0,195956015965269;0,0833333333333333;0,545454545454545
1;1;20;0,213451157087053;0,146666666666667;0,298642533936652
1;1;21;0,0275783075124315;0,126200274348422;0,2875
1;1;22;0,0454748263435558;0,0703125;0,25
1;1;23;0,102812729632171;0,131578947368421;0,277777777777778
1;1;24;0,236065060732653;0,0758024691358025;0,353279631760645
1;1;25;0;0,37037037037037;0,833333333333333
1;1;26;0,516011694747521;0,275510204081633;0,818181818181818
1;1;27;0,0748282859576645;0,0869247626004383;0,213836477987421
1;1;28;0,0718513322679789;0,0486749594375338;0,410958904109589
1;1;29;0,0106540859159423;0,0422222222222222;0,0904761904761905
1;1;30;0,0112512465123116;0,0647917408330367;0,139784946236559
1;1;31;0,0856240763254408;0,07202216066482;0,185714285714286
1;1;32;0,151304630216601;0,12962962962963;0,304347826086957
1;1;33;0,0569325248033819;0,0592592592592592;0,476190476190476
1;1;34;0,19057987035071;0,0743801652892562;0,25
1;1;35;0,0513822566905569;0,0630577037477692;0,160606060606061
1;1;36;0,0539719513060855;0,108843537414966;0,281524926686217
1;1;37;0,00434631559822149;0,0402183280666475;0,0921052631578948
1;1;38;0;0,0475624256837099;0,12987012987013
1;1;39;0,00547760519895127;0,0354096409442571;0,0745614035087719
1;1;40;0,0500454525557441;0,0388888888888889;0,14
1;1;41;0;0,0332409972299169;0,176470588235294
1;1;42;0,0205974719409632;0,0539792387543252;0,112847222222222
1;1;43;0,119248539880841;0,0967078189300412;0,230392156862745
1;1;44;0,0385055357516544;0,0430769230769231;0,121010638297872
1;1;45;0,0299166258294973;0,12890625;0,267206477732794
1;1;46;0;0,0713860797144557;0,164835164835165
1;1;47;0,204247994708055;0,0822065981611682;0,301587301587302
1;1;48;0;0,189349112426035;0,380952380952381
1;1;49;0,120565873591353;0,147762747138398;0,316964285714286
1;1;50;0,239632505921678;0,102040816326531;0,428571428571428
1;2;1;0;0,12;0,428571428571428
1;2;2;NA;0,408163265306122;1
1;2;3;0;0,198347107438016;0,666666666666667
1;2;4;0,225853224549769;0,171428571428571;0,42
1;2;5;0;0,148760330578512;0,375
1;2;6;0;0,0609418282548477;0,166666666666667
1;2;7;0,0452691893946229;0,068798710024187;0,193939393939394
1;2;8;0,0221904426691805;0,0905349794238683;0,275
1;2;9;0;0,165680473372781;0,636363636363636
1;2;10;0;0,25;0,5
1;2;11;0,266319563348789;0,24;0,5
1;2;12;0,0396373263438159;0,0749219562955255;0,461538461538462
1;2;13;0,0662300487797789;0,0246755327671847;0,275
1;2;14;0,0589058948148976;0,0269520412207689;0,114864864864865
1;2;15;0,00313310286877907;0,068663257852447;0,163194444444444
1;2;16;0;0,085;0,171717171717172
1;2;17;0,00340746451548221;0,0448147084171215;0,0968944099378882
1;2;18;0,126507785684094;0,185493460166468;0,375
1;2;19;0,0409547261057153;0,0938775510204082;0,237603305785124
1;2;20;0,105727255489903;0,130828429153463;0,279903147699758
1;2;21;0,168062970215454;0,11;0,34375
1;2;22;0,0512993900059092;0,076734693877551;0,194214876033058
1;2;23;0,228443826320528;0,2;0,416666666666667
1;2;24;0,0452270070752874;0,0589569160997733;0,240740740740741
1;2;25;0,0450977721817571;0,090702947845805;0,197368421052632
1;2;26;0,218040331774718;0,0548239720505241;0,586206896551724
1;2;27;0,0372114108993182;0,0338565712526932;0,143229166666667
1;2;28;0,0160753030317997;0,0229071220324865;0,0684931506849315
1;2;29;0,139185727601448;0,133044889129259;0,532467532467532
1;2;30;0,309226999117112;0,0872933884297521;0,433333333333333
1;2;31;0,0908211063821598;0,08;0,25
1;2;32;0,192268606235928;0,120315581854043;0,363095238095238
1;2;33;0,289690082142847;0,186666666666667;0,477272727272727
1;2;34;0,0546759648770331;0,0356718192627824;0,244122965641953
1;2;35;0;0,0353798126951093;0,157407407407407
1;2;36;0,0190860307342484;0,0648;0,147005444646098
1;2;37;0,144736544667145;0,0991735537190083;0,254545454545455
1;2;38;0,0442095902344773;0,0344671201814059;0,101333333333333
1;2;39;0,200032112649174;0,046639231824417;0,265625
1;2;40;0,0207605891694508;0,0461111111111111;0,101591187270502
1;2;41;0,00834053533969637;0,0346903377206408;0,101250744490768
1;2;42;0,0171614186862689;0,0467619986850756;0,110292692382245
1;2;43;0,0135475319772367;0,0215301806997309;0,0486111111111111
1;2;44;0,0521135578049365;0,0676097126308755;0,143907064959696
1;2;45;0,056491684369567;0,0570388829555793;0,13421444527178
1;2;46;0,0172551510221417;0,0462585034013605;0,0944444444444444
1;2;47;0,135117575057905;0,0519600591715977;0,162898550724638
1;2;48;0,0582639444876902;0,0498614958448754;0,110204081632653
1;2;49;0;0,027882797731569;0,184952978056426
1;2;50;0,0687034394958786;0,0960302457466919;0,226785714285714
1;3;1;0,210309917857152;0,204081632653061;0,5
1;3;2;0,163070121084996;0,177777777777778;0,357142857142857
1;3;3;0;0,165680473372781;0,7
1;3;4;0;0,148148148148148;0,333333333333333
1;3;5;0,00806914097317681;0,0511296076099881;0,10997442455243
1;3;6;0,026549748145689;0,085;0,202380952380952
1;3;7;0;0,1875;0,4
1;3;8;0;0,0519031141868512;0,333333333333333
1;3;9;0,256251898085073;0,188365650969529;0,435897435897436
1;3;10;0,118608560593791;0,142857142857143;0,583333333333333
1;3;11;0;0,0116782006920415;0,0981818181818182
1;3;12;0,191268130927555;0,0936524453694069;0,535714285714286
1;3;13;0,368560903051635;0,13265306122449;0,452173913043478
1;3;14;0,17165004511693;0,0557851239669422;0,692307692307692
1;3;15;0,215676766229962;0,190082644628099;0,469387755102041
1;3;16;0,0120280434421949;0,0925925925925926;0,218181818181818
1;3;17;0,0715972600579402;0,131313131313131;0,263594470046083
1;3;18;0,0808111986913247;0,0555555555555556;0,28125
1;3;19;0,0662045275896418;0,0761245674740484;0,191304347826087
1;3;20;0,163921650805326;0,124444444444444;0,302884615384615
1;3;21;0,0803757693740947;0,107988165680473;0,268382352941177
1;3;22;0,118608560593791;0,13840830449827;0,666666666666667
1;3;23;0,286867478723628;0,0781065088757396;0,568965517241379
1;3;24;0,296081910965865;0,25;0,666666666666667
1;3;25;0,068515697921112;0,119377162629758;0,242105263157895
1;3;26;0,404180844267558;0,121403066582651;0,699757869249395
1;3;27;0,0434105731975626;0,08;0,17948717948718
1;3;28;0,177956659835268;0,118343195266272;0,333333333333333
1;3;29;0,0167937543448435;0,0515555555555556;0,131818181818182
1;3;30;0,228624640616067;0,0314052235218715;0,680555555555556
1;3;31;0,0599065676256509;0,042603550295858;0,3
1;3;32;0,0705731875667432;0,121256391526662;0,242690058479532
1;3;33;0,231243676490983;0,213333333333333;0,444444444444444
1;3;34;0,100710426526022;0,148148148148148;0,533333333333333
1;3;35;0,131640012373408;0,0918273645546372;0,308641975308642
1;3;36;0,0283151184073601;0,0726093419215351;0,145382395382395
1;3;37;0,246560214395209;0,166666666666667;0,642857142857143
1;3;38;0,169788345904725;0,0476739715494041;0,645833333333333
1;3;39;0,0173914602053775;0,0207100591715976;0,152173913043478
1;3;40;0,0845571778376438;0,0972222222222223;0,21875
1;3;41;0,0962833369623003;0,140625;0,315789473684211
1;3;42;0,37192392753484;0,260355029585799;0,55
1;3;43;0,00252358997842162;0,0295686633135193;0,187258687258687
1;3;44;0,104419446474476;0,106003244997296;0,32996632996633
1;3;45;0;0,0248;0,0840108401084011
1;3;46;0,30493862851424;0,296875;0,603174603174603
1;3;47;0,121331541012259;0,119375573921028;0,357142857142857
1;3;48;0,0435978126017814;0,0957336108220604;0,197849462365591
1;3;49;0,420619835714304;0,222222222222222;0,8
1;3;50;0,062264458536963;0,12073546604315;0,26007326007326
1;4;1;0,00325609128415185;0,0249739854318418;0,0816326530612244
1;4;2;0;0,32;0,666666666666667
1;4;3;0;0,244897959183673;0,5
1;4;4;0,205064075100211;0,1984;0,459259259259259
1;4;5;0,228443826320528;0,2;0,416666666666667
1;4;6;0,13700877106064;0,198347107438017;0,666666666666667
1;4;7;0,0381957346156207;0,06;0,235294117647059
1;4;8;0;0,0561914672216441;0,129807692307692
1;4;9;0,163800216101517;0,090702947845805;0,303030303030303
1;4;10;0,0146774634181192;0,0444444444444444;0,230769230769231
1;4;11;0,0169867139182608;0,0618311533888228;0,152046783625731
1;4;12;0,288341118040072;0,0861678004535148;0,542857142857143
1;4;13;0;0,0236686390532545;0,0761904761904763
1;4;14;0;0,0195918367346939;0,131147540983606
1;4;15;0,126346393597049;0,170132325141777;0,346153846153846
1;4;16;0;0,0247055443837978;0,159259259259259
1;4;17;0,00704359535989209;0,0425170068027211;0,121457489878543
1;4;18;0,0133570590916118;0,072058453010834;0,148648648648649
1;4;19;0,0438017184395961;0,0711278850341124;0,151985111662531
1;4;20;0,0249647758412122;0,0685714285714286;0,194444444444444
1;4;21;0;0,09375;0,25
1;4;22;0,0778350397964671;0,0633599260030061;0,172652804032766
1;4;23;0;0,0227149810708491;0,1
1;4;24;0,177818363356128;0,0991735537190083;0,391836734693878
1;4;25;0;0,0291493158834027;0,136111111111111
1;4;26;0,0291418863689304;0,068578753404903;0,162121212121212
1;4;27;0,296081910965865;0,247933884297521;0,625
1;4;28;0,245483283878086;0,12;0,375
1;4;29;0,025951165012908;0,0489130434782609;0,130434782608696
1;4;30;0,0764195032602854;0,153925619834711;0,340961098398169
1;4;31;0,00344586859952979;0,0355902777777778;0,0814299900695134
1;4;32;0;0,125;0,25
1;4;33;0,0392616007468326;0,0799061078781358;0,159882583170254
1;4;34;0;0,0262965668371074;0,0833333333333333
1;4;35;0,0460182545552142;0,0936322158301924;0,190322580645161
1;4;36;0,0609960536500444;0,12849494348602;0,257142857142857
1;4;37;0;0,0888888888888889;0,2
1;4;38;0,166842794460353;0,0775086505190311;0,266666666666667
1;4;39;0,110995232013074;0,103550295857988;0,263157894736842
1;4;40;0,0377694720439013;0,0482262340613559;0,13375350140056
