"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;0;0;14
1;2;1;9;0
1;3;2;13;1
1;4;1;3;6
1;5;0;1;18
1;6;1;12;1
1;7;1;1;0
1;8;0;40;1
1;9;1;33;0
1;10;1;0;5
1;11;0;5;3
1;12;0;2;4
1;13;0;11;0
1;14;0;5;2
1;15;1;2;24
1;16;0;5;1
1;17;0;4;0
1;18;1;2;19
1;19;1;8;13
1;20;0;22;7
1;21;0;0;2
1;22;1;4;10
1;23;0;6;2
1;24;0;2;15
1;25;3;50;0
1;26;1;9;0
1;27;0;2;12
1;28;0;0;9
1;29;3;0;3
1;30;0;3;7
1;31;0;1;0
1;32;1;2;8
1;33;0;0;2
1;34;0;1;13
1;35;0;0;0
1;36;0;3;8
1;37;0;0;4
1;38;0;16;0
1;39;0;1;60
1;40;0;2;6
1;41;0;13;1
1;42;0;9;4
1;43;0;1;19
1;44;3;4;24
1;45;1;1;1
1;46;1;4;17
1;47;0;1;8
1;48;1;1;3
1;49;0;3;5
1;50;0;0;7
2;1;0;4;1
2;2;1;0;3
2;3;0;3;37
2;4;1;2;6
2;5;0;0;4
2;6;1;3;0
2;7;0;0;7
2;8;1;0;8
2;9;0;4;8
2;10;1;21;0
2;11;0;2;19
2;12;1;1;7
2;13;0;8;4
2;14;0;1;3
2;15;0;2;0
2;16;1;13;8
2;17;1;2;5
2;18;2;4;0
2;19;1;3;7
2;20;0;1;12
2;21;1;14;9
2;22;1;0;19
2;23;1;6;4
2;24;3;13;5
2;25;1;7;7
2;26;1;1;8
2;27;0;1;16
2;28;1;14;2
2;29;1;2;6
2;30;1;3;4
2;31;1;13;2
2;32;0;6;3
2;33;0;0;9
2;34;1;0;5
2;35;0;1;5
2;36;0;8;1
2;37;2;11;4
2;38;0;2;8
2;39;1;15;0
2;40;2;0;13
2;41;2;2;7
2;42;1;2;2
2;43;1;4;3
2;44;0;2;6
2;45;1;10;1
2;46;0;0;1
2;47;0;13;2
2;48;1;1;7
2;49;0;10;1
2;50;0;0;0
3;1;0;2;16
3;2;2;7;3
3;3;1;1;12
3;4;0;1;9
3;5;0;0;8
3;6;1;3;3
3;7;1;0;10
3;8;0;5;0
3;9;1;0;6
3;10;0;1;1
3;11;2;6;2
3;12;0;2;12
3;13;0;0;12
3;14;0;1;31
3;15;0;2;10
3;16;1;8;3
3;17;0;1;8
3;18;1;0;4
3;19;0;2;27
3;20;1;18;3
3;21;1;22;2
3;22;0;1;4
3;23;1;1;9
3;24;1;2;18
3;25;0;0;15
3;26;1;4;33
3;27;2;11;3
3;28;1;11;1
3;29;1;1;12
3;30;2;4;10
3;31;1;20;2
3;32;0;9;0
3;33;0;4;2
3;34;0;7;11
3;35;2;8;0
3;36;1;25;5
3;37;1;3;4
3;38;2;3;0
3;39;0;12;0
3;40;3;0;1
3;41;1;0;18
3;42;0;2;14
3;43;0;0;5
3;44;2;2;7
3;45;1;1;5
3;46;1;6;4
3;47;1;0;2
3;48;1;6;21
3;49;0;3;15
3;50;1;10;1
4;1;0;1;7
4;2;1;7;2
4;3;0;4;0
4;4;1;1;7
4;5;1;3;1
4;6;2;0;2
4;7;0;1;7
4;8;2;9;6
4;9;0;2;0
4;10;0;1;1
4;11;2;1;7
4;12;0;7;2
4;13;0;0;3
4;14;1;12;0
4;15;0;21;0
4;16;0;1;19
4;17;1;7;1
4;18;0;24;4
4;19;0;1;6
4;20;1;2;1
4;21;2;3;4
4;22;0;5;1
4;23;1;0;0
4;24;0;2;0
4;25;1;1;8
4;26;1;4;14
4;27;4;2;9
4;28;0;6;8
4;29;0;9;0
4;30;1;3;4
4;31;0;0;3
4;32;0;0;8
4;33;0;12;0
4;34;0;2;14
4;35;0;4;1
4;36;0;2;15
4;37;0;4;3
4;38;1;6;1
4;39;0;20;0
4;40;0;16;0
4;41;2;28;1
4;42;1;5;1
4;43;0;1;1
4;44;0;0;0
4;45;1;0;6
4;46;1;6;2
4;47;2;2;1
4;48;0;1;7
4;49;1;1;10
4;50;0;0;1
5;1;0;2;5
5;2;0;2;10
5;3;1;13;0
5;4;1;6;0
5;5;1;7;1
5;6;0;8;1
5;7;1;16;1
5;8;0;3;7
5;9;0;1;0
5;10;0;8;1
5;11;1;7;1
5;12;2;4;3
5;13;3;3;12
5;14;0;5;23
5;15;0;2;7
5;16;2;0;1
5;17;0;1;11
5;18;0;3;1
5;19;0;0;3
5;20;1;14;0
5;21;1;1;5
5;22;0;4;1
5;23;1;4;8
5;24;0;1;3
5;25;0;3;0
5;26;3;46;3
5;27;0;0;11
5;28;1;6;0
5;29;0;12;2
5;30;3;13;2
5;31;0;23;1
5;32;0;1;3
5;33;0;1;19
5;34;1;3;22
5;35;0;1;3
5;36;0;4;1
5;37;0;0;30
5;38;0;7;2
5;39;0;2;5
5;40;1;4;0
5;41;0;2;1
5;42;1;6;3
5;43;2;1;25
5;44;2;0;14
5;45;3;1;18
5;46;2;3;9
5;47;0;9;2
5;48;0;0;19
5;49;0;6;17
5;50;0;0;4
6;1;1;1;24
6;2;1;5;1
6;3;2;5;2
6;4;0;3;0
6;5;1;0;20
6;6;1;20;2
6;7;0;9;3
6;8;0;1;5
6;9;2;0;12
6;10;0;1;11
6;11;0;21;0
6;12;0;0;3
6;13;1;0;1
6;14;1;1;1
6;15;2;33;3
6;16;0;0;3
6;17;1;1;27
6;18;0;1;3
6;19;0;10;3
6;20;0;3;2
6;21;0;11;0
6;22;1;3;21
6;23;0;33;0
6;24;0;6;0
6;25;0;0;25
6;26;0;1;19
6;27;1;2;3
6;28;1;1;0
6;29;1;2;3
6;30;1;5;4
6;31;0;1;14
6;32;0;6;5
6;33;3;3;0
6;34;0;1;6
6;35;1;0;0
6;36;1;5;2
6;37;0;23;0
6;38;1;18;2
6;39;0;3;2
6;40;0;1;9
6;41;1;12;2
6;42;1;1;15
6;43;1;3;9
6;44;1;32;0
6;45;3;3;0
6;46;0;2;6
6;47;0;25;1
6;48;0;3;10
6;49;1;3;3
6;50;0;15;1
7;1;0;7;0
7;2;0;20;4
7;3;0;1;13
7;4;1;1;7
7;5;0;15;2
7;6;0;11;0
7;7;1;3;3
7;8;1;2;2
7;9;2;6;1
7;10;2;2;24
7;11;0;14;0
7;12;2;5;4
7;13;0;16;1
7;14;3;8;2
7;15;0;2;5
7;16;1;9;0
7;17;1;6;11
7;18;0;10;3
7;19;1;10;3
7;20;1;17;0
7;21;0;1;14
7;22;0;12;0
7;23;0;9;1
7;24;0;9;1
7;25;0;11;1
7;26;2;1;24
7;27;0;3;1
7;28;1;20;2
7;29;0;3;13
7;30;0;5;18
7;31;0;0;14
7;32;1;1;4
7;33;1;7;0
7;34;1;1;11
7;35;1;11;0
7;36;0;7;0
7;37;1;1;0
7;38;0;4;7
7;39;1;2;4
7;40;1;2;0
7;41;0;8;2
7;42;0;2;15
7;43;0;2;9
7;44;1;8;3
7;45;0;7;14
7;46;0;1;4
7;47;1;3;0
7;48;0;12;3
7;49;1;1;5
7;50;0;33;0
8;1;1;17;1
8;2;0;1;6
8;3;1;13;7
8;4;1;5;2
8;5;0;8;5
8;6;0;4;5
8;7;1;1;5
8;8;2;2;28
8;9;0;4;5
8;10;1;6;2
8;11;2;10;2
8;12;0;1;0
8;13;1;1;0
8;14;1;2;0
8;15;0;9;1
8;16;1;9;1
8;17;0;7;2
8;18;1;5;0
8;19;1;3;11
8;20;0;32;4
8;21;1;0;11
8;22;1;13;3
8;23;1;4;9
8;24;0;6;0
8;25;1;0;16
8;26;0;31;0
8;27;0;9;1
8;28;0;10;1
8;29;1;2;4
8;30;1;1;11
8;31;1;27;2
8;32;2;11;2
8;33;0;1;5
8;34;1;0;0
8;35;0;17;2
8;36;1;1;1
8;37;0;0;8
8;38;0;3;1
8;39;0;4;1
8;40;0;2;8
8;41;1;2;2
8;42;2;0;9
8;43;0;0;21
8;44;2;3;18
8;45;0;2;11
8;46;2;25;5
8;47;0;3;5
8;48;0;3;3
8;49;0;1;4
8;50;0;0;3
9;1;0;25;0
9;2;1;15;9
9;3;0;2;4
9;4;1;11;3
9;5;0;2;0
9;6;0;4;5
9;7;0;1;14
9;8;4;3;2
9;9;0;0;0
9;10;0;1;7
9;11;0;0;0
