"ID","x","y","patch"
0,0,0,1
1,-200.569785212609,32.2176201724108,2
2,-188.122203001068,54.9962757256553,2
3,-181.626246675069,4.17496668352634,2
4,-200.237591278117,-5.23850785510839,2
5,-178.777251465351,32.5785831268143,2
6,-221.195539107873,45.0994666220765,2
7,-238.165776019872,25.3647542568344,2
8,-217.907879516232,11.2430944659637,2
9,-206.972010137949,63.3599701987748,2
10,-195.304398544511,88.5895596873119,2
